This ^dt+pdem+++=This
sun ^nn++++=sun.
. ^zz++++=EXTRAWORD
So ^ql++++=So
if ^cs+cnd+++=if
we ^pp1a+pp1+++=we
go ^vb++++=go
ahead ^rb+cnj+++=ahead,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
keep ^vb++++=keep
our ^pp$+pp1+++=our
shadows ^nps++++=shadows
just ^rb+emph+++=just
pointing ^jj+++xvbg+=pointing
to ^in++++=to
the ^ati++++=the
butte ^nn+++??+=butte,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we'll
'll ^md+prd+++0=EXTRAWORD
be ^vb+be+vrb++=be
right ^jj+pred+++=right
in ^in++++=in
their ^pp$+pp3+++=their
line ^nn++++=line
of ^in++++=of
march ^nn++++=march."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looked ^vbd+++xvbnx+=looked
to ^to+vcmp+++=to
her ^pp$+pp3+++=her
for ^in++++=for
admiration ^nn+nom+++=admiration
of ^in++++=of
his ^pp$+pp3+++=his
cleverness ^nns+nom+++=cleverness.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
seemed ^vbd+seem++xvbnx+=seemed
convinced ^vbd+++xvbn+=convinced.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
agreed ^vbd+vpub++xvbnx+=agreed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sent ^vbd+++xvbn+=sent
him ^pp3o+pp3+++=him
back ^jjb++++=back
to ^in++++=to
her ^pp$+pp3+++=her
wagon ^nn++++=wagon
for ^in++++=for
some ^dti++++=some
article ^nn++++=article
of ^in++++=of
invented ^vprf+++xvbn+=invented
necessity ^nn+nom+++=necessity.
. ^zz++++=EXTRAWORD
While ^cs+sub+++=While
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
gone ^vpsv++agls+xvbnx+=gone
she ^pp3a+pp3+++=she
slipped ^vbd+++xvbnx+=slipped
softly ^rb++++=softly
over ^in++++=over
the ^ati++++=the
little ^ap++++=little
hill ^nn++++=hill
to ^in++++=to
the ^ati++++=the
right ^nn++++=right,
, ^zz++++=EXTRAWORD
cantered ^j+++xvbn+=cantered
rapidly ^rb++++=rapidly
over ^in++++=over
two ^cd++++=two
more ^rbr++++=more,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
slowed ^vbd+++xvbn+=slowed
down ^rb+phrv+++=down
with ^in++++=with
a ^at++++=a
sigh ^nn++++=sigh
of ^in++++=of
satisfaction ^nn+nom+++=satisfaction.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
alone ^jj++++=alone
could ^md+pos+++=could
watch ^vb++++=watch
the ^ati++++=the
directing ^jj+atrb++xvbg+=directing
shadow ^nn++++=shadow
as ^cc++++=as
well ^rb++++=well
as ^cc"++++=as
two ^cd++++=two.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
free ^jj+pred+++=free
and ^cc+phrs+++=and
alone ^jj++++=alone.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
the ^ati++++=the
one ^cd1++++=one
thing ^nn++++=thing
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
desired ^vprf+++xvbnx+=desired
for ^in++++=for
the ^ati++++=the
last ^ap++++=last
six ^cd++++=six
days ^nns++++=days
of ^in++++=of
the ^ati++++=the
long ^jj+atrb+++=long
plains ^npls++++=plains
journey ^nn++++=journey,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
enjoyed ^vbd+++xvbnx+=enjoyed
it ^pp3+it+++=it
now ^rn+tm+++=now
to ^in++++=to
the ^ati++++=the
full ^nn++++=full.
. ^zz++++=EXTRAWORD
No ^at++++=No
one ^cd1++++=one
had ^vbd+hvd+aux++=had
seen ^vprf++tht0+xvbnx+=seen
her ^pp$+pp3+++=her
go ^vb++++=go.
. ^zz++++=EXTRAWORD
The ^ati++++=The
drivers ^nns+nom+++=drivers
droned ^j++++=droned
stupidly ^rb++++=stupidly
along ^in+strn+++=along,
, ^zz++++=EXTRAWORD
as ^ql++++=as
was ^vbd+bedz+vrb++=was
their ^pp$+pp3+++=their
wont ^nn++++=wont;
; ^zz++++=EXTRAWORD
the ^ati++++=the
occupants ^nns+nom+++=occupants
of ^in++++=of
the ^ati++++=the
wagons ^nns++++=wagons
slept ^vbd+++xvbn+=slept,
, ^zz++++=EXTRAWORD
as ^ql++++=as
was ^vbd+bedz+vrb++=was
their ^pp$+pp3+++=their
wont ^nn++++=wont;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
diminutive ^jj+atrb+++=diminutive
Alfred ^np++++=Alfred
was ^vbd+bedz+aux++=was
hiding ^vbg+++xvbgx+=hiding
his ^pp$+pp3+++=his
blushes ^nns++++=blushes
behind ^in+pl+++=behind
clouds ^nns++++=clouds
of ^in++++=of
dust ^nn++++=dust
in ^in++++=in
the ^ati++++=the
rear ^jjb++++=rear,
, ^zz++++=EXTRAWORD
as ^ql++++=as
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
his ^pp$+pp3+++=his
wont ^nn++++=wont
at ^rb++++=at
all ^abn++++=all.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
severely ^rb++++=severely
shocked ^jj+++xvbn+=shocked,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
might ^md+pos+++=might
have ^vb+hv+aux++=have
brooded ^vprf+++xvbnx+=brooded
over ^in++++=over
it ^pp3+it+++=it
all ^rb++++=all
the ^ati++++=the
afternoon ^nn++++=afternoon,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
a ^at++++=a
discovery ^nn+nom+++=discovery
had ^vb+hv+vrb++=had
not ^xnot++not++=not
startled ^jj+++xvbn+=startled
him ^pp3o+pp3+++=him
to ^in++++=to
activity ^nn+nom+++=activity.
. ^zz++++=EXTRAWORD
On ^in++++=On
a ^at++++=a
bare ^jj+atrb+++=bare
spot ^nn++++=spot
of ^in++++=of
the ^ati++++=the
prairie ^nn++++=prairie
he ^pp3a+pp3+++=he
discerned ^vbd+++xvbnx+=discerned
the ^ati++++=the
print ^nn++++=print
of ^in++++=of
a ^at++++=a
hoof ^nn++++=hoof.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
that ^cs+sub+++=that
of ^in++++=of
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
train ^nn++++=train's
's ^$++++=EXTRAWORD
animals ^nns+nom+++=animals.
. ^zz++++=EXTRAWORD
Alfred ^np++++=Alfred
knew ^vbd+vprv+tht0+xvbn+=knew
this ^dt+pdem+++=this,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
just ^rb+emph+++=just
to ^to++++=to
one ^cd1++++=one
side ^nn++++=side
of ^in++++=of
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
caught ^j+++xvbn+=caught
under ^in++++=under
a ^at++++=a
grass ^nn++++=grass-blade
- ^zz++++=EXTRAWORD
blade ^nn++++=EXTRAWORD
so ^ql++++=so
cunningly ^rb++++=cunningly
that ^dt+dem+++=that
only ^rb+down+++=only
the ^ati++++=the
little ^jj+atrb+++=little
scout ^nn++++=scout's
's ^$++++=EXTRAWORD
eyes ^nns++++=eyes
could ^md+pos+++=could
have ^vb+hv+aux++=have
discerned ^vprf+++xvbnx+=discerned
it ^pp3+it+++=it
at ^rb++++=at
all ^abn++++=all,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
a ^at++++=a
single ^jj+atrb+++=single
blue ^nn++++=blue
bead ^nn++++=bead.
. ^zz++++=EXTRAWORD
Alfred ^np++++=Alfred
rode ^vbd+++xvbn+=rode
out ^rp+pl+++=out
on ^in++++=on
the ^ati++++=the
prairie ^nn++++=prairie
to ^in++++=to
right ^nn++++=right
and ^cc++++=and
left ^nn+++xvbn+=left,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
found ^vbd+vprv++xvbn+=found
the ^ati++++=the
hoof ^nn++++=hoof-prints
- ^zz++++=EXTRAWORD
prints ^nns++++=EXTRAWORD
of ^in++++=of
about ^in++++=about
thirty ^cd++++=thirty
ponies ^nns++++=ponies.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
pushed ^vbd+++xvbnx+=pushed
his ^pp$+pp3+++=his
hat ^nn++++=hat
back ^jjb++++=back
and ^cc++++=and
wrinkled ^vwbn+++xvbn+=wrinkled
his ^pp$+pp3+++=his
brow ^nn++++=brow,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
one ^cd1++++=one
thing ^nn++++=thing
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
looking ^vbg+++xvbgx+=looking
for ^in++++=for
he ^pp3a+pp3+++=he
could ^md+pos+++=could
not ^xnot++not++=not
find ^vb+vprv+++=find--the
-- ^--+clp+++=EXTRAWORD
the ^ati++++=EXTRAWORD
two ^cd++++=two
narrow ^jj+atrb+++=narrow
furrows ^nns+++??+=furrows
made ^vwbn+++xvbn+=made
by ^in++++=by
the ^ati++++=the
ends ^nns++++=ends
of ^in++++=of
teepee ^nn++++=teepee-poles
- ^zz++++=EXTRAWORD
poles ^nns++++=EXTRAWORD
dragging ^vwbg+++xvbg+=dragging
along ^in++++=along
on ^in++++=on
either ^dtx++++=either
side ^nn++++=side
of ^in++++=of
the ^ati++++=the
ponies ^nns++++=ponies.
. ^zz++++=EXTRAWORD
The ^ati++++=The
absence ^nn+nom+++=absence
of ^in++++=of
these ^dt+dem+++=these
indicated ^vb+++xvbn+=indicated
that ^tht+vcmp+++=that
the ^ati++++=the
band ^nn++++=band
was ^vbd+bedz+aux++=was
composed ^vpsv++agls+xvbnx+=composed
entirely ^rb+amp+++=entirely
of ^in++++=of
bucks ^np++++=bucks,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
bucks ^np++++=bucks
were ^vbd+bed+vrb++=were
likely ^jj+pred+++=likely
to ^to+jcmp+++=to
mean ^vbi+vprv+++=mean
mischief ^nn++++=mischief.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
pushed ^vbd+++xvbnx+=pushed
ahead ^rb+pl+++=ahead
of ^in++++=of
the ^ati++++=the
whole ^jj+atrb+++=whole
party ^nn++++=party,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
eyes ^nns++++=eyes
fixed ^vbd+++xvbn+=fixed
earnestly ^rb++++=earnestly
on ^in++++=on
the ^ati++++=the
ground ^nn++++=ground.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
top ^nn++++=top
of ^in++++=of
the ^ati++++=the
hill ^nn++++=hill
he ^pp3a+pp3+++=he
encountered ^vbd+++xvbnx+=encountered
the ^ati++++=the
young ^jj+atrb+++=young
Easterner ^np+nom++??+=Easterner.
. ^zz++++=EXTRAWORD
The ^ati++++=The
latter ^ap++++=latter
looked ^jj+++xvbn+=looked
puzzled ^jj+++xvbn+=puzzled,
, ^zz++++=EXTRAWORD
in ^in++++=in
a ^at++++=a
half ^abn++++=half-humourous
- ^zz++++=EXTRAWORD
humourous ^jj+atrb+++=EXTRAWORD
way ^nn++++=way.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
left ^vbd+++xvbnx+=left
Miss ^npt++++=Miss
Caldwell ^np++++=Caldwell
here ^rn+pl+++=here
a ^at++++=a
half ^abn++++=half-minute
- ^zz++++=EXTRAWORD
minute ^nn++++=EXTRAWORD
ago ^rb+cnj+++=ago,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
observed ^vbd+vprv++xvbnx+=observed
to ^in++++=to
Alfred ^np++++=Alfred,
, ^zz++++=EXTRAWORD
" ^zz++++="and
and ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I
guess ^vb++++=guess
she ^pp3a+pp3+++=she's
's ^vbz+bez+aux++0=EXTRAWORD
given ^vpsv++agls+xvbnx+=given
me ^pp1o+pp1+++=me
the ^ati++++=the
slip ^nn++++=slip.
. ^zz++++=EXTRAWORD
Scold ^np+++??+=Scold
her ^pp$+pp3+++=her
good ^jj++++=good
for ^in++++=for
me ^pp1o+pp1+++=me
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
comes ^vbz++++=comes
in ^in+strn+++=in--will
-- ^--+clp+++=EXTRAWORD
will ^md+prd+++=EXTRAWORD
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
grinned ^vbd+++xvbnx+=grinned,
, ^zz++++=EXTRAWORD
with ^in++++=with
good ^jj++++=good-natured
- ^zz++++=EXTRAWORD
natured ^jj+atrb+++=EXTRAWORD
malice ^nn++++=malice
at ^in++++=at
the ^ati++++=the
idea ^nn++++=idea
of ^in++++=of
Alfred ^np++++=Alfred's
's ^$++++=EXTRAWORD
scolding ^jj+++xvbg+=scolding
anyone ^pn++++=anyone.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
Alfred ^np++++=Alfred
surprised ^vbd+++xvbn+=surprised
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
The ^ati++++=The
little ^jj+atrb+++=little
man ^nn++++=man
straightened ^vbd+++xvbn+=straightened
suddenly ^rb++++=suddenly
in ^in++++=in
his ^pp$+pp3+++=his
saddle ^nn++++=saddle
and ^cc++++=and
uttered ^vbd+++xvbn+=uttered
a ^at++++=a
fervent ^jj+atrb+++=fervent
curse ^nn++++=curse.
. ^zz++++=EXTRAWORD
After ^in++++=After
a ^at++++=a
brief ^jj+atrb+++=brief
circle ^nn++++=circle
about ^in++++=about
the ^ati++++=the
prairie ^nn++++=prairie,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
returned ^vbd+++xvbnx+=returned
to ^in++++=to
the ^ati++++=the
young ^jj+atrb+++=young
man ^nn++++=man.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
go ^vb++++=go
back ^rp++++=back
to ^to++++=to
th ^zz++++=th'
' ^zz++++=EXTRAWORD
wagons ^nns++++=wagons,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
wake ^nn++++=wake
up ^rp++++=up
Billy ^np++++=Billy
Knapp ^np+++??+=Knapp,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
tell ^vb++++=tell
him ^pp3o+pp3+++=him
this ^dt+pdem+++=this--that
-- ^--+clp+++=EXTRAWORD
that ^tht+vcmp+++=EXTRAWORD
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
gone ^vprf+++xvbnx+=gone
scoutin ^nn+++??+=scoutin'
' ^zz++++=EXTRAWORD
some ^dti++++=some,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
want ^vb++++=want
him ^pp3o+pp3+++=him
to ^to++++=to
watch ^vbi++++=watch
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
Understand ^vb+vprv+++=Understand?
? ^zz++++=EXTRAWORD
Watch ^vb++++=Watch
out ^rp+pl+++=out!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What?"
what ^wdt+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
began ^vbd+++xvbn+=began
the ^ati++++=the
Easterner ^np+nom++??+=Easterner,
, ^zz++++=EXTRAWORD
bewildered ^j+++xvbn+=bewildered.
. ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
a ^at++++=a-goin'
- ^zz++++=EXTRAWORD
goin ^nn+++??+=EXTRAWORD
' ^zz++++=EXTRAWORD
to ^to++++=to
find ^vbi+vprv+tht0++=find
her ^pp$+pp3+++=her,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
little ^jj+atrb+++=little
man ^nn++++=man,
, ^zz++++=EXTRAWORD
decidedly ^rb++++=decidedly.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
think ^vb+vprv+tht0++=think
there ^ex+pex+++=there's
's ^vbz+bez+vrb++0=EXTRAWORD
any ^dti++++=any
danger ^nn++++=danger,
, ^zz++++=EXTRAWORD
do ^vb+do+vrb++=do
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbd+vsua++xvbn+=asked
the ^ati++++=the
Easterner ^np+nom++??+=Easterner,
, ^zz++++=EXTRAWORD
in ^in++++=in
anxious ^jj+atrb+++=anxious
tones ^nns++++=tones.
. ^zz++++=EXTRAWORD
" ^zz++++="Can't
can ^md+pos+++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
I ^pp1a+pp1+++=I
help ^vb++++=help
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
do ^vb+do+vrb++=do
as ^ql++++=as
I ^pp1a+pp1+++=I
tell ^vb++++=tell
you ^pp2+pp2+++=you,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
replied ^vbd+vpub++xvbn+=replied
the ^ati++++=the
little ^jj+atrb+++=little
man ^nn++++=man,
, ^zz++++=EXTRAWORD
shortly ^rb+cnj+++=shortly,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
rode ^vbd+++xvbn+=rode
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
followed ^vbd+vprv++xvbnx+=followed
Miss ^npt++++=Miss
Caldwell ^np++++=Caldwell's
's ^$++++=EXTRAWORD
trail ^nn++++=trail
quite ^rb++++=quite
rapidly ^rb+cnj+++=rapidly,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
trail ^nn++++=trail
was ^vbd+bedz+vrb++=was
fresh ^jj+pred+++=fresh.
. ^zz++++=EXTRAWORD
As ^ql++++=As
long ^rb++++=long
as ^ql++++=as
he ^pp3a+pp3+++=he
looked ^vbd+++xvbnx+=looked
intently ^rb++++=intently
for ^in++++=for
hoof ^nn++++=hoof-marks,
- ^zz++++=EXTRAWORD
marks ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
nothing ^pn++++=nothing
was ^vbd+bedz+aux++=was
to ^to++++=to
be ^vbi+vbi+aux++=be
seen ^vpsv++agls+xvbnx+=seen,
, ^zz++++=EXTRAWORD
the ^ati++++=the
prairie ^nn++++=prairie
was ^vbd+bedz+vrb++=was
apparently ^rb++++=apparently
virgin ^jjb+pred+++=virgin;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
by ^in++++=by
glancing ^xvbg+++xvbg+=glancing
the ^ati++++=the
eye ^nn++++=eye
forty ^cd++++=forty
or ^cc++++=or
fifty ^cd++++=fifty
yards ^nns++++=yards
ahead ^rb+cnj+++=ahead,
, ^zz++++=EXTRAWORD
a ^at++++=a
faint ^jj+atrb+++=faint
line ^nn++++=line
was ^vbd+bedz+vrb++=was
discernible ^jj+pred+++=discernible
through ^in++++=through
the ^ati++++=the
grasses ^nns++++=grasses.
. ^zz++++=EXTRAWORD
Alfred ^np++++=Alfred
came ^vbd+++xvbn+=came
upon ^in+ppvb+++=upon
Miss ^npt++++=Miss
Caldwell ^np++++=Caldwell
seated ^vbd+++xvbn+=seated
quietly ^rb++++=quietly
on ^rp++++=on
her ^pp3o+pp3+++=her
horse ^nn++++=horse
in ^in++++=in
the ^ati++++=the
very ^ql+amp+++=very
centre ^jjb++++=centre
of ^in++++=of
a ^at++++=a
prairie ^nn++++=prairie-dog
- ^zz++++=EXTRAWORD
dog ^nn++++=EXTRAWORD
town ^nn++++=town,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
so ^rb+cnj+++=so,
, ^zz++++=EXTRAWORD
of ^in+emph+++=of
course ^nn+emph"+++=course,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
midst ^nn++++=midst
of ^in++++=of
an ^at++++=an
area ^nn++++=area
of ^in++++=of
comparatively ^rb++++=comparatively
desert ^nn++++=desert
character ^nn+nom+++=character.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
amusing ^jj+pred+++=amusing
herself ^ppl+pp3+++=herself
by ^in++++=by
watching ^xvbg+++xvbg+=watching
the ^ati++++=the
marmots ^nns+++??+=marmots
as ^ql++++=as
they ^pp3a+pp3+++=they
barked ^vbd+++xvbnx+=barked,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
watched ^vbd+++xvbn+=watched,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
peeped ^vpsv++agls+xvbn+=peeped
at ^in++++=at
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
according ^in+cmpx+++=according
to ^in"++++=to
their ^pp$+pp3+++=their
distance ^nn+nom+++=distance
from ^in++++=from
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sight ^nn++++=sight
of ^in++++=of
Alfred ^np++++=Alfred
was ^vbd+bedz+aux++=was
not ^xnot++not++=not
welcome ^vb++++=welcome,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
frightened ^vbd+++xvbnx+=frightened
the ^ati++++=the
marmots ^nns+++??+=marmots.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
saw ^vbd+vprv++xvbnx+=saw
Miss ^npt++++=Miss
Caldwell ^np++++=Caldwell,
, ^zz++++=EXTRAWORD
Alfred ^np++++=Alfred
grew ^vbd+++xvbn+=grew
bashful ^nn+nom+++=bashful
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
sidled ^vbd+++xvbnx+=sidled
his ^pp$+pp3+++=his
horse ^nn++++=horse
up ^in+cmpx+++=up
to ^in"++++=to
her ^pp$+pp3+++=her
and ^cc++++=and
blushed ^vbd+++xvbn+=blushed.
. ^zz++++=EXTRAWORD
" ^zz++++="I'll
i ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
show ^vb+vprv+tht0++=show
you ^pp2+pp2+++=you
th ^zz++++=th'
' ^zz++++=EXTRAWORD
way ^nn++++=way
back ^jjb++++=back,
, ^zz++++=EXTRAWORD
miss ^npt++++=miss,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
diffidently ^rb++++=diffidently.
. ^zz++++=EXTRAWORD
" ^zz++++="Thank
thank ^vb++++=EXTRAWORD
you ^pp2+pp2+++=you,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
replied ^vbd+vpub++xvbn+=replied
Miss ^npt++++=Miss
Caldwell ^np++++=Caldwell,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
slight ^jj+atrb+++=slight
coldness ^nns+nom+++=coldness,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can
find ^vb+vprv+tht0++=find
my ^pp$+pp1+++=my
own ^ap++++=own
way ^nn++++=way
back ^jjb++++=back."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
of ^in+emph+++=of
course ^nn+emph"+++=course,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
hastened ^vbd+++xvbn+=hastened
Alfred ^np++++=Alfred,
, ^zz++++=EXTRAWORD
in ^in++++=in
an ^at++++=an
agony ^nn++++=agony.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
do ^vb+do+vrb++=don't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
think ^vb+vprv+tht0++=think
we ^pp1a+pp1+++=we
ought ^md"+nec+pmd"++=ought
to ^md+nec+++=to
start ^vb++++=start
back ^jjb++++=back
now ^rn+tm+++=now?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++0=I'd
'd ^md+prd+vrb++=EXTRAWORD
like ^vb++++=like
to ^to+vcmp+++=to
go ^vbi++++=go
with ^in++++=with
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
miss ^npt++++=miss,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
you ^pp2+pp2+++=you'd
'd ^vbd+hvd+aux++0=EXTRAWORD
let ^vprf+++xvbnx+=let
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
see ^vb+vprv+++=see
the ^ati++++=the
afternoon ^nn++++=afternoon's
's ^$++++=EXTRAWORD
quite ^rb++++=quite
late ^jj++++=late."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Caldwell ^np++++=Caldwell
cast ^vbd+++xvbn+=cast
a ^at++++=a
quizzical ^jj+atrb+++=quizzical
eye ^nn++++=eye
at ^in++++=at
the ^ati++++=the
sun ^nn++++=sun.
. ^zz++++=EXTRAWORD
" ^zz++++="Why,
why ^wrb+who+++=EXTRAWORD
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
hours ^nns++++=hours
yet ^rb++++=yet
till ^cs+sub+++=till
dark ^jj++++=dark!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
amusedly ^rb++++=amusedly.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
Alfred ^np++++=Alfred
surprised ^vbd+++xvbn+=surprised
Miss ^npt++++=Miss
Caldwell ^np++++=Caldwell.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
diffident ^jj+atrb+++=diffident
manner ^nn++++=manner
suddenly ^rb++++=suddenly
left ^jj+++xvbn+=left
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
jumped ^vbd+++xvbnx+=jumped
like ^in++++=like
lightning ^nn++++=lightning
from ^in++++=from
his ^pp$+pp3+++=his
horse ^nn++++=horse,
, ^zz++++=EXTRAWORD
threw ^j+++xvbn+=threw
the ^ati++++=the
reins ^nns++++=reins
over ^in++++=over
the ^ati++++=the
animal ^nn++++=animal's
's ^$++++=EXTRAWORD
head ^nn++++=head
so ^ql++++=so
he ^pp3a+pp3+++=he
would ^md+prd+++=would
stand ^vb++++=stand,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
ran ^vbd+++xvbn+=ran
around ^rb++++=around
to ^to++++=to
face ^vbi++++=face
Miss ^npt++++=Miss
Caldwell ^np++++=Caldwell.
. ^zz++++=EXTRAWORD
" ^zz++++="Here,
here ^rn+pl+++=EXTRAWORD
, ^zz++++=EXTRAWORD
jump ^vb++++=jump
down ^in+strn+++=down!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
commanded ^vbd+vpub++xvbnx+=commanded.
. ^zz++++=EXTRAWORD
The ^ati++++=The
soft ^jj+atrb+++=soft
