From ^in++++=FROM
ground ^nn++++=ground
to ^to++++=to
admit ^vbi+vpub+++=admit
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+aux++=had
just ^rb+emph+splt++=just
inserted ^vprf+++xvbnx+=inserted
his ^pp$+pp3+++=his
head ^nn++++=head
in ^in++++=in
the ^ati++++=the
opening ^jj+++xvbg+=opening
and ^cc++++=and
was ^vbd+bedz+aux++=was
taking ^vbg+++xvbgx+=taking
stock ^nn++++=stock
of ^in++++=of
the ^ati++++=the
high ^jj+atrb+++=high
brown ^jj+atrb+++=brown
roof ^nn++++=roof
and ^cc++++=and
was ^vbd+bedz+aux++=was
getting ^vbg+++xvbgx+=getting
used ^vpsv++++=used
to ^to++++=to
the ^ati++++=the
cool ^vb++++=cool
brown ^jj++++=brown
light ^jj++++=light
when ^wrb+who+++=when
two ^cd++++=two
other ^ap++++=other
people ^nns++++=people
came ^vbd+++xvbn+=came
past ^jjb++++=past
outside ^in+pl+++=outside
on ^in++++=on
the ^ati++++=the
turf ^nn++++=turf.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
time ^nn++++=time
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
both ^abx++++=both
young ^jj++++=young,
, ^zz++++=EXTRAWORD
a ^at++++=a
young ^jj+atrb+++=young
man ^nn++++=man
and ^cc++++=and
a ^at++++=a
young ^jj+atrb+++=young
woman ^nn++++=woman.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
were ^vbd+bed+vrb++=were
both ^abx++++=both
in ^in++++=in
the ^ati++++=the
prime ^nn++++=prime
of ^in++++=of
youth ^nn++++=youth,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
even ^rb++++=even
in ^cs+sub+++=in
that ^cs"++++=that
season ^nn++++=season
which ^whp+rel+subj++=which
precedes ^vbz++++=precedes
the ^ati++++=the
prime ^nn++++=prime
of ^in++++=of
youth ^nn++++=youth,
, ^zz++++=EXTRAWORD
the ^ati++++=the
season ^nn++++=season
before ^in++++=before
the ^ati++++=the
smooth ^jj+atrb+++=smooth
pink ^jj+atrb+++=pink
folds ^nns++++=folds
of ^in++++=of
the ^ati++++=the
flower ^nn++++=flower
have ^vb+hv+aux++=have
burst ^vprf+++xvbnx+=burst
their ^pp$+pp3+++=their
gummy ^nn+++??+=gummy
case ^nn++++=case,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
the ^ati++++=the
wings ^nns++++=wings
of ^in++++=of
the ^ati++++=the
butterfly ^nn++++=butterfly,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
fully ^rb+amp+++=fully
grown ^vbd+++xvbn+=grown,
, ^zz++++=EXTRAWORD
are ^vb+ber+vrb++=are
motionless ^jj+pred+++=motionless
in ^in++++=in
the ^ati++++=the
sun ^nn++++=sun.
. ^zz++++=EXTRAWORD
" ^zz++++="Lucky
lucky ^jj++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
Friday ^nr++++=Friday,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
observed ^vbd+vprv++xvbnx+=observed.
. ^zz++++=EXTRAWORD
" ^zz++++="Why?
why ^wrb+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
D ^zz++++=D'you
'you ^nn+++??+=EXTRAWORD
believe ^vb+vprv+++=believe
in ^in++++=in
luck ^nn++++=luck?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
make ^vb++++=make
you ^pp2+pp2+++=you
pay ^nn++++=pay
sixpence ^nns+nom+++=sixpence
on ^in++++=on
Friday ^nr++++=Friday."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What's
what ^wdt+who+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
sixpence ^nn+nom+++=sixpence
anyway ^rb++++=anyway?
? ^zz++++=EXTRAWORD
Is ^vbz+bez+vrb++=Isn't
n't ^xnot++not++0=EXTRAWORD
it ^pp3+it+++=it
worth ^in++++=worth
sixpence ^nns+nom+++=sixpence?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What's
what ^wdt+who+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
' ^zz++++='it'what
it ^pp3+it+++=EXTRAWORD
'what ^nn+++??+=EXTRAWORD
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
mean ^vb+vprv+++=mean
by ^in++++=by
' ^zz++++='it'?"
it ^pp3+it+++=EXTRAWORD
'?" ^nn+++??+=EXTRAWORD
" ^zz++++="O,
o ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
anythingi ^nn+++??+=anythingI
meanyou ^nn+++??+=meanyou
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what
I ^pp1a+pp1+++=I
mean ^jj++++=mean."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Long ^rb++++=Long
pauses ^nns+++??+=pauses
came ^vbd+++xvbn+=came
between ^in+ppvb+++=between
each ^dt++++=each
of ^in++++=of
these ^dt+dem+++=these
remarks ^nns++++=remarks;
; ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
uttered ^vpsv++agls+xvbnx+=uttered
in ^in++++=in
toneless ^jj+atrb+++=toneless
and ^cc+phrs+++=and
monotonous ^jj+atrb+++=monotonous
voices ^nns++++=voices.
. ^zz++++=EXTRAWORD
The ^ati++++=The
couple ^nn++++=couple
stood ^vbd+++xvbn+=stood
still ^jj+pred+++=still
on ^in++++=on
the ^ati++++=the
edge ^nn++++=edge
of ^in++++=of
the ^ati++++=the
flower ^nn++++=flower
bed ^nn++++=bed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
together ^nn+nom+++=together
pressed ^vbd+++xvbn+=pressed
the ^ati++++=the
end ^nn++++=end
of ^in++++=of
her ^pp$+pp3+++=her
parasol ^nn++++=parasol
deep ^jj++++=deep
down ^rp++++=down
into ^in++++=into
the ^ati++++=the
soft ^jj+atrb+++=soft
earth ^nn++++=earth.
. ^zz++++=EXTRAWORD
The ^ati++++=The
action ^nn++++=action
and ^cc++++=and
the ^ati++++=the
fact ^nn++++=fact
that ^tht+ncmp+++=that
his ^pp$+pp3+++=his
hand ^nn++++=hand
rested ^vbd+++xvbn+=rested
on ^in++++=on
the ^ati++++=the
top ^nn++++=top
of ^in++++=of
hers ^pp$$++++=hers
expressed ^vbd+vpub++xvbn+=expressed
their ^pp$+pp3+++=their
feelings ^nns+nom+++=feelings
in ^in++++=in
a ^at++++=a
strange ^jj+atrb+++=strange
way ^nn++++=way,
, ^zz++++=EXTRAWORD
as ^ql++++=as
these ^dt+dem+++=these
short ^jj+atrb+++=short
insignificant ^jj+atrb+++=insignificant
words ^nns++++=words
also ^rb++++=also
expressed ^vwbn+vpub++xvbn+=expressed
something ^pn++++=something,
, ^zz++++=EXTRAWORD
words ^nns++++=words
with ^in++++=with
short ^jj+atrb+++=short
wings ^nns++++=wings
for ^in++++=for
their ^pp$+pp3+++=their
heavy ^jj+atrb+++=heavy
body ^nn++++=body
of ^in++++=of
meaning ^xvbg+++xvbg+=meaning,
, ^zz++++=EXTRAWORD
inadequate ^jj++++=inadequate
to ^to++++=to
carry ^vbi++++=carry
them ^pp3o+pp3+++=them
far ^rb+pl+++=far
and ^cc+cls+++=and
thus ^rb+cnj+++=thus
alighting ^vbg+++xvbg+=alighting
awkwardly ^rb++++=awkwardly
upon ^in++++=upon
the ^ati++++=the
very ^ql+amp+++=very
common ^jj+atrb+++=common
objects ^nns++++=objects
that ^tht+rel+++=that
surrounded ^jj+++xvbn+=surrounded
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
were ^vbd+bed+vrb++=were
to ^to++++=to
their ^pp$+pp3+++=their
inexperienced ^jj+atrb+++=inexperienced
touch ^nn++++=touch
so ^ql+emph+++=so
massive ^jj++++=massive;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
who ^whp+who+++=who
knows ^vbz+vprv+++=knows
( ^zz++++=(so
so ^ql++++=EXTRAWORD
they ^pp3a+pp3+++=they
thought ^vbd+++xvbnx+=thought
as ^ql++++=as
they ^pp3a+pp3+++=they
pressed ^vbd+++xvbnx+=pressed
the ^ati++++=the
parasol ^nn++++=parasol
into ^in++++=into
the ^ati++++=the
earth ^nn++++=earth)
) ^zz++++=EXTRAWORD
what ^wdt+who+++=what
precipices ^nns+++??+=precipices
are ^vb+ber+aux++=aren't
n't ^xnot++not++0=EXTRAWORD
concealed ^vbd+++xvbn+=concealed
in ^in++++=in
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
what ^wdt+who+++=what
slopes ^nns++++=slopes
of ^in++++=of
ice ^nn++++=ice
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
shine ^vb++++=shine
in ^in++++=in
the ^ati++++=the
sun ^nn++++=sun
on ^in++++=on
the ^ati++++=the
other ^ap++++=other
side ^nn++++=side?
? ^zz++++=EXTRAWORD
Who ^whp+who+++=Who
knows ^vbz+vprv+++=knows?
? ^zz++++=EXTRAWORD
Who ^whp+who+whq++=Who
has ^vbz+hvz+aux++=has
ever ^rb++splt++=ever
seen ^vprf+++xvbnx+=seen
this ^dt+dem+++=this
before ^in++++=before?
? ^zz++++=EXTRAWORD
Even ^rb++++=Even
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
wondered ^vbd+vprv++xvbnx+=wondered
what ^wdt+who+whcl++=what
sort ^nn++++=sort
of ^in++++=of
tea ^nn++++=tea
they ^pp3a+pp3+++=they
gave ^vbd+++xvbnx+=gave
you ^pp2+pp2+++=you
at ^in++++=at
Kew ^np+++??+=Kew,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
felt ^vbd+vprv++xvbnx+=felt
that ^tht+vcmp+++=that
something ^pn++++=something
loomed ^vbd+++xvbn+=loomed
up ^rp++++=up
behind ^rp+pl+++=behind
her ^pp3o+pp3+++=her
words ^nns++++=words,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
stood ^vbd+++xvbn+=stood
vast ^jj++++=vast
and ^cc+phrs+++=and
solid ^jj++++=solid
behind ^rp+pl+++=behind
them ^pp3o+pp3+++=them;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
mist ^nn++++=mist
very ^ql+amp+++=very
slowly ^rb++++=slowly
rose ^nn+++xvbn+=rose
and ^cc++++=and
uncovered ^nn+++xvbn+=uncovered.
. ^zz++++=EXTRAWORD
O ^zz++++=O,
, ^zz++++=EXTRAWORD
Heavens ^nns++++=Heavens,
, ^zz++++=EXTRAWORD
what ^wdt+who+whq++=what
were ^vbd+bed+aux++=were
those ^dt+dem+++=those
shapes ^nns++++=shapes?
? ^zz++++=EXTRAWORD
Little ^ap++++=Little
white ^jj+atrb+++=white
tables ^nns++++=tables,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
waitresses ^nns+nom+++=waitresses
who ^whp+rel+subj++=who
looked ^xvbn+++xvbn+=looked
first ^od++++=first
at ^rb++++=at
her ^pp3o+pp3+++=her
and ^cc++++=and
then ^rn+tm+++=then
at ^rb++++=at
him ^pp3o+pp3+++=him;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
a ^at++++=a
bill ^nn++++=bill
that ^tht+rel+obj++=that
he ^pp3a+pp3+++=he
would ^md+prd+++=would
pay ^vb++++=pay
with ^in++++=with
a ^at++++=a
real ^jj++++=real
two ^cd++++=two
shilling ^nn+nom+++=shilling
piece ^nn++++=piece,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
real ^jj+pred+++=real,
, ^zz++++=EXTRAWORD
all ^abn++++=all
real ^jj++++=real,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
assured ^vbd+vpub+tht0+xvbnx+=assured
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
fingering ^vbg+++xvbg+=fingering
the ^ati++++=the
coin ^nn++++=coin
in ^in++++=in
his ^pp$+pp3+++=his
pocket ^nn++++=pocket,
, ^zz++++=EXTRAWORD
real ^jj++++=real
to ^in++++=to
everyone ^pn++++=everyone
except ^in++++=except
to ^in++++=to
him ^pp3o+pp3+++=him
and ^cc++++=and
to ^in++++=to
her ^pp$+pp3+++=her;
; ^zz++++=EXTRAWORD
even ^rb++++=even
to ^in++++=to
him ^pp3o+pp3+++=him
it ^pp3+it+++=it
began ^vbd+++xvbn+=began
to ^to++++=to
seem ^vbi+seem+++=seem
real ^jj++++=real;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
but ^cc++++=but
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
too ^ql++++=too
exciting ^jj++++=exciting
to ^to++++=to
stand ^vbi++++=stand
and ^cc+phrs+++=and
think ^vb+vprv+++=think
any ^dti++++=any
longer ^rbr++++=longer,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
pulled ^vbd+++xvbnx+=pulled
the ^ati++++=the
parasol ^nn++++=parasol
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
earth ^nn++++=earth
with ^in++++=with
a ^at++++=a
jerk ^vb++++=jerk
and ^cc++++=and
was ^vbd+bedz+vrb++=was
impatient ^jj+pred+++=impatient
to ^to+jcmp+++=to
find ^vbi+vprv+++=find
the ^ati++++=the
place ^nn++++=place
where ^wrb+who+++=where
one ^cd1++++=one
had ^vb+hv+vrb++=had
tea ^nn++++=tea
with ^in++++=with
other ^ap++++=other
people ^nns++++=people,
, ^zz++++=EXTRAWORD
like ^in++++=like
other ^ap++++=other
people ^nns++++=people.
. ^zz++++=EXTRAWORD
" ^zz++++="Come
come ^vprf+++xvbn+=EXTRAWORD
along ^in+strn+++=along,
, ^zz++++=EXTRAWORD
Trissie ^np+++??+=Trissie;
; ^zz++++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
time ^nn++++=time
we ^pp1a+pp1+++=we
had ^vb+hv+vrb++=had
our ^pp$+pp1+++=our
tea ^nn++++=tea."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Wherever
wherever ^nn+nom+++=EXTRAWORD
does ^vbz+doz+aux++=does
one ^cd1++++=one
have ^vb+hv+vrb++=have
one ^cd1++++=one's
's ^vbz+bez+vrb++0=EXTRAWORD
tea ^nn++++=tea?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
asked ^vbd+vsua++xvbnx+=asked
with ^in++++=with
the ^ati++++=the
oddest ^jjt+atrb+++=oddest
thrill ^nn++++=thrill
of ^in++++=of
excitement ^nn+nom+++=excitement
in ^in++++=in
her ^pp$+pp3+++=her
voice ^nn++++=voice,
, ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=looking
vaguely ^rb++++=vaguely
round ^jj++++=round
and ^cc+phrs+++=and
letting ^jj+++xvbg+=letting
herself ^ppl+pp3+++=herself
be ^vb+be+aux++=be
drawn ^vpsv++agls+xvbnx+=drawn
on ^in+ppvb+++=on
down ^rp++++=down
the ^ati++++=the
grass ^nn++++=grass
path ^nn++++=path,
, ^zz++++=EXTRAWORD
trailing ^jj+++xvbg+=trailing
her ^pp3o+pp3+++=her
parasol ^nn++++=parasol,
, ^zz++++=EXTRAWORD
turning ^nvbg+++xvbg+=turning
her ^pp3o+pp3+++=her
head ^jjb++++=head
this ^dt+dem+++=this
way ^nn++++=way
and ^cc++++=and
that ^dt+dem+++=that
way ^nn++++=way,
, ^zz++++=EXTRAWORD
forgetting ^vbg+vprv++xvbg+=forgetting
her ^pp$+pp3+++=her
tea ^nn++++=tea,
, ^zz++++=EXTRAWORD
wishing ^vbg+++xvbg+=wishing
to ^to+vcmp+++=to
go ^vbi++++=go
down ^rp++++=down
there ^rn+pl+++=there
and ^cc++++=and
then ^rn+tm+++=then
down ^rp++++=down
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
remembering ^vbg+vprv++xvbg+=remembering
orchids ^nns+++??+=orchids
and ^cc++++=and
cranes ^nns++++=cranes
among ^in++++=among
wild ^jj+atrb+++=wild
flowers ^nns+nom+++=flowers,
, ^zz++++=EXTRAWORD
a ^at++++=a
Chinese ^jj+atrb+++=Chinese
pagoda ^nn+++??+=pagoda
and ^cc++++=and
a ^at++++=a
crimson ^nn+++??+=crimson
crested ^jj+atrb+++=crested
bird ^nn++++=bird;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
bore ^vbd+++xvbnx+=bore
her ^pp3o+pp3+++=her
on ^in+strn+++=on.
. ^zz++++=EXTRAWORD
Thus ^rb+cnj+++=Thus
one ^cd1++++=one
couple ^nn++++=couple
after ^cs+sub+++=after
another ^ppls++++=another
with ^in++++=with
much ^rb++++=much
the ^ati++++=the
same ^ap++++=same
irregular ^nn++++=irregular
and ^cc++++=and
aimless ^jj+atrb+++=aimless
movement ^nn+nom+++=movement
passed ^vbd+++xvbn+=passed
the ^ati++++=the
flower ^nn++++=flower-bed
- ^zz++++=EXTRAWORD
bed ^nn++++=EXTRAWORD
and ^cc++++=and
were ^vbd+bed+aux++=were
enveloped ^vpsv++agls+xvbnx+=enveloped
in ^in++++=in
layer ^nn++++=layer
after ^in++++=after
layer ^nn++++=layer
of ^in++++=of
green ^nn++++=green
blue ^jj+atrb+++=blue
vapour ^nn++++=vapour,
, ^zz++++=EXTRAWORD
in ^in++++=in
which ^whp+rel+pied++=which
at ^rb++++=at
first ^rb"++++=first
their ^pp$+pp3+++=their
bodies ^nns++++=bodies
had ^vb+hv+vrb++=had
substance ^nn+nom+++=substance
and ^cc++++=and
a ^at++++=a
dash ^nn++++=dash
of ^in++++=of
colour ^nn++++=colour,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
later ^rbr+tm+++=later
both ^abx++++=both
substance ^nn+nom+++=substance
and ^cc++++=and
colour ^nn++++=colour
dissolved ^vwbn+++xvbn+=dissolved
in ^in++++=in
the ^ati++++=the
green ^jj++++=green-blue
- ^zz++++=EXTRAWORD
blue ^jj+atrb+++=EXTRAWORD
atmosphere ^nn++++=atmosphere.
. ^zz++++=EXTRAWORD
How ^wrb+who+++=How
hot ^jj++++=hot
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was!
! ^zz++++=EXTRAWORD
So ^ql+emph+++=So
hot ^jj++++=hot
that ^dt+dem+++=that
even ^rb++++=even
the ^ati++++=the
thrush ^nn+++??+=thrush
chose ^vbd+++xvbn+=chose
to ^in++++=to
hop ^nn++++=hop,
, ^zz++++=EXTRAWORD
like ^in++++=like
a ^at++++=a
mechanical ^jj+atrb+++=mechanical
bird ^nn++++=bird,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
shadow ^nn++++=shadow
of ^in++++=of
the ^ati++++=the
flowers ^nns+nom+++=flowers,
, ^zz++++=EXTRAWORD
with ^in++++=with
long ^rb++++=long
pauses ^nns+++??+=pauses
between ^in++++=between
one ^cd1++++=one
movement ^nn+nom+++=movement
and ^cc++++=and
the ^ati++++=the
next ^ap++++=next;
; ^zz++++=EXTRAWORD
instead ^rb+cnj+++=instead
of ^in++++=of
rambling ^jj++++=rambling
vaguely ^rb++++=vaguely
the ^ati++++=the
white ^jj+atrb+++=white
butterflies ^nns++++=butterflies
danced ^vbd+++xvbn+=danced
one ^cd1++++=one
above ^jjb++++=above
another ^dt++++=another,
, ^zz++++=EXTRAWORD
making ^vbg+++xvbg+=making
with ^in++++=with
their ^pp$+pp3+++=their
white ^jj+atrb+++=white
shifting ^jj+atrb++xvbg+=shifting
flakes ^nns++++=flakes
the ^ati++++=the
outline ^nn++++=outline
of ^in++++=of
a ^at++++=a
shattered ^jj+atrb++xvbn+=shattered
marble ^nn++++=marble
column ^nn++++=column
above ^in+pl+++=above
the ^ati++++=the
tallest ^jjt+atrb+++=tallest
flowers ^nns+nom+++=flowers;
; ^zz++++=EXTRAWORD
the ^ati++++=the
glass ^nn++++=glass
roofs ^nns++++=roofs
of ^in++++=of
the ^ati++++=the
palm ^np++++=palm
house ^npl++++=house
shone ^vbd+++xvbn+=shone
as ^cs+sub+++=as
if ^cs+cnd+++=if
a ^at++++=a
whole ^jj+atrb+++=whole
market ^nn++++=market
full ^jj++++=full
of ^in++++=of
shiny ^jj+atrb+++=shiny
green ^jj+atrb+++=green
umbrellas ^nns++++=umbrellas
had ^vbd+hvd+aux++=had
opened ^vprf+++xvbnx+=opened
in ^in++++=in
the ^ati++++=the
sun ^nn++++=sun;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
the ^ati++++=the
drone ^nn++++=drone
of ^in++++=of
the ^ati++++=the
aeroplane ^nn++++=aeroplane
the ^ati++++=the
voice ^nn++++=voice
of ^in++++=of
the ^ati++++=the
summer ^nn++++=summer
sky ^nn++++=sky
murmured ^vbd+++xvbn+=murmured
its ^pp$+it+++=its
fierce ^jj+atrb+++=fierce
soul ^nn++++=soul.
. ^zz++++=EXTRAWORD
Yellow ^jj++++=Yellow
and ^cc++++=and
black ^nn++++=black,
, ^zz++++=EXTRAWORD
pink ^jj++++=pink
and ^cc++++=and
snow ^nn++++=snow
white ^jj++++=white,
, ^zz++++=EXTRAWORD
shapes ^nns++++=shapes
of ^in++++=of
all ^abn++++=all
these ^dt+dem+++=these
colours ^nns++++=colours,
, ^zz++++=EXTRAWORD
men ^nns++++=men,
, ^zz++++=EXTRAWORD
women ^nns++++=women,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
children ^nns++++=children
were ^vbd+bed+aux++=were
spotted ^vpsv++agls+xvbnx+=spotted
for ^in++++=for
a ^at++++=a
second ^od++++=second
upon ^in++++=upon
the ^ati++++=the
horizon ^nn++++=horizon,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
seeing ^vbg+vprv++xvbg+=seeing
the ^ati++++=the
breadth ^nn++++=breadth
of ^in++++=of
yellow ^jj++++=yellow
that ^dt+dem+++=that
lay ^jjb+++xvbn+=lay
upon ^in++++=upon
the ^ati++++=the
grass ^nn++++=grass,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
wavered ^vbd+++xvbnx+=wavered
and ^cc+phrs+++=and
sought ^vbd+++xvbn+=sought
shade ^nn++++=shade
beneath ^in+pl+++=beneath
the ^ati++++=the
trees ^nns++++=trees,
, ^zz++++=EXTRAWORD
dissolving ^jj++++=dissolving
like ^in++++=like
drops ^nns++++=drops
of ^in++++=of
water ^nn++++=water
in ^in++++=in
the ^ati++++=the
yellow ^jj+atrb+++=yellow
and ^cc+phrs+++=and
green ^jj+atrb+++=green
atmosphere ^nn++++=atmosphere,
, ^zz++++=EXTRAWORD
staining ^nn++++=staining
it ^pp3+it+++=it
faintly ^rb++++=faintly
with ^in++++=with
red ^jj++++=red
and ^cc++++=and
blue ^nn++++=blue.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
seemed ^vbd+seem++xvbn+=seemed
as ^cs+sub+++=as
if ^cs+cnd+++=if
all ^rb++++=all
gross ^jj+atrb+++=gross
and ^cc+phrs+++=and
heavy ^jj+atrb+++=heavy
bodies ^nns++++=bodies
had ^vbd+hvd+aux++=had
sunk ^vprf+++xvbnx+=sunk
down ^rp++++=down
in ^in++++=in
the ^ati++++=the
heat ^nn++++=heat
motionless ^jj++++=motionless
and ^cc++++=and
lay ^vbd+++xvbn+=lay
huddled ^vwbn+++xvbn+=huddled
upon ^in++++=upon
the ^ati++++=the
ground ^nn++++=ground,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
their ^pp$+pp3+++=their
voices ^nns++++=voices
went ^vbd+++xvbn+=went
wavering ^jj++++=wavering
from ^in++++=from
them ^pp3o+pp3+++=them
as ^cs+sub+++=as
if ^cs+cnd+++=if
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
flames ^nns++++=flames
lolling ^vwbg+++xvbg+=lolling
from ^in++++=from
the ^ati++++=the
thick ^jj+atrb+++=thick
waxen ^jj+atrb+++=waxen
bodies ^nns++++=bodies
of ^in++++=of
candles ^nns++++=candles.
. ^zz++++=EXTRAWORD
Voices ^nns++++=Voices.
. ^zz++++=EXTRAWORD
Yes ^uh++++=Yes,
, ^zz++++=EXTRAWORD
voices ^nns++++=voices.
. ^zz++++=EXTRAWORD
Wordless ^np+++??+=Wordless
voices ^nns++++=voices,
, ^zz++++=EXTRAWORD
breaking ^vbg+++xvbg+=breaking
the ^ati++++=the
silence ^nn+nom+++=silence
suddenly ^rb++++=suddenly
with ^in++++=with
such ^abl++++=such
depth ^nn++++=depth
of ^in++++=of
contentment ^nn+nom+++=contentment,
, ^zz++++=EXTRAWORD
such ^abl++++=such
passion ^nn++++=passion
of ^in++++=of
desire ^nn++++=desire,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
voices ^nns++++=voices
of ^in++++=of
children ^nns++++=children,
, ^zz++++=EXTRAWORD
such ^abl++++=such
freshness ^nns+nom+++=freshness
of ^in++++=of
surprise ^nn++++=surprise;
; ^zz++++=EXTRAWORD
breaking ^vbg+++xvbg+=breaking
the ^ati++++=the
silence ^nn+nom+++=silence?
? ^zz++++=EXTRAWORD
But ^cc+cls+++=But
there ^ex+pex+++=there
was ^vbd+bedz+aux++=was
no ^at++++=no
silence ^nn+nom+++=silence;
; ^zz++++=EXTRAWORD
all ^abn++++=all
the ^ati++++=the
time ^nn++++=time
the ^ati++++=the
motor ^nn++++=motor
omnibuses ^nns+++??+=omnibuses
were ^vbd+bed+aux++=were
turning ^vbg+++xvbgx+=turning
their ^pp$+pp3+++=their
wheels ^nns++++=wheels
and ^cc++++=and
changing ^vbg+++xvbg+=changing
their ^pp$+pp3+++=their
gear ^nn++++=gear;
; ^zz++++=EXTRAWORD
like ^in++++=like
a ^at++++=a
vast ^jj+atrb+++=vast
nest ^nn++++=nest
of ^in++++=of
Chinese ^jj+atrb+++=Chinese
boxes ^nns++++=boxes
all ^abn++++=all
of ^in++++=of
wrought ^jj+atrb++xvbn+=wrought
steel ^nn++++=steel
turning ^vwbg+++xvbg+=turning
ceaselessly ^rb++++=ceaselessly
one ^pn++++=one
within ^in++++=within
another ^dt++++=another
the ^ati++++=the
city ^nn++++=city
murmured ^vbd+++xvbn+=murmured;
; ^zz++++=EXTRAWORD
on ^in++++=on
the ^ati++++=the
top ^nn++++=top
of ^in++++=of
which ^whp+rel+pied++=which
the ^ati++++=the
voices ^nns++++=voices
cried ^vbd+++xvbn+=cried
aloud ^rb++++=aloud
and ^cc++++=and
the ^ati++++=the
petals ^nns++++=petals
of ^in++++=of
myriads ^nns++++=myriads
of ^in++++=of
flowers ^nns+nom+++=flowers
flashed ^vbd+++xvbn+=flashed
their ^pp$+pp3+++=their
colours ^nns++++=colours
into ^in++++=into
the ^ati++++=the
air ^nn++++=air.
. ^zz++++=EXTRAWORD
