We ^pp1a+pp1+++=We
Adam ^np++++=Adam's
's ^$++++=EXTRAWORD
Apple ^nn++++=Apple
gnawed ^vbd+++xvbn+=gnawed
at ^in++++=at
his ^pp$+pp3+++=his
mustache ^nn+++??+=mustache
end ^nn++++=end.
. ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
the ^ati++++=the
black ^jj+atrb+++=black
sheep ^nns++++=sheep.
. ^zz++++=EXTRAWORD
Why ^wrb+who+whq++=Why
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
blonde ^jj+atrb+++=blonde
lady ^npt++++=lady
looked ^vbd+++xvbn+=looked
down ^rp++++=down
at ^rb++++=at
her ^pp3o+pp3+++=her
glove ^nn++++=glove
tips ^nns++++=tips.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
lower ^jjr+atrb+++=lower
lip ^nn++++=lip
was ^vbd+bedz+aux++=was
caught ^vpsv++agls+xvbnx+=caught
between ^in++++=between
her ^pp$+pp3+++=her
teeth ^nns++++=teeth.
. ^zz++++=EXTRAWORD
" ^zz++++="What's
what ^wdt+who+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
feminine ^nn++++=feminine
for ^in++++=for
black ^jj+atrb+++=black
sheep ^nns++++=sheep?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
that ^dt+pdem+++=that.
. ^zz++++=EXTRAWORD
Anyway ^rb+cnj+++=Anyway,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++0=I'd
'd ^md+prd+aux++=EXTRAWORD
be ^vb+be+vrb++=be
afraid ^jj+pred+++=afraid
to ^to+jcmp+++=to
go ^vbi++++=go
home ^nr++++=home
for ^in++++=for
fear ^nn++++=fear
it ^pp3+it+++=it
would ^md+prd+++=would
be ^vb+be+vrb++=be
too ^ql++++=too
much ^ap++++=much
of ^in++++=of
a ^at++++=a
shock ^nn++++=shock
for ^in++++=for
them ^pp3o+pp3+++=them
when ^wrb+who+++=when
they ^pp3a+pp3+++=they
saw ^vbd+vprv+tht0+xvbnx+=saw
my ^pp$+pp1+++=my
hair ^nn++++=hair.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
was ^vbd+bedz+vrb++=wasn't
n't ^xnot++not++0=EXTRAWORD
in ^in++++=in
on ^in++++=on
the ^ati++++=the
intermediate ^jj+atrb+++=intermediate
stages ^nns++++=stages
when ^wrb+who+++=when
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
chestnut ^nn++++=chestnut,
, ^zz++++=EXTRAWORD
auburn ^jj++++=auburn,
, ^zz++++=EXTRAWORD
Titian ^np+++??+=Titian,
, ^zz++++=EXTRAWORD
gold ^nn++++=gold,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
orange ^jj++++=orange
colored ^jj+++xvbn+=colored.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
want ^vb++++=want
to ^to+vcmp+++=to
spare ^vbi++++=spare
their ^pp$+pp3+++=their
feelings ^nns+nom+++=feelings.
. ^zz++++=EXTRAWORD
The ^ati++++=The
last ^jj+atrb+++=last
time ^nn++++=time
they ^pp3a+pp3+++=they
saw ^vbd+vprv++xvbnx+=saw
me ^pp1o+pp1+++=me
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
just ^rb+emph+++=just
plain ^nn++++=plain
brown ^jj++++=brown.
. ^zz++++=EXTRAWORD
Where ^wrb+who+++=Where
I ^pp1a+pp1+++=I
come ^vb++++=come
from ^in+ppvb+++=from
a ^at++++=a
woman ^nn++++=woman
who ^whp+rel+obj++=who
dyes ^nns+++??+=dyes
her ^pp3o+pp3+++=her
hair ^nn++++=hair
when ^wrb+who+++=when
it ^pp3+it+++=it
is ^vbz+bez+aux++=is
beginning ^vbg+++xvbgx+=beginning
to ^to++++=to
turn ^vbi++++=turn
gray ^np++++=gray
is ^vbz+bez+aux++=is
considered ^vpsv++agls+xvbnx+=considered
as ^ql++++=as
good ^jj++++=good
as ^in++++=as
lost ^nn++++=lost.
. ^zz++++=EXTRAWORD
Funny ^jj++++=Funny,
, ^zz++++=EXTRAWORD
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
it ^pp3+it+++=it?
? ^zz++++=EXTRAWORD
And ^cc+cls+++=And
yet ^rb++++=yet
I ^pp1a+pp1+++=I
remember ^nn+nom+++=remember
the ^ati++++=the
minister ^nn+nom+++=minister's
's ^$++++=EXTRAWORD
wife ^nn++++=wife
used ^md"++pmd"++=used
to ^to++++=to
wear ^vb++++=wear
false ^jj+atrb+++=false
teeth ^nns++++=teeth--the
-- ^--+clp+++=EXTRAWORD
the ^ati++++=EXTRAWORD
kind ^nn++++=kind
that ^tht+rel+obj++=that
clicks ^nns+++??+=clicks.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
hair ^nn++++=hair
is ^vbz+bez+vrb++=is
different ^jj+pred+++=different."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Dear
dear ^uh++++=EXTRAWORD
lady ^nn++++=lady,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
blue ^jj++++=blue-eyed
- ^zz++++=EXTRAWORD
eyed ^vbd+++xvbn+=EXTRAWORD
man ^nn++++=man,
, ^zz++++=EXTRAWORD
" ^zz++++="it
it ^pp3+it+++=EXTRAWORD
would ^md+prd+++=would
make ^vb++++=make
no ^at++++=no
difference ^nn+nom+++=difference
to ^in++++=to
your ^pp$+pp2+++=your
own ^ap++++=own
people ^nns++++=people.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
know ^vb+vprv+tht0++=know
they ^pp3a+pp3+++=they
would ^md+prd+++=would
be ^vb+be+vrb++=be
happy ^jj+pred+++=happy
to ^to+jcmp+++=to
see ^vbi+vprv+tht0++=see
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
hair ^nn++++=hair
and ^cc++++=and
all ^rb++++=all.
. ^zz++++=EXTRAWORD
One ^np++++=One's
's ^$++++=EXTRAWORD
own ^ap++++=own
people ^nns++++=people----"
-- ^--+clp+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
folks ^nns++++=folks?
? ^zz++++=EXTRAWORD
That ^dt+pdem+++=That's
's ^vbz+bez+vrb++0=EXTRAWORD
just ^rb+emph+++=just
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
the ^ati++++=the
Prodigal ^jj+atrb+++=Prodigal
Son ^nn++++=Son
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
daughter ^nn+nom+++=daughter
they ^pp3a+pp3+++=they'd
'd ^md+prd+aux++0=EXTRAWORD
probably ^rb++++=probably
have ^vb+hv+aux++=have
handed ^vprf+++xvbnx+=handed
her ^pp$+pp3+++=her
one ^pn++++=one
of ^in++++=of
her ^pp3o+pp3+++=her
sister ^npt++++=sister's
's ^$++++=EXTRAWORD
mother ^nn++++=mother
hubbards ^nns+++??+=hubbards,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
put ^vbd+++xvbn+=put
her ^pp$+pp3+++=her
to ^in++++=to
work ^nn++++=work
washing ^vwbg+++xvbg+=washing
dishes ^nns++++=dishes
in ^in++++=in
the ^ati++++=the
kitchen ^nn++++=kitchen.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
see ^vb+vprv+++=see,
, ^zz++++=EXTRAWORD
after ^cs+sub+++=after
Ma ^npt++++=Ma
died ^vbd+++xvbn+=died
my ^pp$+pp1+++=my
brother ^npt++++=brother
married ^vbd+++xvbn+=married,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
went ^vbd+++xvbnx+=went
to ^to++++=to
live ^vbi++++=live
with ^in+ppvb+++=with
him ^pp3o+pp3+++=him
and ^cc++++=and
Lil ^np+++??+=Lil.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
an ^at++++=an
ugly ^jj+atrb+++=ugly
little ^jj+atrb+++=little
mug ^nn++++=mug,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
looked ^vbd+++xvbn+=looked
all ^abn++++=all
to ^in++++=to
the ^ati++++=the
Cinderella ^np++++=Cinderella
for ^in++++=for
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
coach ^nn++++=coach,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
four ^cd++++=four,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
prince ^npt++++=prince
left ^vbd+++xvbn+=left
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
Lil ^np+++??+=Lil
was ^vbd+bedz+vrb++=was
the ^ati++++=the
village ^nn+nom+++=village
beauty ^nn++++=beauty
when ^wrb+who+++=when
my ^pp$+pp1+++=my
brother ^npt++++=brother
married ^vbd+++xvbn+=married
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
kind ^rb+hdg+++=kind
of ^rb"+hdg"+++=of
got ^vbd+++xvbn+=got
into ^in+ppvb+++=into
the ^ati++++=the
habit ^nn++++=habit
of ^in++++=of
leaving ^xvbg+++xvbg+=leaving
the ^ati++++=the
heavy ^jj+atrb+++=heavy
role ^nn++++=role
to ^in++++=to
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
confining ^vbg+++xvbg+=confining
herself ^ppl+pp3+++=herself
to ^to++++=to
thinking ^vbg+vprv++xvbg+=thinking
parts ^nns++++=parts.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
day ^nn++++=day
I ^pp1a+pp1+++=I
took ^vbd+++xvbnx+=took
twenty ^cd++++=twenty
dollars ^nns++++=dollars
and ^cc++++=and
came ^vpsv++agls+xvbn+=came
to ^in++++=to
the ^ati++++=the
city ^nn++++=city.
. ^zz++++=EXTRAWORD
Oh ^uh++++=Oh,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
paid ^vbd+++xvbnx+=paid
it ^pp3+it+++=it
back ^jjb++++=back
long ^rb++++=long
ago ^rb+cnj+++=ago,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
never ^rb++splt++=never
been ^vprf+ben+vrb+xvbnx+=been
home ^nr++++=home
since ^in+strn+++=since.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
know ^vb+vprv+++=know
every ^at++++=every
time ^nn++++=time
I ^pp1a+pp1+++=I
get ^vb++++=get
near ^in+pl+++=near
a ^at++++=a
news ^nn++++=news
stand ^vb++++=stand
like ^in++++=like
this ^dt+dem+++=this
I ^pp1a+pp1+++=I
grab ^vb++++=grab
the ^ati++++=the
home ^nr++++=home-town
- ^zz++++=EXTRAWORD
town ^nn++++=EXTRAWORD
paper ^nn++++=paper.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
bet ^vb+vpub+tht0+xvbn+=bet
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
kept ^vprf+++xvbnx+=kept
track ^npl++++=track
every ^at++++=every
time ^nn++++=time
my ^pp$+pp1+++=my
sister-in-law ^nn++++=sister-in-law's
's ^$++++=EXTRAWORD
sewing ^nn++++=sewing
circle ^nn++++=circle
has ^vbz+hvz+aux++=has
met ^vprf+++xvbnx+=met
for ^in++++=for
the ^ati++++=the
last ^ap++++=last
ten ^cd++++=ten
years ^nns++++=years,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
spring ^nn++++=spring
the ^ati++++=the
paper ^nn++++=paper
said ^vbd+vpub+tht0+xvbn+=said
they ^pp3a+pp3+++=they
built ^vbd+++xvbnx+=built
a ^at++++=a
new ^jj+atrb+++=new
porch ^nn++++=porch
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
just ^rb+emph+splt++=just
dying ^vbg+++xvbgx+=dying
to ^to++++=to
write ^vbi++++=write
and ^cc+phrs+++=and
ask ^vb++++=ask'em
them ^pp3o+pp3+++0=EXTRAWORD
what ^wdt+who+++=what
they ^pp3a+pp3+++=they
did ^vbd+dod+vrb++=did
with ^in++++=with
the ^ati++++=the
Virginia ^np++++=Virginia
creeper ^nn++++=creeper
that ^tht+rel+subj++=that
used ^md"++pmd"++=used
to ^to++++=to
cover ^vb++++=cover
the ^ati++++=the
whole ^jj++++=whole
front ^jjb++++=front
and ^cc++++=and
sides ^nns++++=sides
of ^in++++=of
the ^ati++++=the
old ^jj+atrb+++=old
porch ^nn++++=porch."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Look
look ^vb++++=EXTRAWORD
here ^rn+pl+++=here,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
man ^nn++++=man,
, ^zz++++=EXTRAWORD
very ^ql+amp+++=very
abruptly ^rb+cnj+++=abruptly,
, ^zz++++=EXTRAWORD
" ^zz++++="if
if ^cs+cnd+++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
money ^nn++++=money
you ^pp2+pp2+++=you
need ^vb++++=need,
, ^zz++++=EXTRAWORD
why ^wrb+who+++=why----"
-- ^--+clp+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Me!
me ^pp1o+pp1+++=EXTRAWORD
! ^zz++++=EXTRAWORD
Do ^vb+do+aux++=Do
I ^pp1a+pp1+++=I
look ^vb++++=look
like ^in++++=like
a ^at++++=a
touch ^nn++++=touch?
? ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
you ^pp2+pp2+++=you----"
-- ^--+clp+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Finest
finest ^jjt+atrb+++=EXTRAWORD
stock ^nn++++=stock
farm ^nn++++=farm
and ^cc++++=and
ranch ^nn++++=ranch
in ^in++++=in
seven ^cd++++=seven
counties ^nns++++=counties.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
come ^vb++++=come
to ^in++++=to
Chicago ^np++++=Chicago
once ^rb+tm+++=once
a ^at++++=a
year ^nn++++=year
to ^to++++=to
sell ^vbi++++=sell.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
got ^vprf+++xvbnx+=got
just ^rb+emph+++=just
thirteen ^cd++++=thirteen
thousand ^cd++++=thousand
nestling ^nn+nom+++=nestling
next ^in+cmpx+++=next
to ^in"++++=to
my ^pp$+pp1+++=my
left ^nn+++xvbn+=left
floating ^vwbg+++xvbg+=floating
rib ^nn+++??+=rib
this ^dt+dem+++=this
minute ^nn++++=minute."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
eyes ^nns++++=eyes
of ^in++++=of
the ^ati++++=the
woman ^nn++++=woman
with ^in++++=with
the ^ati++++=the
green ^jj+atrb+++=green
plume ^nn++++=plume
narrowed ^vbd+++xvbn+=narrowed
down ^rp++++=down
to ^to++++=to
two ^cd++++=two
glittering ^jj+atrb+++=glittering
slits ^nns++++=slits.
. ^zz++++=EXTRAWORD
A ^at++++=A
new ^nn++++=new
look ^vb++++=look
came ^vbd+++xvbn+=came
into ^in+ppvb+++=into
her ^pp$+pp3+++=her
face ^nn++++=face--a
-- ^--+clp+++=EXTRAWORD
a ^at++++=EXTRAWORD
look ^vb++++=look
that ^dt+dem+++=that
matched ^jj+++xvbn+=matched
her ^pp3o+pp3+++=her
hat ^nn++++=hat,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
heels ^nns++++=heels
and ^cc++++=and
gloves ^nns++++=gloves
and ^cc++++=and
complexion ^nn++++=complexion
and ^cc++++=and
hair ^nn++++=hair.
. ^zz++++=EXTRAWORD
" ^zz++++="Thirteen
thirteen ^cd++++=EXTRAWORD
thousand ^cd++++=thousand!
! ^zz++++=EXTRAWORD
Thirteen ^cd++++=Thirteen
thous ^jj++++=thous---Say,
-- ^--+clp+++=EXTRAWORD
- ^zz++++=EXTRAWORD
say ^vb+vpub+++=EXTRAWORD
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
it ^pp3+it+++=it
chilly ^jj++++=chilly
on ^in++++=on
this ^dt+dem+++=this
corner ^nn++++=corner,
, ^zz++++=EXTRAWORD
h ^zz++++=h'm?
'm? ^nn++be+??+0=EXTRAWORD
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know
a ^at++++=a
kind ^rb++++=kind
of ^rb"++++=of
a ^at++++=a
restaurant ^nn+nom+++=restaurant
just ^rb+emph+++=just
around ^in++++=around
the ^ati++++=the
corner ^nn++++=corner
where ^wrb+who+++=where----"
-- ^--+clp+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
no ^at++++=no
use ^nn++++=use,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
sandy ^jj++++=sandy-haired
- ^zz++++=EXTRAWORD
haired ^jj+atrb+++=EXTRAWORD
man ^nn++++=man,
, ^zz++++=EXTRAWORD
gently ^rb++++=gently.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
have ^vb+hv+aux++=have
said ^vprf++tht0+xvbnx+=said
that ^tht+vcmp+++=that,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
were ^vbd+bed+vrb++=were
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
going ^vbg+++xvbgx+=going
back ^jjb+atrb+++=back
today ^nr+tm+++=to-day
on ^in++++=on
the ^ati++++=the
5:25 ^cd++++=5:25,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
sick ^jj+pred+++=sick
of ^in++++=of
it ^pp3+it+++=it
all ^rb++++=all.
. ^zz++++=EXTRAWORD
So ^ql++++=So
are ^vb+ber+vrb++=are
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
you ^pp2+pp2+++=you
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
have ^vb+hv+aux++=have
said ^vprf+++xvbnx+=said
what ^wdt+who+whcl++=what
you ^pp2+pp2+++=you
just ^rb+emph+++=just
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
Listen ^vb++++=Listen.
. ^zz++++=EXTRAWORD
Let ^vb++++0=Let's
us ^pp1o+pp1+++=EXTRAWORD
go ^vb++++=go
back ^jjb+atrb+++=back
home ^nr++++=home,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
and ^cc++++=and
I ^pp1a+pp1+++=I.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sight ^nn++++=sight
of ^in++++=of
a ^at++++=a
Navajo ^np+++??+=Navajo
blanket ^nn++++=blanket
nauseates ^nns+nom+++=nauseates
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
The ^ati++++=The
thought ^nn+++xvbn+=thought
of ^in++++=of
those ^dt+dem+++=those
prairies ^nns++++=prairies
makes ^vbz++++=makes
my ^pp$+pp1+++=my
eyes ^nns++++=eyes
ache ^nn++++=ache.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know
that ^tht+vcmp+++=that
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
have ^md"++pmd"++=have
to ^md+nec+++=to
eat ^vb++++=eat
one ^cd1++++=one
more ^rbr++++=more
meal ^nn++++=meal
cooked ^vwbn+++xvbn+=cooked
by ^in++++=by
that ^dt+dem+++=that
Chink ^np+++??+=Chink
of ^in++++=of
mine ^pp$$++++=mine
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
hang ^vb++++=hang
him ^pp3o+pp3+++=him
by ^in++++=by
his ^pp$+pp3+++=his
own ^ap++++=own
pigtail ^nn+++??+=pigtail.
. ^zz++++=EXTRAWORD
Those ^dt+dem+++=Those
rangy ^nn+++??+=rangy
western ^jj+atrb+++=western
ponies ^nns++++=ponies
are ^vb+ber+vrb++=aren't
n't ^xnot++not++0=EXTRAWORD
horseflesh ^nn+++??+=horseflesh,
, ^zz++++=EXTRAWORD
fit ^nn++++=fit
for ^in++++=for
a ^at++++=a
man ^nn++++=man
to ^to++++=to
ride ^vbi++++=ride.
. ^zz++++=EXTRAWORD
Why ^wrb+who+++=Why,
, ^zz++++=EXTRAWORD
back ^jjb+atrb+++=back
home ^nr++++=home
our ^pp$+pp1+++=our
stables ^nns++++=stables
were ^vbd+bed+aux++=were-Look
- ^zz++++=EXTRAWORD
look ^vb++++=EXTRAWORD
here ^rn+pl+++=here.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
want ^vb++++=want
to ^to+vcmp+++=to
see ^vbi+vprv+++=see
a ^at++++=a
silver ^nn++++=silver
tea ^nn++++=tea-service,
- ^zz++++=EXTRAWORD
service ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
coat ^nn++++=coat-of-arms
- ^zz++++=EXTRAWORD
of ^in++++=EXTRAWORD
- ^zz++++=EXTRAWORD
arms ^nns++++=EXTRAWORD
on ^in++++=on
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
want ^vb++++=want
to ^to+vcmp+++=to
dress ^vbi++++=dress
for ^in++++=for
dinner ^nn++++=dinner,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
take ^vb++++=take
in ^rb+phrv+++=in
a ^at++++=a
girl ^nn++++=girl
with ^in++++=with
a ^at++++=a
white ^jj+atrb+++=white
gown ^nn++++=gown
and ^cc++++=and
smooth ^jj+atrb+++=smooth
white ^jj+atrb+++=white
shoulders ^nns+nom+++=shoulders.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
sister ^nn++++=sister
clips ^nns++++=clips
roses ^nns++++=roses
in ^in++++=in
the ^ati++++=the
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
before ^in++++=before
breakfast ^nn++++=breakfast,
, ^zz++++=EXTRAWORD
in ^in++++=in
a ^at++++=a
pink ^nn++++=pink
ruffled ^vbd+++xvbn+=ruffled
dress ^nn++++=dress
and ^cc++++=and
garden ^nn++++=garden
gloves ^nns++++=gloves.
. ^zz++++=EXTRAWORD
Would ^md+prd+++=Would
you ^pp2+pp2+++=you
believe ^vb+vprv+tht0++=believe
that ^tht+vcmp+++=that,
, ^zz++++=EXTRAWORD
here ^rn+pl+++=here,
, ^zz++++=EXTRAWORD
on ^in++++=on
Clark ^np++++=Clark
Street ^nn++++=Street,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
whiskey ^nn+++??+=whiskey
sign ^vb++++=sign
overhead ^jjb++++=overhead,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
stock ^nn++++=stock-yard
- ^zz++++=EXTRAWORD
yard ^nn++++=EXTRAWORD
smells ^nns++++=smells
undernose ^nn+++??+=undernose?
? ^zz++++=EXTRAWORD
O ^zz++++=O,
, ^zz++++=EXTRAWORD
hell ^nn++++=hell!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
going ^vbg+++xvbgx+=going
home ^nr++++=home."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Home?"
home ^nr++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
repeated ^vprf+++xvbn+=repeated
the ^ati++++=the
blonde ^jj+atrb+++=blonde
lady ^nn++++=lady.
. ^zz++++=EXTRAWORD
" ^zz++++="Home?"
home ^nr++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
sagging ^jj+atrb+++=sagging
lines ^nns++++=lines
about ^rb++++=about
her ^pp3o+pp3+++=her
flaccid ^jj+atrb+++=flaccid
chin ^nn++++=chin
took ^vbd+++xvbn+=took
on ^rb+phrv+++=on
a ^at++++=a
new ^nn++++=new
look ^vb++++=look
of ^in++++=of
firmness ^nns+nom+++=firmness
and ^cc++++=and
resolve ^nn++++=resolve.
. ^zz++++=EXTRAWORD
The ^ati++++=The
light ^nn++++=light
of ^in++++=of
determination ^nn+nom+++=determination
glowed ^vbd+++xvbn+=glowed
in ^in++++=in
her ^pp$+pp3+++=her
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
" ^zz++++="I'll
i ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
beat ^vb+++xvbn+=beat
you ^pp2+pp2+++=you
to ^in++++=to
it ^pp3+it+++=it,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+aux++0=EXTRAWORD
going ^vbg+++xvbgx+=going
home ^nr++++=home,
, ^zz++++=EXTRAWORD
too ^rb++++=too.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
be ^vb+be+vrb++=be
there ^rn+pl+++=there
to ^to++++=to-morrow.
- ^zz++++=EXTRAWORD
morrow ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
dead ^jj++++=dead
sick ^jj++++=sick
of ^in++++=of
this ^dt+pdem+++=this.
. ^zz++++=EXTRAWORD
Who ^whp+who+++=Who
cares ^vbz++++=cares
whether ^cs+who+++=whether
I ^pp1a+pp1+++=I
live ^vb++++=live
or ^cc+phrs+++=or
die ^vb++++=die?
? ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
just ^rb+emph+++=just
one ^cd1++++=one
darned ^rb++++=darned
round ^in++++=round
of ^in++++=of
grease ^nn++++=grease
paint ^nn++++=paint,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sky ^nn++++=sky
blue ^nn++++=blue
tights ^nns++++=tights,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
new ^jj+atrb+++=new
boarding ^nn++++=boarding
houses ^nns++++=houses
and ^cc++++=and
humping ^jj+++xvbg+=humping
over ^in++++=over
to ^in++++=to
the ^ati++++=the
theater ^jjr++++=theater
