One ^cd1++++=One
for ^in++++=for
the ^ati++++=the
news ^nn++++=news
of ^in++++=of
the ^ati++++=the
little ^jj+atrb+++=little
world ^nn++++=world,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
find ^vb+vprv+++=find
always ^rb++++=always
a ^at++++=a
dead ^jj+atrb+++=dead
bird ^nn++++=bird
by ^in++++=by
the ^ati++++=the
Post ^nn++++=Post
Office ^nn++++=Office
or ^cc++++=or
by ^in++++=by
the ^ati++++=the
white ^nn++++=white
deserted ^vbd+++xvbn+=deserted
swings ^vbz++++=swings;
; ^zz++++=EXTRAWORD
perhaps ^rb++++=perhaps
a ^at++++=a
robin ^nn++++=robin,
, ^zz++++=EXTRAWORD
all ^abn++++=all
but ^cc++++=but
one ^pn++++=one
of ^in++++=of
his ^pp$+pp3+++=his
fires ^nns++++=fires
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
Men ^nns++++=Men
and ^cc++++=and
women ^nns++++=women
wading ^vwbg+++xvbg+=wading
or ^cc++++=or
scooping ^vwbg+++xvbg+=scooping
back ^jjb++++=back
from ^in++++=from
chapel ^nn++++=chapel,
, ^zz++++=EXTRAWORD
with ^in++++=with
taproom ^nn+++??+=taproom
noses ^nns++++=noses
and ^cc++++=and
wind ^nn++++=wind-bussed
- ^zz++++=EXTRAWORD
bussed ^jj+atrb++xvbn+=EXTRAWORD
cheeks ^nns++++=cheeks,
, ^zz++++=EXTRAWORD
all ^abn++++=all
albinos ^nns+++??+=albinos,
, ^zz++++=EXTRAWORD
huddles ^nns+++??+=huddles
their ^pp$+pp3+++=their
stiff ^jj+atrb+++=stiff
black ^jj+atrb+++=black
jarring ^nn++++=jarring
feathers ^nns+nom+++=feathers
against ^in++++=against
the ^ati++++=the
irreligious ^jj+atrb+++=irreligious
snow ^nn++++=snow.
. ^zz++++=EXTRAWORD
Mistletoe ^nn++++=Mistletoe
hung ^vbd+++xvbn+=hung
from ^in++++=from
the ^ati++++=the
gas ^nn++++=gas
brackets ^nns++++=brackets
in ^in++++=in
all ^abn++++=all
the ^ati++++=the
front ^jjb+atrb+++=front
parlors ^nns++++=parlors;
; ^zz++++=EXTRAWORD
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
sherry ^nn++++=sherry
and ^cc++++=and
walnuts ^nns++++=walnuts
and ^cc++++=and
bottled ^jj+atrb+++=bottled
beer ^nn++++=beer
and ^cc++++=and
crackers ^nns+nom+++=crackers
by ^in++++=by
the ^ati++++=the
dessertspoons ^nns+++??+=dessertspoons;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
cats ^nns++++=cats
in ^in++++=in
their ^pp$+pp3+++=their
fur ^nn++++=fur-abouts
- ^zz++++=EXTRAWORD
abouts ^vbz+++??+=EXTRAWORD
watched ^vprf+++xvbn+=watched
the ^ati++++=the
fires ^nns++++=fires;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
high ^jj++++=high-heaped
- ^zz++++=EXTRAWORD
heaped ^vbd+++xvbn+=EXTRAWORD
fire ^nn++++=fire
spat ^vbd+++xvbn+=spat,
, ^zz++++=EXTRAWORD
all ^abn++++=all
ready ^jj++++=ready
for ^in++++=for
the ^ati++++=the
chestnuts ^nns++++=chestnuts
and ^cc++++=and
the ^ati++++=the
mulling ^nn+nom+++=mulling
pokers ^nn++++=pokers.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
few ^ap++++=few
large ^jj+atrb+++=large
men ^nns++++=men
sat ^vbd+++xvbn+=sat
in ^in++++=in
the ^ati++++=the
front ^jjb+atrb+++=front
parlors ^nns++++=parlors,
, ^zz++++=EXTRAWORD
without ^in++++=without
their ^pp$+pp3+++=their
collars ^nns++++=collars,
, ^zz++++=EXTRAWORD
Uncles ^np+++??+=Uncles
almost ^rb+hdg+++=almost
certainly ^rb+cnj+++=certainly,
, ^zz++++=EXTRAWORD
trying ^vbg+++xvbg+=trying
their ^pp$+pp3+++=their
new ^jj+atrb+++=new
cigars ^nns++++=cigars,
, ^zz++++=EXTRAWORD
holding ^nvbg+++xvbg+=holding
them ^pp3o+pp3+++=them
out ^rp+pl+++=out
judiciously ^jj++++=judiciously
at ^rb++++=at
arms ^nns++++=arms'
' ^zz++++=EXTRAWORD
length ^rb+cnj+++=length,
, ^zz++++=EXTRAWORD
returning ^jj+++xvbg+=returning
them ^pp3o+pp3+++=them
to ^in++++=to
their ^pp$+pp3+++=their
mouths ^nns++++=mouths,
, ^zz++++=EXTRAWORD
coughing ^nn++++=coughing,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
holding ^nvbg+++xvbg+=holding
them ^pp3o+pp3+++=them
out ^rp+pl+++=out
again ^rb+tm+++=again
as ^cs+sub+++=as
though ^cs+sub+++=though
waiting ^nvbg+++xvbg+=waiting
for ^in++++=for
the ^ati++++=the
explosion ^nn++++=explosion;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
some ^dti++++=some
few ^ap++++=few
small ^jj+atrb+++=small
aunts ^nns++++=aunts,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
wanted ^vbd+++xvbn+=wanted
in ^in++++=in
the ^ati++++=the
kitchen ^nn++++=kitchen,
, ^zz++++=EXTRAWORD
nor ^cc+cls+neg++=nor
anywhere ^rb++++=anywhere
else ^rb+cnj+++=else
for ^in++++=for
that ^dt+dem+++=that
matter ^nn++++=matter,
, ^zz++++=EXTRAWORD
sat ^j+++xvbn+=sat
on ^in++++=on
the ^ati++++=the
very ^ql+amp+++=very
edge ^np++++=edge
of ^in++++=of
their ^pp$+pp3+++=their
chairs ^nns++++=chairs,
, ^zz++++=EXTRAWORD
poised ^j+++xvbn+=poised
and ^cc+phrs+++=and
brittle ^jj++++=brittle,
, ^zz++++=EXTRAWORD
afraid ^jj++++=afraid
to ^to+jcmp+++=to
break ^vbi++++=break,
, ^zz++++=EXTRAWORD
like ^in++++=like
faded ^vbd+++xvbn+=faded
cups ^nns++++=cups
and ^cc++++=and
saucers ^nns+nom+++=saucers."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
many ^ap++++=many
those ^dt+dem+++=those
mornings ^nns++++=mornings
trod ^vbd+++xvbn+=trod
the ^ati++++=the
piling ^nn++++=piling
streets ^nns++++=streets:
: ^zz++++=EXTRAWORD
an ^at++++=an
old ^jj+atrb+++=old
man ^nn++++=man
always ^rb+cnj+++=always,
, ^zz++++=EXTRAWORD
fawn ^nn++++=fawn-bowlered,
- ^zz++++=EXTRAWORD
bowlered ^jj+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
yellow ^jj++++=yellow-gloved
- ^zz++++=EXTRAWORD
gloved ^jj++++=EXTRAWORD
and ^cc++++=and,
, ^zz++++=EXTRAWORD
at ^rb++++=at
this ^dt+dem+++=this
time ^nn++++=time
of ^in++++=of
year ^nn++++=year,
, ^zz++++=EXTRAWORD
with ^in++++=with
spats ^nns+++??+=spats
of ^in++++=of
snow ^nn++++=snow,
, ^zz++++=EXTRAWORD
would ^md+prd+++=would
take ^vb++++=take
his ^pp$+pp3+++=his
constitutional ^jj++++=constitutional
to ^in++++=to
the ^ati++++=the
white ^jj+atrb+++=white
bowling ^jj+atrb++xvbg+=bowling
green ^nn++++=green
and ^cc++++=and
back ^jjb++++=back,
, ^zz++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
would ^md+prd+++=would
take ^vb++++=take
it ^pp3+it+++=it
wet ^jj++++=wet
or ^cc++++=or
fire ^nn++++=fire
on ^in++++=on
Christmas ^np++++=Christmas
Day ^nn++++=Day
or ^cc++++=or
Doomsday ^nn++++=Doomsday;
; ^zz++++=EXTRAWORD
sometimes ^rb++++=sometimes
two ^cd++++=two
hale ^np++++=hale
young ^jj+atrb+++=young
men ^nns++++=men,
, ^zz++++=EXTRAWORD
with ^in++++=with
big ^jj+atrb+++=big
pipes ^nns++++=pipes
blazing ^jj++++=blazing,
, ^zz++++=EXTRAWORD
no ^at++++=no
overcoats ^nns++++=overcoats
and ^cc++++=and
wind ^nn++++=wind
blown ^vbd+++xvbn+=blown
scarfs ^nns+++??+=scarfs,
, ^zz++++=EXTRAWORD
would ^md+prd+++=would
trudge ^vb++++=trudge,
, ^zz++++=EXTRAWORD
unspeaking ^jj+++xvbg+=unspeaking,
, ^zz++++=EXTRAWORD
down ^rp++++=down
to ^in++++=to
the ^ati++++=the
forlorn ^jj+atrb+++=forlorn
sea ^nn++++=sea,
, ^zz++++=EXTRAWORD
to ^in++++=to
work ^nn++++=work
up ^rp++++=up
an ^at++++=an
appetite ^nn++++=appetite,
, ^zz++++=EXTRAWORD
to ^to++++=to
blow ^vbi++++=blow
away ^rp+pl+++=away
the ^ati++++=the
fumes ^nns++++=fumes,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
knows ^vbz+vprv+++=knows,
, ^zz++++=EXTRAWORD
to ^to++++=to
walk ^vbi++++=walk
into ^in+ppvb+++=into
the ^ati++++=the
waves ^nns++++=waves
until ^cs+sub+++=until
nothing ^pn++++=nothing
of ^in++++=of
them ^pp3o+pp3+++=them
was ^vbd+bedz+aux++=was
left ^vpsv++agls+xvbnx+=left
but ^cc++++=but
the ^ati++++=the
two ^cd++++=two
furling ^nn+nom+++=furling
smoke ^nn++++=smoke
clouds ^nns++++=clouds
of ^in++++=of
their ^pp$+pp3+++=their
inextinguishable ^jj+atrb+++=inextinguishable
briars ^nns+++??+=briars.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
I ^pp1a+pp1+++=I
would ^md+prd+++=would
be ^vb+be+vrb++=be
slap ^nn++++=slap-dashing
- ^zz++++=EXTRAWORD
dashing ^jj+atrb++xvbg+=EXTRAWORD
home ^nr++++=home,
, ^zz++++=EXTRAWORD
the ^ati++++=the
gravy ^nn++++=gravy
smell ^nn++++=smell
of ^in++++=of
the ^ati++++=the
dinners ^nns+nom+++=dinners
of ^in++++=of
others ^aps++++=others,
, ^zz++++=EXTRAWORD
the ^ati++++=the
bird ^nn++++=bird
smell ^nn++++=smell,
, ^zz++++=EXTRAWORD
the ^ati++++=the
brandy ^nn++++=brandy,
, ^zz++++=EXTRAWORD
the ^ati++++=the
pudding ^nn++++=pudding
and ^cc++++=and
mince ^nn++++=mince,
, ^zz++++=EXTRAWORD
coiling ^nn+nom+++=coiling
up ^in+cmpx+++=up
to ^in"++++=to
my ^pp$+pp1+++=my
nostrils ^nns++++=nostrils,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
out ^rp+pl+++=out
of ^in++++=of
a ^at++++=a
snow ^np++++=snow-clogged
- ^zz++++=EXTRAWORD
clogged ^vbd+++xvbn+=EXTRAWORD
side ^nn++++=side
lane ^nn++++=lane
would ^md+prd+++=would
come ^vb++++=come
a ^at++++=a
boy ^nn++++=boy
the ^ati++++=the
spit ^nn++++=spit
of ^in++++=of
myself ^ppl+pp1+++=myself,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
pink ^jj++++=pink-tipped
- ^zz++++=EXTRAWORD
tipped ^vbd+++xvbn+=EXTRAWORD
cigarette ^nn+nom+++=cigarette
and ^cc++++=and
the ^ati++++=the
violet ^np++++=violet
past ^jjb++++=past
of ^in++++=of
a ^at++++=a
black ^jj+atrb+++=black
eye ^nn++++=eye,
, ^zz++++=EXTRAWORD
cocky ^jj++++=cocky
as ^ql++++=as
a ^at++++=a
bullfinch ^nn+++??+=bullfinch,
, ^zz++++=EXTRAWORD
leering ^jj++++=leering
all ^rb++++=all
to ^in++++=to
himself ^ppl+pp3+++=himself.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
hated ^vbd+++xvbnx+=hated
him ^pp3o+pp3+++=him
on ^in++++=on
sight ^nn++++=sight
and ^cc++++=and
sound ^nn++++=sound,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
would ^md+prd+++=would
be ^vb+be+vrb++=be
about ^md"++pmd"++=about
to ^md+prd+++=to
put ^vb+++xvbn+=put
my ^pp$+pp1+++=my
dog ^nn++++=dog
whistle ^nn++++=whistle
to ^in++++=to
my ^pp$+pp1+++=my
lips ^nns++++=lips
and ^cc++++=and
blow ^nn++++=blow
him ^pp3o+pp3+++=him
off ^in+pl+++=off
the ^ati++++=the
face ^nn++++=face
of ^in++++=of
Christmas ^np++++=Christmas
when ^wrb+who+++=when
suddenly ^rb++++=suddenly
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
violet ^jj+atrb+++=violet
wink ^nn++++=wink,
, ^zz++++=EXTRAWORD
put ^j+++xvbn+=put
his ^pp$+pp3+++=his
whistle ^nn++++=whistle
to ^in++++=to
his ^pp$+pp3+++=his
lips ^nns++++=lips
and ^cc++++=and
blew ^vbd+++xvbn+=blew
so ^ql+emph+++=so
stridently ^jj++++=stridently,
, ^zz++++=EXTRAWORD
so ^ql++++=so
high ^np++++=high,
, ^zz++++=EXTRAWORD
so ^ql++++=so
exquisitely ^rb++++=exquisitely
loud ^jj++++=loud,
, ^zz++++=EXTRAWORD
that ^dt+dem+++=that
gobbling ^nn+nom+++=gobbling
faces ^nns++++=faces,
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
cheeks ^nns++++=cheeks
bulged ^vbd+++xvbn+=bulged
with ^in++++=with
goose ^nn++++=goose,
, ^zz++++=EXTRAWORD
would ^md+prd+++=would
press ^vb++++=press
against ^in++++=against
their ^pp$+pp3+++=their
tinsled ^jj+atrb++xvbn+=tinsled
windows ^nns++++=windows,
, ^zz++++=EXTRAWORD
the ^ati++++=the
whole ^jj++++=whole
length ^rb++++=length
of ^in++++=of
the ^ati++++=the
white ^jj+atrb+++=white
echoing ^jj+atrb+++=echoing
street ^nn++++=street.
. ^zz++++=EXTRAWORD
For ^in++++=For
dinner ^nn++++=dinner
we ^pp1a+pp1+++=we
had ^vb+hv+vrb++=had
turkey ^np++++=turkey
and ^cc++++=and
blazing ^jj+atrb+++=blazing
pudding ^nn++++=pudding,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
after ^cs+sub+++=after
dinner ^nn++++=dinner
the ^ati++++=the
Uncles ^np+++??+=Uncles
sat ^vbd+++xvbn+=sat
in ^in++++=in
front ^in"++++=front
of ^in"++++=of
the ^ati++++=the
fire ^nn++++=fire,
, ^zz++++=EXTRAWORD
loosened ^j+++xvbn+=loosened
all ^abn++++=all
buttons ^nns++++=buttons,
, ^zz++++=EXTRAWORD
put ^j+++xvbn+=put
their ^pp$+pp3+++=their
large ^jj+atrb+++=large
moist ^jj+atrb+++=moist
hands ^nns++++=hands
over ^in++++=over
their ^pp$+pp3+++=their
watch ^nn++++=watch
chains ^nns++++=chains,
, ^zz++++=EXTRAWORD
groaned ^j+++xvbn+=groaned
a ^rb++++=a
little ^rb"++++=little
and ^cc++++=and
slept ^vbd+++xvbn+=slept.
. ^zz++++=EXTRAWORD
Mothers ^nns+nom+++=Mothers,
, ^zz++++=EXTRAWORD
aunts ^nns++++=aunts
and ^cc++++=and
sisters ^nns+nom+++=sisters
scuttled ^vbd+++xvbn+=scuttled
to ^to++++=to
and ^cc++++=and
fro ^rb+cnj+++=fro,
, ^zz++++=EXTRAWORD
bearing ^vbg+++xvbg+=bearing
tureens ^nns+++??+=tureens.
. ^zz++++=EXTRAWORD
Auntie ^npt++++=Auntie
Bessie ^np++++=Bessie,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vb+hv+aux++=had
already ^rb++splt++=already
been ^vprf+ben+aux+xvbnx+=been
frightened ^vpsv++agls+xvbnx+=frightened,
, ^zz++++=EXTRAWORD
twice ^rb+cnj+++=twice,
, ^zz++++=EXTRAWORD
by ^in++++=by
a ^at++++=a
clock ^nn++++=clock-work
- ^zz++++=EXTRAWORD
work ^nn++++=EXTRAWORD
mouse ^nn++++=mouse,
, ^zz++++=EXTRAWORD
whimpered ^j+++xvbn+=whimpered
at ^rb++++=at
the ^ati++++=the
sideboard ^nn++++=sideboard
and ^cc++++=and
had ^vb+hv+vrb++=had
some ^dti++++=some
elderberry ^nn++++=elderberry
wine ^nn++++=wine.
. ^zz++++=EXTRAWORD
The ^ati++++=The
dog ^nn++++=dog
was ^vbd+bedz+vrb++=was
sick ^jj+pred+++=sick.
. ^zz++++=EXTRAWORD
Auntie ^npt++++=Auntie
Dosie ^np+++??+=Dosie
had ^md"++pmd"++=had
to ^md+nec+++=to
have ^vbi++vrb++=have
three ^cd++++=three
aspirins ^nns++++=aspirins,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Auntie ^npt++++=Auntie
Hannah ^np++++=Hannah,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
liked ^vbd+++xvbn+=liked
port ^npl++++=port,
, ^zz++++=EXTRAWORD
stood ^j+++xvbn+=stood
in ^in++++=in
the ^ati++++=the
middle ^nn++++=middle
of ^in++++=of
the ^ati++++=the
snowbound ^jj+atrb+++=snowbound
back ^jjb+atrb+++=back
yard ^nn++++=yard,
, ^zz++++=EXTRAWORD
singing ^vbg+++xvbg+=singing
like ^in++++=like
a ^at++++=a
big ^jj++++=big-bosomed
- ^zz++++=EXTRAWORD
bosomed ^jj+atrb++xvbn+=EXTRAWORD
thrush ^nn+++??+=thrush.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
would ^md+prd+++=would
blow ^vb++++=blow
up ^rp++++=up
balloons ^nns+++??+=balloons
to ^to++++=to
see ^vbi+vprv+++=see
how ^wrb+who+whcl++=how
big ^jj++++=big
they ^pp3a+pp3+++=they
would ^md+prd+++=would
blow ^vb++++=blow
up ^rp++++=up
to ^to++++=to;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
they ^pp3a+pp3+++=they
burst ^vbd+++xvbnx+=burst,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
they ^pp3a+pp3+++=they
all ^rb++++=all
did ^vbd+dod+vrb++=did,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Uncles ^np+++??+=Uncles
jumped ^vbd+++xvbn+=jumped
and ^cc+phrs+++=and
rumbled ^vprf+++xvbn+=rumbled.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
rich ^jj+atrb+++=rich
and ^cc+phrs+++=and
heavy ^jj+atrb+++=heavy
afternoon ^nn++++=afternoon,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Uncles ^np+++??+=Uncles
breathing ^vwbg+++xvbg+=breathing
like ^in++++=like
dolphins ^nns+++??+=dolphins
and ^cc++++=and
the ^ati++++=the
snow ^nn++++=snow
descending ^vwbg+++xvbg+=descending,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
would ^md+prd+++=would
sit ^vb++++=sit
among ^in++++=among
festoons ^nns+++??+=festoons
and ^cc++++=and
Chinese ^jj+atrb+++=Chinese
lanterns ^nns++++=lanterns
and ^cc++++=and
nibble ^nn++++=nibble
dates ^nns++++=dates
and ^cc++++=and
try ^vb++++=try
to ^to+vcmp+++=to
make ^vbi++++=make
a ^at++++=a
model ^nn++++=model
man-o ^nn+++??+=man-o'-war,
'-war, ^nn+++??+=EXTRAWORD
following ^vwbg+++xvbg+=following
the ^ati++++=the
Instructions ^nns+nom+++=Instructions
for ^in++++=for
Little ^jj+atrb+++=Little
Engineers ^nns+nom+++=Engineers,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
produce ^vb++++=produce
what ^wdt+who+++=what
might ^md+pos+++=might
be ^vb+be+aux++=be
mistaken ^vpsv++agls+xvbnx+=mistaken
for ^in++++=for
a ^at++++=a
sea ^nn++++=sea-going
- ^zz++++=EXTRAWORD
going ^vbg+++xvbg+=EXTRAWORD
tramcar ^nn+++??+=tramcar.
. ^zz++++=EXTRAWORD
Or ^cc+cls+++=Or
I ^pp1a+pp1+++=I
would ^md+prd+++=would
go ^vb++++=go
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
bright ^jj+atrb+++=bright
new ^jj+atrb+++=new
boots ^nns++++=boots
squeaking ^jj++++=squeaking,
, ^zz++++=EXTRAWORD
into ^in++++=into
the ^ati++++=the
white ^jj+atrb+++=white
world ^nn++++=world,
, ^zz++++=EXTRAWORD
on ^in+cmpx+++=on
to ^in"++++=to
the ^ati++++=the
seaward ^jjb+atrb+++=seaward
hill ^nn++++=hill,
, ^zz++++=EXTRAWORD
to ^to++++=to
call ^vbi++++=call
on ^in+ppvb+++=on
Jim ^np++++=Jim
and ^cc++++=and
Dan ^np++++=Dan
and ^cc++++=and
Jack ^np++++=Jack
and ^cc++++=and
to ^to++++=to
pad ^vbi++++=pad
through ^in++++=through
the ^ati++++=the
still ^rb+atrb+++=still
streets ^nns++++=streets,
, ^zz++++=EXTRAWORD
leaving ^vbg+++xvbg+=leaving
huge ^jj+atrb+++=huge
footprints ^nns++++=footprints
on ^in++++=on
the ^ati++++=the
hidden ^jj+atrb++xvbn+=hidden
pavements ^nns+nom+++=pavements.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
bet ^vbd+vpub+tht0+xvbnx+=bet
people ^nns++++=people
will ^md+prd+++=will
think ^vb+vprv+tht0++=think
there ^ex+pex+++=there's
's ^vbz+bez+aux++0=EXTRAWORD
been ^vprf+ben+vrb+xvbnx+=been
hippos ^nns+++??+=hippos."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
would ^md+prd+++=would
you ^pp2+pp2+++=you
do ^vb+do+vrb++=do
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
saw ^vbd+vprv++xvbn+=saw
a ^at++++=a
hippo ^nn+++??+=hippo
coming ^vwbg+++xvbg+=coming
down ^rp++++=down
our ^pp$+pp1+++=our
street ^nn++++=street?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I'd
i ^pp1a+pp1+++0=EXTRAWORD
'd ^md+prd+aux++=EXTRAWORD
go ^vb++++=go
like ^in++++=like
this ^dt+pdem+++=this,
, ^zz++++=EXTRAWORD
bang ^uh++++=bang!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++0=I'd
'd ^md+prd+aux++=EXTRAWORD
throw ^vb++++=throw
him ^pp3o+pp3+++=him
over ^in++++=over
the ^ati++++=the
railings ^nns+nom+++=railings
and ^cc++++=and
roll ^nn++++=roll
him ^pp3o+pp3+++=him
down ^in++++=down
the ^ati++++=the
hill ^nn++++=hill
and ^cc++++=and
then ^rn+tm+++=then
I ^pp1a+pp1+++0=I'd
'd ^md+prd+vrb++=EXTRAWORD
tickle ^nn+++??+=tickle
him ^pp3o+pp3+++=him
under ^in++++=under
the ^ati++++=the
ear ^nn++++=ear
and ^cc++++=and
he ^pp3a+pp3+++0=he'd
'd ^md+prd+aux++=EXTRAWORD
wag ^vb++++=wag
his ^pp$+pp3+++=his
tail ^nn++++=tail."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
would ^md+prd+++=would
you ^pp2+pp2+++=you
do ^vb+do+vrb++=do
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
saw ^vbd+vprv++xvbn+=saw
two ^cd++++=two
hippos ^vbz+++??+=hippos?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Iron ^nn++++=Iron-flanked
- ^zz++++=EXTRAWORD
flanked ^xvbn+++xvbn+=EXTRAWORD
and ^cc++++=and
bellowing ^nvbg+++xvbg+=bellowing
he ^pp3a+pp3+++=he-hippos
- ^zz++++=EXTRAWORD
hippos ^vbz+++??+=EXTRAWORD
clanked ^vbd+++xvbn+=clanked
and ^cc+phrs+++=and
battered ^vbd+++xvbn+=battered
through ^in++++=through
the ^ati++++=the
scudding ^jj+atrb++xvbg+=scudding
snow ^nn++++=snow
toward ^in++++=toward
us ^pp1o+pp1+++=us
as ^ql++++=as
we ^pp1a+pp1+++=we
passed ^vbd+++xvbn+=passed
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Daniel ^np++++=Daniel's
's ^$++++=EXTRAWORD
house ^npl++++=house.
. ^zz++++=EXTRAWORD
" ^zz++++="Let's
let ^vb++++0=EXTRAWORD
us ^pp1o+pp1+++=EXTRAWORD
post ^nn++++=post
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Daniel ^np++++=Daniel
a ^at++++=a
snow ^np++++=snow-ball
- ^zz++++=EXTRAWORD
ball ^nn++++=EXTRAWORD
through ^in++++=through
his ^pp$+pp3+++=his
letter ^nn++++=letter
box ^nn++++=box."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Let's
let ^vb++++0=EXTRAWORD
us ^pp1o+pp1+++=EXTRAWORD
write ^vb++++=write
things ^nns++++=things
in ^in++++=in
the ^ati++++=the
snow ^nn++++=snow."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Let's
let ^vb++++0=EXTRAWORD
us ^pp1o+pp1+++=EXTRAWORD
write ^vb++++=write,
, ^zz++++=EXTRAWORD
' ^zz++++='Mr.
mr ^npt++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Daniel ^np++++=Daniel
looks ^nns++++=looks
like ^in++++=like
a ^at++++=a
spaniel ^nn++++=spaniel'
' ^zz++++=EXTRAWORD
all ^abn++++=all
over ^in++++=over
his ^pp$+pp3+++=his
lawn ^nn++++=lawn."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Or ^cc++++=Or
we ^pp1a+pp1+++=we
walked ^vbd+++xvbn+=walked
on ^in++++=on
the ^ati++++=the
white ^jj+atrb+++=white
shore ^nn++++=shore.
. ^zz++++=EXTRAWORD
" ^zz++++="Can
can ^md+pos+++=EXTRAWORD
the ^ati++++=the
fishes ^nns++++=fishes
see ^vb+vprv+tht0++=see
it ^pp3+it+++=it's
's ^vbz+bez+aux++0=EXTRAWORD
snowing ^vbg+++xvbgx+=snowing?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
silent ^jj+atrb+++=silent
one ^cd1++++=one-clouded
- ^zz++++=EXTRAWORD
clouded ^jj+atrb++xvbn+=EXTRAWORD
heavens ^nns++++=heavens
drifted ^vbd+++xvbn+=drifted
on ^in+cmpx+++=on
to ^in"++++=to
the ^ati++++=the
sea ^nn++++=sea.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
we ^pp1a+pp1+++=we
were ^vbd+bed+vrb++=were
snow ^np++++=snow-blind
- ^zz++++=EXTRAWORD
blind ^jj+atrb+++=EXTRAWORD
travelers ^nns+nom+++=travelers
lost ^vbd+++xvbn+=lost
on ^in++++=on
the ^ati++++=the
north ^nr+pl+++=north
hills ^nns++++=hills,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
vast ^jj+atrb+++=vast
dewlapped ^jj+atrb++xvbn+=dewlapped
dogs ^nns++++=dogs,
, ^zz++++=EXTRAWORD
with ^in++++=with
flasks ^nns++++=flasks
round ^in++++=round
their ^pp$+pp3+++=their
necks ^nns++++=necks,
, ^zz++++=EXTRAWORD
ambled ^j+++xvbn+=ambled
and ^cc+phrs+++=and
shambled ^jj+++xvbn+=shambled
up ^in+cmpx+++=up
to ^in"++++=to
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
baying ^nn++++=baying
" ^zz++++="Excelsior."
excelsior ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
returned ^vbd+++xvbn+=returned
home ^nr++++=home
