I ^pp1a+pp1+++=I
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
have ^vb+hv+aux++=have
brought ^vprf+++xvbnx+=brought
evidence ^nn+nom+++=evidence,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Eeldrop ^np+++??+=Eeldrop.
. ^zz++++=EXTRAWORD
" ^zz++++="Correspondence,
correspondence ^nn+nom+++=EXTRAWORD
, ^zz++++=EXTRAWORD
theatre ^nn++++=theatre
programmes ^nns++++=programmes,
, ^zz++++=EXTRAWORD
two ^cd++++=two
photographs ^nns++++=photographs,
, ^zz++++=EXTRAWORD
a ^at++++=a
publisher ^nn+nom+++=publisher's
's ^$++++=EXTRAWORD
notice ^nn++++=notice,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
copy ^nn++++=copy
of ^in++++=of
a ^at++++=a
hotel ^npl++++=hotel
bill ^nn++++=bill."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Whose?"
whose ^whp+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Edith's."
edith ^np++++=EXTRAWORD
's." ^nn+++??+=EXTRAWORD
The ^ati++++=The
woman ^nn++++=woman
whom ^whp+rel+obj++=whom
certain ^jj+atrb+++=certain
friends ^nns++++=friends
called ^vbd+++xvbn+=called
Scheherazade ^np+++??+=Scheherazade
had ^vb+hv+vrb++=had
never ^rb+cnj+++=never,
, ^zz++++=EXTRAWORD
so ^ql++++=so
far ^rb+pl+++=far
as ^ql++++=as
could ^md+pos+++=could
be ^vb+be+aux++=be
established ^vpsv++agls+xvbnx+=established,
, ^zz++++=EXTRAWORD
told ^j+++xvbn+=told
a ^at++++=a
story ^nn++++=story
from ^in++++=from
beginning ^xvbg+++xvbg+=beginning
to ^in++++=to
end ^nn++++=end.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
was ^vbd+bedz+vrb++=was
among ^in++++=among
her ^pp$+pp3+++=her
attractions ^nns+nom+++=attractions.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
married ^vprf+++xvbnx+=married
at ^rb++++=at
nineteen ^cd++++=nineteen
a ^at++++=a
manufacturer ^nn+nom+++=manufacturer
of ^in++++=of
surgical ^jj+atrb+++=surgical
fittings ^nns++++=fittings,
, ^zz++++=EXTRAWORD
left ^j+++xvbn+=left
him ^pp3o+pp3+++=him
during ^in++++=during
a ^at++++=a
thunderstorm ^nn++++=thunderstorm,
, ^zz++++=EXTRAWORD
divorced ^j+++xvbn+=divorced
him ^pp3o+pp3+++=him
in ^in++++=in
a ^at++++=a
jurisdiction ^nn+nom+++=jurisdiction
known ^vbd+++xvbn+=known
chiefly ^rb++++=chiefly
for ^in++++=for
divorces ^nns++++=divorces,
, ^zz++++=EXTRAWORD
danced ^j+++xvbn+=danced
for ^in++++=for
six ^cd++++=six
weeks ^nns++++=weeks
in ^in++++=in
a ^at++++=a
production ^nn+nom+++=production
which ^whp+rel+obj++=which
closed ^jj+++xvbn+=closed
after ^in++++=after
four ^cd++++=four,
, ^zz++++=EXTRAWORD
travelled ^j+++xvbn+=travelled
through ^in++++=through
Egypt ^np++++=Egypt
with ^in++++=with
a ^at++++=a
baronet ^nn+++??+=baronet's
's ^$++++=EXTRAWORD
widow ^nn++++=widow,
, ^zz++++=EXTRAWORD
studied ^j+++xvbn+=studied
singing ^jj+++xvbg+=singing
in ^in++++=in
Milan ^np++++=Milan,
, ^zz++++=EXTRAWORD
published ^j+++xvbn+=published
seventeen ^cd++++=seventeen
poems ^nns++++=poems
under ^in++++=under
a ^at++++=a
masculine ^jj+atrb+++=masculine
name ^nn++++=name,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
returned ^vpsv++agls+xvbn+=returned
to ^in++++=to
London ^np++++=London
wearing ^vwbg+++xvbg+=wearing
amber ^jj+atrb+++=amber
beads ^nns++++=beads
and ^cc++++=and
an ^at++++=an
expression ^nn++++=expression
acquired ^vbd+++xvbn+=acquired,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
said ^vpsv++agls+xvbnx+=said,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
desert ^nn++++=desert.
. ^zz++++=EXTRAWORD
Thereafter ^nn+nom+++=Thereafter
she ^pp3a+pp3+++=she
moved ^vbd+++xvbnx+=moved
among ^in++++=among
painters ^nns+nom+++=painters
who ^whp+rel+obj++=who
distrusted ^jj+atrb++xvbn+=distrusted
paint ^nn++++=paint,
, ^zz++++=EXTRAWORD
composers ^nns+nom+++=composers
who ^whp+rel+subj++=who
rejected ^vbd+++xvbn+=rejected
sound ^jj++++=sound,
, ^zz++++=EXTRAWORD
socialists ^nns+nom+++=socialists
with ^in++++=with
servants ^nns+nom+++=servants,
, ^zz++++=EXTRAWORD
actresses ^nns+nom+++=actresses
with ^in++++=with
titled ^xvbn+++xvbn+=titled
mothers ^nns+nom+++=mothers,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
titled ^xvbn+++xvbn+=titled
women ^nns++++=women
who ^whp+rel+subj++=who
wished ^vbd+vprv++xvbn+=wished
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
mistaken ^vpsv++agls+xvbnx+=mistaken
for ^in++++=for
actresses ^nns+nom+++=actresses.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+aux++=was
seen ^vpsv++agls+xvbnx+=seen
at ^rb++++=at
first ^rb"++++=first
nights ^nns++++=nights,
, ^zz++++=EXTRAWORD
last ^rb++++=last
suppers ^nns+nom+++=suppers,
, ^zz++++=EXTRAWORD
private ^jj+atrb+++=private
exhibitions ^nns+nom+++=exhibitions,
, ^zz++++=EXTRAWORD
public ^jj+atrb+++=public
scandals ^nns+nom+++=scandals,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
lectures ^nns++++=lectures
upon ^in++++=upon
the ^ati++++=the
liberation ^nn+nom+++=liberation
of ^in++++=of
instinct ^nn++++=instinct.
. ^zz++++=EXTRAWORD
A ^at++++=A
novelist ^nn+nom+++=novelist
had ^vbd+hvd+aux++=had
dedicated ^vprf+++xvbnx+=dedicated
a ^at++++=a
book ^nn++++=book
to ^in++++=to
her ^pp$+pp3+++=her
and ^cc++++=and
later ^rbr+tm+++=later
denied ^vbd+vpub++xvbn+=denied
the ^ati++++=the
acquaintance ^nn+nom+++=acquaintance.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
possessed ^vbd+++xvbnx+=possessed
no ^at++++=no
money ^nn++++=money
with ^in++++=with
regularity ^nn+nom+++=regularity,
, ^zz++++=EXTRAWORD
yet ^rb++++=yet
was ^vbd+bedz+aux++=was
never ^rb++splt++=never
observed ^vpsv++agls+xvbnx+=observed
to ^in++++=to
lack ^nn++++=lack
the ^ati++++=the
precise ^jj+atrb+++=precise
costume ^nn++++=costume
demanded ^vwbn+vsua++xvbn+=demanded
by ^in++++=by
her ^pp$+pp3+++=her
poverty ^nn++++=poverty.
. ^zz++++=EXTRAWORD
Eeldrop ^np+++??+=Eeldrop
had ^vbd+hvd+aux++=had
met ^vprf+++xvbnx+=met
her ^pp$+pp3+++=her
twice ^rb++++=twice.
. ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
is ^vbz+bez+vrb++=is,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="one
one ^pn++++=EXTRAWORD
of ^in++++=of
those ^dt+dem+++=those
beings ^nns++++=beings
for ^in++++=for
whom ^whp+rel+pied++=whom
experience ^nn+nom+++=experience
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
an ^at++++=an
incident ^nn++++=incident
but ^cc++++=but
an ^at++++=an
element ^nn+nom+++=element.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
does ^vbz+doz+aux++=does
not ^xnot++not++=not
live ^vb++++=live
by ^in++++=by
decisions ^nns++++=decisions.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
is ^vbz+bez+aux++=is
carried ^vpsv++agls+xvbnx+=carried
from ^in++++=from
intensity ^nn+nom+++=intensity
to ^in++++=to
intensity ^nn+nom+++=intensity,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
inconsistency ^nn++++=inconsistency
of ^in++++=of
her ^pp$+pp3+++=her
life ^nn++++=life
is ^vbz+bez+vrb++=is
merely ^rb+down+++=merely
the ^ati++++=the
consistency ^nn++++=consistency
of ^in++++=of
passion ^nn++++=passion."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Appleplex ^np+++??+=Appleplex
untied ^vbd+++xvbn+=untied
the ^ati++++=the
ribbon ^nn++++=ribbon.
. ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
retained ^vbd+++xvbnx+=retained
the ^ati++++=the
hotel ^npl++++=hotel
bill ^nn++++=bill."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
practical ^jj+atrb+++=practical
necessity ^nn+nom+++=necessity."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
has ^vbz+hvz+vrb++=has
annotated ^jj++++=annotated
it ^pp3+it+++=it:
: ^zz++++=EXTRAWORD
' ^zz++++='The
the ^ati++++=EXTRAWORD
night ^nn++++=night
of ^in++++=of
my ^pp$+pp1+++=my
spiritual ^jj+atrb+++=spiritual
abandonment ^nn+nom+++=abandonment.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
The ^ati++++=The
charge ^nn++++=charge
includes ^vb++++=includes
two ^cd++++=two
breakfasts ^nns++++=breakfasts."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Perhaps
perhaps ^rb++++=EXTRAWORD
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
alone ^rb++++=alone."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
the ^ati++++=the
abandonment ^nn+nom+++=abandonment
was ^vbd+bedz+vrb++=was
incomplete ^jj+pred+++=incomplete."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Eeldrop ^np+++??+=Eeldrop
refused ^vbd+++xvbn+=refused
the ^ati++++=the
photograph ^nn++++=photograph
offered ^vbd+++xvbn+=offered
to ^in++++=to
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
mistake ^nn++++=mistake
self ^nn++++=self-consciousness
- ^zz++++=EXTRAWORD
consciousness ^nns+nom+++=EXTRAWORD
for ^in++++=for
insincerity ^nn+nom+++=insincerity.
. ^zz++++=EXTRAWORD
A ^at++++=A
person ^nn++++=person
may ^md+pos+++=may
recognize ^vb+vprv+++=recognize
the ^ati++++=the
drama ^nn++++=drama
of ^in++++=of
her ^pp$+pp3+++=her
own ^ap++++=own
life ^nn++++=life
without ^in++++=without
falsifying ^xvbg+++xvbg+=falsifying
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Recognition
recognition ^nn+nom+++=EXTRAWORD
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
the ^ati++++=the
difficulty ^nn++++=difficulty.
. ^zz++++=EXTRAWORD
Direction ^nn+nom+++=Direction
is ^vbz+bez+vrb++=is.
. ^zz++++=EXTRAWORD
Edith ^np++++=Edith
does ^vbz+doz+aux++=does
not ^xnot++not++=not
merely ^rb+down+++=merely
recognize ^vb+vprv+++=recognize
the ^ati++++=the
drama ^nn++++=drama;
; ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
engages ^nns+nom+++=engages
the ^ati++++=the
theatre ^nn++++=theatre,
, ^zz++++=EXTRAWORD
distributes ^nns+++??+=distributes
the ^ati++++=the
parts ^nns++++=parts,
, ^zz++++=EXTRAWORD
arranges ^vbz++++=arranges
the ^ati++++=the
notices ^nns++++=notices,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
keeps ^vbz++++=keeps
the ^ati++++=the
receipts ^nns++++=receipts."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
speak ^vb++++=speak
as ^in++++=as
a ^at++++=a
disappointed ^jj+atrb++xvbn+=disappointed
archivist ^nn+nom+++=archivist."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
speak ^vb++++=speak
as ^in++++=as
an ^at++++=an
archivist ^nn+nom+++=archivist
whose ^whp+rel+obj++=whose
subject ^nn++++=subject
has ^vbz+hvz+aux++=has
done ^vprf+++xvbnx+=done
the ^ati++++=the
filing ^nn++++=filing
in ^in++++=in
advance ^nn+nom+++=advance."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Appleplex ^np+++??+=Appleplex
spread ^vbd+++xvbn+=spread
the ^ati++++=the
documents ^nns+nom+++=documents
on ^in++++=on
the ^ati++++=the
table ^nn++++=table.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
photograph ^nn++++=photograph
of ^in++++=of
Edith ^np++++=Edith
in ^in++++=in
profile ^nn++++=profile,
, ^zz++++=EXTRAWORD
severe ^jj++++=severe
and ^cc++++=and
pale ^nn++++=pale
beneath ^in+pl+++=beneath
an ^at++++=an
immense ^jj+atrb+++=immense
hat ^nn++++=hat;
; ^zz++++=EXTRAWORD
another ^dt++++=another
showed ^jj+++xvbn+=showed
her ^pp$+pp3+++=her
laughing ^vbg+++xvbg+=laughing
beside ^in+pl+++=beside
a ^at++++=a
marble ^nn++++=marble
torso ^nn++++=torso.
. ^zz++++=EXTRAWORD
The ^ati++++=The
poems ^nns++++=poems
concerned ^vwbn+++xvbn+=concerned
salt ^jj++++=salt,
, ^zz++++=EXTRAWORD
blood ^nn++++=blood,
, ^zz++++=EXTRAWORD
moons ^nns++++=moons,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
awakening ^nn++++=awakening
of ^in++++=of
Asia ^np++++=Asia.
. ^zz++++=EXTRAWORD
A ^at++++=A
theatre ^nn++++=theatre
programme ^nn++++=programme
bore ^vbd+++xvbn+=bore
three ^cd++++=three
names ^nns++++=names
in ^in++++=in
pencil ^nn++++=pencil,
, ^zz++++=EXTRAWORD
two ^cd++++=two
crossed ^vbd+++xvbn+=crossed
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
The ^ati++++=The
publisher ^nn+nom+++=publisher's
's ^$++++=EXTRAWORD
notice ^vb+vprv+++=notice
called ^vbd+++xvbn+=called
her ^pp$+pp3+++=her
" ^zz++++="a
a ^at++++=EXTRAWORD
voice ^nn++++=voice
from ^in++++=from
beyond ^in++++=beyond
convention ^nn+nom+++=convention,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
though ^cs+sub+++=though
the ^ati++++=the
poems ^nns++++=poems
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
issued ^vpsv++by+xvbnx+=issued
by ^in++++=by
subscription ^nn+nom+++=subscription.
. ^zz++++=EXTRAWORD
Eeldrop ^np+++??+=Eeldrop
moved ^vbd+++xvbn+=moved
to ^in++++=to
the ^ati++++=the
window ^nn++++=window.
. ^zz++++=EXTRAWORD
Sunday ^nr++++=Sunday
evening ^nn++++=evening
had ^vbd+hvd+aux++=had
emptied ^vprf+++xvbnx+=emptied
the ^ati++++=the
street ^nn++++=street
without ^in++++=without
purifying ^xvbg+++xvbg+=purifying
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
A ^at++++=A
blind ^nn++++=blind
flapped ^vbd+++xvbn+=flapped
above ^jjb++++=above
the ^ati++++=the
physician ^nn++++=physician's
's ^$++++=EXTRAWORD
brass ^nn++++=brass
plate ^nn++++=plate.
. ^zz++++=EXTRAWORD
Somewhere ^rb++++=Somewhere
a ^at++++=a
gramophone ^nn++++=gramophone
repeated ^vbd+++xvbn+=repeated
eight ^cd++++=eight
bars ^nns++++=bars
of ^in++++=of
a ^at++++=a
sentimental ^jj+atrb+++=sentimental
song ^nn++++=song.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
have ^vb+hv+aux++=have
reduced ^vprf+++xvbnx+=reduced
her ^pp3o+pp3+++=her
to ^in++++=to
exhibits ^nns++++=exhibits,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="On
on ^in++++=EXTRAWORD
the ^ati++++=the
contrary ^nn+nom+++=contrary,
, ^zz++++=EXTRAWORD
the ^ati++++=the
exhibits ^nns++++=exhibits
are ^vb+ber+aux++=are
her ^pp$+pp3+++=her
chosen ^vprf+++xvbn+=chosen
emanations ^nns+nom+++=emanations.
. ^zz++++=EXTRAWORD
Consider ^nn+nom+++=Consider
the ^ati++++=the
room ^nn++++=room
in ^in++++=in
which ^whp+rel+pied++=which
she ^pp3a+pp3+++=she
wakes ^nns+++??+=wakes.
. ^zz++++=EXTRAWORD
A ^at++++=A
silk ^nn++++=silk
stocking ^nn++++=stocking
hangs ^vbz++++=hangs
from ^in++++=from
the ^ati++++=the
bedpost ^nn+++??+=bedpost;
; ^zz++++=EXTRAWORD
there ^ex+pex+++=there
are ^vb+ber+vrb++=are
cigarette ^nn+nom+++=cigarette
ends ^nns++++=ends
in ^in++++=in
a ^at++++=a
saucer ^nn++++=saucer
painted ^vbd+++xvbn+=painted
with ^in++++=with
lilies ^nns++++=lilies;
; ^zz++++=EXTRAWORD
scent ^nn++++=scent,
, ^zz++++=EXTRAWORD
cold ^jj+atrb+++=cold
cream ^nn++++=cream,
, ^zz++++=EXTRAWORD
unpaid ^jj+atrb+++=unpaid
bills ^nns++++=bills,
, ^zz++++=EXTRAWORD
an ^at++++=an
invitation ^nn+nom+++=invitation
from ^in++++=from
a ^at++++=a
duchess ^nns+nom+++=duchess,
, ^zz++++=EXTRAWORD
a ^at++++=a
note ^nn++++=note
from ^in++++=from
an ^at++++=an
unemployed ^jj+atrb+++=unemployed
violinist ^nn+nom+++=violinist,
, ^zz++++=EXTRAWORD
a ^at++++=a
volume ^nn++++=volume
of ^in++++=of
Nietzsche ^np+++??+=Nietzsche
opened ^vbd+++xvbn+=opened
with ^in++++=with
a ^at++++=a
hairpin ^nn++++=hairpin,
, ^zz++++=EXTRAWORD
three ^cd++++=three
bruised ^xvbn+++xvbn+=bruised
roses ^nns++++=roses,
, ^zz++++=EXTRAWORD
a ^at++++=a
chipped ^jj+atrb++xvbn+=chipped
cup ^nn++++=cup
containing ^vwbg+++xvbg+=containing
black ^jj+atrb+++=black
coffee ^nn++++=coffee,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
on ^in++++=on
the ^ati++++=the
floor ^nn++++=floor
a ^at++++=a
manuscript ^nn++++=manuscript
entitled ^vwbn+++xvbn+=entitled
' ^zz++++='Nakedness.'
nakedness ^nns+nom+++=EXTRAWORD
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
The ^ati++++=The
sunlight ^nn++++=sunlight
passes ^vbz++++=passes
through ^in++++=through
a ^at++++=a
torn ^jj+++xvbn+=torn
blind ^jj++++=blind.
. ^zz++++=EXTRAWORD
Edith ^np++++=Edith
opens ^vbz++++=opens
her ^pp$+pp3+++=her
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What
does ^vbz+doz+aux++=does
she ^pp3a+pp3+++=she
do ^vb+do+vrb++=do?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
remembers ^nns+nom+++=remembers
whom ^whp+wpor+++=whom
she ^pp3a+pp3+++=she
loved ^vbd+++xvbnx+=loved."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
first ^rb++++=first
remembers ^nns+nom+++=remembers
what ^wdt+who+++=what
she ^pp3a+pp3+++=she
must ^md+nec+++=must
remember ^nn+nom+++=remember."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
a ^at++++=a
distinction ^nn+nom+++=distinction
without ^in++++=without
mercy ^nn++++=mercy."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
the ^ati++++=the
essential ^jj+atrb+++=essential
distinction ^nn+nom+++=distinction.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
room ^nn++++=room
appears ^vbz+seem+++=appears
accidental ^jj++++=accidental,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
every ^at++++=every
object ^nn++++=object
has ^vbz+hvz+aux++=has
passed ^vprf+++xvbnx+=passed
inspection ^nn+nom+++=inspection.
. ^zz++++=EXTRAWORD
Even ^rb++++=Even
disorder ^nn+nom+++=disorder
has ^vbz+hvz+aux++=has
been ^vprf+ben+aux+xvbnx+=been
placed ^vpsv++agls+xvbnx+=placed."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Eeldrop ^np+++??+=Eeldrop
turned ^vbd+++xvbn+=turned.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
have ^vb+hv+aux++=have
never ^rb++splt++=never
entered ^vprf+++xvbnx+=entered
her ^pp$+pp3+++=her
room ^nn++++=room."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
has ^vbz+hvz+aux++=has
described ^vprf+++xvbnx+=described
it ^pp3+it+++=it
to ^to++++=to
four ^cd++++=four
people ^nns++++=people,
, ^zz++++=EXTRAWORD
each ^dt++++=each
of ^in++++=of
whom ^whp+rel+pied++=whom
described ^vbd+++xvbn+=described
it ^pp3+it+++=it
to ^in++++=to
me ^pp1o+pp1+++=me
with ^in++++=with
minor ^jj+atrb+++=minor
symbolic ^jj+atrb+++=symbolic
variations ^nns+nom+++=variations."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
proves ^vbz+vprv+++=proves
only ^rb+down+++=only
that ^dt+dem+++=that
she ^pp3a+pp3+++=she
possesses ^nns+nom+++=possesses
imagination ^nn+nom+++=imagination."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
proves ^vbz+vprv+++=proves
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
possesses ^nns+nom+++=possesses
stage ^nn++++=stage
management ^nn+nom+++=management."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
For ^in++++=For
some ^dti++++=some
time ^nn++++=time
they ^pp3a+pp3+++=they
listened ^vbd+++xvbnx+=listened
to ^in++++=to
the ^ati++++=the
gramophone ^nn++++=gramophone,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
failed ^vprf+++xvbn+=failed
at ^rb++++=at
precisely ^rb++++=precisely
the ^ati++++=the
same ^ap++++=same
note ^nn++++=note
on ^in++++=on
every ^at++++=every
repetition ^nn+nom+++=repetition.
. ^zz++++=EXTRAWORD
Eeldrop ^np++++=Eeldrop's
's ^$++++=EXTRAWORD
romantic ^jj+atrb+++=romantic
conception ^nn+nom+++=conception
of ^in++++=of
Edith ^np++++=Edith
was ^vbd+bedz+aux++=was
not ^xnot++not++=not
easily ^rb++++=easily
surrendered ^vbd+++xvbn+=surrendered,
, ^zz++++=EXTRAWORD
partly ^rb+down+++=partly
because ^cs+cos+++=because
it ^pp3+it+++=it
had ^vb+hv+vrb++=had
cost ^nn++++=cost
him ^pp3o+pp3+++=him
nothing ^pn++++=nothing
and ^cc++++=and
partly ^rb+down+++=partly
because ^cs+cos+++=because
he ^pp3a+pp3+++=he
suspected ^vbd+vprv++xvbnx+=suspected
that ^tht+vcmp+++=that
Appleplex ^np++++=Appleplex's
's ^$++++=EXTRAWORD
accuracy ^nn+nom+++=accuracy
concealed ^vbd+++xvbn+=concealed
a ^at++++=a
defect ^nn++++=defect
of ^in++++=of
appetite ^nn++++=appetite.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
deny ^vb+vpub+tht0++=deny
her ^pp$+pp3+++=her
mystery ^nn+nom+++=mystery,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
at ^rb++++=at
last ^rb"++++=last,
, ^zz++++=EXTRAWORD
" ^zz++++="because
because ^cs+cos+++=EXTRAWORD
she ^pp3a+pp3+++=she
assists ^nns+nom+++=assists
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
mystery ^nn+nom+++=mystery
may ^md+pos+++=may
be ^vb+be+vrb++=be
conscious ^jj+pred+++=conscious.
. ^zz++++=EXTRAWORD
The ^ati++++=The
priest ^nn++++=priest
knows ^vbz+vprv+++=knows
the ^ati++++=the
mechanism ^nn+nom+++=mechanism
of ^in++++=of
the ^ati++++=the
sanctuary ^nn+nom+++=sanctuary;
; ^zz++++=EXTRAWORD
the ^ati++++=the
artist ^nn++++=artist
knows ^vbz+vprv+++=knows
where ^wrb+who+whcl++=where
the ^ati++++=the
shadow ^nn++++=shadow
must ^md+nec+++=must
fall ^vb++++=fall."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
call ^nn++++=call
her ^pp3o+pp3+++=her
an ^at++++=an
artist ^nn++++=artist."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
might ^md+pos+++=might."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
an ^at++++=an
artist ^nn++++=artist
transforms ^vbz++++=transforms
experience ^nn+nom+++=experience
into ^in++++=into
form ^nn++++=form.
. ^zz++++=EXTRAWORD
Edith ^np++++=Edith
transforms ^vbz++++=transforms
it ^pp3+it+++=it
into ^in++++=into
reputation ^nn+nom+++=reputation."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
wrote ^vbd+vprv++xvbnx+=wrote
poems ^nns++++=poems."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Poetry
poetry ^nn++++=EXTRAWORD
has ^vbz+hvz+aux++=has
survived ^vprf+++xvbnx+=survived
worse ^jjr+atrb+++=worse
arguments ^nns+nom+++=arguments."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
