# ^zz++++=###
# ^zz++++=EXTRAWORD
# ^zz++++=EXTRAWORD
What ^wdt+who+++=What
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
spent ^vprf+++xvbnx+=spent
the ^ati++++=the
entire ^jjb+atrb+++=entire
evening ^nn++++=evening
in ^in++++=in
his ^pp$+pp3+++=his
cabin ^nn++++=cabin
with ^in++++=with
a ^at++++=a
basin ^nn++++=basin.
. ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+++=EXTRAWORD
not ^xnot++not++=not
explain ^vb+vpub+++=explain?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
suggested ^vbd+vpub++xvbnx+=suggested.
. ^zz++++=EXTRAWORD
" ^zz++++="One
one ^cd1++++=EXTRAWORD
cannot ^md+pos+not++=cannot
discuss ^vb++++=discuss
such ^abl++++=such
matters ^nns+nom+++=matters,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
The ^ati++++=The
undergraduate ^nn+nom+++=undergraduate's
's ^$++++=EXTRAWORD
father ^npt++++=father
agreed ^vbd+vpub++xvbn+=agreed,
, ^zz++++=EXTRAWORD
especially ^rb++++=especially
as ^ql++++=as
silence ^nn+nom+++=silence
protected ^vbd+++xvbn+=protected
the ^ati++++=the
undergraduate ^nn+nom+++=undergraduate.
. ^zz++++=EXTRAWORD
Theodore ^np++++=Theodore's
's ^$++++=EXTRAWORD
reputation ^nn+nom+++=reputation
suffered ^vbd+++xvbn+=suffered,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
the ^ati++++=the
young ^jj+atrb+++=young
man ^nn++++=man
was ^vbd+bedz+aux++=was
said ^vpsv++agls+xvbnx+=said
to ^to+vcmp+++=to
have ^vbi+vbi+aux++=have
displayed ^vprf+++xvbnx+=displayed
high ^np++++=high
spirits ^nns++++=spirits.
. ^zz++++=EXTRAWORD
After ^in++++=After
this ^dt+pdem+++=this,
, ^zz++++=EXTRAWORD
fashionable ^jj+atrb+++=fashionable
people ^nns++++=people
discovered ^vbd+vprv++xvbn+=discovered
Theodore ^np++++=Theodore.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
said ^vbd+vpub+tht0+xvbnx+=said
his ^pp$+pp3+++=his
face ^nn++++=face
showed ^vbd+vprv++xvbn+=showed
sorrow ^nn++++=sorrow,
, ^zz++++=EXTRAWORD
refinement ^nn+nom+++=refinement,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
curious ^jj+atrb+++=curious
modern ^jj+atrb+++=modern
unrest ^nn++++=unrest.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vb+hv+aux++=had
always ^rb++splt++=always
thought ^vprf+++xvbnx+=thought
it ^pp3+it+++=it
showed ^vbd+vprv++xvbn+=showed
indigestion ^nn+nom+++=indigestion,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
fashionable ^jj+atrb+++=fashionable
people ^nns++++=people
see ^vb+vprv+++=see
further ^jjb++++=further.
. ^zz++++=EXTRAWORD
A ^at++++=A
lady ^nn++++=lady
who ^whp+rel+subj++=who
wore ^vbd+++xvbn+=wore
amber ^jj+atrb+++=amber
beads ^nns++++=beads
and ^cc++++=and
never ^rb++++=never
finished ^vbd+++xvbn+=finished
a ^at++++=a
sentence ^nn+nom+++=sentence
introduced ^vwbn+++xvbn+=introduced
him ^pp3o+pp3+++=him
to ^in++++=to
the ^ati++++=the
Higher ^jjr+atrb+++=Higher
Arts ^nns++++=Arts.
. ^zz++++=EXTRAWORD
Theodore ^np++++=Theodore
ceased ^vbd+++xvbn+=ceased
reading ^np+++xvbg+=reading
detective ^nn++++=detective
stories ^nns++++=stories
and ^cc++++=and
subscribed ^vbd+++xvbn+=subscribed
to ^to++++=to
limited ^vbi++++=limited
editions ^nns+nom+++=editions
of ^in++++=of
books ^nns++++=books
he ^pp3a+pp3+++=he
could ^md+pos+++=could
not ^xnot++not++=not
understand ^vb+vprv+++=understand.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
pages ^nns++++=pages
were ^vbd+bed+vrb++=were
uncut ^nn+++??+=uncut,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
saved ^vbd+++xvbn+=saved
time ^nn++++=time.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
attended ^vbd+++xvbnx+=attended
private ^jj+atrb+++=private
views ^nns++++=views
where ^wrb+who+++=where
green ^jj+atrb+++=green
cows ^nns++++=cows
stood ^vbd+++xvbn+=stood
beneath ^in+pl+++=beneath
pink ^jj+atrb+++=pink
moonlight ^nn++++=moonlight,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
elongated ^jj+atrb++xvbn+=elongated
corpses ^nns++++=corpses,
, ^zz++++=EXTRAWORD
described ^j+++xvbn+=described
as ^ql++++=as
studies ^nns++++=studies
of ^in++++=of
awakening ^nn++++=awakening
life ^nn++++=life,
, ^zz++++=EXTRAWORD
leaned ^j+++xvbn+=leaned
against ^in++++=against
purple ^jj+atrb+++=purple
trees ^nns++++=trees.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
make ^vb++++=make
of ^in++++=of
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked
him ^pp3o+pp3+++=him
before ^in++++=before
one ^cd1++++=one
canvas ^nn++++=canvas.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
colour ^nn++++=colour
is ^vbz+bez+vrb++=is
extraordinarily ^rb++++=extraordinarily
significant ^jj+pred+++=significant,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
replied ^vbd+vpub++xvbnx+=replied.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
does ^vbz+doz+aux++=does
it ^pp3+it+++=it
signify ^vb++++=signify?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
new ^jj+atrb+++=new
impulse ^nn++++=impulse."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
artist ^nn++++=artist,
, ^zz++++=EXTRAWORD
overhearing ^jj+++xvbg+=overhearing
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
grasped ^vpbn+vprv++xvbn+=grasped
his ^pp$+pp3+++=his
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
Theodore ^np++++=Theodore
bought ^vbd+++xvbn+=bought
the ^ati++++=the
picture ^nn++++=picture.
. ^zz++++=EXTRAWORD
Music ^nn++++=Music
became ^vbd+++xvbn+=became
another ^dt++++=another
duty ^nn++++=duty.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
sat ^vbd+++xvbnx+=sat
through ^in++++=through
symphonies ^nns++++=symphonies
containing ^vwbg+++xvbg+=containing
long ^rb++++=long
passages ^nns+nom+++=passages
in ^in++++=in
which ^whp+rel+pied++=which
every ^at++++=every
instrument ^nn+nom+++=instrument
appeared ^vbd+seem++xvbn+=appeared
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
looking ^vbg+++xvbgx+=looking
for ^in++++=for
a ^at++++=a
different ^jj+atrb+++=different
tune ^nn++++=tune.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
conclusion ^nn++++=conclusion
he ^pp3a+pp3+++=he
joined ^vbd+++xvbnx+=joined
those ^dt+pdem+++=those
who ^whp+rel+subj++=who
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
inevitable ^jj++++=inevitable!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
though ^cs+sub+++=though
nothing ^pn++++=nothing
in ^in++++=in
his ^pp$+pp3+++=his
experience ^nn+nom+++=experience
had ^vbd+hvd+aux++=had
seemed ^vprf+++xvbnx+=seemed
less ^rbr++++=less
so ^rb++++=so.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
poetic ^jj+atrb+++=poetic
dramas ^nns++++=dramas
where ^wrb+who+++=where
the ^ati++++=the
actors ^nns++++=actors
whispered ^vbd+++xvbn+=whispered
from ^in++++=from
behind ^in+pl+++=behind
curtains ^nns++++=curtains;
; ^zz++++=EXTRAWORD
foreign ^jj+atrb+++=foreign
plays ^nns++++=plays
in ^in++++=in
which ^whp+rel+pied++=which
marriage ^nn+nom+++=marriage
was ^vbd+bedz+aux++=was
discussed ^vpsv++agls+xvbnx+=discussed
with ^in++++=with
great ^jj+atrb+++=great
frankness ^nns+nom+++=frankness
and ^cc++++=and
no ^at++++=no
amusement ^nn+nom+++=amusement;
; ^zz++++=EXTRAWORD
lectures ^nns++++=lectures
upon ^in++++=upon
the ^ati++++=the
soul ^nn++++=soul
of ^in++++=of
furniture ^nn++++=furniture;
; ^zz++++=EXTRAWORD
dinners ^nns+nom+++=dinners
where ^wrb+who+++=where
nobody ^pn++++=nobody
ate ^vbd+++xvbn+=ate
meat ^nn++++=meat
but ^cc++++=but
everyone ^pn++++=everyone
drank ^vbd+++xvbn+=drank
champagne ^nn++++=champagne;
; ^zz++++=EXTRAWORD
At ^in++++=At
Homes ^nrs++++=Homes
beginning ^vwbg+++xvbg+=beginning
at ^rb++++=at
an ^at++++=an
hour ^nn++++=hour
when ^wrb+who+++=when
Theodore ^np++++=Theodore
wished ^vbd+vprv++xvbn+=wished
to ^to+vcmp+++=to
go ^vbi++++=go
to ^in++++=to
bed ^nn++++=bed;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
breakfast ^nn++++=breakfast
parties ^nns++++=parties
ending ^vwbg+++xvbg+=ending
at ^rb++++=at
an ^at++++=an
hour ^nn++++=hour
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
wished ^vbd+vprv++xvbnx+=wished
to ^to+vcmp+++=to
get ^vbi++++=get
up ^rp++++=up.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
days ^nns++++=days
were ^vbd+bed+aux++=were
arranged ^vpsv++agls+xvbnx+=arranged
for ^in++++=for
him ^pp3o+pp3+++=him
by ^in++++=by
women ^nns++++=women
with ^in++++=with
long ^jj+atrb+++=long
fingers ^nns+nom+++=fingers
and ^cc++++=and
men ^nns++++=men
whose ^whp+rel+obj++=whose
hair ^nn++++=hair
fell ^vbd+++xvbn+=fell
over ^in++++=over
their ^pp$+pp3+++=their
collars ^nns++++=collars.
. ^zz++++=EXTRAWORD
At ^rb++++=At
eleven ^cd++++=eleven
he ^pp3a+pp3+++=he
inspected ^vbd+++xvbnx+=inspected
symbolic ^jj+atrb+++=symbolic
pottery ^nn+nom+++=pottery;
; ^zz++++=EXTRAWORD
at ^rb++++=at
one ^cd1++++=one
he ^pp3a+pp3+++=he
lunched ^vbd+++xvbnx+=lunched
with ^in++++=with
a ^at++++=a
novelist ^nn+nom+++=novelist
who ^whp+rel+subj++=who
despised ^vbd+++xvbn+=despised
novels ^nns++++=novels;
; ^zz++++=EXTRAWORD
at ^rb++++=at
three ^cd++++=three
he ^pp3a+pp3+++=he
heard ^vbd+vprv++xvbnx+=heard
an ^at++++=an
address ^nns+nom+++=address
upon ^in++++=upon
simplicity ^nn+nom+++=simplicity
of ^in++++=of
life ^nn++++=life;
; ^zz++++=EXTRAWORD
at ^rb++++=at
five ^cd++++=five
he ^pp3a+pp3+++=he
attended ^vbd+++xvbnx+=attended
a ^at++++=a
crowded ^jj+atrb++xvbn+=crowded
reception ^nn+nom+++=reception
in ^in++++=in
honour ^nn++++=honour
of ^in++++=of
solitude ^nn++++=solitude;
; ^zz++++=EXTRAWORD
at ^rb++++=at
eight ^cd++++=eight
he ^pp3a+pp3+++=he
dined ^vbd+++xvbnx+=dined
among ^in++++=among
people ^nns++++=people
who ^whp+rel+subj++=who
spoke ^vbd+++xvbn+=spoke
of ^in++++=of
sincerity ^nn+nom+++=sincerity;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
at ^in++++=at
midnight ^nn++++=midnight
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
to ^in++++=to
a ^at++++=a
theatre ^nn++++=theatre
where ^wrb+who+++=where
human ^jj+atrb+++=human
misery ^nn++++=misery
was ^vbd+bedz+aux++=was
represented ^vpsv++agls+xvbnx+=represented
without ^in++++=without
the ^ati++++=the
relief ^nn++++=relief
of ^in++++=of
an ^at++++=an
interval ^nn+nom+++=interval.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
grew ^vbd+++xvbnx+=grew
thin ^jj++++=thin.
. ^zz++++=EXTRAWORD
Society ^nn++++=Society
considered ^vwbn+vprv++xvbn+=considered
this ^dt+dem+++=this
distinguished ^jj+++xvbn+=distinguished.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
spring ^nn++++=spring
morning ^nn++++=morning
I ^pp1a+pp1+++=I
found ^vbd+vprv++xvbnx+=found
him ^pp3o+pp3+++=him
in ^in++++=in
his ^pp$+pp3+++=his
library ^nn+nom+++=library.
. ^zz++++=EXTRAWORD
Outside ^jjb++++=Outside,
, ^zz++++=EXTRAWORD
the ^ati++++=the
sun ^nn++++=sun
shone ^vbd+++xvbn+=shone;
; ^zz++++=EXTRAWORD
inside ^jjb++++=inside,
, ^zz++++=EXTRAWORD
Theodore ^np++++=Theodore
was ^vbd+bedz+aux++=was
dressed ^vpsv++agls+xvbnx+=dressed
for ^in++++=for
a ^at++++=a
memorial ^nn++++=memorial
performance ^nn+nom+++=performance
of ^in++++=of
a ^at++++=a
Scandinavian ^jj+atrb+++=Scandinavian
tragedy ^nn++++=tragedy
lasting ^vwbg+++xvbg+=lasting
five ^cd++++=five
hours ^nns++++=hours.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
proposed ^vbd+vsua++xvbnx+=proposed
rebellion ^nn++++=rebellion.
. ^zz++++=EXTRAWORD
" ^zz++++="Come
come ^vprf+++xvbn+=EXTRAWORD
with ^in++++=with
me ^pp1o+pp1+++=me,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
will ^md+prd+++=will
take ^vb++++=take
the ^ati++++=the
train ^nn++++=train
to ^in++++=to
Richmond ^np++++=Richmond,
, ^zz++++=EXTRAWORD
hire ^vb++++=hire
a ^at++++=a
boat ^nn++++=boat,
, ^zz++++=EXTRAWORD
eat ^vb++++=eat
beef ^nn++++=beef
and ^cc++++=and
pickles ^nns+++??+=pickles,
, ^zz++++=EXTRAWORD
drink ^vb++++=drink
beer ^nn++++=beer
that ^tht+rel+obj++=that
you ^pp2+pp2+++=you
need ^vb++++=need
not ^xnot++not++=not
pretend ^vb+vprv+++=pretend
to ^to+vcmp+++=to
like ^vbi++++=like,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
finish ^vb++++=finish
at ^rb++++=at
a ^at++++=a
music ^nn++++=music
hall ^nn++++=hall.
. ^zz++++=EXTRAWORD
No ^at++++=No
politics ^nn++++=politics,
, ^zz++++=EXTRAWORD
no ^at++++=no
art ^nn++++=art,
, ^zz++++=EXTRAWORD
no ^at++++=no
improving ^jj+atrb++xvbg+=improving
conversation ^nn+nom+++=conversation."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
For ^in++++=For
the ^ati++++=the
first ^od++++=first
time ^nn++++=time
in ^in++++=in
years ^nns++++=years,
, ^zz++++=EXTRAWORD
Theodore ^np++++=Theodore's
's ^$++++=EXTRAWORD
face ^nn++++=face
became ^vbd+++xvbn+=became
that ^cs+sub+++=that
of ^in++++=of
the ^ati++++=the
boy ^nn++++=boy
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
known ^vprf+++xvbnx+=known
before ^in++++=before
the ^ati++++=the
tobacco ^nn++++=tobacco
behind ^in+pl+++=behind
the ^ati++++=the
fives ^nns++++=fives
court ^nn++++=court.
. ^zz++++=EXTRAWORD
" ^zz++++="Could
could ^md+pos+++=EXTRAWORD
we ^pp1a+pp1+++=we
have ^vb+hv+vrb++=have
ginger ^nn++++=ginger-beer?"
- ^zz++++=EXTRAWORD
beer ^nn++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="Two
two ^cd++++=EXTRAWORD
bottles ^nns++++=bottles
each ^dt++++=each."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
seed ^nn++++=seed-cake?"
- ^zz++++=EXTRAWORD
cake ^nn++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="As
as ^ql++++=EXTRAWORD
much ^ap++++=much
as ^ql++++=as
you ^pp2+pp2+++=you
like ^vb++++=like."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
went ^vbd+++xvbnx+=went
to ^in++++=to
the ^ati++++=the
window ^nn++++=window.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=could
see ^vb+vprv+tht0++=see
him ^pp3o+pp3+++=him
picturing ^vbg+++xvbg+=picturing
the ^ati++++=the
river ^nn++++=river,
, ^zz++++=EXTRAWORD
the ^ati++++=the
little ^jj+atrb+++=little
boat ^nn++++=boat
tied ^vbd+++xvbn+=tied
beneath ^in+pl+++=beneath
the ^ati++++=the
willows ^nns++++=willows,
, ^zz++++=EXTRAWORD
an ^at++++=an
honest ^jj+atrb+++=honest
meal ^nn++++=meal,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
an ^at++++=an
evening ^nn++++=evening
in ^in++++=in
which ^whp+rel+pied++=which
no ^at++++=no
one ^cd1++++=one
would ^md+prd+++=would
ask ^vb++++=ask
him ^pp3o+pp3+++=him
what ^wdt+who+++=what
a ^at++++=a
pink ^jj+atrb+++=pink
moon ^np++++=moon
meant ^vbd+vprv++xvbn+=meant.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
hand ^nn++++=hand
moved ^vbd+++xvbn+=moved
towards ^in++++=towards
the ^ati++++=the
bell ^nn++++=bell.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
noticed ^vbd+vprv++xvbnx+=noticed
the ^ati++++=the
cards ^nns++++=cards
upon ^in++++=upon
the ^ati++++=the
mantelpiece ^nn++++=mantelpiece:
: ^zz++++=EXTRAWORD
the ^ati++++=the
memorial ^nn++++=memorial
performance ^nn+nom+++=performance,
, ^zz++++=EXTRAWORD
a ^at++++=a
duchess ^nns+nom+++=duchess's
's ^$++++=EXTRAWORD
tea ^nn++++=tea,
, ^zz++++=EXTRAWORD
a ^at++++=a
dinner ^nn++++=dinner
for ^in++++=for
an ^at++++=an
Eastern ^jj+atrb+++=Eastern
philosopher ^nn+nom+++=philosopher,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
an ^at++++=an
experimental ^jj+atrb+++=experimental
opera ^nn++++=opera
in ^in++++=in
which ^whp+rel+pied++=which
the ^ati++++=the
orchestra ^nn++++=orchestra
played ^vbd+++xvbn+=played
behind ^in+pl+++=behind
the ^ati++++=the
audience ^nn+nom+++=audience.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
shoulders ^nns+nom+++=shoulders
settled ^vbd+++xvbn+=settled.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
should ^md+nec+++=should
enjoy ^vb++++=enjoy
it ^pp3+it+++=it,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
sadly ^rb++++=sadly.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
should ^md+nec+++=should
enjoy ^vb++++=enjoy
it ^pp3+it+++=it
more ^ql++++=more
than ^cs+sub+++=than
anything ^pn++++=anything."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
come ^vb++++=come."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
put ^vbd+++xvbnx+=put
on ^rb+phrv+++=on
his ^pp$+pp3+++=his
gloves ^nns++++=gloves.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
dear ^jj++++=dear
fellow ^jjb++++=fellow,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
replied ^vbd+vpub++xvbnx+=replied,
, ^zz++++=EXTRAWORD
" ^zz++++="what
what ^wdt+who+whq++=EXTRAWORD
would ^md+prd+++=would
people ^vb++++=people
say ^vb+vpub+++=say?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++=And
he ^pp3a+pp3+++=he
drove ^vbd+++xvbnx+=drove
away ^rp+pl+++=away
to ^to++++=to
spend ^vbi++++=spend
the ^ati++++=the
day ^nn++++=day
doing ^vbg+++xvbg+=doing
what ^wdt+who+++=what
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
told ^vprf+++xvbn+=told
him ^pp3o+pp3+++=him
he ^pp3a+pp3+++=he
enjoyed ^vbd+++xvbn+=enjoyed.
. ^zz++++=EXTRAWORD
