We ^pp1a+pp1+++=We
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
refuses ^vbz++++=refuses
even ^rb++++=even
to ^to++++=to
deny ^vbi+vpub+tht0++=deny
it ^pp3+it+++=it!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+aux++=have
denied ^vprf+++xvbnx+=denied
it ^pp3+it+++=it,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Tipkisson ^np+++??+=Tipkisson.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
now ^rn+tm+++=now
he ^pp3a+pp3+++=he
retracts ^nns+++??+=retracts!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
exclaimed ^vbd+++xvbn+=exclaimed
our ^pp$+pp1+++=our
honourable ^jj+atrb+++=honourable
friend ^nn++++=friend.
. ^zz++++=EXTRAWORD
The ^ati++++=The
meeting ^xvbg+++xvbg+=meeting
saw ^vbd+vprv++xvbn+=saw
the ^ati++++=the
enormity ^nn+nom+++=enormity.
. ^zz++++=EXTRAWORD
A ^at++++=A
cabbage ^nn+nom+++=cabbage
struck ^vbd+++xvbn+=struck
Tipkisson ^np+++??+=Tipkisson
upon ^in++++=upon
the ^ati++++=the
shoulder ^nn+nom+++=shoulder.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
presence ^nn+nom+++=presence
in ^in++++=in
an ^at++++=an
upstairs ^jjb+atrb+++=upstairs
political ^jj+atrb+++=political
meeting ^nvbg+++xvbg+=meeting
was ^vbd+bedz+vrb++=was
unexplained ^jj+pred+++=unexplained,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
arrived ^vprf+++xvbnx+=arrived
at ^rb++++=at
the ^ati++++=the
right ^jj+atrb+++=right
conclusion ^nn++++=conclusion.
. ^zz++++=EXTRAWORD
Our ^pp$+pp1+++=Our
honourable ^jj+atrb+++=honourable
friend ^nn++++=friend
continued ^vbd+++xvbn+=continued.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
asked ^vbd+vsua++xvbnx+=asked
whether ^cs+who+++=whether
Verbosity ^np+nom++??+=Verbosity
would ^md+prd+++=would
exchange ^vb++++=exchange
its ^pp$+it+++=its
village ^nn+nom+++=village
spire ^nn++++=spire
for ^in++++=for
an ^at++++=an
Oriental ^jj+atrb+++=Oriental
dome ^nn++++=dome;
; ^zz++++=EXTRAWORD
whether ^cs+who+++=whether
the ^ati++++=the
bells ^nns++++=bells
of ^in++++=of
St ^npt++++=St.
. ^zz++++=EXTRAWORD
Barnabas ^np+++??+=Barnabas
were ^vbd+bed+aux++=were
to ^to++++=to
give ^vbi++++=give
way ^nn++++=way
to ^in++++=to
barbaric ^jj+atrb+++=barbaric
summonses ^nns++++=summonses
from ^in++++=from
gilded ^jj+atrb++xvbn+=gilded
towers ^nns++++=towers;
; ^zz++++=EXTRAWORD
whether ^cs+who+++=whether
honest ^jj+atrb+++=honest
English ^nn++++=English
matrons ^nns++++=matrons
were ^vbd+bed+aux++=were
to ^to++++=to
be ^vbi+vbi+aux++=be
driven ^vpsv++agls+xvbnx+=driven
from ^in++++=from
their ^pp$+pp3+++=their
tea ^nn++++=tea-tables
- ^zz++++=EXTRAWORD
tables ^nns++++=EXTRAWORD
by ^in++++=by
scimitar ^nn+++??+=scimitar-bearing
- ^zz++++=EXTRAWORD
bearing ^vbg+++xvbg+=EXTRAWORD
despots ^nns+++??+=despots;
; ^zz++++=EXTRAWORD
whether ^cs+who+++=whether
Magna ^&fw++++=Magna
Carta ^np+++??+=Carta
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
signed ^vpsv++agls+xvbnx+=signed
in ^rb++++=in
vain ^rb"++++=vain;
; ^zz++++=EXTRAWORD
whether ^cs+who+++=whether
Alfred ^np++++=Alfred
had ^vbd+hvd+aux++=had
burnt ^vprf+++xvbnx+=burnt
the ^ati++++=the
cakes ^nns++++=cakes;
; ^zz++++=EXTRAWORD
whether ^cs+who+++=whether
Nelson ^np++++=Nelson
had ^vbd+hvd+aux++=had
turned ^vprf+++xvbnx+=turned
his ^pp$+pp3+++=his
blind ^jj+atrb+++=blind
eye ^nn++++=eye;
; ^zz++++=EXTRAWORD
whether ^cs+who+++=whether
Wellington ^np++++=Wellington
had ^vbd+hvd+aux++=had
met ^vprf+++xvbnx+=met
Napoleon ^np++++=Napoleon;
; ^zz++++=EXTRAWORD
whether ^cs+who+++=whether
the ^ati++++=the
British ^jj+atrb+++=British
Constitution ^nn+nom+++=Constitution,
, ^zz++++=EXTRAWORD
the ^ati++++=the
British ^jj+atrb+++=British
Workman ^nn++++=Workman,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
British ^jj+atrb+++=British
Pint ^nn++++=Pint
were ^vbd+bed+aux++=were
to ^to++++=to
be ^vbi+vbi+aux++=be
offered ^vpsv++agls+xvbnx+=offered
up ^rp++++=up
together ^nn+nom+++=together
upon ^in++++=upon
the ^ati++++=the
smoking ^jj+atrb++xvbg+=smoking
altar ^nn++++=altar
of ^in++++=of
Asiatic ^np+++??+=Asiatic
tyranny ^nn++++=tyranny.
. ^zz++++=EXTRAWORD
" ^zz++++="No!"
no ^at++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
the ^ati++++=the
meeting ^nvbg+++xvbg+=meeting.
. ^zz++++=EXTRAWORD
" ^zz++++="THAT,"
that ^dt+pdem+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
our ^pp$+pp1+++=our
honourable ^jj+atrb+++=honourable
friend ^nn++++=friend,
, ^zz++++=EXTRAWORD
pointing ^vbg+++xvbg+=pointing
at ^rb++++=at
Tipkisson ^np+++??+=Tipkisson,
, ^zz++++=EXTRAWORD
" ^zz++++="is
is ^vbz+bez+vrb++=EXTRAWORD
what ^wdt+who+++=what
he ^pp3a+pp3+++=he
would ^md+prd+++=would
do ^vb+do+vrb++=do."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Tipkisson ^np+++??+=Tipkisson
denied ^vbd+vpub+tht0+xvbn+=denied
it ^pp3+it+++=it
with ^in++++=with
some ^dti++++=some
heat ^nn++++=heat,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
naturally ^rb++++=naturally
confirmed ^vbd+vpub++xvbn+=confirmed
the ^ati++++=the
accusation ^nn+nom+++=accusation.
. ^zz++++=EXTRAWORD
The ^ati++++=The
gentleman ^nn+nom+++=gentleman
with ^in++++=with
the ^ati++++=the
life ^nn++++=life-preserver
- ^zz++++=EXTRAWORD
preserver ^nn+nom+++=EXTRAWORD
and ^cc++++=and
four ^cd++++=four
assistants ^nns+nom+++=assistants
then ^rn+tm+++=then
removed ^vbd+++xvbn+=removed
him ^pp3o+pp3+++=him
in ^in++++=in
the ^ati++++=the
name ^nn++++=name
of ^in++++=of
free ^jj+atrb+++=free
discussion ^nn++++=discussion.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
hat ^nn++++=hat
was ^vbd+bedz+aux++=was
retained ^vpsv++agls+xvbnx+=retained
as ^ql++++=as
evidence ^nn+nom+++=evidence.
. ^zz++++=EXTRAWORD
The ^ati++++=The
reporter ^nn+nom+++=reporter
entered ^vbd+++xvbn+=entered:
: ^zz++++=EXTRAWORD
" ^zz++++="Disturbance
disturbance ^nn+nom+++=EXTRAWORD
caused ^vwbn+++xvbn+=caused
by ^in++++=by
a ^at++++=a
foreign ^jj++++=foreign
sympathizer ^jjr++++=sympathizer,
, ^zz++++=EXTRAWORD
promptly ^rb++++=promptly
suppressed ^vpsv++by+xvbn+=suppressed
by ^in++++=by
the ^ati++++=the
unanimous ^jj+atrb+++=unanimous
good ^jj+atrb+++=good
sense ^nn++++=sense
of ^in++++=of
the ^ati++++=the
meeting ^nvbg+++xvbg+=meeting."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
rival ^jjb+atrb+++=rival
candidate ^nn+nom+++=candidate,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Pottle ^np++++=Pottle,
, ^zz++++=EXTRAWORD
committed ^j+++xvbn+=committed
the ^ati++++=the
fatal ^jj+atrb+++=fatal
error ^nn++++=error
next ^ap++++=next
day ^nn++++=day
of ^in++++=of
stating ^vb+vpub++xvbg+=stating
that ^tht+vcmp+++=that
Tipkisson ^np+++??+=Tipkisson
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
a ^at++++=a
Mohammedan ^np+nom++??+=Mohammedan.
. ^zz++++=EXTRAWORD
Our ^pp$+pp1+++=Our
honourable ^jj+atrb+++=honourable
friend ^nn++++=friend,
, ^zz++++=EXTRAWORD
with ^in++++=with
admirable ^jj+atrb+++=admirable
restraint ^nn++++=restraint,
, ^zz++++=EXTRAWORD
did ^vbd+dod+aux++=did
not ^xnot++not++=not
accuse ^vb++++=accuse
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Pottle ^np++++=Pottle
of ^in++++=of
being ^xvbg+++xvbg+=being
one ^pn++++=one.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
merely ^rb+down+++=merely
asked ^vbd+vsua++xvbn+=asked
why ^wrb+who+whcl++=why
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Pottle ^np++++=Pottle
was ^vbd+bedz+vrb++=was
so ^ql+emph+++=so
anxious ^jj++++=anxious
to ^to+jcmp+++=to
conceal ^vbi++++=conceal
the ^ati++++=the
fact ^nn++++=fact,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
authorized ^vprf+++xvbnx+=authorized
him ^pp3o+pp3+++=him
to ^to++++=to
speak ^vbi++++=speak
for ^in++++=for
the ^ati++++=the
mosques ^nns++++=mosques,
, ^zz++++=EXTRAWORD
whether ^cs+who+++=whether
his ^pp$+pp3+++=his
committee ^nn+nom+++=committee
funds ^nns++++=funds
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
examined ^vpsv++agls+xvbnx+=examined,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
what ^wdt+who+++=what
understanding ^xvbg+++xvbg+=understanding
existed ^vprf+++xvbn+=existed
between ^in++++=between
him ^pp3o+pp3+++=him
and ^cc++++=and
the ^ati++++=the
Grand ^jj+atrb+++=Grand
Mufti ^np+++??+=Mufti.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
Grand ^jj+atrb+++=Grand
Mufti ^np+++??+=Mufti
within ^in++++=within
three ^cd++++=three
hundred ^cd++++=hundred
miles ^nns++++=miles,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
distance ^nn+nom+++=distance,
, ^zz++++=EXTRAWORD
as ^ql++++=as
our ^pp$+pp1+++=our
honourable ^jj+atrb+++=honourable
friend ^nn++++=friend
observed ^vbd+++xvbn+=observed,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
precisely ^rb++++=precisely
what ^wdt+who+++=what
made ^vprf+++xvbn+=made
the ^ati++++=the
conspiracy ^nn+nom+++=conspiracy
so ^rb+emph+++=so
dangerous ^jj++++=dangerous.
. ^zz++++=EXTRAWORD
From ^in++++=From
that ^dt+dem+++=that
hour ^nn++++=hour
the ^ati++++=the
contest ^nn++++=contest
was ^vbd+bedz+aux++=was
decided ^vpsv++agls+xvbnx+=decided.
. ^zz++++=EXTRAWORD
Verbosity ^np+nom++??+=Verbosity
awoke ^vbd+++xvbn+=awoke.
. ^zz++++=EXTRAWORD
Flags ^nns++++=Flags
appeared ^vbd+seem++xvbn+=appeared
in ^in++++=in
windows ^nns++++=windows;
; ^zz++++=EXTRAWORD
drums ^nns++++=drums
appeared ^vbd+seem++xvbn+=appeared
in ^in++++=in
streets ^nns++++=streets;
; ^zz++++=EXTRAWORD
money ^nn++++=money
appeared ^vbd+seem++xvbn+=appeared
in ^in++++=in
pockets ^nns++++=pockets
where ^wrb+who+++=where
money ^nn++++=money
had ^vb+hv+aux++=had
long ^rb++splt++=long
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
stranger ^nn+nom+++=stranger.
. ^zz++++=EXTRAWORD
A ^at++++=A
lunatic ^nn++++=lunatic
of ^in++++=of
independent ^jj+atrb+++=independent
means ^nns++++=means
distributed ^vwbn+++xvbn+=distributed
sovereigns ^nns++++=sovereigns
from ^in++++=from
a ^at++++=a
cart ^nn++++=cart,
, ^zz++++=EXTRAWORD
under ^in++++=under
the ^ati++++=the
impression ^nn++++=impression
that ^tht+ncmp+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
King ^npt++++=King
John ^np++++=John
confirming ^vwbg+vpub++xvbg+=confirming
the ^ati++++=the
Charter ^np+++??+=Charter.
. ^zz++++=EXTRAWORD
Our ^pp$+pp1+++=Our
committee ^nn+nom+++=committee,
, ^zz++++=EXTRAWORD
respecting ^in++++=respecting
mental ^jj+atrb+++=mental
affliction ^nn+nom+++=affliction,
, ^zz++++=EXTRAWORD
made ^j+++xvbn+=made
no ^at++++=no
effort ^nn++++=effort
to ^to+ncmp+++=to
contradict ^vbi++++=contradict
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Every ^at++++=Every
public ^jj+atrb+++=public
house ^npl++++=house
became ^vbd+++xvbn+=became
free ^jj++++=free;
; ^zz++++=EXTRAWORD
every ^at++++=every
free ^jj+atrb+++=free
man ^nn++++=man
became ^vbd+++xvbn+=became
full ^jj++++=full;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
every ^at++++=every
full ^jj+atrb+++=full
man ^nn++++=man
became ^vbd+++xvbn+=became
an ^at++++=an
argument ^nn+nom+++=argument
for ^in++++=for
the ^ati++++=the
Constitution ^nn+nom+++=Constitution.
. ^zz++++=EXTRAWORD
On ^in++++=On
polling ^nn+nom+++=polling
day ^nn++++=day
our ^pp$+pp1+++=our
honourable ^jj+atrb+++=honourable
friend ^nn++++=friend
was ^vbd+bedz+aux++=was
borne ^vpsv++agls+xvbnx+=borne
through ^in++++=through
the ^ati++++=the
town ^nn++++=town
beneath ^in+pl+++=beneath
a ^at++++=a
banner ^nn++++=banner
inscribed ^vbd+++xvbn+=inscribed:
: ^zz++++=EXTRAWORD
Hearths ^np+++??+=HEARTHS
And ^cc++++=AND
Altars ^nns++++=ALTARS!
! ^zz++++=EXTRAWORD
Labour ^nn++++=LABOUR
And ^cc++++=AND
Capital ^nn++++=CAPITAL!
! ^zz++++=EXTRAWORD
Crown ^nn++++=CROWN
And ^cc++++=AND
Sceptre ^np+++??+=SCEPTRE!
! ^zz++++=EXTRAWORD
Elephant ^nn+nom+++=ELEPHANT
And ^cc++++=AND
Castle ^nn++++=CASTLE!
! ^zz++++=EXTRAWORD
The ^ati++++=The
final ^jj+atrb+++=final
words ^nns++++=words
were ^vbd+bed+aux++=were
attributed ^vpsv++agls+xvbnx+=attributed
to ^in++++=to
an ^at++++=an
excess ^nn++++=excess
of ^in++++=of
national ^jj++++=national
feeling ^jj+++xvbg+=feeling
on ^in+cmpx+++=on
the ^in"++++=the
part ^in"++++=part
of ^in"++++=of
the ^ati++++=the
sign ^nn++++=sign-painter,
- ^zz++++=EXTRAWORD
painter ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
were ^vbd+bed+aux++=were
generally ^rb+down+splt++=generally
considered ^vpsv++agls+xvbnx+=considered
the ^ati++++=the
strongest ^jjt+atrb+++=strongest
part ^nn++++=part
of ^in++++=of
the ^ati++++=the
programme ^nn++++=programme.
. ^zz++++=EXTRAWORD
The ^ati++++=The
proceedings ^nns++++=proceedings
were ^vbd+bed+aux++=were
marked ^vpsv++by+xvbnx+=marked
by ^in++++=by
that ^dt+dem+++=that
peaceable ^jj+atrb+++=peaceable
enthusiasm ^nn++++=enthusiasm
which ^whp+rel+subj++=which
is ^vbz+bez+vrb++=is
the ^ati++++=the
glory ^nn++++=glory
of ^in++++=of
our ^pp$+pp1+++=our
institutions ^nns+nom+++=institutions.
. ^zz++++=EXTRAWORD
Three ^cd++++=Three
windows ^nns++++=windows
were ^vbd+bed+aux++=were
broken ^vpsv++agls+xvbnx+=broken,
, ^zz++++=EXTRAWORD
six ^cd++++=six
voters ^nns++++=voters
persuaded ^vwbn+vsua++xvbn+=persuaded,
, ^zz++++=EXTRAWORD
nine ^cd++++=nine
heads ^vbz++++=heads
bandaged ^vbd+++xvbn+=bandaged,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
one ^cd1++++=one
notorious ^jj+atrb+++=notorious
opponent ^nn++++=opponent
prevented ^vbd+++xvbn+=prevented
from ^in++++=from
corrupting ^xvbg+++xvbg+=corrupting
the ^ati++++=the
election ^nn+nom+++=election
by ^in++++=by
being ^nn+nn+aux++=being
locked ^vbd+++xvbn+=locked
in ^in++++=in
a ^at++++=a
coal ^nn++++=coal
shed ^vbd+++xvbn+=shed
until ^cs+sub+++=until
the ^ati++++=the
poll ^nn++++=poll
closed ^vbd+++xvbn+=closed.
. ^zz++++=EXTRAWORD
The ^ati++++=The
police ^nns++++=police
maintained ^vbd+vpub++xvbn+=maintained
strict ^jj+atrb+++=strict
neutrality ^nn+nom+++=neutrality,
, ^zz++++=EXTRAWORD
arresting ^jj++++=arresting
impartially ^rb++++=impartially
everybody ^pn++++=everybody
who ^whp+who+++=who
complained ^vbd+vpub++xvbn+=complained.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
came ^vbd+++xvbn+=came
the ^ati++++=the
count ^nn++++=count.
. ^zz++++=EXTRAWORD
Vote ^nn++++=Vote
by ^in++++=by
vote ^nn++++=vote,
, ^zz++++=EXTRAWORD
bundle ^nn++++=bundle
by ^in++++=by
bundle ^nn++++=bundle,
, ^zz++++=EXTRAWORD
disputed ^jj+atrb++xvbn+=disputed
paper ^nn++++=paper
by ^in++++=by
disputed ^vbd+++xvbn+=disputed
paper ^nn++++=paper,
, ^zz++++=EXTRAWORD
the ^ati++++=the
will ^nn++++=will
of ^in++++=of
the ^ati++++=the
people ^nns++++=people
emerged ^vbd+++xvbn+=emerged.
. ^zz++++=EXTRAWORD
Our ^pp$+pp1+++=Our
honourable ^jj+atrb+++=honourable
friend ^nn++++=friend
had ^vbd+hvd+aux++=had
triumphed ^vprf+++xvbnx+=triumphed.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Mayor ^npt++++=Mayor
declared ^vbd+++xvbn+=declared
him ^pp3o+pp3+++=him
duly ^rb++++=duly
elected ^jj+++xvbn+=elected;
; ^zz++++=EXTRAWORD
the ^ati++++=the
bells ^nns++++=bells
rang ^vbd+++xvbn+=rang;
; ^zz++++=EXTRAWORD
the ^ati++++=the
brewers ^nns+nom+++=brewers
embraced ^vbd+++xvbn+=embraced;
; ^zz++++=EXTRAWORD
the ^ati++++=the
gentleman ^nn+nom+++=gentleman
with ^in++++=with
the ^ati++++=the
life ^nn++++=life-preserver
- ^zz++++=EXTRAWORD
preserver ^nn+nom+++=EXTRAWORD
disappeared ^vbd+seem++xvbn+=disappeared
before ^cs+sub+++=before
inquiries ^nns++++=inquiries
could ^md+pos+++=could
be ^vb+be+aux++=be
made ^vpsv++agls+xvbnx+=made;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
lunatic ^jj++++=lunatic,
, ^zz++++=EXTRAWORD
having ^xvbg+++xvbg+=having
exhausted ^vprf+++xvbn+=exhausted
his ^pp$+pp3+++=his
gold ^nn++++=gold,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
prosecuted ^vpsv++agls+xvbnx+=prosecuted
for ^in++++=for
creating ^xvbg+++xvbg+=creating
a ^at++++=a
disturbance ^nn+nom+++=disturbance.
. ^zz++++=EXTRAWORD
Our ^pp$+pp1+++=Our
honourable ^jj+atrb+++=honourable
friend ^nn++++=friend
addressed ^vbd+++xvbn+=addressed
us ^pp1o+pp1+++=us
from ^in++++=from
the ^ati++++=the
window ^nn++++=window
of ^in++++=of
the ^ati++++=the
Blue ^jj+atrb+++=Blue
Lion ^nn++++=Lion.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
declared ^vbd+vpub++xvbnx+=declared
that ^tht+vcmp+++=that
the ^ati++++=the
result ^nn++++=result
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
his ^pp$+pp3+++=his
victory ^nn++++=victory,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
ours ^pp$$++++=ours;
; ^zz++++=EXTRAWORD
not ^xnot++not++=not
ours ^pp$$++++=ours
only ^rb+cnj+++=only,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
England ^np++++=England's;
's; ^nn+++??+=EXTRAWORD
not ^xnot++not++=not
England ^np++++=England's
's ^$++++=EXTRAWORD
only ^rb+cnj+++=only,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Civilization ^nn+nom+++=Civilization's;
's; ^nn+++??+=EXTRAWORD
not ^xnot++not++=not
Civilization ^np+nom+++=Civilization's
's ^$++++=EXTRAWORD
merely ^rb+cnj+++=merely,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Humanity ^np+nom+++=Humanity's
's ^vbz+bez+vrb++0=EXTRAWORD
by ^in++++=by
which ^whp+rel+pied++=which
he ^pp3a+pp3+++=he
meant ^vbd+vprv++xvbnx+=meant,
, ^zz++++=EXTRAWORD
of ^in+emph+++=of
course ^nn+emph"+++=course,
, ^zz++++=EXTRAWORD
the ^ati++++=the
sixty ^cd++++=sixty-three
- ^zz++++=EXTRAWORD
three ^cd++++=EXTRAWORD
persons ^nns++++=persons
composing ^vwbg+++xvbg+=composing
his ^pp$+pp3+++=his
majority ^nn+nom+++=majority.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
would ^md+prd+++=would
go ^vb++++=go
to ^in++++=to
Parliament ^nn+nom+++=Parliament
unpledged ^vbd+++xvbn+=unpledged
except ^in++++=except
by ^in++++=by
every ^at++++=every
pledge ^nn++++=pledge
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
given ^vprf+++xvbnx+=given,
, ^zz++++=EXTRAWORD
unfettered ^jj++++=unfettered
except ^in++++=except
by ^in++++=by
those ^dt+dem+++=those
obligations ^nns+nom+++=obligations
which ^whp+rel+obj++=which
circumstances ^nns+nom+++=circumstances
might ^md+pos+++=might
impose ^vb++++=impose,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
resolved ^vb+++xvbn+=resolved
to ^to+vcmp+++=to
support ^vbi++++=support
the ^ati++++=the
Government ^nn+nom+++=Government
whenever ^nn+nom+++=whenever
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
right ^jj+pred+++=right,
, ^zz++++=EXTRAWORD
to ^to++++=to
oppose ^vbi++++=oppose
it ^pp3+it+++=it
whenever ^nn+nom+++=whenever
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
wrong ^jj+pred+++=wrong,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
to ^to++++=to
determine ^vbi++++=determine
which ^whp+who+++=which
was ^vbd+bedz+vrb++=was
which ^whp+who+++=which
after ^in++++=after
consulting ^xvbg+++xvbg+=consulting
the ^ati++++=the
Whip ^nn++++=Whip.
. ^zz++++=EXTRAWORD
Upon ^in++++=Upon
the ^ati++++=the
great ^jj+atrb+++=great
question ^nn+nom+++=question
he ^pp3a+pp3+++=he
remained ^vbd+++xvbnx+=remained
where ^wrb+who+++=where
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
always ^rb++splt++=always
been ^vprf+ben+vrb+xvbnx+=been:
: ^zz++++=EXTRAWORD
in ^in++++=in
favour ^in"++++=favour
of ^in"++++=of
principle ^nn++++=principle,
, ^zz++++=EXTRAWORD
opposed ^j+++xvbn+=opposed
to ^in++++=to
excess ^nn++++=excess,
, ^zz++++=EXTRAWORD
friendly ^jj++++=friendly
to ^in++++=to
progress ^nns+nom+++=progress,
, ^zz++++=EXTRAWORD
loyal ^jj++++=loyal
to ^in++++=to
tradition ^nn+nom+++=tradition,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
committed ^vpsv++agls+xvbn+=committed
beyond ^in++++=beyond
recall ^nn++++=recall
to ^in++++=to
the ^ati++++=the
illimitable ^jj+atrb+++=illimitable
perspective ^nn++++=perspective.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
therefore ^rb+cnj+++=therefore
congratulate ^nn+nom+++=congratulate
Verbosity ^np+nom++??+=Verbosity,
, ^zz++++=EXTRAWORD
England ^np++++=England,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Empire ^nn++++=Empire,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
mankind ^nn++++=mankind.
. ^zz++++=EXTRAWORD
Reason ^nn++++=Reason
has ^vbz+hvz+aux++=has
been ^vprf+ben+aux+xvbnx+=been
defeated ^vpsv++agls+xvbnx+=defeated,
, ^zz++++=EXTRAWORD
detail ^nn++++=detail
extinguished ^vbd+++xvbn+=extinguished,
, ^zz++++=EXTRAWORD
inquiry ^nn++++=inquiry
expelled ^vwbn+++xvbn+=expelled,
, ^zz++++=EXTRAWORD
prejudice ^nn++++=prejudice
enthroned ^vbd+++xvbn+=enthroned,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
ambiguity ^nn+nom+++=ambiguity
returned ^vbd+++xvbn+=returned
at ^rb++++=at
the ^ati++++=the
head ^nn++++=head
of ^in++++=of
the ^ati++++=the
poll ^nn++++=poll.
. ^zz++++=EXTRAWORD
The ^ati++++=The
hearth ^nn++++=hearth
is ^vbz+bez+vrb++=is
safe ^jj+pred+++=safe,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
nobody ^pn++++=nobody
threatened ^vbd+++xvbn+=threatened
it ^pp3+it+++=it;
; ^zz++++=EXTRAWORD
the ^ati++++=the
altar ^nn++++=altar
is ^vbz+bez+aux++=is
defended ^vpsv++agls+xvbnx+=defended,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
nobody ^pn++++=nobody
attacked ^vbd+++xvbn+=attacked
it ^pp3+it+++=it;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
our ^pp$+pp1+++=our
honourable ^jj+atrb+++=honourable
friend ^nn++++=friend
is ^vbz+bez+aux++=is
again ^rb+tm+splt++=again
empowered ^vpsv++agls+xvbnx+=empowered
to ^to++++=to
explain ^vbi+vpub+++=explain
that ^tht+vcmp+++=that
his ^pp$+pp3+++=his
yes ^uh++++=yes
means ^nns++++=means
no ^at++++=no,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
no ^at++++=no
means ^nns++++=means
perhaps ^rb+cnj+++=perhaps,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
perhaps ^rb++++=perhaps
is ^vbz+bez+vrb++=is
the ^ati++++=the
trumpet ^nn++++=trumpet-note
- ^zz++++=EXTRAWORD
note ^nn++++=EXTRAWORD
of ^in++++=of
an ^at++++=an
unalterable ^jj+atrb+++=unalterable
conviction ^nn+nom+++=conviction.
. ^zz++++=EXTRAWORD
Long ^rb++++=Long
may ^md+pos+++=may
he ^pp3a+pp3+++=he
represent ^vb++++=represent
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
Wherever ^nn+nom+++=Wherever
a ^at++++=a
plain ^jj+atrb+++=plain
