All ^abn++++=All
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
jest ^rb++++=jest
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
want ^vb++++=want."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
turned ^vbd+++xvbnx+=turned
into ^in++++=into
a ^at++++=a
street ^nn++++=street
where ^wrb+who+++=where
lodging ^nn++++=lodging
houses ^nns++++=houses
stood ^vbd+++xvbn+=stood
shoulder ^nn+nom+++=shoulder
to ^in++++=to
shoulder ^nn+nom+++=shoulder.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
windows ^nns++++=windows
glowed ^vbd+++xvbn+=glowed
a ^at++++=a
diseased ^jj+atrb+++=diseased
yellow ^nn++++=yellow.
. ^zz++++=EXTRAWORD
Men ^nns++++=Men
gathered ^vbd+++xvbn+=gathered
before ^in++++=before
them ^pp3o+pp3+++=them
in ^in++++=in
small ^jj+atrb+++=small
knots ^nns++++=knots,
, ^zz++++=EXTRAWORD
stamping ^vbg+++xvbg+=stamping
their ^pp$+pp3+++=their
feet ^nns++++=feet,
, ^zz++++=EXTRAWORD
coughing ^nn++++=coughing,
, ^zz++++=EXTRAWORD
arguing ^vbg+vpub++xvbg+=arguing,
, ^zz++++=EXTRAWORD
waiting ^vbg+++xvbg+=waiting
for ^in++++=for
some ^dti++++=some
miracle ^nn++++=miracle
involving ^vwbg+++xvbg+=involving
a ^at++++=a
dime ^nn+++??+=dime.
. ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here
poverty ^nn++++=poverty
had ^vbd+hvd+aux++=had
lost ^vprf+++xvbnx+=lost
the ^ati++++=the
disguises ^nns++++=disguises
it ^pp3+it+++=it
wore ^vbd+++xvbn+=wore
farther ^rbr++++=farther
uptown ^jj+++xvbn+=uptown.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
sprawled ^vbd+++xvbn+=sprawled
openly ^rb++++=openly
on ^in++++=on
the ^ati++++=the
sidewalks ^nns+++??+=sidewalks,
, ^zz++++=EXTRAWORD
scratched ^xvbn+++xvbn+=scratched
itself ^ppl++++=itself,
, ^zz++++=EXTRAWORD
cursed ^jj+atrb++xvbn+=cursed,
, ^zz++++=EXTRAWORD
begged ^jj+atrb++xvbn+=begged
tobacco ^nn++++=tobacco,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
spat ^vpsv++agls+xvbn+=spat
into ^in++++=into
the ^ati++++=the
gutter ^nn++++=gutter.
. ^zz++++=EXTRAWORD
The ^ati++++=The
assassin ^nn++++=assassin
stopped ^vbd+++xvbn+=stopped
before ^in++++=before
a ^at++++=a
door ^nn++++=door
beneath ^in+pl+++=beneath
a ^at++++=a
lamp ^nn++++=lamp.
. ^zz++++=EXTRAWORD
" ^zz++++="Here
here ^rn+pl+++=EXTRAWORD
she ^pp3a+pp3+++=she
is ^vbz+bez+vrb++=is.
. ^zz++++=EXTRAWORD
Hotel ^npl++++=Hotel
de ^&fw++++=de
hotel ^npl++++=hotel
de ^&fw++++=de
somethin ^nn+++??+=somethin'.
'. ^nn+++??+=EXTRAWORD
Finest ^jjt++++=Finest
in ^in++++=in
town ^nn++++=town."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
A ^at++++=A
board ^nn++++=board
advertised ^vbd+++xvbn+=advertised
Beds ^nns++++=BEDS
6 ^zz++++=6
Cents ^nns++++=CENTS.
. ^zz++++=EXTRAWORD
Below ^in+pl+++=Below
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
in ^in++++=in
smaller ^jjr+atrb+++=smaller
letters ^nns+nom+++=letters,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
the ^ati++++=the
command ^nn++++=command
Pay ^nn++++=PAY
In ^in++++=IN
Advance ^nn+nom+++=ADVANCE.
. ^zz++++=EXTRAWORD
Within ^in+strn+++=Within,
, ^zz++++=EXTRAWORD
a ^at++++=a
thin ^jj+atrb+++=thin
clerk ^nn++++=clerk
sat ^vbd+++xvbn+=sat
behind ^in+pl+++=behind
wire ^nn++++=wire
netting ^nn++++=netting.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
face ^nn++++=face
appeared ^vbd+seem++xvbn+=appeared
to ^to+vcmp+++=to
have ^vbi++++=have
been ^vprf+ben+aux+xvbn+=been
pressed ^vpsv++agls+xvbnx+=pressed
flat ^nn++++=flat
by ^in++++=by
years ^nns++++=years
of ^in++++=of
suspicion ^nn++++=suspicion.
. ^zz++++=EXTRAWORD
The ^ati++++=The
assassin ^nn++++=assassin
pushed ^vwbn+++xvbn+=pushed
four ^cd++++=four
cents ^nns++++=cents
through ^in++++=through
a ^at++++=a
hole ^nn++++=hole,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
youth ^nn++++=youth
added ^vbd+vpub++xvbn+=added
eight ^cd++++=eight.
. ^zz++++=EXTRAWORD
" ^zz++++="Twelve,"
twelve ^cd++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
clerk ^nn++++=clerk.
. ^zz++++=EXTRAWORD
" ^zz++++="Count
count ^vb++++=EXTRAWORD
it ^pp3+it+++=it,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
assassin ^nn++++=assassin
grandly ^rb++++=grandly.
. ^zz++++=EXTRAWORD
" ^zz++++="We're
we ^pp1a+pp1+++=EXTRAWORD
're ^vb+ber+vrb++0=EXTRAWORD
honest ^jj+atrb+++=honest
men ^nns++++=men."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
clerk ^nn++++=clerk
slid ^vbd+++xvbn+=slid
two ^cd++++=two
metal ^nn++++=metal
checks ^nns++++=checks
toward ^in++++=toward
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
" ^zz++++="Upstairs."
upstairs ^jjb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
A ^at++++=A
narrow ^jj+atrb+++=narrow
passage ^nn+nom+++=passage
led ^vbd+++xvbn+=led
to ^in++++=to
a ^at++++=a
stairway ^nn++++=stairway.
. ^zz++++=EXTRAWORD
As ^in++++=As
the ^ati++++=the
youth ^nn++++=youth
climbed ^vbd+++xvbn+=climbed,
, ^zz++++=EXTRAWORD
a ^at++++=a
smell ^nn++++=smell
descended ^vbd+++xvbn+=descended
upon ^in++++=upon
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
one ^cd1++++=one
odor ^nn++++=odor
but ^cc++++=but
a ^at++++=a
parliament ^nn+nom+++=parliament
of ^in++++=of
odors ^nns++++=odors:
: ^zz++++=EXTRAWORD
wet ^jj+atrb+++=wet
wool ^nn++++=wool,
, ^zz++++=EXTRAWORD
ancient ^jj+atrb+++=ancient
boots ^nns++++=boots,
, ^zz++++=EXTRAWORD
sour ^jj+atrb+++=sour
bodies ^nns++++=bodies,
, ^zz++++=EXTRAWORD
stale ^jj+atrb+++=stale
smoke ^nn++++=smoke,
, ^zz++++=EXTRAWORD
disinfectant ^jj+atrb+++=disinfectant,
, ^zz++++=EXTRAWORD
rotting ^jj+atrb+++=rotting
wood ^nn++++=wood,
, ^zz++++=EXTRAWORD
cheap ^jj+atrb+++=cheap
liquor ^nn++++=liquor,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
damp ^jj+atrb+++=damp
breath ^nn++++=breath
of ^in++++=of
walls ^nns++++=walls
that ^tht+rel+subj++=that
had ^vbd+hvd+aux++=had
absorbed ^vprf+++xvbnx+=absorbed
years ^nns++++=years
of ^in++++=of
sleeping ^xvbg+++xvbg+=sleeping
men ^nns++++=men.
. ^zz++++=EXTRAWORD
These ^dt+pdem+++=These
smells ^vbz++++=smells
did ^vbd+dod+aux++=did
not ^xnot++not++=not
merely ^rb+down+++=merely
hang ^vb++++=hang
in ^in++++=in
the ^ati++++=the
air ^nn++++=air.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
rushed ^vbd+++xvbnx+=rushed
upon ^in++++=upon
the ^ati++++=the
newcomer ^nn+nom+++=newcomer
like ^in++++=like
small ^jj+atrb+++=small
winged ^jj+atrb+++=winged
diseases ^nns++++=diseases
and ^cc++++=and
clung ^vpsv++agls+xvbn+=clung
to ^in++++=to
his ^pp$+pp3+++=his
throat ^nn++++=throat.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
head ^nn++++=head
of ^in++++=of
the ^ati++++=the
stairs ^nns++++=stairs
sat ^vbd+++xvbn+=sat
an ^at++++=an
attendant ^nn+nom+++=attendant
with ^in++++=with
a ^at++++=a
face ^nn++++=face
the ^ati++++=the
color ^nn++++=color
of ^in++++=of
uncooked ^jj+atrb++xvbn+=uncooked
dough ^nn+++??+=dough.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
collected ^vbd+++xvbnx+=collected
their ^pp$+pp3+++=their
checks ^nns++++=checks
and ^cc++++=and
pointed ^jj+++xvbn+=pointed.
. ^zz++++=EXTRAWORD
The ^ati++++=The
room ^nn++++=room
beyond ^in++++=beyond
was ^vbd+bedz+vrb++=was
vast ^jj+pred+++=vast
and ^cc+phrs+++=and
low ^jj++++=low.
. ^zz++++=EXTRAWORD
Rows ^nns++++=Rows
of ^in++++=of
cots ^nn++++=cots
stretched ^vwbn+++xvbn+=stretched
into ^in++++=into
gloom ^nn++++=gloom
beneath ^in+pl+++=beneath
weak ^jj+atrb+++=weak
gas ^nn++++=gas
jets ^nns++++=jets.
. ^zz++++=EXTRAWORD
The ^ati++++=The
ceiling ^nn+nom+++=ceiling
was ^vbd+bedz+aux++=was
supported ^vpsv++by+xvbnx+=supported
by ^in++++=by
wooden ^jj+atrb+++=wooden
posts ^nns++++=posts,
, ^zz++++=EXTRAWORD
stained ^j+++xvbn+=stained
and ^cc+phrs+++=and
greasy ^jj++++=greasy
from ^in++++=from
the ^ati++++=the
hands ^nns++++=hands
of ^in++++=of
generations ^nns+nom+++=generations.
. ^zz++++=EXTRAWORD
On ^in++++=On
every ^at++++=every
side ^nn++++=side
men ^nns++++=men
undressed ^vwbn+++xvbn+=undressed,
, ^zz++++=EXTRAWORD
argued ^vpbn+vpub++xvbn+=argued,
, ^zz++++=EXTRAWORD
slept ^j+++xvbn+=slept,
, ^zz++++=EXTRAWORD
coughed ^j+++xvbn+=coughed,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
stood ^vpsv++agls+xvbn+=stood
in ^in++++=in
attitudes ^nns++++=attitudes
of ^in++++=of
bewilderment ^nn+nom+++=bewilderment.
. ^zz++++=EXTRAWORD
Shirts ^nns++++=Shirts
hung ^vbd+++xvbn+=hung
from ^in++++=from
nails ^nns++++=nails.
. ^zz++++=EXTRAWORD
Shoes ^nns++++=Shoes
lay ^vbd+++xvbn+=lay
like ^in++++=like
dead ^jj+atrb+++=dead
animals ^nns+nom+++=animals
beneath ^in+pl+++=beneath
the ^ati++++=the
beds ^nns++++=beds.
. ^zz++++=EXTRAWORD
From ^in++++=From
some ^dti++++=some
distant ^jj+atrb+++=distant
point ^nn++++=point
came ^vbd+++xvbn+=came
the ^ati++++=the
continuous ^jj++++=continuous
dripping ^jj+++xvbg+=dripping
of ^in++++=of
water ^nn++++=water.
. ^zz++++=EXTRAWORD
The ^ati++++=The
youth ^nn++++=youth
halted ^vwbn+++xvbn+=halted.
. ^zz++++=EXTRAWORD
The ^ati++++=The
assassin ^nn++++=assassin
spread ^vbd+++xvbn+=spread
his ^pp$+pp3+++=his
arms ^nns++++=arms.
. ^zz++++=EXTRAWORD
" ^zz++++="What'd
what ^wdt+who+whq++0=EXTRAWORD
'd ^md+prd+aux++=EXTRAWORD
I ^pp1a+pp1+++=I
tell ^vb++++=tell
yeh ^uh++++=yeh?
? ^zz++++=EXTRAWORD
Palace ^nn++++=Palace."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
A ^at++++=A
man ^nn++++=man
passed ^vbd+++xvbn+=passed
carrying ^vbg+++xvbg+=carrying
his ^pp$+pp3+++=his
trousers ^nns+nom+++=trousers
in ^in++++=in
both ^abx++++=both
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
astonishingly ^rb++++=astonishingly
thin ^jj+pred+++=thin.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
naked ^jj++++=naked
back ^jjb++++=back,
, ^zz++++=EXTRAWORD
blue ^jj++++=blue
in ^in++++=in
the ^ati++++=the
poor ^jj+atrb+++=poor
light ^nn++++=light,
, ^zz++++=EXTRAWORD
displayed ^j+++xvbn+=displayed
the ^ati++++=the
knobs ^nns+++??+=knobs
of ^in++++=of
the ^ati++++=the
spine ^nn++++=spine
like ^in++++=like
beads ^nns++++=beads
beneath ^in+pl+++=beneath
parchment ^nn+nom+++=parchment.
. ^zz++++=EXTRAWORD
Another ^dt++++=Another
man ^nn++++=man
sat ^vbd+++xvbn+=sat
upon ^in++++=upon
a ^at++++=a
cot ^nn++++=cot
and ^cc++++=and
examined ^vbd+++xvbn+=examined
his ^pp$+pp3+++=his
foot ^nn++++=foot
with ^in++++=with
grave ^nn++++=grave
despair ^vb++++=despair.
. ^zz++++=EXTRAWORD
Near ^in+pl+++=Near
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
a ^at++++=a
red ^jj++++=red-haired
- ^zz++++=EXTRAWORD
haired ^jj++++=EXTRAWORD
giant ^jjb++++=giant
snored ^jj+++xvbn+=snored
while ^cs+sub+++=while
still ^rb++++=still
wearing ^vbg+++xvbg+=wearing
one ^cd1++++=one
boot ^nn++++=boot.
. ^zz++++=EXTRAWORD
A ^at++++=A
small ^jj+atrb+++=small
old ^jj+atrb+++=old
creature ^nn++++=creature
wrapped ^vbd+++xvbn+=wrapped
himself ^ppl+pp3+++=himself
in ^in++++=in
newspapers ^nns+nom+++=newspapers,
, ^zz++++=EXTRAWORD
carefully ^rb++++=carefully
placing ^vbg+++xvbg+=placing
the ^ati++++=the
financial ^jj+atrb+++=financial
pages ^nns++++=pages
over ^in++++=over
his ^pp$+pp3+++=his
chest ^nn++++=chest.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sleepers ^nns+nom+++=sleepers
formed ^vbd+++xvbn+=formed
a ^at++++=a
strange ^jj+atrb+++=strange
landscape ^nn++++=landscape.
. ^zz++++=EXTRAWORD
Knees ^nns++++=Knees
rose ^vbd+++xvbn+=rose
like ^in++++=like
hills ^nns++++=hills.
. ^zz++++=EXTRAWORD
Arms ^nns++++=Arms
dangled ^vbd+++xvbn+=dangled
like ^in++++=like
broken ^xvbn+++xvbn+=broken
branches ^nns++++=branches.
. ^zz++++=EXTRAWORD
Heads ^nns++++=Heads,
, ^zz++++=EXTRAWORD
bald ^jj++++=bald,
, ^zz++++=EXTRAWORD
shaggy ^jj++++=shaggy,
, ^zz++++=EXTRAWORD
bandaged ^j+++xvbn+=bandaged,
, ^zz++++=EXTRAWORD
black ^jj++++=black,
, ^zz++++=EXTRAWORD
grey ^np++++=grey,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
yellow ^nn++++=yellow,
, ^zz++++=EXTRAWORD
lay ^j+++xvbn+=lay
upon ^in++++=upon
rolled ^vbd+++xvbn+=rolled
coats ^nns++++=coats.
. ^zz++++=EXTRAWORD
Under ^in++++=Under
the ^ati++++=the
lamps ^nns++++=lamps,
, ^zz++++=EXTRAWORD
faces ^nns++++=faces
shone ^vbd+++xvbn+=shone
with ^in++++=with
sweat ^nn++++=sweat;
; ^zz++++=EXTRAWORD
beyond ^in++++=beyond
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
bodies ^nns++++=bodies
dissolved ^vwbn+++xvbn+=dissolved
into ^in++++=into
shadow ^nn++++=shadow.
. ^zz++++=EXTRAWORD
The ^ati++++=The
room ^nn++++=room
resembled ^vbd+++xvbn+=resembled
a ^at++++=a
battlefield ^nn++++=battlefield
after ^in++++=after
some ^dti++++=some
obscure ^jj+atrb+++=obscure
defeat ^nn++++=defeat,
, ^zz++++=EXTRAWORD
yet ^rb++++=yet
no ^at++++=no
banners ^nns+nom+++=banners
explained ^vbd+vpub++xvbn+=explained
it ^pp3+it+++=it
and ^cc++++=and
no ^at++++=no
nation ^nn++++=nation
would ^md+prd+++=would
count ^vb++++=count
its ^pp$+it+++=its
dead ^jj++++=dead.
. ^zz++++=EXTRAWORD
" ^zz++++="Pick
pick ^vb++++=EXTRAWORD
a ^at++++=a
cot ^nn++++=cot,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
attendant ^nn+nom+++=attendant.
. ^zz++++=EXTRAWORD
The ^ati++++=The
youth ^nn++++=youth
chose ^vbd+++xvbn+=chose
one ^pn++++=one
near ^in+pl+++=near
the ^ati++++=the
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
leather ^nn++++=leather
surface ^nn++++=surface
was ^vbd+bedz+vrb++=was
cold ^jj+pred+++=cold
and ^cc+phrs+++=and
slippery ^jj++++=slippery.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
touched ^vbd+++xvbnx+=touched
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
thought ^vbd+++xvbnx+=thought
of ^in++++=of
melting ^nn++++=melting
snow ^nn++++=snow.
. ^zz++++=EXTRAWORD
The ^ati++++=The
assassin ^nn++++=assassin
had ^vbd+hvd+aux++=had
found ^vprf+++xvbnx+=found
a ^at++++=a
cot ^nn++++=cot
beside ^in+pl+++=beside
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
With ^in++++=With
many ^ap++++=many
grunts ^nns++++=grunts
he ^pp3a+pp3+++=he
removed ^vbd+++xvbnx+=removed
his ^pp$+pp3+++=his
coat ^nn++++=coat
and ^cc++++=and
revealed ^vbd+vprv++xvbn+=revealed
a ^at++++=a
faded ^jj+atrb++xvbn+=faded
waistcoat ^nn++++=waistcoat
over ^in++++=over
a ^at++++=a
red ^jj+atrb+++=red
undershirt ^nn+++??+=undershirt.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
placed ^vbd+++xvbnx+=placed
his ^pp$+pp3+++=his
boots ^nns++++=boots
carefully ^rb++++=carefully
beneath ^in+pl+++=beneath
his ^pp$+pp3+++=his
head ^nn++++=head.
. ^zz++++=EXTRAWORD
" ^zz++++="Never
never ^rb++++=EXTRAWORD
trust ^vb+vprv+++=trust
no ^at++++=no
place ^nn++++=place,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
explained ^vbd+vpub++xvbnx+=explained.
. ^zz++++=EXTRAWORD
" ^zz++++="Feller
feller ^nn++++=EXTRAWORD
stole ^vbd+++xvbn+=stole
my ^pp$+pp1+++=my
shoes ^nns++++=shoes
once ^rb+tm+++=once.
. ^zz++++=EXTRAWORD
Had ^vb+hv+vrb++=Had
t ^zz++++=t'
' ^zz++++=EXTRAWORD
walk ^nn++++=walk
barefoot ^jj++++=barefoot
all ^rb++++=all
winter ^nn++++=winter."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="All
all ^abn++++=EXTRAWORD
winter ^nn++++=winter?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Near
near ^rb++++=EXTRAWORD
all ^abn++++=all.
. ^zz++++=EXTRAWORD
Couple ^nn++++=Couple
hours ^nns++++=hours,
, ^zz++++=EXTRAWORD
anyhow ^rb+dspt+++=anyhow.
. ^zz++++=EXTRAWORD
Snow ^np++++=Snow
on ^rp++++=on
th ^zz++++=th'
' ^zz++++=EXTRAWORD
ground ^nn++++=ground."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
began ^vbd+++xvbnx+=began
to ^to++++=to
unbutton ^vbi+++??+=unbutton
his ^pp$+pp3+++=his
waistcoat ^nn++++=waistcoat,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
suddenly ^rb++++=suddenly
stared ^vprf+++xvbn+=stared
across ^in+pl+++=across
the ^ati++++=the
aisle ^nn++++=aisle.
. ^zz++++=EXTRAWORD
A ^at++++=A
young ^jj++++=young
lodger ^jjr++++=lodger
there ^ex+pex+++=there
was ^vbd+bedz+aux++=was
pulling ^nvbg+++xvbg+=pulling
a ^at++++=a
white ^jj+atrb+++=white
nightshirt ^nn+++??+=nightshirt
over ^in++++=over
his ^pp$+pp3+++=his
head ^nn++++=head.
. ^zz++++=EXTRAWORD
The ^ati++++=The
assassin ^nn++++=assassin
sat ^vbd+++xvbn+=sat
rigid ^jj++++=rigid.
. ^zz++++=EXTRAWORD
" ^zz++++="Lookit
lookit ^nn+++??+=EXTRAWORD
that ^tht+rel+++=that!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
whispered ^vbd+vpub++xvbnx+=whispered.
. ^zz++++=EXTRAWORD
The ^ati++++=The
nightshirt ^nn++++=nightshirt
descended ^vbd+++xvbn+=descended
in ^in++++=in
clean ^jj+atrb+++=clean
folds ^nns++++=folds
to ^in++++=to
the ^ati++++=the
wearer ^nn++++=wearer's
's ^$++++=EXTRAWORD
ankles ^nns++++=ankles.
. ^zz++++=EXTRAWORD
Amid ^in++++=Amid
the ^ati++++=the
grime ^nn+++??+=grime
of ^in++++=of
the ^ati++++=the
room ^nn++++=room
it ^pp3+it+++=it
possessed ^vbd+++xvbn+=possessed
the ^ati++++=the
supernatural ^jj+atrb+++=supernatural
brilliance ^nn+nom+++=brilliance
of ^in++++=of
an ^at++++=an
angel ^nn++++=angel's
's ^$++++=EXTRAWORD
robe ^nn++++=robe.
. ^zz++++=EXTRAWORD
" ^zz++++="Say,"
say ^vb+vpub+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
called ^xvbn+++xvbn+=called
the ^ati++++=the
assassin ^nn++++=assassin,
, ^zz++++=EXTRAWORD
" ^zz++++="you
you ^pp2+pp2+++=EXTRAWORD
expectin ^nn+++??+=expectin'
' ^zz++++=EXTRAWORD
company ^nn++++=company?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
man ^nn++++=man
in ^in++++=in
white ^nn++++=white
ignored ^vwbn+++xvbn+=ignored
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="Hully
hully ^jj+atrb+++=EXTRAWORD
gee ^np++++=gee,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
continued ^vbd+++xvbn+=continued
the ^ati++++=the
assassin ^nn++++=assassin,
, ^zz++++=EXTRAWORD
turning ^nvbg+++xvbg+=turning
to ^in++++=to
the ^ati++++=the
youth ^nn++++=youth.
. ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
nightshirt ^nn+++??+=nightshirt!
! ^zz++++=EXTRAWORD
In ^in++++=In
a ^at++++=a
six ^cd++++=six-cent
- ^zz++++=EXTRAWORD
cent ^nnu"++++=EXTRAWORD
joint ^jjb++++=joint!
! ^zz++++=EXTRAWORD
Ai ^vb+be+++=Ain't
n't ^xnot++not++0=EXTRAWORD
that ^dt+dem+++=that
style ^nn++++=style?
? ^zz++++=EXTRAWORD
Bet ^j+++xvbn+=Bet
he ^pp3a+pp3+++=he's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
duke ^nn++++=duke.
. ^zz++++=EXTRAWORD
Come ^vprf+++xvbn+=Come
over ^in++++=over
from ^in++++=from
Europe ^np++++=Europe
on ^in++++=on
business ^nns+nom+++=business."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
youth ^nn++++=youth
laughed ^vbd+++xvbn+=laughed.
. ^zz++++=EXTRAWORD
Several ^ap++++=Several
men ^nns++++=men
nearby ^jjb++++=nearby
laughed ^jj+++xvbn+=laughed
also ^rb++++=also.
. ^zz++++=EXTRAWORD
The ^ati++++=The
man ^nn++++=man
in ^in++++=in
the ^ati++++=the
nightshirt ^nn++++=nightshirt
climbed ^vbd+++xvbn+=climbed
into ^in++++=into
bed ^nn++++=bed
with ^in++++=with
the ^ati++++=the
stiff ^jj+atrb+++=stiff
dignity ^nn+nom+++=dignity
of ^in++++=of
a ^at++++=a
martyr ^nn++++=martyr.
. ^zz++++=EXTRAWORD
The ^ati++++=The
assassin ^nn++++=assassin
lay ^vbd+++xvbn+=lay
down ^rb+cnj+++=down,
, ^zz++++=EXTRAWORD
crossed ^j+++xvbn+=crossed
his ^pp$+pp3+++=his
hands ^nns++++=hands
upon ^in++++=upon
his ^pp$+pp3+++=his
breast ^nn++++=breast,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="Wake
wake ^nn++++=EXTRAWORD
me ^pp1o+pp1+++=me
at ^in++++=at
seven ^cd++++=seven.
. ^zz++++=EXTRAWORD
Got ^j+++xvbn+=Got
a ^at++++=a
job ^nn++++=job."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Within ^in++++=Within
a ^at++++=a
minute ^nn++++=minute
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
asleep ^jj+pred+++=asleep,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
mouth ^nn++++=mouth
open ^nn++++=open,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
scar ^nn++++=scar
made ^vbd+++xvbn+=made
innocent ^jj++++=innocent
by ^in++++=by
repose ^nn++++=repose.
. ^zz++++=EXTRAWORD
The ^ati++++=The
youth ^nn++++=youth
kept ^vbd+++xvbn+=kept
on ^rb+phrv+++=on
his ^pp$+pp3+++=his
wet ^jj+atrb+++=wet
clothes ^nns++++=clothes.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
lay ^vbd+++xvbnx+=lay
upon ^in++++=upon
the ^ati++++=the
leather ^nn++++=leather
and ^cc++++=and
tried ^vbd+++xvbn+=tried
to ^to+vcmp+++=to
arrange ^vbi++++=arrange
his ^pp$+pp3+++=his
bones ^nns++++=bones.
. ^zz++++=EXTRAWORD
Cold ^jj++++=Cold
came ^vbd+++xvbn+=came
through ^in++++=through
the ^ati++++=the
cot ^nn++++=cot
as ^cs+sub+++=as
if ^cs+cnd+++=if
it ^pp3+it+++=it
were ^vbd+bed+vrb++=were
a ^at++++=a
slab ^nn++++=slab
in ^in++++=in
a ^at++++=a
cellar ^nn++++=cellar.
. ^zz++++=EXTRAWORD
Around ^rp++++=Around
him ^pp3o+pp3+++=him
the ^ati++++=the
lodging ^nn++++=lodging
house ^npl++++=house
settled ^vbd+++xvbn+=settled
gradually ^rb++++=gradually
into ^in++++=into
night ^nn++++=night.
. ^zz++++=EXTRAWORD
Talk ^vb++++=Talk
diminished ^vbd+++xvbn+=diminished
to ^to++++=to
muttering ^vbi++++=muttering.
. ^zz++++=EXTRAWORD
Boots ^nns++++=Boots
dropped ^vbd+++xvbn+=dropped.
. ^zz++++=EXTRAWORD
The ^ati++++=The
gas ^nn++++=gas
jets ^nns++++=jets
hissed ^vbd+++xvbn+=hissed.
. ^zz++++=EXTRAWORD
Men ^nns++++=Men
coughed ^vbd+++xvbn+=coughed
from ^in++++=from
