From ^in++++=From
you ^pp2+pp2+++=you
alone ^rb++++=alone?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looked ^vbd+++xvbnx+=looked
down ^rp++++=down
one ^cd1++++=one
black ^jj+atrb+++=black
corridor ^nn++++=corridor
and ^cc++++=and
then ^rn+tm+++=then
the ^ati++++=the
other ^ap++++=other.
. ^zz++++=EXTRAWORD
" ^zz++++="Mostly."
mostly ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
A ^at++++=A
rat ^nn++++=rat
moved ^vbd+++xvbn+=moved
near ^rb++++=near
his ^pp$+pp3+++=his
boot ^nn++++=boot.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
tossed ^vbd+++xvbnx+=tossed
it ^pp3+it+++=it
a ^at++++=a
crumb ^nn++++=crumb
from ^in++++=from
his ^pp$+pp3+++=his
dinner ^nn++++=dinner
pail ^nn++++=pail.
. ^zz++++=EXTRAWORD
" ^zz++++="Charlie
charlie ^np++++=EXTRAWORD
keeps ^vbz++++=keeps
me ^pp1o+pp1+++=me,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
The ^ati++++=The
door ^nn++++=door
closed ^vbd+++xvbn+=closed
behind ^rp+pl+++=behind
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
erased ^vpsv++agls+xvbnx+=erased.
. ^zz++++=EXTRAWORD
Farther ^rbr++++=Farther
in ^in+strn+++=in,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
heard ^vbd+vprv++xvbn+=heard
the ^ati++++=the
mules ^nns++++=mules
before ^cs+sub+++=before
we ^pp1a+pp1+++=we
saw ^vbd+vprv++xvbn+=saw
them ^pp3o+pp3+++=them:
: ^zz++++=EXTRAWORD
hoofs ^nns++++=hoofs
striking ^vwbg+++xvbg+=striking
ties ^nns++++=ties,
, ^zz++++=EXTRAWORD
chains ^nns++++=chains
dragging ^vwbg+++xvbg+=dragging,
, ^zz++++=EXTRAWORD
a ^at++++=a
driver ^nn++++=driver's
's ^$++++=EXTRAWORD
cry ^nn++++=cry
rebounding ^vwbg+++xvbg+=rebounding
from ^in++++=from
the ^ati++++=the
stone ^nn++++=stone.
. ^zz++++=EXTRAWORD
Four ^cd++++=Four
coal ^nn++++=coal
cars ^nns++++=cars
appeared ^vbd+seem++xvbn+=appeared,
, ^zz++++=EXTRAWORD
creeping ^vbg+++xvbg+=creeping
around ^rp++++=around
a ^at++++=a
curve ^nn++++=curve.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
lamps ^nns++++=lamps
made ^vbd+++xvbn+=made
small ^jj+atrb+++=small
orange ^nn++++=orange
circles ^nns++++=circles
in ^in++++=in
the ^ati++++=the
dark ^nn++++=dark.
. ^zz++++=EXTRAWORD
The ^ati++++=The
mule ^nn++++=mule
seemed ^vbd+seem++xvbn+=seemed
at ^rb++++=at
first ^rb"++++=first
an ^at++++=an
enormous ^jj+atrb+++=enormous
rat ^nn++++=rat,
, ^zz++++=EXTRAWORD
black ^jj++++=black,
, ^zz++++=EXTRAWORD
low ^jj++++=low,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
gleaming ^nvbg+++xvbg+=gleaming
with ^in++++=with
sweat ^nn++++=sweat.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
pulled ^vbd+++xvbn+=pulled
with ^in++++=with
its ^pp$+it+++=its
head ^jjb++++=head
down ^rp++++=down
while ^cs+sub+++=while
the ^ati++++=the
driver ^nn++++=driver
walked ^vbd+++xvbn+=walked
beside ^in+pl+++=beside
the ^ati++++=the
cars ^nns++++=cars.
. ^zz++++=EXTRAWORD
" ^zz++++="Gee
gee ^np++++=EXTRAWORD
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
Sal ^np+++??+=Sal!
! ^zz++++=EXTRAWORD
Git ^np+++??+=Git
over ^in+strn+++=over!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Sal ^np+++??+=Sal
stopped ^vbd+++xvbn+=stopped
near ^rb++++=near
us ^pp1o+pp1+++=us
and ^cc++++=and
breathed ^vbd+++xvbn+=breathed
heavily ^rb++++=heavily.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
flanks ^nns++++=flanks
were ^vbd+bed+aux++=were
scarred ^vpsv++agls+xvbnx+=scarred
where ^wrb+who+++=where
the ^ati++++=the
harness ^nns+nom+++=harness
rubbed ^vbd+++xvbn+=rubbed.
. ^zz++++=EXTRAWORD
A ^at++++=A
pale ^jj+atrb+++=pale
film ^nn++++=film
covered ^vbd+++xvbn+=covered
one ^cd1++++=one
eye ^nn++++=eye.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
underground ^jjb++++=underground
six ^cd++++=six
years ^nns++++=years.
. ^zz++++=EXTRAWORD
" ^zz++++="Does
does ^vbz+doz+aux++=EXTRAWORD
she ^pp3a+pp3+++=she
ever ^rb++++=ever
go ^vb++++=go
up ^rp++++=up?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
someone ^pn++++=someone
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
The ^ati++++=The
driver ^nn++++=driver
stared ^vbd+++xvbn+=stared
as ^cs+sub+++=as
though ^cs+sub+++=though
the ^ati++++=the
question ^nn+nom+++=question
were ^vbd+bed+vrb++=were
peculiar ^jj+pred+++=peculiar.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
for ^in+strn+++=for?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
touched ^vbd+++xvbn+=touched
the ^ati++++=the
animal ^nn++++=animal's
's ^vbz+bez+vrb++0=EXTRAWORD
warm ^jj+atrb+++=warm
neck ^nn++++=neck.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vb+hv+aux++=had
once ^rb+tm+splt++=once
known ^vprf+++xvbnx+=known
the ^ati++++=the
surface ^nn++++=surface.
. ^zz++++=EXTRAWORD
Perhaps ^rb++++=Perhaps
somewhere ^rb++++=somewhere
within ^in++++=within
that ^dt+dem+++=that
patient ^nn++++=patient
skull ^nn++++=skull
there ^ex+pex+++=there
remained ^vprf+++xvbn+=remained
a ^at++++=a
meadow ^nn++++=meadow:
: ^zz++++=EXTRAWORD
grass ^nn++++=grass
rising ^xvbg+++xvbg+=rising
cool ^vb++++=cool
around ^rp++++=around
the ^ati++++=the
fetlocks ^nns+++??+=fetlocks,
, ^zz++++=EXTRAWORD
flies ^nns++++=flies
humming ^vwbg+++xvbg+=humming
in ^in++++=in
sunlight ^nn++++=sunlight,
, ^zz++++=EXTRAWORD
wind ^nn++++=wind
carrying ^vwbg+++xvbg+=carrying
the ^ati++++=the
fragrance ^nn+nom+++=fragrance
of ^in++++=of
clover ^nn++++=clover.
. ^zz++++=EXTRAWORD
Perhaps ^rb++++=Perhaps
she ^pp3a+pp3+++=she
remembered ^vbd+vprv++xvbnx+=remembered
rain ^nn++++=rain
falling ^vwbg+++xvbg+=falling
freely ^rb++++=freely
rather ^rb++++=rather
than ^in++++=than
dripping ^nn++++=dripping
from ^in++++=from
stone ^nn++++=stone,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
trees ^nns++++=trees
whose ^whp+rel+obj++=whose
branches ^nns++++=branches
moved ^vbd+++xvbn+=moved
against ^in++++=against
blue ^jj+atrb+++=blue
distances ^nns+nom+++=distances.
. ^zz++++=EXTRAWORD
Or ^cc+cls+++=Or
perhaps ^rb++++=perhaps
the ^ati++++=the
mine ^nn++++=mine
had ^vbd+hvd+aux++=had
extinguished ^vprf+++xvbnx+=extinguished
these ^dt+dem+++=these
images ^nns++++=images
one ^pn++++=one
by ^in++++=by
one ^pn++++=one
until ^cs+sub+++=until
darkness ^nns+nom+++=darkness
was ^vbd+bedz+vrb++=was
no ^at++++=no
longer ^rbr++++=longer
imprisonment ^nn+nom+++=imprisonment
but ^cc++++=but
the ^ati++++=the
whole ^jj+atrb+++=whole
circumference ^nn+nom+++=circumference
of ^in++++=of
existence ^nn+nom+++=existence.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
twenty ^cd++++=twenty-three
- ^zz++++=EXTRAWORD
three ^cd++++=EXTRAWORD
mules ^nns++++=mules
below ^in+strn+++=below,
, ^zz++++=EXTRAWORD
Harlan ^np+++??+=Harlan
told ^vbd+vpub++xvbn+=told
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
remained ^jj+++xvbn+=remained
for ^in++++=for
eight ^cd++++=eight
or ^cc++++=or
ten ^cd++++=ten
years ^nns++++=years.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
at ^rb++++=at
last ^rb"++++=last
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
brought ^vpsv++agls+xvbnx+=brought
up ^rb+cnj+++=up,
, ^zz++++=EXTRAWORD
sunlight ^nn++++=sunlight
frightened ^vbd+++xvbn+=frightened
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Open ^jj+atrb+++=Open
space ^nn++++=space
made ^vbd+++xvbn+=made
them ^pp3o+pp3+++=them
tremble ^vb++++=tremble.
. ^zz++++=EXTRAWORD
Sal ^np+++??+=Sal
leaned ^vbd+++xvbn+=leaned
into ^in++++=into
the ^ati++++=the
harness ^nns+nom+++=harness.
. ^zz++++=EXTRAWORD
Chains ^nns++++=Chains
tightened ^vbd+++xvbn+=tightened,
, ^zz++++=EXTRAWORD
wheels ^nns++++=wheels
complained ^vbd+vpub++xvbn+=complained,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
disappeared ^vbd+seem++xvbnx+=disappeared
with ^in++++=with
her ^pp$+pp3+++=her
black ^jj+atrb+++=black
procession ^nn++++=procession.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
entered ^vbd+++xvbn+=entered
a ^at++++=a
chamber ^nn++++=chamber
where ^wrb+who+++=where
two ^cd++++=two
miners ^nns++++=miners
were ^vbd+bed+aux++=were
preparing ^vbg+++xvbgx+=preparing
a ^at++++=a
blast ^nn++++=blast.
. ^zz++++=EXTRAWORD
The ^ati++++=The
coal ^nn++++=coal
seam ^nn++++=seam
lay ^vbd+++xvbn+=lay
four ^cd++++=four
feet ^nns++++=feet
high ^jj++++=high,
, ^zz++++=EXTRAWORD
obliging ^jj++++=obliging
us ^pp1o+pp1+++=us
to ^in++++=to
stoop ^nn+++??+=stoop.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
man ^nn++++=man
knelt ^vbd+++xvbn+=knelt
beside ^in+pl+++=beside
a ^at++++=a
hand ^nn++++=hand
drill ^nn++++=drill
while ^cs+sub+++=while
the ^ati++++=the
other ^ap++++=other
swung ^vbd+++xvbn+=swung
a ^at++++=a
sledge ^nn+++??+=sledge.
. ^zz++++=EXTRAWORD
Turn ^nn++++=Turn,
, ^zz++++=EXTRAWORD
strike ^nn++++=strike;
; ^zz++++=EXTRAWORD
turn ^nn++++=turn,
, ^zz++++=EXTRAWORD
strike ^nn++++=strike.
. ^zz++++=EXTRAWORD
Steel ^nn++++=Steel
rang ^vbd+++xvbn+=rang
against ^in++++=against
stone ^nn++++=stone.
. ^zz++++=EXTRAWORD
Each ^dt++++=Each
blow ^nn++++=blow
traveled ^vbd+++xvbn+=traveled
through ^in++++=through
the ^ati++++=the
cramped ^jj+atrb++xvbn+=cramped
air ^nn++++=air
and ^cc++++=and
into ^in++++=into
our ^pp$+pp1+++=our
teeth ^nns++++=teeth.
. ^zz++++=EXTRAWORD
The ^ati++++=The
miners ^nns++++=miners
worked ^vwbn+++xvbn+=worked
by ^in++++=by
contract ^nn++++=contract
and ^cc++++=and
might ^md+pos+++=might
earn ^vb++++=earn
three ^cd++++=three
dollars ^nns++++=dollars
on ^in++++=on
a ^at++++=a
favorable ^&fw++++=favorable
day ^nn++++=day,
, ^zz++++=EXTRAWORD
less ^ql++++=less
when ^wrb+who+++=when
the ^ati++++=the
seam ^nn++++=seam
was ^vbd+bedz+vrb++=was
faulty ^jj+pred+++=faulty
or ^cc++++=or
cars ^nns++++=cars
were ^vbd+bed+aux++=were
delayed ^vpsv++agls+xvbnx+=delayed.
. ^zz++++=EXTRAWORD
From ^in++++=From
this ^dt+pdem+++=this
came ^vbd+++xvbn+=came
the ^ati++++=the
cost ^nn++++=cost
of ^in++++=of
powder ^nn++++=powder,
, ^zz++++=EXTRAWORD
oil ^nn++++=oil,
, ^zz++++=EXTRAWORD
tools ^nns++++=tools,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sometimes ^rb++++=sometimes
a ^at++++=a
helper ^nn++++=helper's
's ^$++++=EXTRAWORD
wages ^nns++++=wages.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
labor ^nn++++=labor
began ^vbd+++xvbn+=began
before ^in++++=before
dawn ^nn++++=dawn.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
drilled ^vbd+++xvbnx+=drilled
holes ^nns++++=holes,
, ^zz++++=EXTRAWORD
charged ^j+++xvbn+=charged
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
blasted ^xvbn+++xvbn+=blasted
the ^ati++++=the
coal ^nn++++=coal,
, ^zz++++=EXTRAWORD
broke ^j+++xvbn+=broke
it ^pp3+it+++=it
into ^in++++=into
manageable ^jj+atrb+++=manageable
pieces ^nns++++=pieces,
, ^zz++++=EXTRAWORD
loaded ^j+++xvbn+=loaded
the ^ati++++=the
cars ^nns++++=cars,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
set ^xvbn+++xvbn+=set
props ^nns++++=props
beneath ^in+pl+++=beneath
the ^ati++++=the
roof ^nn++++=roof.
. ^zz++++=EXTRAWORD
Payment ^nn+nom+++=Payment
was ^vbd+bedz+aux++=was
made ^vpsv++by+xvbnx+=made
by ^in++++=by
the ^ati++++=the
ton ^nn++++=ton;
; ^zz++++=EXTRAWORD
the ^ati++++=the
mountain ^npl++++=mountain
kept ^vbd+++xvbn+=kept
no ^at++++=no
account ^nn++++=account
of ^in++++=of
the ^ati++++=the
hours ^nns++++=hours
required ^vbd+++xvbn+=required.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
miner ^nn++++=miner
wiped ^vbd+++xvbn+=wiped
his ^pp$+pp3+++=his
face ^nn++++=face,
, ^zz++++=EXTRAWORD
leaving ^vbg+++xvbg+=leaving
a ^at++++=a
pale ^nn++++=pale
streak ^nn++++=streak
near ^rb++++=near
his ^pp$+pp3+++=his
temple ^nn++++=temple.
. ^zz++++=EXTRAWORD
" ^zz++++="Stand
stand ^vb++++=EXTRAWORD
back ^jjb++++=back
when ^wrb+who+++=when
we ^pp1a+pp1+++=we
touch ^nn++++=touch
her ^pp$+pp3+++=her,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
kicks ^nns++++=kicks."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
packed ^vbd+++xvbnx+=packed
powder ^nn++++=powder
into ^in++++=into
the ^ati++++=the
drilled ^jj+atrb++xvbn+=drilled
hole ^nn++++=hole,
, ^zz++++=EXTRAWORD
inserted ^xvbn+++xvbn+=inserted
the ^ati++++=the
squib ^nn+++??+=squib,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sent ^vbd+++xvbn+=sent
us ^pp1o+pp1+++=us
around ^in++++=around
a ^at++++=a
bend ^nn++++=bend.
. ^zz++++=EXTRAWORD
The ^ati++++=The
miner ^nn++++=miner
lit ^vbd+++xvbn+=lit
it ^pp3+it+++=it
and ^cc++++=and
ran ^vbd+++xvbn+=ran
crouching ^vbg+++xvbg+=crouching
toward ^in++++=toward
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
For ^in++++=For
several ^ap++++=several
seconds ^nns++++=seconds
nothing ^pn++++=nothing
happened ^vbd+++xvbn+=happened.
. ^zz++++=EXTRAWORD
The ^ati++++=The
waiting ^nvbg+++xvbg+=waiting
was ^vbd+bedz+vrb++=was
more ^rbr++++=more
terrible ^jj+pred+++=terrible
than ^in++++=than
the ^ati++++=the
explosion ^nn++++=explosion.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
imagined ^vbd+vprv++xvbn+=imagined
the ^ati++++=the
fire ^nn++++=fire
traveling ^nn+nom+++=traveling
inward ^jjb++++=inward,
, ^zz++++=EXTRAWORD
a ^at++++=a
tiny ^jj+atrb+++=tiny
deliberate ^jj+atrb+++=deliberate
creature ^nn++++=creature
seeking ^vwbg+++xvbg+=seeking
the ^ati++++=the
buried ^jj+atrb++xvbn+=buried
charge ^nn++++=charge.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
listened ^vbd+++xvbn+=listened
to ^in++++=to
the ^ati++++=the
mountain ^npl++++=mountain's
's ^$++++=EXTRAWORD
silence ^nn+nom+++=silence
and ^cc++++=and
felt ^vbd+vprv++xvbn+=felt
the ^ati++++=the
vast ^jj+atrb+++=vast
weight ^nn++++=weight
above ^jjb+atrb+++=above
rock ^nn++++=rock,
, ^zz++++=EXTRAWORD
earth ^nn++++=earth,
, ^zz++++=EXTRAWORD
houses ^nns++++=houses,
, ^zz++++=EXTRAWORD
railway ^nn++++=railway
tracks ^nns++++=tracks,
, ^zz++++=EXTRAWORD
perhaps ^rb++++=perhaps
a ^at++++=a
church ^nn++++=church
with ^in++++=with
its ^pp$+it+++=its
bell ^nn++++=bell,
, ^zz++++=EXTRAWORD
all ^abn++++=all
resting ^jj+++xvbg+=resting
upon ^in++++=upon
these ^dt+dem+++=these
fragile ^jj+atrb+++=fragile
chambers ^nns+nom+++=chambers.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
shot ^nn++++=shot
struck ^vbd+++xvbn+=struck.
. ^zz++++=EXTRAWORD
A ^at++++=A
red ^jj+atrb+++=red
glare ^nn++++=glare
sprang ^vbd+++xvbn+=sprang
from ^in++++=from
the ^ati++++=the
opening ^nvbg+++xvbg+=opening.
. ^zz++++=EXTRAWORD
The ^ati++++=The
mine ^pp$$++++=mine
roared ^vprf+++xvbn+=roared;
; ^zz++++=EXTRAWORD
air ^nn++++=air
slapped ^vbd+++xvbn+=slapped
our ^pp$+pp1+++=our
faces ^nns++++=faces;
; ^zz++++=EXTRAWORD
fragments ^nns+nom+++=fragments
clattered ^vbd+++xvbn+=clattered
against ^in++++=against
the ^ati++++=the
walls ^nns++++=walls.
. ^zz++++=EXTRAWORD
Smoke ^vb++++=Smoke
rolled ^vbd+++xvbn+=rolled
around ^rp++++=around
the ^ati++++=the
bend ^nn++++=bend,
, ^zz++++=EXTRAWORD
acrid ^jj++++=acrid
and ^cc+phrs+++=and
blue ^jj++++=blue-gray,
- ^zz++++=EXTRAWORD
gray ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
swallowing ^nn++++=swallowing
the ^ati++++=the
lamps ^nns++++=lamps.
. ^zz++++=EXTRAWORD
The ^ati++++=The
miners ^nns++++=miners
waited ^vbd+++xvbn+=waited
for ^in++++=for
the ^ati++++=the
roof ^nn++++=roof
to ^to++++=to
settle ^vbi++++=settle
and ^cc+phrs+++=and
went ^vbd+++xvbn+=went
back ^jjb++++=back.
. ^zz++++=EXTRAWORD
" ^zz++++="Good
good ^jj+atrb+++=EXTRAWORD
one ^pn++++=one,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
first ^rb++++=first.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
sounded ^vbd+++xvbnx+=sounded
pleased ^vprf+++xvbn+=pleased,
, ^zz++++=EXTRAWORD
almost ^rb+hdg+++=almost
affectionate ^jj++++=affectionate,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
a ^at++++=a
dangerous ^jj+atrb+++=dangerous
animal ^nn++++=animal
had ^vbd+hvd+aux++=had
performed ^vprf+++xvbnx+=performed
a ^at++++=a
trick ^nn++++=trick.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
war ^nn++++=war.
. ^zz++++=EXTRAWORD
Man ^nn++++=Man
attacks ^nns++++=attacks
with ^in++++=with
drill ^nn++++=drill,
, ^zz++++=EXTRAWORD
powder ^nn++++=powder,
, ^zz++++=EXTRAWORD
pick ^vb++++=pick,
, ^zz++++=EXTRAWORD
pump ^nn++++=pump,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
timber ^nn++++=timber.
. ^zz++++=EXTRAWORD
The ^ati++++=The
earth ^nn++++=earth
answers ^nns+nom+++=answers
with ^in++++=with
gas ^nn++++=gas,
, ^zz++++=EXTRAWORD
stone ^nn++++=stone,
, ^zz++++=EXTRAWORD
water ^nn++++=water,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
slow ^jj+atrb+++=slow
black ^jj+atrb+++=black
assault ^nn++++=assault
upon ^in++++=upon
the ^ati++++=the
lungs ^nns++++=lungs.
. ^zz++++=EXTRAWORD
Man ^nn++++=Man
gains ^nns++++=gains
a ^at++++=a
chamber ^nn++++=chamber,
, ^zz++++=EXTRAWORD
a ^at++++=a
pillar ^nn++++=pillar,
, ^zz++++=EXTRAWORD
a ^at++++=a
trainload ^nn++++=trainload;
; ^zz++++=EXTRAWORD
the ^ati++++=the
earth ^nn++++=earth
exacts ^nns+++??+=exacts
fingers ^nns+nom+++=fingers,
, ^zz++++=EXTRAWORD
sight ^nn++++=sight,
, ^zz++++=EXTRAWORD
breath ^nn++++=breath,
, ^zz++++=EXTRAWORD
years ^nns++++=years.
. ^zz++++=EXTRAWORD
At ^rb++++=At
times ^nns++++=times
she ^pp3a+pp3+++=she
kills ^vbz++++=kills
one ^cd1++++=one
scout ^nn++++=scout.
. ^zz++++=EXTRAWORD
At ^rb++++=At
another ^dt++++=another
time ^nn++++=time
she ^pp3a+pp3+++=she
buries ^nns++++=buries
a ^at++++=a
regiment ^nn+nom+++=regiment.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
has ^vbz+hvz+vrb++=has
strength ^nn++++=strength
beyond ^in++++=beyond
computation ^nn+nom+++=computation
and ^cc++++=and
patience ^nn+nom+++=patience
without ^in++++=without
limit ^nn++++=limit.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
possesses ^nns+nom+++=possesses
eternity ^nn+nom+++=eternity.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
to ^in++++=to
name ^nn++++=name
nature ^nn++++=nature
as ^in++++=as
the ^ati++++=the
sole ^jjb+atrb+++=sole
enemy ^nn++++=enemy
would ^md+prd+++=would
be ^vb+be+vrb++=be
false ^jj+pred+++=false.
. ^zz++++=EXTRAWORD
Nature ^nn++++=Nature
did ^vbd+dod+aux++=did
not ^xnot++not++=not
set ^vb+++xvbn+=set
the ^ati++++=the
boys ^nns++++=boys
beside ^in+pl+++=beside
the ^ati++++=the
breaker ^nn++++=breaker
for ^in++++=for
sixty ^cd++++=sixty-five
- ^zz++++=EXTRAWORD
five ^cd++++=EXTRAWORD
cents ^nns++++=cents.
. ^zz++++=EXTRAWORD
Nature ^nn++++=Nature
did ^vbd+dod+aux++=did
not ^xnot++not++=not
hurry ^vb++++=hurry
the ^ati++++=the
driver ^nn++++=driver,
, ^zz++++=EXTRAWORD
thin ^jj++++=thin
the ^ati++++=the
props ^nns++++=props,
, ^zz++++=EXTRAWORD
neglect ^nn++++=neglect
the ^ati++++=the
fan ^nn++++=fan,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
demand ^vb++++=demand
another ^dt++++=another
hundred ^cd++++=hundred
cars ^nns++++=cars
before ^in++++=before
night ^nn++++=night.
. ^zz++++=EXTRAWORD
Behind ^in+pl+++=Behind
the ^ati++++=the
visible ^jj+atrb+++=visible
battle ^nn++++=battle
stood ^vbd+++xvbn+=stood
an ^at++++=an
invisible ^jj+atrb+++=invisible
commander ^nn+nom+++=commander
whose ^whp+rel+obj++=whose
orders ^nns++++=orders
were ^vbd+bed+aux++=were
written ^vpsv++agls+xvbnx+=written
in ^in++++=in
tonnage ^nn+nom+++=tonnage
and ^cc++++=and
profit ^nn++++=profit.
. ^zz++++=EXTRAWORD
The ^ati++++=The
mountain ^nn++++=mountain
was ^vbd+bedz+vrb++=was
implacable ^jj+pred+++=implacable,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
greed ^nn++++=greed
gave ^vbd+++xvbn+=gave
method ^nn++++=method
to ^in++++=to
the ^ati++++=the
sacrifice ^nn++++=sacrifice.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
passed ^vbd+++xvbn+=passed
an ^at++++=an
abandoned ^jj+atrb++xvbn+=abandoned
chamber ^nn++++=chamber
where ^wrb+who+++=where
a ^at++++=a
fall ^nn++++=fall
had ^vbd+hvd+aux++=had
occurred ^vprf+++xvbnx+=occurred
the ^ati++++=the
previous ^jj+atrb+++=previous
winter ^nn++++=winter.
. ^zz++++=EXTRAWORD
Broken ^jj+atrb++xvbn+=Broken
timbers ^nns+nom+++=timbers
projected ^vbd+++xvbn+=projected
from ^in++++=from
the ^ati++++=the
rubble ^nn++++=rubble
like ^in++++=like
snapped ^xvbn+++xvbn+=snapped
bones ^nns++++=bones.
. ^zz++++=EXTRAWORD
Two ^cd++++=Two
men ^nns++++=men
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
caught ^vpsv++agls+xvbnx+=caught.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
died ^vbd+++xvbn+=died
at ^rb++++=at
once ^rb"+tm+++=once;
; ^zz++++=EXTRAWORD
the ^ati++++=the
other ^ap++++=other
lived ^jj+++xvbn+=lived
behind ^in+pl+++=behind
the ^ati++++=the
fall ^nn++++=fall
for ^in++++=for
thirty ^cd++++=thirty-one
- ^zz++++=EXTRAWORD
one ^cd1++++=EXTRAWORD
hours ^nns++++=hours
while ^cs+sub+++=while
rescuers ^nns+nom+++=rescuers
dug ^vwbn+++xvbn+=dug
toward ^in++++=toward
his ^pp$+pp3+++=his
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
reached ^vbd+++xvbnx+=reached
him ^pp3o+pp3+++=him
too ^ql++++=too
late ^jj++++=late.
. ^zz++++=EXTRAWORD
Harlan ^np+++??+=Harlan
lifted ^vbd+++xvbn+=lifted
his ^pp$+pp3+++=his
lamp ^nn++++=lamp
toward ^in++++=toward
the ^ati++++=the
wreckage ^nn+nom+++=wreckage.
. ^zz++++=EXTRAWORD
" ^zz++++="His
his ^pp$+pp3+++=EXTRAWORD
brother ^nn++++=brother
still ^rb+atrb+++=still
works ^nn++++=works
section ^nn+nom+++=section
four ^cd++++=four,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
nothing ^pn++++=nothing
else ^rb+cnj+++=else
to ^to++++=to
say ^vbi+vpub+++=say.
