# ^zz++++=##
# ^zz++++=EXTRAWORD
What ^wdt+who+++=What
Pride ^nn++++=Pride
has ^vbz+hvz+vrb++=has
strange ^jj+atrb+++=strange
arithmetic ^nn++++=arithmetic.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
said ^vbd+vpub++xvbnx+=said
the ^ati++++=the
king ^nn++++=king's
's ^$++++=EXTRAWORD
officers ^nns+nom+++=officers
were ^vbd+bed+vrb++=were
ignorant ^jj+pred+++=ignorant,
, ^zz++++=EXTRAWORD
the ^ati++++=the
shipbuilder ^jjr++++=shipbuilder
timid ^jj++++=timid,
, ^zz++++=EXTRAWORD
the ^ati++++=the
age ^nn++++=age
unworthy ^jj++++=unworthy
of ^in++++=of
great ^jj+atrb+++=great
designs ^nns++++=designs.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
turned ^vbd+++xvbnx+=turned
from ^in++++=from
timber ^nn++++=timber
to ^in++++=to
gold ^nn++++=gold.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+aux++=had
long ^rb++splt++=long
possessed ^vprf+++xvbnx+=possessed
books ^nns++++=books
on ^in++++=on
alchemy ^nn++++=alchemy:
: ^zz++++=EXTRAWORD
thick ^jj+atrb+++=thick
volumes ^nns++++=volumes
with ^in++++=with
black ^jj++++=black-letter
- ^zz++++=EXTRAWORD
letter ^nn++++=EXTRAWORD
pages ^nns++++=pages,
, ^zz++++=EXTRAWORD
signs ^nns++++=signs
of ^in++++=of
planets ^nns++++=planets,
, ^zz++++=EXTRAWORD
dragons ^nns++++=dragons
eating ^vwbg+++xvbg+=eating
their ^pp$+pp3+++=their
tails ^nns++++=tails,
, ^zz++++=EXTRAWORD
kings ^npt++++=kings
buried ^vwbn+++xvbn+=buried
in ^in++++=in
furnaces ^nns++++=furnaces
and ^cc++++=and
suns ^nns+++??+=suns
rising ^vwbg+++xvbg+=rising
from ^in++++=from
vessels ^nns++++=vessels
of ^in++++=of
glass ^nn++++=glass.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
read ^vbd+vprv++xvbnx+=read
them ^pp3o+pp3+++=them
first ^rb++++=first
for ^in++++=for
learning ^xvbg+++xvbg+=learning,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
for ^in++++=for
hope ^nn++++=hope,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
at ^rb++++=at
last ^rb"++++=last
for ^in++++=for
hunger ^nn++++=hunger.
. ^zz++++=EXTRAWORD
" ^zz++++="Gold
gold ^nn++++=EXTRAWORD
is ^vbz+bez+aux++=is
not ^xnot++not++=not
created ^vbd+++xvbn+=created,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
steward ^nn++++=steward.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+aux++=is
earned ^vpsv++agls+xvbnx+=earned,
, ^zz++++=EXTRAWORD
inherited ^j+++xvbn+=inherited
or ^cc+phrs+++=or
taken ^jj+++xvbn+=taken."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Gold
gold ^nn++++=EXTRAWORD
sleeps ^vbz++++=sleeps
in ^in++++=in
baser ^jjr+atrb+++=baser
matter ^nn++++=matter,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Waldemar ^np+++??+=Waldemar
replied ^vbd+vpub++xvbn+=replied.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
learned ^jj+atrb++xvbn+=learned
man ^nn++++=man
awakens ^nns+++??+=awakens
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
A ^at++++=A
chamber ^nn++++=chamber
beneath ^in+pl+++=beneath
the ^ati++++=the
west ^np+pl+++=west
tower ^nn++++=tower
became ^vbd+++xvbn+=became
his ^pp$+pp3+++=his
laboratory ^nn++++=laboratory.
. ^zz++++=EXTRAWORD
There ^rn+pl+++=There
he ^pp3a+pp3+++=he
built ^vbd+++xvbnx+=built
furnaces ^nns++++=furnaces
and ^cc++++=and
set ^xvbn+++xvbn+=set
retorts ^nns+++??+=retorts,
, ^zz++++=EXTRAWORD
crucibles ^nns+++??+=crucibles,
, ^zz++++=EXTRAWORD
coils ^nns++++=coils
and ^cc++++=and
alembics ^nns++++=alembics
upon ^in++++=upon
brick ^nn++++=brick
tables ^nns++++=tables.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
bought ^vbd+++xvbnx+=bought
salts ^nns++++=salts,
, ^zz++++=EXTRAWORD
acids ^nns++++=acids,
, ^zz++++=EXTRAWORD
sulphur ^nn++++=sulphur,
, ^zz++++=EXTRAWORD
mercury ^np++++=mercury
and ^cc++++=and
powders ^nns+nom+++=powders
whose ^whp+rel+obj++=whose
names ^nns++++=names
impressed ^vwbn+++xvbn+=impressed
those ^dt+pdem+++=those
who ^whp+rel+subj++=who
did ^vbd+dod+aux++=did
not ^xnot++not++=not
understand ^vb+vprv+++=understand
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
melted ^vbd+++xvbnx+=melted
plate ^nn++++=plate,
, ^zz++++=EXTRAWORD
coin ^nn++++=coin
and ^cc++++=and
ornaments ^nns+nom+++=ornaments
to ^to++++=to
feed ^vbi++++=feed
experiments ^nns+nom+++=experiments
that ^tht+rel+subj++=that
promised ^vwbn+vpub++xvbn+=promised
more ^ql++++=more
than ^cs+sub+++=than
they ^pp3a+pp3+++=they
consumed ^vbd+++xvbnx+=consumed.
. ^zz++++=EXTRAWORD
At ^rb++++=At
first ^rb"++++=first
the ^ati++++=the
daughters ^nns+nom+++=daughters
brought ^vbd+++xvbn+=brought
him ^pp3o+pp3+++=him
meals ^nns++++=meals.
. ^zz++++=EXTRAWORD
" ^zz++++="Father,
father ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
come ^vprf+++xvbn+=come
into ^in+ppvb+++=into
the ^ati++++=the
garden ^nn++++=garden,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Ida ^np+++??+=Ida
begged ^vbd+++xvbn+=begged.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
roses ^nns++++=roses
are ^vb+ber+vrb++=are
open ^jj+pred+++=open."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Roses
roses ^nns++++=EXTRAWORD
become ^vb++++=become
dust ^nn++++=dust."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Johanna ^np+++??+=Johanna
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
tenants ^nns+nom+++=tenants
wait ^vb++++=wait
for ^in++++=for
judgment ^nn+nom+++=judgment
in ^in++++=in
the ^ati++++=the
boundary ^nn+nom+++=boundary
dispute ^nn++++=dispute."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Let
let ^vb+++xvbn+=EXTRAWORD
the ^ati++++=the
steward ^nn++++=steward
decide ^vb+vprv+++=decide."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Anna ^np++++=Anna
Dorothea ^np++++=Dorothea
placed ^vwbn+++xvbn+=placed
a ^at++++=a
hand ^nn++++=hand
upon ^in++++=upon
his ^pp$+pp3+++=his
sleeve ^nn++++=sleeve.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
have ^vb+hv+aux++=have
not ^xnot++not++=not
slept ^vprf+++xvbn+=slept."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
shall ^md+prd+++=shall
sleep ^vb++++=sleep
when ^wrb+who+++=when
Borreby ^np++++=Borreby's
's ^$++++=EXTRAWORD
chests ^nns++++=chests
are ^vb+ber+aux++=are
filled ^vpsv++agls+xvbnx+=filled
again ^rb+tm+++=again."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
furnace ^nn++++=furnace
roared ^vbd+++xvbn+=roared.
. ^zz++++=EXTRAWORD
Smoke ^nn++++=Smoke
blackened ^jj++++=blackened
the ^ati++++=the
ceiling ^nn+nom+++=ceiling.
. ^zz++++=EXTRAWORD
Sharp ^jj+atrb+++=Sharp
vapours ^nns++++=vapours
stung ^vbd+++xvbn+=stung
the ^ati++++=the
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
crept ^vbd+++xvbnx+=crept
through ^in++++=through
cracks ^nns++++=cracks
and ^cc++++=and
scattered ^xvbn+++xvbn+=scattered
papers ^nns++++=papers,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Waldemar ^np+++??+=Waldemar
shut ^vbd+++xvbn+=shut
the ^ati++++=the
casements ^nns+nom+++=casements
and ^cc++++=and
stuffed ^jj+++xvbn+=stuffed
the ^ati++++=the
keyhole ^nn++++=keyhole
with ^in++++=with
cloth ^nn++++=cloth.
. ^zz++++=EXTRAWORD
" ^zz++++="Keep
keep ^vb++++=EXTRAWORD
out ^rb+phrv+++=out!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
cried ^vbd+++xvbnx+=cried.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
balance ^nn+nom+++=balance
must ^md+nec+++=must
not ^xnot++not++=not
be ^vb+be+aux++=be
disturbed ^vpsv++agls+xvbnx+=disturbed."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Keep ^vb++++=Keep
out ^rb+phrv+++=out
the ^ati++++=the
wind ^nn++++=wind?
? ^zz++++=EXTRAWORD
Keep ^vb++++=Keep
out ^rb+phrv+++=out
time ^nn++++=time?
? ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
might ^md+pos+++=might
as ^rb++++=as
well ^rb++++=well
have ^vb+hv+aux++=have
ordered ^vprf+++xvbnx+=ordered
winter ^nn++++=winter
to ^to++++=to
halt ^vbi++++=halt
at ^in++++=at
the ^ati++++=the
gate ^nn++++=gate.
. ^zz++++=EXTRAWORD
Silver ^nn++++=Silver
dishes ^nns++++=dishes
disappeared ^vbd+seem++xvbn+=disappeared
from ^in++++=from
the ^ati++++=the
dining ^jj+++xvbg+=dining
hall ^npl++++=hall.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
goblets ^nns+nom+++=goblets,
, ^zz++++=EXTRAWORD
candlesticks ^nns++++=candlesticks
and ^cc++++=and
serving ^jj+atrb++xvbg+=serving
trays ^nns++++=trays.
. ^zz++++=EXTRAWORD
The ^ati++++=The
gilded ^jj+atrb++xvbn+=gilded
coach ^nn++++=coach
was ^vbd+bedz+aux++=was
sold ^vpsv++agls+xvbnx+=sold.
. ^zz++++=EXTRAWORD
Two ^cd++++=Two
black ^jj+atrb+++=black
horses ^nns++++=horses
went ^vbd+++xvbn+=went,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
four ^cd++++=four.
. ^zz++++=EXTRAWORD
Servants ^nns+nom+++=Servants
were ^vbd+bed+aux++=were
dismissed ^vpsv++agls+xvbnx+=dismissed.
. ^zz++++=EXTRAWORD
Fewer ^ap++++=Fewer
servants ^nns+nom+++=servants;
; ^zz++++=EXTRAWORD
more ^ql++++=more
mice ^nns++++=mice.
. ^zz++++=EXTRAWORD
The ^ati++++=The
tapestries ^nns++++=tapestries
gathered ^vbd+++xvbn+=gathered
dust ^nn++++=dust.
. ^zz++++=EXTRAWORD
Rain ^nn++++=Rain
entered ^vbd+++xvbn+=entered
through ^in++++=through
a ^at++++=a
cracked ^jj+atrb++xvbn+=cracked
pane ^nn+++??+=pane
and ^cc++++=and
spotted ^vbd+++xvbn+=spotted
the ^ati++++=the
silk ^nn++++=silk
wall ^nn++++=wall-covering.
- ^zz++++=EXTRAWORD
covering ^vbg+++xvbg+=EXTRAWORD
. ^zz++++=EXTRAWORD
The ^ati++++=The
clocks ^nns++++=clocks
stopped ^vbd+++xvbn+=stopped
one ^pn++++=one
by ^in++++=by
one ^cd1++++=one
because ^cs+cos+++=because
no ^at++++=no
one ^cd1++++=one
wound ^nn+++xvbn+=wound
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
barns ^nns+++??+=barns,
, ^zz++++=EXTRAWORD
empty ^jj+atrb+++=empty
stalls ^nns++++=stalls
echoed ^vwbn+++xvbn+=echoed.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
kitchen ^nn++++=kitchen,
, ^zz++++=EXTRAWORD
the ^ati++++=the
cook ^nn++++=cook
measured ^vbd+++xvbn+=measured
flour ^nn++++=flour
with ^in++++=with
anxious ^jj+atrb+++=anxious
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
Still ^rb++++=Still
the ^ati++++=the
laboratory ^nn++++=laboratory
glowed ^vbd+++xvbn+=glowed
night ^nn++++=night
and ^cc++++=and
day ^nn++++=day.
. ^zz++++=EXTRAWORD
" ^zz++++="Another
another ^dt++++=EXTRAWORD
trial ^nn++++=trial,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Waldemar ^np+++??+=Waldemar
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="One
one ^cd1++++=EXTRAWORD
more ^rbr++++=more
purification ^nn+nom+++=purification."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
A ^at++++=A
meadow ^nn++++=meadow
was ^vbd+bedz+aux++=was
mortgaged ^vprf+++xvbn+=mortgaged.
. ^zz++++=EXTRAWORD
" ^zz++++="One
one ^cd1++++=EXTRAWORD
more ^rbr++++=more."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
southern ^jj+atrb+++=southern
farm ^nn++++=farm
was ^vbd+bedz+aux++=was
sold ^vpsv++agls+xvbnx+=sold.
. ^zz++++=EXTRAWORD
" ^zz++++="One
one ^cd1++++=EXTRAWORD
more ^rbr++++=more."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
forest ^nn++++=forest
was ^vbd+bedz+aux++=was
gone ^vpsv++agls+xvbnx+=gone
already ^rb++++=already;
; ^zz++++=EXTRAWORD
now ^rn+dspt+++=now
the ^ati++++=the
fields ^nns++++=fields
followed ^vbd+vprv++xvbn+=followed
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
acre ^nn++++=acre
by ^in++++=by
acre ^nn++++=acre,
, ^zz++++=EXTRAWORD
signature ^nn++++=signature
by ^in++++=by
signature ^nn++++=signature.
. ^zz++++=EXTRAWORD
Ida ^np++++=Ida's
's ^$++++=EXTRAWORD
gowns ^nns++++=gowns
were ^vbd+bed+aux++=were
turned ^vpsv++agls+xvbnx+=turned
and ^cc+phrs+++=and
remade ^vbd+++xvbn+=remade.
. ^zz++++=EXTRAWORD
Johanna ^np+++??+=Johanna
refused ^vbd+++xvbn+=refused
to ^to+vcmp+++=to
mend ^vbi++++=mend
hers ^pp$$++++=hers
until ^in++++=until
the ^ati++++=the
sleeves ^nns++++=sleeves
frayed ^jj++++=frayed.
. ^zz++++=EXTRAWORD
Anna ^np++++=Anna
Dorothea ^np++++=Dorothea
learned ^vbd+vprv++xvbn+=learned
to ^to+vcmp+++=to
patch ^vb++++=patch
linen ^nn++++=linen
so ^rb++++=so
finely ^rb++++=finely
that ^cs+sub+++=that
the ^ati++++=the
repair ^nn++++=repair
seemed ^vbd+seem++xvbn+=seemed
a ^at++++=a
pale ^nn++++=pale
flower ^nn++++=flower
in ^in++++=in
the ^ati++++=the
cloth ^nn++++=cloth.
. ^zz++++=EXTRAWORD
Winters ^nns+nom+++=Winters
came ^vbd+++xvbn+=came.
. ^zz++++=EXTRAWORD
Snow ^nn++++=Snow
fell ^vbd+++xvbn+=fell
upon ^in++++=upon
Borreby ^np+++??+=Borreby
and ^cc++++=and
melted ^vpsv++agls+xvbn+=melted
from ^in++++=from
the ^ati++++=the
roofs ^nns++++=roofs.
. ^zz++++=EXTRAWORD
Springs ^vbz++++=Springs
came ^vbd+++xvbn+=came.
. ^zz++++=EXTRAWORD
Apple ^nn++++=Apple
trees ^nns++++=trees
blossomed ^vbd+++xvbn+=blossomed
and ^cc+phrs+++=and
shed ^vbd+++xvbn+=shed
their ^pp$+pp3+++=their
petals ^nns++++=petals
into ^in++++=into
unmown ^jj+atrb++xvbn+=unmown
grass ^nn++++=grass.
. ^zz++++=EXTRAWORD
Summer ^nn++++=Summer
burned ^vbd+++xvbn+=burned
the ^ati++++=the
lawns ^nns++++=lawns
yellow ^jj++++=yellow.
. ^zz++++=EXTRAWORD
Autumn ^nn++++=Autumn
shook ^vbd+++xvbn+=shook
the ^ati++++=the
last ^rb++++=last
leaves ^nns++++=leaves
through ^in++++=through
broken ^vbd+++xvbn+=broken
casements ^nns+nom+++=casements.
. ^zz++++=EXTRAWORD
Whew ^np+++??+=Whew!
! ^zz++++=EXTRAWORD
whew ^nn+++??+=whew!
! ^zz++++=EXTRAWORD
fare ^vb++++=fare
away ^rp+pl+++=away!
! ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
came ^vbd+++xvbn+=came
the ^ati++++=the
night ^nn++++=night
of ^in++++=of
triumph ^nn++++=triumph.
. ^zz++++=EXTRAWORD
Rain ^nn++++=Rain
drove ^vbd+++xvbn+=drove
against ^in++++=against
the ^ati++++=the
west ^np+pl+++=west
tower ^nn++++=tower.
. ^zz++++=EXTRAWORD
The ^ati++++=The
daughters ^nns+nom+++=daughters
sat ^vbd+++xvbn+=sat
in ^in++++=in
a ^at++++=a
room ^nn++++=room
where ^wrb+who+++=where
only ^rb+down+++=only
one ^cd1++++=one
candle ^nn++++=candle
burned ^vbd+++xvbn+=burned,
, ^zz++++=EXTRAWORD
for ^in++++=for
tallow ^nn+++??+=tallow
cost ^nn++++=cost
money ^nn++++=money.
. ^zz++++=EXTRAWORD
Ida ^np+++??+=Ida
stitched ^vbd+++xvbn+=stitched.
. ^zz++++=EXTRAWORD
Johanna ^np+++??+=Johanna
stared ^vbd+++xvbn+=stared
into ^in++++=into
the ^ati++++=the
dead ^jj+atrb+++=dead
hearth ^nn++++=hearth.
. ^zz++++=EXTRAWORD
Anna ^np++++=Anna
Dorothea ^np++++=Dorothea
read ^vbd+vprv++xvbn+=read
a ^at++++=a
psalm ^nn++++=psalm
under ^in++++=under
her ^pp$+pp3+++=her
breath ^nn++++=breath.
. ^zz++++=EXTRAWORD
Suddenly ^rb++++=Suddenly
a ^at++++=a
bell ^nn++++=bell
rang ^vbd+++xvbn+=rang
below ^in+strn+++=below.
. ^zz++++=EXTRAWORD
Once ^rb+cnj+++=Once,
, ^zz++++=EXTRAWORD
twice ^rb+cnj+++=twice,
, ^zz++++=EXTRAWORD
wildly ^rb++++=wildly!
! ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
ran ^vbd+++xvbnx+=ran
to ^in+ppvb+++=to
the ^ati++++=the
laboratory ^nn++++=laboratory.
. ^zz++++=EXTRAWORD
Waldemar ^np+++??+=Waldemar
stood ^vbd+++xvbn+=stood
before ^in++++=before
the ^ati++++=the
furnace ^nn++++=furnace.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
hair ^nn++++=hair
was ^vbd+bedz+vrb++=was
grey ^np++++=grey
and ^cc++++=and
disordered ^jj++++=disordered;
; ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
face ^nn++++=face
was ^vbd+bedz+vrb++=was
hollow ^jj+pred+++=hollow;
; ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
velvet ^nn++++=velvet
coat ^nn++++=coat
was ^vbd+bedz+aux++=was
stained ^vpsv++agls+xvbnx+=stained
with ^in++++=with
ash ^nn++++=ash.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
his ^pp$+pp3+++=his
eyes ^nns++++=eyes
shone ^vbd+++xvbn+=shone
as ^ql++++=as
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
shone ^vprf+++xvbnx+=shone
in ^in++++=in
the ^ati++++=the
days ^nns++++=days
of ^in++++=of
feasts ^nns++++=feasts.
. ^zz++++=EXTRAWORD
In ^in++++=In
his ^pp$+pp3+++=his
hands ^nns++++=hands
he ^pp3a+pp3+++=he
held ^vbd+vprv++xvbnx+=held
a ^at++++=a
glass ^nn++++=glass
vessel ^nn++++=vessel.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
bottom ^nn++++=bottom
lay ^vbd+++xvbn+=lay
a ^at++++=a
glowing ^jj+atrb++xvbg+=glowing
lump ^nn++++=lump,
, ^zz++++=EXTRAWORD
yellow ^jj++++=yellow-red,
- ^zz++++=EXTRAWORD
red ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
bright ^jj++++=bright
as ^ql++++=as
fire ^vb++++=fire
beneath ^in+pl+++=beneath
water ^nn++++=water.
. ^zz++++=EXTRAWORD
" ^zz++++="Gold!"
gold ^nn++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
cried ^vbd+++xvbnx+=cried.
. ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+aux++=EXTRAWORD
you ^pp2+pp2+++=you
see ^vb+vprv+++=see?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
conquered ^vprf+++xvbnx+=conquered
it ^pp3+it+++=it!
! ^zz++++=EXTRAWORD
Borreby ^np+++??+=Borreby
is ^vbz+bez+aux++=is
saved ^vpsv++agls+xvbnx+=saved.
. ^zz++++=EXTRAWORD
The ^ati++++=The
forests ^nns++++=forests
will ^md+prd+++=will
rise ^vb++++=rise
again ^rb+tm+++=again;
; ^zz++++=EXTRAWORD
the ^ati++++=the
farms ^nns++++=farms
will ^md+prd+++=will
return ^vb++++=return;
; ^zz++++=EXTRAWORD
the ^ati++++=the
king ^nn++++=king
himself ^ppl+pp3+++=himself
shall ^md+prd+++=shall
hear ^vb+vprv+++=hear
of ^in++++=of
Waldemar ^np+++??+=Waldemar
Daa ^np+++??+=Daa!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Ida ^np+++??+=Ida
clasped ^vbd+++xvbn+=clasped
her ^pp$+pp3+++=her
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
Johanna ^np+++??+=Johanna
stepped ^vbd+++xvbn+=stepped
nearer ^rbr++++=nearer.
. ^zz++++=EXTRAWORD
" ^zz++++="Is
is ^vbz+bez+vrb++=EXTRAWORD
it ^pp3+it+++=it
truly ^rb++++=truly
gold ^nn++++=gold?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Truly?
truly ^rb++++=EXTRAWORD
? ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
ask ^vb++++=ask
me ^pp1o+pp1+++=me?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
weighed ^vprf+++xvbnx+=weighed,
, ^zz++++=EXTRAWORD
washed ^xvbn+++xvbn+=washed
and ^cc+phrs+++=and
proved ^vpbn+vprv++xvbn+=proved
it ^pp3+it+++=it!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Anna ^np++++=Anna
Dorothea ^np++++=Dorothea
looked ^vbd+++xvbn+=looked
not ^xnot++not++=not
at ^in++++=at
the ^ati++++=the
vessel ^nn++++=vessel
but ^cc++++=but
at ^in++++=at
his ^pp$+pp3+++=his
trembling ^jj+atrb++xvbg+=trembling
fingers ^nns+nom+++=fingers.
. ^zz++++=EXTRAWORD
" ^zz++++="Set
set ^vbd+++xvbn+=EXTRAWORD
it ^pp3+it+++=it
down ^rp++++=down,
, ^zz++++=EXTRAWORD
father ^nn++++=father."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Set
set ^vbd+++xvbn+=EXTRAWORD
down ^rb+phrv+++=down
my ^pp$+pp1+++=my
victory ^nn++++=victory?
? ^zz++++=EXTRAWORD
No ^at++++=No!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
carry ^vb++++=carry
it ^pp3+it+++=it
through ^in++++=through
the ^ati++++=the
hall ^nn++++=hall.
. ^zz++++=EXTRAWORD
Let ^j+++xvbn+=Let
my ^pp$+pp1+++=my
forefathers ^nns+nom+++=forefathers
behold ^vb++++=behold
what ^wdt+who+++=what
their ^pp$+pp3+++=their
son ^nn++++=son
has ^vbz+hvz+aux++=has
done ^vprf+++xvbnx+=done."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
strode ^vbd+++xvbnx+=strode
toward ^in++++=toward
the ^ati++++=the
door ^nn++++=door,
, ^zz++++=EXTRAWORD
head ^jjb++++=head
high ^jj++++=high,
, ^zz++++=EXTRAWORD
neck ^nn++++=neck
stiff ^jj++++=stiff.
. ^zz++++=EXTRAWORD
A ^at++++=A
furnace ^nn++++=furnace
draws ^vbz++++=draws
air ^nn++++=air.
. ^zz++++=EXTRAWORD
A ^at++++=A
chamber ^nn++++=chamber
has ^vbz+hvz+vrb++=has
cracks ^nns++++=cracks.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
waited ^vprf+++xvbnx+=waited
outside ^jjb++++=outside
all ^abn++++=all
those ^dt+dem+++=those
years ^nns++++=years.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
I ^pp1a+pp1+++=I
entered ^vbd+++xvbnx+=entered.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
fiercely ^rb++++=fiercely
no ^rb++++=no.
. ^zz++++=EXTRAWORD
Only ^rb+down+++=Only
a ^at++++=a
breath ^nn++++=breath
through ^in++++=through
the ^ati++++=the
ill ^jj++++=ill-fastened
- ^zz++++=EXTRAWORD
fastened ^vprf+++xvbn+=EXTRAWORD
casement ^nn+nom+++=casement,
, ^zz++++=EXTRAWORD
a ^at++++=a
small ^jj+atrb+++=small
cold ^jj+atrb+++=cold
finger ^nn++++=finger
upon ^in++++=upon
the ^ati++++=the
flame ^nn++++=flame.
. ^zz++++=EXTRAWORD
The ^ati++++=The
candle ^nn++++=candle
leaped ^vbd+++xvbn+=leaped.
. ^zz++++=EXTRAWORD
A ^at++++=A
paper ^nn++++=paper
flew ^vbd+++xvbn+=flew.
. ^zz++++=EXTRAWORD
Waldemar ^np+++??+=Waldemar
turned ^vbd+++xvbn+=turned.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
sleeve ^nn++++=sleeve
caught ^vbd+++xvbn+=caught
the ^ati++++=the
iron ^nn++++=iron
stand ^nn++++=stand.
. ^zz++++=EXTRAWORD
The ^ati++++=The
glass ^nn++++=glass
slipped ^vbd+++xvbn+=slipped.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
struck ^vbd+++xvbn+=struck
the ^ati++++=the
stone ^nn++++=stone
floor ^nn++++=floor
and ^cc++++=and
shattered ^jj+++xvbn+=shattered.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
came ^vbd+++xvbn+=came
a ^at++++=a
bright ^jj+atrb+++=bright
flash ^nn++++=flash,
, ^zz++++=EXTRAWORD
a ^at++++=a
hiss ^nn++++=hiss,
, ^zz++++=EXTRAWORD
a ^at++++=a
burst ^nn+++xvbn+=burst
of ^in++++=of
