I ^pp1a+pp1+++=I
climb ^vbi++++=climb
three ^cd++++=three
flights ^nns++++=flights
of ^in++++=of
stairs ^nns++++=stairs
to ^to++++=to
discover ^nn+nom+++=discover
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Therefore ^rb+cnj+++=Therefore
George ^np++++=George
leased ^vbd+++xvbn+=leased
a ^at++++=a
large ^jj+atrb+++=large
studio ^nn++++=studio.
. ^zz++++=EXTRAWORD
A ^at++++=A
patron ^nn++++=patron
expected ^vwbn+++xvbn+=expected
wine ^nn++++=wine;
; ^zz++++=EXTRAWORD
therefore ^rb+cnj+++=therefore
George ^np++++=George
supplied ^vbd+++xvbn+=supplied
wine ^nn++++=wine.
. ^zz++++=EXTRAWORD
Critics ^nns++++=Critics
expected ^vwbn+++xvbn+=expected
confidence ^nn+nom+++=confidence;
; ^zz++++=EXTRAWORD
therefore ^rb+cnj+++=therefore
he ^pp3a+pp3+++=he
dressed ^vbd+++xvbnx+=dressed
well ^jj+pred+++=well.
. ^zz++++=EXTRAWORD
Society ^nn++++=Society
expected ^vwbn+++xvbn+=expected
originality ^nn+nom+++=originality;
; ^zz++++=EXTRAWORD
therefore ^rb+cnj+++=therefore
he ^pp3a+pp3+++=he
gave ^vbd+++xvbnx+=gave
suppers ^nns+nom+++=suppers
at ^in++++=at
inconvenient ^jj+atrb+++=inconvenient
hours ^nns++++=hours.
. ^zz++++=EXTRAWORD
Every ^at++++=Every
expenditure ^nn++++=expenditure
was ^vbd+bedz+vrb++=was
a ^at++++=a
professional ^jj+atrb+++=professional
necessity ^nn+nom+++=necessity
until ^cs+sub+++=until
the ^ati++++=the
bill ^nn++++=bill
arrived ^vbd+++xvbn+=arrived,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
it ^pp3+it+++=it
became ^vbd+++xvbn+=became
an ^at++++=an
investment ^nn+nom+++=investment.
. ^zz++++=EXTRAWORD
For ^in++++=For
a ^at++++=a
time ^nn++++=time
the ^ati++++=the
principle ^nn++++=principle
succeeded ^vbd+++xvbn+=succeeded.
. ^zz++++=EXTRAWORD
George ^np++++=George
made ^vbd+++xvbn+=made
a ^at++++=a
bust ^nn++++=bust
of ^in++++=of
Lady ^nn++++=Lady
Fancourt ^np+++??+=Fancourt,
, ^zz++++=EXTRAWORD
a ^at++++=a
memorial ^nn++++=memorial
angel ^nn++++=angel
for ^in++++=for
a ^at++++=a
family ^nn++++=family
in ^in++++=in
Surrey ^np++++=Surrey,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
bronze ^jj+atrb+++=bronze
athlete ^nn++++=athlete
which ^whp+rel+obj++=which
the ^ati++++=the
public ^nn++++=public
described ^vbd+++xvbn+=described
as ^ql++++=as
audacious ^jj++++=audacious
because ^cs+cos+++=because
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
unclothed ^vpsv++agls+xvbnx+=unclothed
and ^cc++++=and
critics ^nns++++=critics
described ^vbd+++xvbn+=described
as ^ql++++=as
derivative ^jj++++=derivative
because ^cs+cos+++=because
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
seen ^vprf+++xvbnx+=seen
Greeks ^nn++++=Greeks.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
name ^nn++++=name
appeared ^vbd+seem++xvbn+=appeared
in ^in++++=in
newspapers ^nns+nom+++=newspapers.
. ^zz++++=EXTRAWORD
Photographs ^nns++++=Photographs
showed ^vbd+vprv++xvbn+=showed
him ^pp3o+pp3+++=him
in ^in++++=in
a ^at++++=a
white ^jj+atrb+++=white
coat ^nn++++=coat,
, ^zz++++=EXTRAWORD
standing ^vbg+++xvbg+=standing
amid ^in++++=amid
heroic ^jj+atrb+++=heroic
torsos ^nns+++??+=torsos
and ^cc++++=and
buckets ^nns+++??+=buckets.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
spoken ^vpsv++agls+xvbnx+=spoken
of ^in++++=of
as ^in++++=as
" ^zz++++="the
the ^ati++++=EXTRAWORD
rising ^jj+atrb++xvbg+=rising
young ^jj+atrb+++=young
sculptor ^nn++++=sculptor,
, ^zz++++=EXTRAWORD
George ^np++++=George
Peel ^nn++++=Peel."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
To ^to++++=To
rise ^vbi++++=rise
is ^vbz+bez+vrb++=is
admirable ^jj+pred+++=admirable;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
a ^at++++=a
man ^nn++++=man
cannot ^md+pos+not++=cannot
indefinitely ^rb++++=indefinitely
rise ^nn++++=rise
without ^in++++=without
arriving ^xvbg+++xvbg+=arriving
somewhere ^rb+cnj+++=somewhere,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
newspapers ^nns+nom+++=newspapers
never ^rb++++=never
stated ^vbd+vpub++xvbn+=stated
where ^wrb+who+whcl++=where
George ^np++++=George
had ^vbd+hvd+aux++=had
arrived ^vprf+++xvbnx+=arrived.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Brussels ^np++++=Brussels
medal ^nn++++=medal
was ^vbd+bedz+vrb++=was
the ^ati++++=the
summit ^nn++++=summit
of ^in++++=of
his ^pp$+pp3+++=his
publicity ^nn+nom+++=publicity
and ^cc++++=and
the ^ati++++=the
beginning ^jj+++xvbg+=beginning
of ^in++++=of
his ^pp$+pp3+++=his
insolvency ^nn+++??+=insolvency.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
celebrated ^vbd+++xvbnx+=celebrated
because ^cs+cos+++=because
celebration ^nn+nom+++=celebration
was ^vbd+bedz+aux++=was
expected ^vpsv++agls+xvbnx+=expected.
. ^zz++++=EXTRAWORD
The ^ati++++=The
celebrated ^jj+++xvbn+=celebrated
were ^vbd+bed+aux++=were
expected ^vpsv++agls+xvbnx+=expected
because ^cs+cos+++=because
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
champagne ^nn++++=champagne.
. ^zz++++=EXTRAWORD
The ^ati++++=The
champagne ^nn++++=champagne
merchant ^nn+nom+++=merchant,
, ^zz++++=EXTRAWORD
having ^xvbg+++xvbg+=having
read ^vprf+++xvbn+=read
of ^in++++=of
the ^ati++++=the
international ^jj+atrb+++=international
honour ^nn++++=honour,
, ^zz++++=EXTRAWORD
allowed ^xvbn+++xvbn+=allowed
generous ^jj+atrb+++=generous
credit ^nn++++=credit.
. ^zz++++=EXTRAWORD
Thus ^rb+cnj+++=Thus
prestige ^nn++++=prestige
nourished ^vprf+++xvbn+=nourished
credit ^nn++++=credit,
, ^zz++++=EXTRAWORD
credit ^nn++++=credit
nourished ^vprf+++xvbn+=nourished
champagne ^nn++++=champagne,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
champagne ^nn++++=champagne
nourished ^vprf+++xvbn+=nourished
prestige ^nn++++=prestige
a ^at++++=a
beautiful ^jj+atrb+++=beautiful
circular ^jj+atrb+++=circular
system ^nn++++=system,
, ^zz++++=EXTRAWORD
lacking ^jj+++xvbg+=lacking
only ^rb+down+++=only
money ^nn++++=money.
. ^zz++++=EXTRAWORD
Mary ^np++++=Mary
understood ^vwbn+vprv++xvbn+=understood
more ^rbr++++=more
of ^in++++=of
this ^dt+dem+++=this
than ^in++++=than
George ^np++++=George
supposed ^vwbn+++xvbn+=supposed.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
did ^vbd+dod+aux++=did
not ^xnot++not++=not
enjoy ^vb++++=enjoy
debt ^nn++++=debt,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
enjoyed ^vbd+++xvbnx+=enjoyed
George ^np++++=George;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
woman ^nn++++=woman
in ^in++++=in
love ^nn++++=love
may ^md+pos+++=may
support ^vb++++=support
a ^at++++=a
theory ^nn++++=theory
long ^rb++++=long
after ^cs+sub+++=after
she ^pp3a+pp3+++=she
has ^vbz+hvz+aux++=has
ceased ^vprf+++xvbnx+=ceased
to ^to++++=to
believe ^vbi+vprv+++=believe
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
also ^rb++++=also
knew ^vbd+vprv++xvbn+=knew
that ^tht+vcmp+++=that
Samuel ^np++++=Samuel's
's ^$++++=EXTRAWORD
allowance ^nn+nom+++=allowance
had ^vbd+hvd+aux++=had
made ^vprf+++xvbnx+=made
possible ^jj++++=possible
not ^xnot++not++=not
merely ^rb+down+++=merely
luxuries ^vb++++=luxuries
but ^cc++++=but
George ^np++++=George's
's ^$++++=EXTRAWORD
genuine ^jj+atrb+++=genuine
work ^nn++++=work.
. ^zz++++=EXTRAWORD
Without ^in++++=Without
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
would ^md+prd+++=would
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
forced ^vpsv++agls+xvbnx+=forced
to ^to+vcmp+++=to
produce ^vbi++++=produce
sentimental ^jj+atrb+++=sentimental
children ^nns++++=children,
, ^zz++++=EXTRAWORD
civic ^jj+atrb+++=civic
busts ^nns++++=busts,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
decorative ^jj+atrb+++=decorative
nymphs ^nns+++??+=nymphs
for ^in++++=for
suburban ^jj+atrb+++=suburban
gardens ^nns++++=gardens.
. ^zz++++=EXTRAWORD
George ^np++++=George
despised ^vbd+++xvbn+=despised
such ^abl++++=such
things ^nns++++=things
in ^in++++=in
conversation ^nn+nom+++=conversation,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
he ^pp3a+pp3+++=he
would ^md+prd+++=would
have ^vb+hv+aux++=have
accepted ^vprf+++xvbnx+=accepted
commissions ^nns++++=commissions
for ^in++++=for
all ^rb++++=all
three ^cd++++=three
by ^in++++=by
return ^nn++++=return
of ^in++++=of
post ^nn++++=post.
. ^zz++++=EXTRAWORD
The ^ati++++=The
loss ^nn++++=loss
of ^in++++=of
two ^cd++++=two
hundred ^cd++++=hundred
pounds ^nns++++=pounds
a ^at++++=a
year ^nn++++=year
was ^vbd+bedz+vrb++=was
therefore ^rb+cnj+++=therefore
not ^xnot++not++=not
a ^at++++=a
reduction ^nn+nom+++=reduction.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
an ^at++++=an
avalanche ^nn++++=avalanche.
. ^zz++++=EXTRAWORD
For ^in++++=For
two ^cd++++=two
days ^nns++++=days
George ^np++++=George
behaved ^vbd+++xvbn+=behaved
with ^in++++=with
impressive ^jj+atrb+++=impressive
normality ^nn+nom+++=normality.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
went ^vbd+++xvbnx+=went
to ^in++++=to
the ^ati++++=the
studio ^nn++++=studio,
, ^zz++++=EXTRAWORD
rejected ^j+++xvbn+=rejected
a ^at++++=a
proposed ^jj+atrb++xvbn+=proposed
alteration ^nn+nom+++=alteration
to ^in++++=to
a ^at++++=a
clay ^nn++++=clay
figure ^nn++++=figure
for ^in++++=for
being ^xvbg+++xvbg+=being
" ^zz++++="commercial,"
commercial ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
lunched ^jj+++xvbn+=lunched
at ^rb++++=at
his ^pp$+pp3+++=his
club ^nn++++=club,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
asked ^vbd+vsua++xvbn+=asked
the ^ati++++=the
secretary ^nn+nom+++=secretary
whether ^cs+who+++=whether
any ^dti++++=any
letters ^nns+nom+++=letters
had ^vbd+hvd+aux++=had
arrived ^vprf+++xvbnx+=arrived
for ^in++++=for
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
None ^pn++++=None
had ^vb+hv+vrb++=had.
. ^zz++++=EXTRAWORD
On ^in++++=On
Thursday ^nr++++=Thursday
he ^pp3a+pp3+++=he
called ^vbd+++xvbnx+=called
upon ^in++++=upon
two ^cd++++=two
dealers ^nns+nom+++=dealers.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone
to ^in++++=to
Paris ^np++++=Paris.
. ^zz++++=EXTRAWORD
The ^ati++++=The
other ^ap++++=other
was ^vbd+bedz+vrb++=was
in ^in+strn+++=in,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
regretted ^vbd+vprv++xvbn+=regretted
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
That ^dt+dem+++=That
evening ^nn++++=evening
George ^np++++=George
and ^cc++++=and
Mary ^np++++=Mary
held ^vbd+vprv++xvbn+=held
a ^at++++=a
council ^nn++++=council
of ^in++++=of
war ^nn++++=war
in ^in++++=in
the ^ati++++=the
drawing ^jj+++xvbg+=drawing-room.
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Georgie ^np++++=Georgie,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vb+hv+aux++=had
not ^xnot++not++=not
been ^vprf+ben+aux+xvbn+=been
invited ^vpsv++agls+xvbnx+=invited,
, ^zz++++=EXTRAWORD
attended ^j+++xvbn+=attended
in ^in++++=in
a ^at++++=a
woollen ^jj+atrb+++=woollen
nightgown ^nn++++=nightgown
and ^cc++++=and
attempted ^vb+++xvbn+=attempted
to ^to+vcmp+++=to
eat ^vbi++++=eat
a ^at++++=a
corner ^nn++++=corner
of ^in++++=of
the ^ati++++=the
builders ^nns+nom+++=builders'
' ^zz++++=EXTRAWORD
account ^nn++++=account.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can
move ^vb++++=move,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mary ^np++++=Mary
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="From
from ^in++++=EXTRAWORD
here ^rn+pl+++=here?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="To
to ^in++++=EXTRAWORD
somewhere ^rb++++=somewhere
cheaper ^jjr++++=cheaper."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Impossible."
impossible ^jj++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can
reduce ^vb++++=reduce
the ^ati++++=the
servants ^nns+nom+++=servants."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+aux++=have
already ^rb++splt++=already
reduced ^vprf+++xvbnx+=reduced
them ^pp3o+pp3+++=them."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+vrb++=have
a ^at++++=a
cook ^nn++++=cook
and ^cc++++=and
a ^at++++=a
housemaid ^nn++++=housemaid."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
cook ^nn++++=cook
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
a ^at++++=a
servant ^nn+nom+++=servant.
. ^zz++++=EXTRAWORD
A ^at++++=A
cook ^nn++++=cook
is ^vbz+bez+vrb++=is
the ^ati++++=the
basis ^nn++++=basis
of ^in++++=of
civilization ^nn+nom+++=civilization."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
could ^md+pos+++=could
sell ^vb++++=sell
the ^ati++++=the
motor ^nn++++=motor."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
ours ^pp$$++++=ours."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
that ^dt+dem+++=that
economy ^nn++++=economy
has ^vbz+hvz+aux++=has
already ^rb++splt++=already
been ^vprf+ben+aux+xvbnx+=been
achieved ^vpsv++agls+xvbnx+=achieved."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
George ^np++++=George
paced ^vbd+++xvbn+=paced
between ^in++++=between
the ^ati++++=the
fireplace ^nn++++=fireplace
and ^cc++++=and
*the ^jj+atrb++??+=*The
Awakening ^nn++++=Awakening
of ^in++++=of
Labour* ^np+++??+=Labour*.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
did ^vbd+dod+aux++=did
you ^pp2+pp2+++=you
say ^vb+vpub+++=say
to ^to+vcmp+++=to
your ^pp$+pp2+++=your
uncle ^nn++++=uncle
in ^in++++=in
your ^pp$+pp2+++=your
letter ^nn++++=letter?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+dem+++=EXTRAWORD
we ^pp1a+pp1+++=we
had ^vb+hv+vrb++=had
exceptional ^jj+atrb+++=exceptional
expenses ^nns++++=expenses
and ^cc++++=and
needed ^vbd+++xvbn+=needed
two ^cd++++=two
hundred ^cd++++=hundred
pounds ^nns++++=pounds."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+aux++=EXTRAWORD
you ^pp2+pp2+++=you
tell ^vb++++=tell
him ^pp3o+pp3+++=him
about ^in++++=about
the ^ati++++=the
Farleigh ^np+++??+=Farleigh
commission ^nn++++=commission?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
had ^vb+hv+aux++=had
not ^xnot++not++=not
been ^vprf+ben+aux+xvbn+=been
refused ^vpsv++agls+xvbnx+=refused
then ^rn+tm+++=then."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+aux++=EXTRAWORD
you ^pp2+pp2+++=you
appeal ^vb++++=appeal
to ^in++++=to
his ^pp$+pp3+++=his
affection ^nn+nom+++=affection?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
said ^vbd+vpub+tht0+xvbnx+=said
I ^pp1a+pp1+++=I
hoped ^vbd+vprv+tht0+xvbnx+=hoped
he ^pp3a+pp3+++=he
would ^md+prd+++=would
help ^vb++++=help
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Too
too ^ql++++=EXTRAWORD
mild ^jj++++=mild.
. ^zz++++=EXTRAWORD
Samuel ^np++++=Samuel
must ^md+nec+++=must
be ^vb+be+aux++=be
approached ^vpsv++agls+xvbnx+=approached
through ^in++++=through
his ^pp$+pp3+++=his
principles ^nns++++=principles."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
has ^vbz+hvz+vrb++=has
a ^ap++++=a
great ^ap"++++=great
many ^ap"++++=many."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Exactly.
exactly ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Somewhere ^rb++++=Somewhere
among ^in++++=among
them ^pp3o+pp3+++=them
there ^ex+pex+++=there
will ^md+prd+++=will
be ^vb+be+vrb++=be
a ^at++++=a
weak ^jj+atrb+++=weak
one ^pn++++=one."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mary ^np++++=Mary
folded ^vbd+++xvbn+=folded
her ^pp3o+pp3+++=her
sewing ^nn++++=sewing.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
are ^vb+ber+vrb++=are
not ^xnot++not++=not
to ^to++++=to
quarrel ^vbi++++=quarrel
with ^in++++=with
him ^pp3o+pp3+++=him."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
dear ^nn++++=dear,
, ^zz++++=EXTRAWORD
a ^at++++=a
quarrel ^nn++++=quarrel
would ^md+prd+++=would
be ^vb+be+vrb++=be
fatal ^jj+pred+++=fatal.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
would ^md+prd+++=would
enjoy ^vb++++=enjoy
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Samuel ^np++++=Samuel
has ^vbz+hvz+aux++=has
been ^vprf+ben+aux+xvbnx+=been
preparing ^vbg+++xvbgx+=preparing
moral ^jj+atrb+++=moral
arguments ^nns+nom+++=arguments
against ^in++++=against
me ^pp1o+pp1+++=me
since ^in++++=since
our ^pp$+pp1+++=our
engagement ^nn+nom+++=engagement."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
called ^vbd+++xvbn+=called
him ^pp3o+pp3+++=him
a ^at++++=a
provincial ^jj+atrb+++=provincial
Pharisee ^np+nom++??+=Pharisee
at ^in++++=at
Christmas ^np++++=Christmas."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Privately."
privately ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
in ^in++++=in
the ^ati++++=the
hall ^nn++++=hall."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
architectural ^jj+atrb+++=architectural
misfortune ^nn++++=misfortune."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
following ^jj+atrb++xvbg+=following
morning ^nn++++=morning
George ^np++++=George
received ^vbd+++xvbn+=received
a ^at++++=a
note ^nn++++=note
from ^in++++=from
his ^pp$+pp3+++=his
bank ^nn++++=bank.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
polite ^jj+pred+++=polite,
, ^zz++++=EXTRAWORD
brief ^jj++++=brief,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
devastating ^jj++++=devastating.
. ^zz++++=EXTRAWORD
Politeness ^nns+nom+++=Politeness
from ^in++++=from
a ^at++++=a
bank ^nn++++=bank
is ^vbz+bez+vrb++=is
frequently ^rb++++=frequently
the ^ati++++=the
last ^jj+atrb+++=last
attention ^nn+nom+++=attention
before ^in++++=before
burial ^nn++++=burial.
. ^zz++++=EXTRAWORD
At ^rb++++=At
lunch ^vb++++=lunch
he ^pp3a+pp3+++=he
ate ^vbd+++xvbnx+=ate
nothing ^pn++++=nothing.
. ^zz++++=EXTRAWORD
At ^in++++=At
tea ^nn++++=tea
he ^pp3a+pp3+++=he
ate ^vbd+++xvbnx+=ate
three ^cd++++=three
scones ^nns++++=scones
and ^cc++++=and
suddenly ^rb++++=suddenly
asked ^vbd+vsua++xvbn+=asked:
: ^zz++++=EXTRAWORD
" ^zz++++="When
when ^wrb+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
the ^ati++++=the
Bursley ^np+++??+=Bursley
election ^nn+nom+++=election?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Next
next ^ap++++=EXTRAWORD
month ^nn++++=month."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
Uncle ^nn++++=Uncle
Samuel ^np++++=Samuel
is ^vbz+bez+aux++=is
standing ^vbg+++xvbgx+=standing
for ^in+ppvb+++=for
the ^ati++++=the
South ^nr+pl+++=South
Ward ^nn++++=Ward?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes."
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Temperance
temperance ^nn+nom+++=EXTRAWORD
and ^cc++++=and
Municipal ^jj+atrb+++=Municipal
Economy ^nn++++=Economy?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes."
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
George ^np++++=George
stared ^vbd+++xvbn+=stared
into ^in++++=into
the ^ati++++=the
fire ^nn++++=fire.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
Tiger ^nn++++=Tiger,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
about ^in++++=about
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Is
is ^vbz+bez+vrb++=EXTRAWORD
it ^pp3+it+++=it
still ^rb++++=still
opposite ^in++++=opposite
the ^ati++++=the
market ^nn++++=market?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
suppose ^vb+vprv+++=suppose
so ^rb++++=so."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Respectable?"
respectable ^jj++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Quite."
quite ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Bar?"
bar ^nn++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Of
of ^in+emph+++=EXTRAWORD
course ^nn+emph"+++=course
it ^pp3+it+++=it
has ^vbz+hvz+vrb++=has
a ^at++++=a
bar ^nn++++=bar.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
a ^at++++=a
hotel ^nn++++=hotel."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
George ^np++++=George
smiled ^vbd+++xvbn+=smiled.
. ^zz++++=EXTRAWORD
Mary ^np++++=Mary
knew ^vbd+vprv++xvbn+=knew
that ^tht+vcmp+++=that
smile ^nn++++=smile.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
had ^vbd+hvd+aux++=had
preceded ^vprf+++xvbnx+=preceded
their ^pp$+pp3+++=their
marriage ^nn+nom+++=marriage,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Brussels ^np++++=Brussels
celebration ^nn+nom+++=celebration,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
purchase ^nn++++=purchase
of ^in++++=of
a ^at++++=a
twelve ^cd++++=twelve-foot
- ^zz++++=EXTRAWORD
foot ^nn++++=EXTRAWORD
block ^nn++++=block
of ^in++++=of
Carrara ^np+++??+=Carrara
marble ^nn++++=marble
which ^whp+rel+subj++=which
still ^rb++++=still
stood ^vbd+++xvbn+=stood
untouched ^jj++++=untouched
in ^in++++=in
the ^ati++++=the
studio ^np++++=studio
because ^cs+cos+++=because
George ^np++++=George's
's ^$++++=EXTRAWORD
inspiration ^nn+nom+++=inspiration
had ^vbd+hvd+aux++=had
altered ^vprf+++xvbnx+=altered
after ^in++++=after
delivery ^nn+nom+++=delivery.
. ^zz++++=EXTRAWORD
" ^zz++++="What
