From ^in++++=From
shoulder ^nn+nom+++=shoulder.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
turned ^vbd+++xvbnx+=turned
and ^cc+phrs+++=and
spoke ^vbd+++xvbn+=spoke
his ^pp$+pp3+++=his
name ^nn++++=name.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
stabbed ^vbd+++xvbnx+=stabbed
her ^pp$+pp3+++=her
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
fell ^vbd+++xvbnx+=fell
against ^in++++=against
the ^ati++++=the
wall ^nn++++=wall
and ^cc++++=and
then ^rn+tm+++=then
to ^in++++=to
the ^ati++++=the
floor ^nn++++=floor.
. ^zz++++=EXTRAWORD
For ^in++++=For
a ^rb++++=a
little ^rb"++++=little
time ^nn++++=time
he ^pp3a+pp3+++=he
stood ^vbd+++xvbnx+=stood
looking ^vbg+++xvbg+=looking
down ^rp++++=down.
. ^zz++++=EXTRAWORD
Doors ^nns++++=Doors
opened ^vbd+++xvbn+=opened
on ^in++++=on
the ^ati++++=the
floor ^nn++++=floor
above ^jjb++++=above.
. ^zz++++=EXTRAWORD
The ^ati++++=The
crying ^jj+atrb++xvbg+=crying
baby ^nn++++=baby
became ^vbd+++xvbn+=became
quiet ^jj++++=quiet.
. ^zz++++=EXTRAWORD
Nothing ^pn++++=Nothing
happened ^vbd+++xvbn+=happened.
. ^zz++++=EXTRAWORD
That ^dt+dem+++=That
detail ^nn++++=detail,
, ^zz++++=EXTRAWORD
told ^vpbn+vpub++xvbn+=told
by ^in++++=by
Kern ^np+++??+=Kern
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
remained ^j+++xvbn+=remained
in ^in++++=in
my ^pp$+pp1+++=my
mind ^nn++++=mind.
. ^zz++++=EXTRAWORD
" ^zz++++="Nothing
nothing ^pn++++=EXTRAWORD
happened ^vbd+++xvbn+=happened,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
stood ^vbd+++xvbnx+=stood
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
nothing ^pn++++=nothing
happened ^vbd+++xvbn+=happened."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
ran ^vbd+++xvbnx+=ran
into ^in+ppvb+++=into
the ^ati++++=the
street ^nn++++=street.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
threw ^vbd+++xvbnx+=threw
the ^ati++++=the
knife ^nn++++=knife
through ^in++++=through
a ^at++++=a
fence ^nn++++=fence
into ^in++++=into
a ^at++++=a
vacant ^jj+atrb+++=vacant
lot ^nn++++=lot
and ^cc++++=and
walked ^vbd+++xvbn+=walked
rapidly ^rb++++=rapidly
for ^in++++=for
several ^ap++++=several
blocks ^nns++++=blocks.
. ^zz++++=EXTRAWORD
At ^rb++++=At
a ^at++++=a
drugstore ^nn++++=drugstore
he ^pp3a+pp3+++=he
telephoned ^vbd+vpub++xvbnx+=telephoned
the ^ati++++=the
police ^nns++++=police.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
said ^vbd+vpub++xvbnx+=said
a ^at++++=a
stranger ^jjr++++=stranger
had ^vbd+hvd+aux++=had
entered ^vprf+++xvbnx+=entered
the ^ati++++=the
apartment ^nn+nom+++=apartment
and ^cc++++=and
attacked ^vbd+++xvbn+=attacked
his ^pp$+pp3+++=his
wife ^nn++++=wife.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
described ^vbd+++xvbnx+=described
a ^at++++=a
tall ^jj+atrb+++=tall
man ^nn++++=man
in ^in++++=in
a ^at++++=a
gray ^np++++=gray
hat ^nn++++=hat.
. ^zz++++=EXTRAWORD
Before ^cs+sub+++=Before
dawn ^nn++++=dawn
the ^ati++++=the
knife ^nn++++=knife
was ^vbd+bedz+aux++=was
found ^vpsv++agls+xvbnx+=found.
. ^zz++++=EXTRAWORD
At ^in++++=At
noon ^nn++++=noon
Kern ^np+++??+=Kern
confessed ^vbd+vpub++xvbn+=confessed.
. ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+whq++=EXTRAWORD
did ^vbd+dod+vrb++=did
you ^pp2+pp2+++=you
do ^vb+do+vrb++=do
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
no ^at++++=no
light ^jj++++=light,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
has ^vbz+hvz+aux++=has
that ^dt+dem+++=that
to ^to++++=to
do ^vbi++++=do
with ^in++++=with
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
no ^at++++=no
light ^nn++++=light
in ^in++++=in
the ^ati++++=the
hall ^nn++++=hall."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+aux++=EXTRAWORD
you ^pp2+pp2+++=you
wish ^vb+vprv+++=wish
to ^to+vcmp+++=to
marry ^vbi++++=marry
Celia ^np++++=Celia
Ward ^nn++++=Ward?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+vrb++=EXTRAWORD
your ^pp$+pp2+++=your
wife ^nn++++=wife
mistreat ^nn+++??+=mistreat
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Were
were ^vbd+bed+vrb++=EXTRAWORD
you ^pp2+pp2+++=you
angry ^jj++++=angry?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
why ^wrb+who+++=why
did ^vbd+dod+vrb++=did
you ^pp2+pp2+++=you
kill ^vb++++=kill
her ^pp$+pp3+++=her?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
his ^pp$+pp3+++=his
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
For ^in++++=For
weeks ^nns++++=weeks
the ^ati++++=the
newspapers ^nns+nom+++=newspapers
tried ^vbd+++xvbn+=tried
to ^to+vcmp+++=to
complete ^vbi++++=complete
the ^ati++++=the
unfinished ^jj+atrb+++=unfinished
sentence ^nn+nom+++=sentence.
. ^zz++++=EXTRAWORD
Doctors ^nns++++=Doctors
gave ^vbd+++xvbn+=gave
names ^nns++++=names
to ^in++++=to
his ^pp$+pp3+++=his
condition ^nn+nom+++=condition.
. ^zz++++=EXTRAWORD
The ^ati++++=The
prosecutor ^nn++++=prosecutor
spoke ^vbd+++xvbn+=spoke
of ^in++++=of
concealed ^jj+atrb++xvbn+=concealed
lust ^nn++++=lust.
. ^zz++++=EXTRAWORD
The ^ati++++=The
defense ^nn+++??+=defense
spoke ^vbd+++xvbn+=spoke
of ^in++++=of
temporary ^jj+atrb+++=temporary
madness ^nns+nom+++=madness.
. ^zz++++=EXTRAWORD
Reporters ^nns+nom+++=Reporters
interviewed ^vwbn+++xvbn+=interviewed
neighbors ^nns++++=neighbors
and ^cc++++=and
cousins ^nns++++=cousins.
. ^zz++++=EXTRAWORD
The ^ati++++=The
dead ^jj+atrb+++=dead
woman ^nn++++=woman's
's ^$++++=EXTRAWORD
mother ^npt++++=mother
said ^vbd+vpub+tht0+xvbn+=said
Kern ^np+++??+=Kern
had ^vb+hv+aux++=had
always ^rb++splt++=always
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
good ^jj+atrb+++=good
husband ^nn++++=husband.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
brought ^vbd+++xvbnx+=brought
his ^pp$+pp3+++=his
money ^nn++++=money
home ^nr++++=home,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
fixed ^vbd+++xvbnx+=fixed
things ^nns++++=things.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
good ^jj+pred+++=good
to ^to+jcmp+++=to
the ^ati++++=the
children ^nns++++=children."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
wept ^vbd+++xvbnx+=wept,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
only ^rb+down+++=only
for ^in++++=for
her ^pp$+pp3+++=her
daughter ^nn+nom+++=daughter
but ^in++++=but
for ^in"++++=for
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
confused ^vbd+++xvbn+=confused
the ^ati++++=the
reporters ^nns+nom+++=reporters.
. ^zz++++=EXTRAWORD
Goodness ^nns+nom+++=Goodness
should ^md+nec+++=should
have ^vb+hv+aux++=have
stood ^vprf+++xvbnx+=stood
on ^in++++=on
one ^cd1++++=one
side ^nn++++=side
of ^in++++=of
the ^ati++++=the
courtroom ^nn++++=courtroom
and ^cc++++=and
evil ^nn++++=evil
on ^in++++=on
the ^ati++++=the
other ^ap++++=other.
. ^zz++++=EXTRAWORD
Instead ^rb+cnj+++=Instead
the ^ati++++=the
old ^jj+atrb+++=old
woman ^nn++++=woman's
's ^$++++=EXTRAWORD
compassion ^nn++++=compassion
crossed ^vbd+++xvbn+=crossed
the ^ati++++=the
space ^nn++++=space
and ^cc++++=and
sat ^vpsv++agls+xvbn+=sat
beside ^in+pl+++=beside
the ^ati++++=the
murderer ^nn+nom+++=murderer.
. ^zz++++=EXTRAWORD
Aaron ^np+++??+=Aaron
Pike ^np++++=Pike
read ^vbd+vprv++xvbn+=read
every ^at++++=every
account ^nn++++=account.
. ^zz++++=EXTRAWORD
For ^in++++=For
several ^ap++++=several
days ^nns++++=days
he ^pp3a+pp3+++=he
said ^vbd+vpub+tht0+xvbnx+=said
nothing ^pn++++=nothing
to ^in++++=to
me ^pp1o+pp1+++=me
of ^in++++=of
Kern ^np+++??+=Kern,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
glad ^jj+pred+++=glad.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
one ^cd1++++=one
afternoon ^nn++++=afternoon
in ^in++++=in
November ^nr+nom+++=November
I ^pp1a+pp1+++=I
met ^vbd+++xvbnx+=met
him ^pp3o+pp3+++=him
on ^in++++=on
a ^at++++=a
road ^nn++++=road
beyond ^in++++=beyond
the ^ati++++=the
village ^nn+nom+++=village.
. ^zz++++=EXTRAWORD
Fog ^nn++++=Fog
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
up ^rp++++=up
from ^in++++=from
the ^ati++++=the
low ^jj+atrb+++=low
fields ^nns++++=fields.
. ^zz++++=EXTRAWORD
Trees ^nns++++=Trees
appeared ^vbd+seem++xvbn+=appeared
and ^cc+phrs+++=and
vanished ^vbd+++xvbn+=vanished.
. ^zz++++=EXTRAWORD
The ^ati++++=The
road ^nn++++=road
was ^vbd+bedz+vrb++=was
soft ^jj+pred+++=soft,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
water ^nn++++=water
stood ^vbd+++xvbn+=stood
in ^in++++=in
the ^ati++++=the
wagon ^nn++++=wagon
tracks ^nns++++=tracks.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
heard ^vbd+vprv++xvbnx+=heard
the ^ati++++=the
little ^ap++++=little
dog ^nn++++=dog's
's ^$++++=EXTRAWORD
feet ^nns++++=feet
before ^cs+sub+++=before
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw
the ^ati++++=the
old ^jj+atrb+++=old
man ^nn++++=man.
. ^zz++++=EXTRAWORD
Aaron ^np+++??+=Aaron
came ^vbd+++xvbn+=came
out ^rb+phrv+++=out
of ^in+ppvb+++=of
the ^ati++++=the
fog ^nn++++=fog
with ^in++++=with
his ^pp$+pp3+++=his
coat ^nn++++=coat
buttoned ^vbd+++xvbn+=buttoned
to ^in++++=to
the ^ati++++=the
throat ^nn++++=throat.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
head ^jjb++++=head
seemed ^jj+++xvbn+=seemed
too ^ql++++=too
large ^jj++++=large
for ^in++++=for
his ^pp$+pp3+++=his
body ^nn++++=body.
. ^zz++++=EXTRAWORD
The ^ati++++=The
dog ^nn++++=dog
was ^vbd+bedz+vrb++=was
in ^in++++=in
his ^pp$+pp3+++=his
arms ^nns++++=arms.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
looking ^vbg+++xvbgx+=looking
for ^in++++=for
you ^pp2+pp2+++=you,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
told ^vbd+vpub++xvbnx+=told
him ^pp3o+pp3+++=him
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
going ^vbg+++xvbgx+=going
home ^nr++++=home.
. ^zz++++=EXTRAWORD
" ^zz++++="I'll
i ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
walk ^vb++++=walk,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
know ^vb+vprv+++=know
about ^in++++=about
my ^pp$+pp1+++=my
brother ^nn++++=brother."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
knew ^vbd+vprv++xvbnx+=knew
at ^rb++++=at
once ^rb"+tm+++=once
whom ^whp+wpor+++=whom
he ^pp3a+pp3+++=he
meant ^vbd+vprv++xvbnx+=meant,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
pretended ^vbd+vprv++xvbn+=pretended
not ^xnot++not++=not
to ^to++++=to
understand ^vbi+vprv+++=understand.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
brother ^nn++++=brother
in ^in++++=in
Chicago ^np++++=Chicago.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
Kern ^np+++??+=Kern."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
your ^pp$+pp2+++=your
brother ^nn++++=brother."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Aaron ^np+++??+=Aaron
stopped ^vbd+++xvbn+=stopped.
. ^zz++++=EXTRAWORD
Fog ^nn++++=Fog
moved ^vbd+++xvbn+=moved
between ^in++++=between
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
Behind ^in+pl+++=Behind
him ^pp3o+pp3+++=him
a ^at++++=a
willow ^nn++++=willow
tree ^nn++++=tree
bent ^vbd+++xvbn+=bent
over ^in++++=over
the ^ati++++=the
ditch ^nn++++=ditch,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
for ^in++++=for
a ^at++++=a
moment ^nn++++=moment
the ^ati++++=the
old ^jj+atrb+++=old
man ^nn++++=man
and ^cc++++=and
the ^ati++++=the
tree ^nn++++=tree
became ^vbd+++xvbn+=became
one ^cd1++++=one
twisted ^jj+atrb++xvbn+=twisted
thing ^nn++++=thing.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
must ^md+nec+++=must
not ^xnot++not++=not
say ^vb+vpub+tht0++=say
that ^tht+vcmp+++=that,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
whispered ^vbd+vpub++xvbnx+=whispered.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
are ^vb+ber+vrb++=are
brothers ^nns+nom+++=brothers."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
began ^vbd+++xvbnx+=began
to ^to++++=to
tell ^vbi++++=tell
me ^pp1o+pp1+++=me
of ^in++++=of
their ^pp$+pp3+++=their
childhood ^nn+nom+++=childhood.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
born ^vpsv++agls+xvbnx+=born,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
in ^in++++=in
a ^at++++=a
farmhouse ^nn++++=farmhouse
near ^in+pl+++=near
a ^at++++=a
river ^nn++++=river
in ^in++++=in
Ohio ^np+++??+=Ohio.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
father ^nn++++=father
made ^vbd+++xvbn+=made
barrels ^nns++++=barrels.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
mother ^nn++++=mother
had ^vb+hv+vrb++=had
red ^jj+atrb+++=red
hair ^nn++++=hair
and ^cc++++=and
sang ^vbd+++xvbn+=sang
while ^cs+sub+++=while
kneading ^nn++++=kneading
bread ^nn++++=bread.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
was ^vbd+bedz+vrb++=was
the ^ati++++=the
stronger ^jjr+atrb+++=stronger
boy ^nn++++=boy,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Aaron ^np+++??+=Aaron
could ^md+pos+++=could
run ^vb+++xvbn+=run
faster ^rbr++++=faster.
. ^zz++++=EXTRAWORD
Together ^nn+nom+++=Together
they ^pp3a+pp3+++=they
slept ^vbd+++xvbnx+=slept
in ^in++++=in
an ^at++++=an
attic ^nn++++=attic
room ^nn++++=room
under ^in++++=under
a ^at++++=a
sloping ^jj+atrb++xvbg+=sloping
roof ^nn++++=roof.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
rained ^vbd+++xvbn+=rained
one ^cd1++++=one
night ^nn++++=night,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
rained ^vbd+++xvbn+=rained
and ^cc++++=and
the ^ati++++=the
river ^nn++++=river
rose ^vbd+++xvbn+=rose.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
held ^vbd+vprv+tht0+xvbn+=held
my ^pp$+pp1+++=my
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
afraid ^jj+pred+++=afraid.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
afraid ^jj++++=afraid."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
None ^pn++++=None
of ^in++++=of
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
happened ^vprf+++xvbnx+=happened.
. ^zz++++=EXTRAWORD
Aaron ^np+++??+=Aaron
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
born ^vpsv++agls+xvbnx+=born
in ^in++++=in
Vermont ^np+++??+=Vermont.
. ^zz++++=EXTRAWORD
Kern ^np++++=Kern's
's ^$++++=EXTRAWORD
parents ^nns++++=parents
were ^vbd+bed+vrb++=were
German ^jj+atrb+++=German
immigrants ^nns+nom+++=immigrants
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
lived ^vprf+++xvbnx+=lived
in ^in++++=in
Milwaukee ^np+nom++??+=Milwaukee.
. ^zz++++=EXTRAWORD
These ^dt+dem+++=These
facts ^nns++++=facts
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
trouble ^nn++++=trouble
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
went ^vbd+++xvbn+=went
away ^rp+pl+++=away
together ^nn+nom+++=together,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
continued ^vbd+++xvbnx+=continued.
. ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
a ^at++++=a
bridge ^nn++++=bridge.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
stood ^vbd+++xvbn+=stood
on ^in++++=on
the ^ati++++=the
bridge ^nn++++=bridge
and ^cc++++=and
looked ^vbd+++xvbn+=looked
down ^rp++++=down.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
wanted ^vbd+++xvbnx+=wanted
to ^to+vcmp+++=to
go ^vbi++++=go
with ^in++++=with
the ^ati++++=the
water ^nn++++=water.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
always ^rb++++=always
wanted ^vbd+++xvbn+=wanted
to ^to+vcmp+++=to
go ^vbi++++=go
somewhere ^rb++++=somewhere."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
little ^ap++++=little
dog ^nn++++=dog
moved ^vbd+++xvbn+=moved
uneasily ^rb++++=uneasily
in ^in++++=in
his ^pp$+pp3+++=his
arms ^nns++++=arms.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
have ^vb+hv+aux++=have
read ^vprf+++xvbnx+=read
too ^ql++++=too
many ^ap++++=many
newspapers ^nns+nom+++=newspapers,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="No.
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know
him ^pp3o+pp3+++=him."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
you ^pp2+pp2+++=you
do ^vb+do+vrb++=do?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
know ^vb+vprv+++=know.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
are ^vb+ber+vrb++=are
brothers ^nns+nom+++=brothers."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
voice ^nn++++=voice
had ^vbd+hvd+aux++=had
become ^vprf+++xvbn+=become
stern ^jj++++=stern.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
stepped ^vbd+++xvbnx+=stepped
close ^jj++++=close
and ^cc++++=and
caught ^vbd+++xvbn+=caught
my ^pp$+pp1+++=my
sleeve ^nn++++=sleeve.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
did ^vbd+dod+aux++=did
not ^xnot++not++=not
want ^vb++++=want
the ^ati++++=the
girl ^nn++++=girl,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
what ^wdt+who+++=what
they ^pp3a+pp3+++=they
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
wrong ^jj+pred+++=wrong.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
wanted ^vbd+++xvbnx+=wanted
" ^zz++++="
The ^ati++++=The
old ^jj+atrb+++=old
man ^nn++++=man's
's ^$++++=EXTRAWORD
mouth ^nn++++=mouth
opened ^vbd+++xvbn+=opened
and ^cc+phrs+++=and
closed ^vbd+++xvbn+=closed.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
could ^md+pos+++=could
not ^xnot++not++=not
find ^vb+vprv+++=find
the ^ati++++=the
word ^nn++++=word.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
face ^vb++++=face
wrinkled ^vwbn+++xvbn+=wrinkled
until ^cs+sub+++=until
it ^pp3+it+++=it
looked ^vbd+++xvbn+=looked
like ^in++++=like
the ^ati++++=the
bark ^nn++++=bark
of ^in++++=of
an ^at++++=an
ancient ^jj+atrb+++=ancient
tree ^nn++++=tree.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
turned ^vbd+++xvbnx+=turned
his ^pp$+pp3+++=his
eyes ^nns++++=eyes
toward ^in++++=toward
the ^ati++++=the
hidden ^jj+++xvbn+=hidden
city ^npl++++=city.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
wanted ^vbd+++xvbnx+=wanted
the ^ati++++=the
far ^rb+pl+++=far
place ^nn++++=place,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
at ^rb++++=at
last ^rb"++++=last.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
place ^nn++++=place
beyond ^in+strn+++=beyond.
. ^zz++++=EXTRAWORD
Do ^vb+do+aux++=Do
you ^pp2+pp2+++=you
understand ^vb+vprv+++=understand?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=did
understand ^vb+vprv+++=understand,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
believed ^vbd+vprv+tht0+xvbn+=believed
I ^pp1a+pp1+++=I
did ^vbd+dod+vrb++=did.
. ^zz++++=EXTRAWORD
In ^in++++=In
my ^pp$+pp1+++=my
mind ^nn++++=mind
the ^ati++++=the
factory ^nn++++=factory
appeared ^vbd+seem++xvbn+=appeared.
