Old ^jj+atrb+++=Old
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
stand ^vb++++=stand
there ^rn+pl+++=there."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Sam ^nn++++=Sam
stood ^vbd+++xvbn+=stood
where ^wrb+who+++=where
indicated ^vbn+vprv++xvbn+=indicated,
, ^zz++++=EXTRAWORD
principally ^rb+down+++=principally
because ^cs+cos+++=because
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
nowhere ^rb+pl+++=nowhere
better ^jjr+pred+++=better.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
put ^vbd+++xvbnx+=put
one ^cd1++++=one
hand ^nn++++=hand
in ^in++++=in
his ^pp$+pp3+++=his
pocket ^nn++++=pocket
and ^cc++++=and
found ^vbd+vprv++xvbn+=found
the ^ati++++=the
clay ^nn++++=clay
pipe ^nn++++=pipe.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
had ^vbd+hvd+aux++=had
returned ^vprf+++xvbnx+=returned
his ^pp$+pp3+++=his
tobacco ^nn++++=tobacco,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
not ^xnot++not++=not
enough ^qlp++++=enough
of ^in++++=of
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
With ^in++++=With
his ^pp$+pp3+++=his
back ^jjb++++=back
to ^in++++=to
the ^ati++++=the
German ^nn++++=German,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
began ^vbd+++xvbnx+=began
filling ^nvbg+++xvbg+=filling
the ^ati++++=the
bowl ^nn++++=bowl.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
you ^pp2+pp2+++=you
do ^vb+do+vrb++=do?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
demanded ^vwbn+vsua++xvbn+=demanded
the ^ati++++=the
corporal ^nn+nom+++=corporal.
. ^zz++++=EXTRAWORD
" ^zz++++="Smoke."
smoke ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
cannot ^md+pos+not++=cannot
smoke ^vb++++=smoke."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+++=EXTRAWORD
not ^xnot++not++=not?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
shoot ^vb++++=shoot
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
why ^wrb+who+++=why.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
Oi ^uh++++=Oi'm
'm ^vb+bem+vrb++0=EXTRAWORD
goin ^nn+++??+=goin'
' ^zz++++=EXTRAWORD
to ^to++++=to
be ^vbi+vbi+aux++=be
shot ^vpsv++agls+xvbnx+=shot,
, ^zz++++=EXTRAWORD
Oi ^uh++++=Oi'll
'll ^md+prd+++0=EXTRAWORD
have ^vb+hv+vrb++=have
a ^at++++=a
pipe ^nn++++=pipe
first ^rb++++=first."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
corporal ^npt+nom+++=corporal
hesitated ^vbd+++xvbn+=hesitated.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
may ^md+pos+++=may
be ^vb+be+vrb++=be
difficult ^jj+pred+++=difficult
to ^to+jcmp+++=to
oppose ^vbi++++=oppose
a ^at++++=a
man ^nn++++=man
who ^whp+rel+subj++=who
has ^vbz+hvz+aux++=has
reduced ^vprf+++xvbnx+=reduced
one ^cd1++++=one's
's ^vbz+bez+vrb++0=EXTRAWORD
threat ^nn++++=threat
to ^to+ncmp+++=to
an ^at++++=an
argument ^nn+nom+++=argument
for ^in++++=for
tobacco ^nn++++=tobacco.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looked ^vbd+++xvbnx+=looked
over ^in++++=over
the ^ati++++=the
parapet ^nn+++??+=parapet,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
at ^rb++++=at
Sam ^nn++++=Sam.
. ^zz++++=EXTRAWORD
" ^zz++++="Quick."
quick ^jj++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Sam ^nn++++=Sam
packed ^vbd+++xvbn+=packed
the ^ati++++=the
pipe ^nn++++=pipe
carefully ^rb++++=carefully.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
searched ^vbd+++xvbnx+=searched
another ^dt++++=another
pocket ^nn++++=pocket.
. ^zz++++=EXTRAWORD
" ^zz++++="Matches,"
matches ^vbz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="What?"
what ^wdt+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
took ^vbd+++xvbn+=took
my ^pp$+pp1+++=my
matches ^nns++++=matches."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
corporal ^nn+nom+++=corporal
swore ^vbd+vpub++xvbn+=swore,
, ^zz++++=EXTRAWORD
produced ^j+++xvbn+=produced
a ^at++++=a
box ^nn++++=box
and ^cc++++=and
threw ^vbd+++xvbn+=threw
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
matches ^nn++++=matches
fell ^vbd+++xvbn+=fell
in ^in++++=in
the ^ati++++=the
mud ^nn++++=mud.
. ^zz++++=EXTRAWORD
" ^zz++++="Now
now ^rn+tm+++=EXTRAWORD
look ^vb++++=look
what ^wdt+who+++=what
you ^pp2+pp2+++=you
done ^vbd+++xvbn+=done."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Sam ^nn++++=Sam
bent ^vbd+++xvbn+=bent
to ^to++++=to
pick ^vbi++++=pick
them ^pp3o+pp3+++=them
up ^rp++++=up.
. ^zz++++=EXTRAWORD
At ^rb++++=At
that ^dt+dem+++=that
instant ^nn+nom+++=instant
the ^ati++++=the
night ^nn++++=night
split ^vbd+++xvbn+=split
open ^jj++++=open.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
red ^jj++++=red-white
- ^zz++++=EXTRAWORD
white ^jj+atrb+++=EXTRAWORD
flash ^nn++++=flash,
, ^zz++++=EXTRAWORD
an ^at++++=an
enormous ^jj+atrb+++=enormous
blow ^nn++++=blow
and ^cc++++=and
the ^ati++++=the
sensation ^nn+nom+++=sensation
of ^in++++=of
the ^ati++++=the
earth ^nn++++=earth
rising ^vwbg+++xvbg+=rising
in ^in++++=in
a ^at++++=a
solid ^jj+atrb+++=solid
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
Something ^pn++++=Something
struck ^vbd+++xvbn+=struck
Sam ^np++++=Sam's
's ^$++++=EXTRAWORD
shoulder ^nn+nom+++=shoulder.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
went ^vbd+++xvbnx+=went
down ^rp++++=down
among ^in++++=among
boards ^nns++++=boards,
, ^zz++++=EXTRAWORD
soil ^nn++++=soil
and ^cc++++=and
sandbags ^nns+++??+=sandbags,
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
roar ^nn++++=roar
filling ^vwbg+++xvbg+=filling
his ^pp$+pp3+++=his
head ^nn++++=head.
. ^zz++++=EXTRAWORD
Afterward ^rb++++=Afterward
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
no ^at++++=no
night ^nn++++=night,
, ^zz++++=EXTRAWORD
no ^at++++=no
battlefield ^nn++++=battlefield
and ^cc++++=and
no ^at++++=no
Samuel ^np++++=Samuel
Gates ^nns++++=Gates
for ^in++++=for
a ^at++++=a
while ^cs+sub+++=while.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
returned ^vbd+++xvbnx+=returned
to ^in++++=to
consciousness ^nns+nom+++=consciousness
because ^cs+cos+++=because
somebody ^pn++++=somebody
was ^vbd+bedz+aux++=was
pulling ^nvbg+++xvbg+=pulling
his ^pp$+pp3+++=his
boot ^nn++++=boot.
. ^zz++++=EXTRAWORD
" ^zz++++="Easy
easy ^jj++++=EXTRAWORD
there ^rn+pl+++=there,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
a ^at++++=a
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+dem+++=EXTRAWORD
one ^cd1++++=one's
's ^vbz+bez+vrb++0=EXTRAWORD
alive ^jj++++=alive."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Sam ^nn++++=Sam
opened ^vbd+++xvbn+=opened
his ^pp$+pp3+++=his
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
A ^at++++=A
lantern ^nn++++=lantern
swung ^vbd+++xvbn+=swung
above ^rb++++=above
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Two ^cd++++=Two
men ^nns++++=men
in ^in++++=in
round ^jj+atrb+++=round
helmets ^nns++++=helmets
were ^vbd+bed+aux++=were
clearing ^vbg+++xvbgx+=clearing
rubble ^nn++++=rubble
from ^in++++=from
the ^ati++++=the
trench ^nn++++=trench.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
uniforms ^nns++++=uniforms
were ^vbd+bed+vrb++=were
mud ^nn++++=mud-coloured;
- ^zz++++=EXTRAWORD
coloured ^jj+++xvbn+=EXTRAWORD
; ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
speech ^nn++++=speech
was ^vbd+bedz+vrb++=was
English ^jj+pred+++=English.
. ^zz++++=EXTRAWORD
" ^zz++++="Leave
leave ^vb++++=EXTRAWORD
my ^pp$+pp1+++=my
boot ^nn++++=boot
on ^in+strn+++=on,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Sam ^nn++++=Sam
murmured ^vbd+++xvbn+=murmured.
. ^zz++++=EXTRAWORD
" ^zz++++="Hallo!"
hallo ^uh++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
one ^pn++++=one.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
talks ^nns++++=talks."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Course
course ^nn++++=EXTRAWORD
Oi ^uh++++=Oi
talk ^nn++++=talk."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
dragged ^vbd+++xvbnx+=dragged
him ^pp3o+pp3+++=him
free ^jj++++=free
and ^cc++++=and
sat ^vbd+++xvbn+=sat
him ^pp3o+pp3+++=him
against ^in++++=against
the ^ati++++=the
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
cap ^nn++++=cap
was ^vbd+bedz+aux++=was
gone ^vpsv++agls+xvbnx+=gone,
, ^zz++++=EXTRAWORD
one ^cd1++++=one
whisker ^jjr++++=whisker
was ^vbd+bedz+aux++=was
singed ^vpsv++agls+xvbnx+=singed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
left ^jj+atrb++xvbn+=left
shoulder ^nn+nom+++=shoulder
hurt ^vbd+++xvbn+=hurt.
. ^zz++++=EXTRAWORD
The ^ati++++=The
thick ^jj++++=thick-necked
- ^zz++++=EXTRAWORD
necked ^jj+atrb++xvbn+=EXTRAWORD
German ^jj+atrb+++=German
corporal ^npt+nom+++=corporal
lay ^vbd+++xvbn+=lay
nearby ^jjb++++=nearby
beneath ^in+pl+++=beneath
more ^rbr++++=more
earth ^nn++++=earth
than ^cs+sub+++=than
he ^pp3a+pp3+++=he
required ^vbd+++xvbnx+=required.
. ^zz++++=EXTRAWORD
A ^at++++=A
young ^jj+atrb+++=young
British ^jj+atrb+++=British
soldier ^nn++++=soldier
shone ^vbd+++xvbn+=shone
the ^ati++++=the
lantern ^nn++++=lantern
into ^in++++=into
Sam ^np++++=Sam's
's ^$++++=EXTRAWORD
face ^nn++++=face.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
expression ^nn++++=expression
changed ^vbd+++xvbn+=changed.
. ^zz++++=EXTRAWORD
" ^zz++++="Bill,"
bill ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
whispered ^vbd+vpub++xvbnx+=whispered.
. ^zz++++=EXTRAWORD
" ^zz++++="What?"
what ^wdt+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Look
look ^vb++++=EXTRAWORD
at ^rb++++=at
him ^pp3o+pp3+++=him."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
other ^ap++++=other
soldier ^nn++++=soldier
looked ^vbd+++xvbn+=looked.
. ^zz++++=EXTRAWORD
" ^zz++++="Great
great ^jj+atrb+++=EXTRAWORD
Scott ^np++++=Scott."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What's
what ^wdt+who+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
matter ^nn++++=matter?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbn+vsua++xvbn+=asked
Sam ^np++++=Sam.
. ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
Jouperts ^np+++??+=Jouperts."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Bean't."
bea ^np++++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
saw ^vbd+vprv+tht0+xvbnx+=saw
his ^pp$+pp3+++=his
photograph ^nn++++=photograph
at ^rb++++=at
Intelligence ^nn+nom+++=Intelligence."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
saw ^vbd+vprv+tht0+xvbn+=saw
somebody ^pn++++=somebody
else ^rb+cnj+++=else."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
soldiers ^nns+nom+++=soldiers
searched ^vbd+++xvbn+=searched
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
found ^vbd+vprv+tht0+xvbnx+=found
the ^ati++++=the
planted ^nn++++=planted
map ^vb++++=map,
, ^zz++++=EXTRAWORD
notebook ^nn++++=notebook
and ^cc++++=and
papers ^nns++++=papers.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
excitement ^nn+nom+++=excitement
increased ^vbd+++xvbn+=increased
with ^in++++=with
every ^at++++=every
item ^nn++++=item.
. ^zz++++=EXTRAWORD
" ^zz++++="German
german ^jj+atrb+++=EXTRAWORD
documents ^nns+nom+++=documents,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Bill ^nn++++=Bill.
. ^zz++++=EXTRAWORD
" ^zz++++="We've
we ^pp1a+pp1+++=EXTRAWORD
've ^vb+hv+aux++0=EXTRAWORD
caught ^vprf+++xvbnx+=caught
him ^pp3o+pp3+++=him."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
caught ^vpsv++agls+xvbn+=caught
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
dug ^vbd+++xvbn+=dug
me ^pp1o+pp1+++=me
up ^rp++++=up."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
first ^od++++=first
man ^nn++++=man
stared ^vbd+++xvbn+=stared.
. ^zz++++=EXTRAWORD
" ^zz++++="Paul
paul ^np++++=EXTRAWORD
Jouperts ^np+++??+=Jouperts,
, ^zz++++=EXTRAWORD
as ^ql++++=as
I ^pp1a+pp1+++=I
live ^vb++++=live."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Sam
sam ^np++++=EXTRAWORD
Gates ^nns++++=Gates,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
Oi ^uh++++=Oi
live ^vb++++=live."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You're
you ^pp2+pp2+++=EXTRAWORD
're ^vb+ber+aux++0=EXTRAWORD
coming ^vbg+++xvbgx+=coming
along ^in+strn+++=along,
, ^zz++++=EXTRAWORD
old ^jj+atrb+++=old
sport ^nn++++=sport."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Oi'm
oi ^uh++++=EXTRAWORD
'm ^vb+bem+aux++0=EXTRAWORD
going ^vbg+++xvbgx+=going
home ^nr++++=home."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Certainly.
certainly ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
not ^xnot++not++=not
quite ^rb++++=quite
the ^ati++++=the
home ^nr++++=home
you ^pp2+pp2+++=you
mean ^vb+vprv+++=mean."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
helped ^vbd+++xvbnx+=helped
him ^pp3o+pp3+++=him
through ^in++++=through
the ^ati++++=the
trenches ^nns++++=trenches.
. ^zz++++=EXTRAWORD
Sam ^nn++++=Sam
protested ^vbd+vpub++xvbn+=protested,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
soldiers ^nns+nom+++=soldiers
treated ^vwbn+++xvbn+=treated
his ^pp$+pp3+++=his
protests ^nns++++=protests
as ^in++++=as
the ^ati++++=the
cunning ^jj+atrb+++=cunning
efforts ^nns++++=efforts
of ^in++++=of
an ^at++++=an
exposed ^nn++++=exposed
spy ^vb++++=spy.
. ^zz++++=EXTRAWORD
At ^rb++++=At
a ^at++++=a
dressing ^jj+++xvbg+=dressing
station ^npl+nom+++=station
a ^at++++=a
medical ^jj++++=medical
orderly ^jj++++=orderly
bandaged ^jj+++xvbn+=bandaged
his ^pp$+pp3+++=his
head ^nn++++=head
and ^cc++++=and
shoulder ^nn+nom+++=shoulder.
. ^zz++++=EXTRAWORD
At ^rb++++=At
a ^at++++=a
dugout ^nn++++=dugout
an ^at++++=an
officer ^npt++++=officer
questioned ^vbd+vpub++xvbn+=questioned
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Before ^cs+sub+++=Before
midnight ^nn++++=midnight
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
passed ^vpsv++agls+xvbnx+=passed
from ^in++++=from
battalion ^nn++++=battalion
headquarters ^nns+nom+++=headquarters
to ^in++++=to
brigade ^nn++++=brigade
headquarters ^nns+nom+++=headquarters,
, ^zz++++=EXTRAWORD
acquiring ^vbg+++xvbg+=acquiring
at ^rb++++=at
each ^dt++++=each
stage ^nn++++=stage
tea ^nn++++=tea,
, ^zz++++=EXTRAWORD
suspicion ^nn++++=suspicion
and ^cc++++=and
a ^at++++=a
fresh ^jj+atrb+++=fresh
escort ^nn++++=escort.
. ^zz++++=EXTRAWORD
The ^ati++++=The
tea ^nn++++=tea
prevented ^vbd+++xvbn+=prevented
the ^ati++++=the
evening ^nn++++=evening
from ^in++++=from
being ^xvbg+++xvbg+=being
an ^at++++=an
entire ^jjb+atrb+++=entire
loss ^nn++++=loss.
. ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
brought ^vpsv++agls+xvbnx+=brought
into ^in++++=into
a ^at++++=a
larger ^jjr+atrb+++=larger
room ^nn++++=room
beneath ^in+pl+++=beneath
a ^at++++=a
damaged ^jj+++xvbn+=damaged
house ^npl++++=house.
. ^zz++++=EXTRAWORD
Maps ^nns++++=Maps
covered ^vbd+++xvbn+=covered
the ^ati++++=the
walls ^nns++++=walls.
. ^zz++++=EXTRAWORD
Telephones ^nns++++=Telephones
buzzed ^vbd+++xvbn+=buzzed
on ^in++++=on
a ^at++++=a
table ^nn++++=table.
. ^zz++++=EXTRAWORD
A ^at++++=A
stove ^nn++++=stove
smoked ^vbd+++xvbn+=smoked
in ^in++++=in
the ^ati++++=the
corner ^nn++++=corner.
. ^zz++++=EXTRAWORD
Three ^cd++++=Three
officers ^nns+nom+++=officers
awaited ^vbd+++xvbn+=awaited
him ^pp3o+pp3+++=him:
: ^zz++++=EXTRAWORD
a ^at++++=a
major ^nn++++=major
with ^in++++=with
a ^at++++=a
cropped ^jj+atrb++xvbn+=cropped
moustache ^nn++++=moustache,
, ^zz++++=EXTRAWORD
a ^at++++=a
thin ^jj+atrb+++=thin
captain ^nn++++=captain
wearing ^vwbg+++xvbg+=wearing
spectacles ^nns++++=spectacles
and ^cc++++=and
a ^at++++=a
cheerful ^jj+atrb+++=cheerful
young ^jj+atrb+++=young
lieutenant ^nn+nom+++=lieutenant
whose ^whp+rel+obj++=whose
hair ^nn++++=hair
was ^vbd+bedz+vrb++=was
too ^ql++++=too
tidy ^jj++++=tidy
for ^in++++=for
the ^ati++++=the
district ^nn++++=district.
. ^zz++++=EXTRAWORD
The ^ati++++=The
major ^nn++++=major
studied ^vbd+++xvbn+=studied
Sam ^nn++++=Sam.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,"
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="if
if ^cs+cnd+++=EXTRAWORD
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=aren't
n't ^xnot++not++0=EXTRAWORD
Paul ^np++++=Paul
Jouperts ^np+++??+=Jouperts,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
eat ^vb++++=eat
my ^pp$+pp1+++=my
cap ^nn++++=cap."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
can ^md+pos+++=can
eat ^vb++++=eat
what ^wdt+who+++=what
you ^pp2+pp2+++=you
loike ^nn+++??+=loike,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Sam ^nn++++=Sam.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
Oi ^uh++++=Oi'm
'm ^vb+bem+vrb++0=EXTRAWORD
Gates ^nns++++=Gates."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
lieutenant ^nn+nom+++=lieutenant
laughed ^vbd+++xvbn+=laughed.
. ^zz++++=EXTRAWORD
" ^zz++++="Cool
cool ^vb++++=EXTRAWORD
customer ^nn+nom+++=customer."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Sit
sit ^vb++++=EXTRAWORD
down ^rb+cnj+++=down,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
major ^nn++++=major.
. ^zz++++=EXTRAWORD
" ^zz++++="Oi
oi ^uh++++=EXTRAWORD
am ^vb+bem+vrb++=am
sittin ^nn+++??+=sittin'."
'." ^nn+++??+=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
indeed ^qlp++++=indeed
sitting ^vbg+++xvbg+=sitting
on ^in++++=on
the ^ati++++=the
only ^ap+down+++=only
chair ^nn++++=chair,
, ^zz++++=EXTRAWORD
having ^xvbg+++xvbg+=having
taken ^vprf+++xvbn+=taken
it ^pp3+it+++=it
while ^cs+sub+++=while
they ^pp3a+pp3+++=they
spoke ^vbd+++xvbnx+=spoke.
. ^zz++++=EXTRAWORD
The ^ati++++=The
captain ^npt++++=captain
opened ^vbd+++xvbn+=opened
the ^ati++++=the
notebook ^nn++++=notebook.
. ^zz++++=EXTRAWORD
" ^zz++++="These
these ^dt+pdem+++=EXTRAWORD
are ^vb+ber+vrb++=are
German ^jj+atrb+++=German
codes ^nns++++=codes."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
put ^vbd+++xvbnx+=put
them ^pp3o+pp3+++0='em
in ^in++++=in
my ^pp$+pp1+++=my
pocket ^nn++++=pocket."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Who
who ^whp+who+++=EXTRAWORD
did ^vbd+dod+vrb++=did?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Germans."
germans ^nns+nom+++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
lieutenant ^nn+nom+++=lieutenant
leaned ^vbd+++xvbn+=leaned
against ^in++++=against
the ^ati++++=the
table ^nn++++=table.
. ^zz++++=EXTRAWORD
" ^zz++++="Come
come ^vprf+++xvbn+=EXTRAWORD
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
old ^jj+atrb+++=old
thing ^nn++++=thing.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
can ^md+pos+++=can
do ^vb+do+vrb++=do
better ^jjr++++=better
than ^in++++=than
that ^dt+pdem+++=that."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Oi
oi ^uh++++=EXTRAWORD
could ^md+pos+++=could
do ^vb+do+vrb++=do
better ^jjr++++=better
if ^cs+cnd+++=if
you ^pp2+pp2+++=you'd
'd ^md+prd+aux++0=EXTRAWORD
stop ^vb++++=stop
callin ^nn+++??+=callin'
' ^zz++++=EXTRAWORD
me ^pp1o+pp1+++=me
old ^jj+atrb+++=old
things ^nns++++=things."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
major ^nn++++=major
began ^vbd+++xvbn+=began
in ^in++++=in
a ^at++++=a
patient ^nn++++=patient
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
" ^zz++++="Your
your ^pp$+pp2+++=EXTRAWORD
name ^nn++++=name
is ^vbz+bez+vrb++=is
Paul ^np++++=Paul
Jouperts ^np+++??+=Jouperts.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
are ^vb+ber+vrb++=are
an ^at++++=an
agent ^nn++++=agent
of ^in++++=of
the ^ati++++=the
German ^jj+atrb+++=German
government ^nn+nom+++=government.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
have ^vb+hv+aux++=have
had ^vb+hv+vrb++=had
reason ^nn++++=reason
to ^to++++=to
suspect ^vbi+vprv+tht0++=suspect
