Every ^at++++=Every
hoped ^vbd+vprv+tht0+xvbnx+=hoped
it ^pp3+it+++=it
would ^md+prd+++=would."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
closed ^vbd+++xvbnx+=closed
her ^pp3o+pp3+++=her
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
this ^dt+dem+++=this
door ^nn++++=door?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
question ^nn+nom+++=question."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No.
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
The ^ati++++=The
label ^nn++++=label
said ^vbd+vpub+tht0+xvbn+=said
I ^pp1a+pp1+++=I
could ^md+pos+++=could
ask ^vb++++=ask
once ^rb+tm+++=once."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes."
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc+cls+++=EXTRAWORD
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
ask ^vb++++=ask
the ^ati++++=the
right ^jj+atrb+++=right
question ^nn+nom+++=question?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
get ^vb++++=get
the ^ati++++=the
right ^jj+atrb+++=right
answer ^nn++++=answer."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
happens ^vbz+vsua+++=happens
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
open ^vb++++=open
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
other ^ap++++=other
side ^nn++++=side,
, ^zz++++=EXTRAWORD
Tomas ^np+++??+=Tomas
laughed ^vbd+++xvbn+=laughed
softly ^rb++++=softly.
. ^zz++++=EXTRAWORD
" ^zz++++="Is
is ^vbz+bez+vrb++=EXTRAWORD
that ^tht+vcmp+++=that
your ^pp$+pp2+++=your
question ^nn+nom+++=question?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
stepped ^vbd+++xvbn+=stepped
back ^jjb++++=back.
. ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Good."
good ^jj++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
should ^md+nec+++=should
I ^pp1a+pp1+++=I
ask ^vb++++=ask?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
know ^vb+vprv+tht0++=know
I ^pp1a+pp1+++=I
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
tell ^vb++++=tell
you ^pp2+pp2+++=you
that ^dt+pdem+++=that."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Anger ^nn++++=Anger
came ^vbd+++xvbn+=came
suddenly ^rb+cnj+++=suddenly,
, ^zz++++=EXTRAWORD
hot ^jj++++=hot
and ^cc++++=and
welcome ^nn++++=welcome.
. ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
you ^pp2+pp2+++=you're
're ^vb+ber+vrb++0=EXTRAWORD
not ^xnot++not++=not
Tomas ^np+++??+=Tomas.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
never ^rb++++=never
followed ^vbn+vprv++xvbn+=followed
rules ^nns++++=rules."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Death
death ^nn++++=EXTRAWORD
may ^md+pos+++=may
have ^vb+hv+aux++=have
improved ^vprf+++xvbnx+=improved
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You're
you ^pp2+pp2+++=EXTRAWORD
're ^vb+ber+vrb++0=EXTRAWORD
not ^xnot++not++=not
dead ^jj++++=dead.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
said ^vbd+vpub++xvbn+=said
' ^zz++++='probably.'"
probably. ^nn+++??+=EXTRAWORD
'" ^nn+++??+=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
nineteen ^cd++++=nineteen,
, ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought
nineteen ^cd++++=nineteen-year-olds
- ^zz++++=EXTRAWORD
year ^nn++++=EXTRAWORD
- ^zz++++=EXTRAWORD
olds ^nns++++=EXTRAWORD
lived ^vbd+++xvbn+=lived
forever ^rb++++=forever.
. ^zz++++=EXTRAWORD
Dying ^vbg+++xvbg+=Dying
was ^vbd+bedz+aux++=was
confusing ^vbg+++xvbgx+=confusing."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
pressed ^vbd+++xvbnx+=pressed
both ^abx++++=both
hands ^nns++++=hands
to ^in++++=to
her ^pp$+pp3+++=her
mouth ^nn++++=mouth.
. ^zz++++=EXTRAWORD
For ^in++++=For
eighteen ^cd++++=eighteen
years ^nns++++=years
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
imagined ^vprf+++xvbnx+=imagined
what ^wdt+who+whcl++=what
she ^pp3a+pp3+++=she
would ^md+prd+++=would
say ^vb+vpub+++=say
if ^cs+cnd+++=if
given ^vprf+++xvbn+=given
one ^cd1++++=one
final ^jj+atrb+++=final
conversation ^nn+nom+++=conversation
with ^in++++=with
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
prepared ^vprf+++xvbnx+=prepared
accusations ^nns+nom+++=accusations,
, ^zz++++=EXTRAWORD
apologies ^nns++++=apologies,
, ^zz++++=EXTRAWORD
declarations ^nns+nom+++=declarations
of ^in++++=of
love ^nn++++=love.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
all ^rb++++=all
she ^pp3a+pp3+++=she
managed ^vbd+++xvbnx+=managed
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+whq++=EXTRAWORD
did ^vbd+dod+vrb++=did
you ^pp2+pp2+++=you
go ^vb++++=go
out ^rp+pl+++=out
in ^in++++=in
the ^ati++++=the
storm ^nn++++=storm?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Is
is ^vbz+bez+vrb++=EXTRAWORD
that ^tht+vcmp+++=that
your ^pp$+pp2+++=your
question ^nn+nom+++=question?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
waste ^vb++++=waste
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
stole ^vbd+++xvbn+=stole
Father ^np++++=Father's
's ^$++++=EXTRAWORD
boat ^nn++++=boat."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
borrowed ^vbd+++xvbnx+=borrowed
it ^pp3+it+++=it
badly ^rb++++=badly."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
knew ^vbd+vprv+tht0+xvbn+=knew
the ^ati++++=the
storm ^nn++++=storm
was ^vbd+bedz+aux++=was
coming ^vbg+++xvbgx+=coming."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes."
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Were
were ^vbd+bed+aux++=EXTRAWORD
you ^pp2+pp2+++=you
trying ^vbg+++xvbg+=trying
to ^to+vcmp+++=to
die ^vbi++++=die?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Silence ^nn+nom+++=Silence.
. ^zz++++=EXTRAWORD
" ^zz++++="Is
is ^vbz+bez+vrb++=EXTRAWORD
that ^tht+vcmp+++=that
your ^pp$+pp2+++=your
question ^nn+nom+++=question?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
turned ^vbd+++xvbn+=turned
away ^rb+phrv+++=away
from ^in"++++=from
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
The ^ati++++=The
waves ^nns++++=waves
were ^vbd+bed+vrb++=were
black ^jj+pred+++=black
beneath ^in+pl+++=beneath
the ^ati++++=the
moon ^nn++++=moon.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
remembered ^vbd+vprv+tht0+xvbnx+=remembered
their ^pp$+pp3+++=their
last ^jj+atrb+++=last
evening ^nn++++=evening.
. ^zz++++=EXTRAWORD
Tomas ^np+++??+=Tomas
had ^vbd+hvd+aux++=had
sat ^vprf+++xvbnx+=sat
at ^in++++=at
the ^ati++++=the
kitchen ^nn++++=kitchen
table ^nn++++=table,
, ^zz++++=EXTRAWORD
turning ^nvbg+++xvbg+=turning
the ^ati++++=the
silver ^nn++++=silver
whistle ^nn++++=whistle
between ^in++++=between
his ^pp$+pp3+++=his
fingers ^nns+nom+++=fingers.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
father ^nn++++=father
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
ill ^jj++++=ill
for ^in++++=for
months ^nns++++=months.
. ^zz++++=EXTRAWORD
Debts ^nns++++=Debts
filled ^vbd+++xvbn+=filled
a ^at++++=a
drawer ^nn++++=drawer.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
had ^vbd+hvd+aux++=had
told ^vprf+++xvbnx+=told
Tomas ^np+++??+=Tomas
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
leaving ^vbg+++xvbgx+=leaving
with ^in++++=with
Julian ^np++++=Julian,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
nothing ^pn++++=nothing
for ^in++++=for
her ^pp$+pp3+++=her
in ^in++++=in
the ^ati++++=the
village ^nn+nom+++=village
but ^cc++++=but
sickness ^nns+nom+++=sickness
and ^cc++++=and
salt ^nn++++=salt.
. ^zz++++=EXTRAWORD
Tomas ^np+++??+=Tomas
had ^vbd+hvd+aux++=had
called ^vprf+++xvbnx+=called
her ^pp$+pp3+++=her
selfish ^jj++++=selfish.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
called ^vprf+++xvbnx+=called
him ^pp3o+pp3+++=him
useless ^jj++++=useless.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone
out ^rp+pl+++=out
before ^in++++=before
midnight ^nn++++=midnight.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
father ^npt++++=father
died ^vbd+++xvbn+=died
believing ^vbg+vprv++xvbg+=believing
himself ^ppl+pp3+++=himself
responsible ^jj++++=responsible.
. ^zz++++=EXTRAWORD
Julian ^np++++=Julian
waited ^vbd+++xvbn+=waited
two ^cd++++=two
years ^nns++++=years
for ^in++++=for
Mara ^np+++??+=Mara,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
left ^jj+++xvbn+=left
alone ^rb++++=alone.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
Mara ^np+++??+=Mara
became ^vbd+++xvbn+=became
keeper ^nn++++=keeper
of ^in++++=of
lost ^xvbn+++xvbn+=lost
things ^nns++++=things
because ^cs+cos+++=because
she ^pp3a+pp3+++=she
could ^md+pos+++=could
not ^xnot++not++=not
bear ^vb+vprv+++=bear
to ^to+vcmp+++=to
lose ^vbi++++=lose
anything ^pn++++=anything
else ^rb+cnj+++=else.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
went ^vbd+++xvbn+=went
because ^cs+cos+++=because
of ^in"++++=of
me ^pp1o+pp1+++=me,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
were ^vbd+bed+vrb++=were
angry ^jj+pred+++=angry."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
always ^rb++++=always
angry ^jj+pred+++=angry.
. ^zz++++=EXTRAWORD
So ^ql++++=So
were ^vbd+bed+vrb++=were
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
stayed ^vprf+++xvbnx+=stayed
quiet ^jj+atrb+++=quiet
" ^zz++++="
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
the ^ati++++=the
storm ^nn++++=storm
had ^vbd+hvd+aux++=had
turned ^vprf+++xvbnx+=turned.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
the ^ati++++=the
mast ^nn++++=mast
had ^vbd+hvd+aux++=had
held ^vprf+++xvbnx+=held.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
wiser ^jjr++++=wiser.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
you ^pp2+pp2+++=you
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
kinder ^jjr++++=kinder.
. ^zz++++=EXTRAWORD
Pick ^vb++++=Pick
an ^at++++=an
' ^zz++++='if,'
if ^cs+cnd+++=EXTRAWORD
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara.
. ^zz++++=EXTRAWORD
Build ^nn++++=Build
a ^at++++=a
house ^nn++++=house
from ^in++++=from
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
still ^rb++++=still
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
live ^vb++++=live
there ^rn+pl+++=there."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
bowed ^vbd+++xvbnx+=bowed
her ^pp3o+pp3+++=her
head ^jjb++++=head.
. ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
why ^wrb+who+++=why
are ^vb+ber+vrb++=are
you ^pp2+pp2+++=you
here ^rn+pl+++=here?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Because
because ^cs+cos+++=EXTRAWORD
you ^pp2+pp2+++=you
want ^vb++++=want
me ^pp1o+pp1+++=me
to ^to++++=to
be ^vbi++vrb++=be."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
an ^at++++=an
answer ^nn++++=answer."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
may ^md+pos+++=may
be ^vb+be+vrb++=be
the ^ati++++=the
only ^rb+down+++=only
one ^pn++++=one."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
blue ^jj+atrb+++=blue
glass ^nn++++=glass
brightened ^vbd+++xvbn+=brightened.
. ^zz++++=EXTRAWORD
For ^in++++=For
an ^at++++=an
instant ^nn+nom+++=instant,
, ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
saw ^vbd+vprv++xvbn+=saw
him ^pp3o+pp3+++=him
clearly ^rb++++=clearly:
: ^zz++++=EXTRAWORD
wet ^jj+atrb+++=wet
hair ^nn++++=hair
across ^in+pl+++=across
his ^pp$+pp3+++=his
forehead ^nn++++=forehead,
, ^zz++++=EXTRAWORD
narrow ^jj+atrb+++=narrow
shoulders ^nns+nom+++=shoulders,
, ^zz++++=EXTRAWORD
the ^ati++++=the
old ^jj+atrb+++=old
blue ^nn++++=blue
coat ^nn++++=coat.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
nineteen ^cd++++=nineteen
and ^cc++++=and
would ^md+prd+++=would
always ^rb++++=always
be ^vb+be+vrb++=be
nineteen ^cd++++=nineteen.
. ^zz++++=EXTRAWORD
" ^zz++++="Open
open ^jj++++=EXTRAWORD
the ^ati++++=the
door ^nn++++=door,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
hand ^nn++++=hand
rose ^vbd+++xvbn+=rose
before ^cs+sub+++=before
she ^pp3a+pp3+++=she
knew ^vbd+vprv+tht0+xvbnx+=knew
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="Open
open ^jj++++=EXTRAWORD
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
you ^pp2+pp2+++=you
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
have ^md"++pmd"++=have
to ^md+nec+++=to
wonder ^vb++++=wonder
anymore ^nn+++??+=anymore."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
fingers ^nns+nom+++=fingers
closed ^vbd+++xvbn+=closed
around ^rp++++=around
the ^ati++++=the
cold ^jj+atrb+++=cold
brass ^nn++++=brass
knob ^nn++++=knob.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
will ^md+prd+++=will
happen ^vb+++??+=happen?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Ask."
ask ^vb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
will ^md+prd+++=will
it ^pp3+it+++=it
cost ^nn++++=cost?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Ask."
ask ^vb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
are ^vb+ber+vrb++=are
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Ask."
ask ^vb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Each ^dt++++=Each
question ^nn+nom+++=question
crowded ^vbd+++xvbn+=crowded
against ^in++++=against
the ^ati++++=the
next ^ap++++=next.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vb+hv+vrb++=had
only ^rb+down+++=only
one ^pn++++=one,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
door ^nn++++=door
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
feed ^vbi++++=feed
on ^rp++++=on
her ^pp3o+pp3+++=her
fear ^vb++++=fear
of ^in++++=of
choosing ^xvbg+++xvbg+=choosing
badly ^rb++++=badly.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
she ^pp3a+pp3+++=she
understood ^vbd+vprv++xvbnx+=understood.
. ^zz++++=EXTRAWORD
All ^abn++++=All
week ^nn++++=week
the ^ati++++=the
door ^nn++++=door
had ^vbd+hvd+aux++=had
called ^vprf+++xvbnx+=called
with ^in++++=with
answers ^nns+nom+++=answers:
: ^zz++++=EXTRAWORD
lost ^jj+atrb++xvbn+=lost
wives ^nns++++=wives,
, ^zz++++=EXTRAWORD
dead ^jj+atrb+++=dead
children ^nns++++=children,
, ^zz++++=EXTRAWORD
divine ^jj+atrb+++=divine
voices ^nns++++=voices,
, ^zz++++=EXTRAWORD
promised ^jj+atrb++xvbn+=promised
glory ^nn++++=glory.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
invited ^vbd+++xvbn+=invited
people ^nns++++=people
to ^to++++=to
ask ^vbi++++=ask
whether ^cs+who+++=whether
their ^pp$+pp3+++=their
deepest ^jjt+atrb+++=deepest
hopes ^nns++++=hopes
were ^vbd+bed+vrb++=were
true ^jj+pred+++=true.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
hope ^nn++++=hope
could ^md+pos+++=could
become ^vb++++=become
a ^at++++=a
hook ^nn++++=hook
as ^ql++++=as
easily ^rb++++=easily
as ^in++++=as
grief ^nn++++=grief.
. ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
father ^npt++++=father's
's ^$++++=EXTRAWORD
warning ^nn++++=warning
returned ^vbd+++xvbn+=returned
to ^in++++=to
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sea ^nn++++=sea
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
generous ^jj++++=generous.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
tightened ^vbd+++xvbn+=tightened
her ^pp3o+pp3+++=her
grip ^nn++++=grip
on ^in++++=on
the ^ati++++=the
knob ^nn++++=knob.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+vrb++=have
my ^pp$+pp1+++=my
question ^nn+nom+++=question,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
The ^ati++++=The
figure ^nn++++=figure
behind ^in+pl+++=behind
the ^ati++++=the
glass ^nn++++=glass
went ^vbd+++xvbn+=went
still ^jj+pred+++=still.
. ^zz++++=EXTRAWORD
" ^zz++++="Ask,
ask ^vb++++=EXTRAWORD
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
drew ^vbd+++xvbn+=drew
a ^at++++=a
long ^jj+atrb+++=long
breath ^nn++++=breath.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
question ^nn+nom+++=question
does ^vbz+doz+vrb++=does
the ^ati++++=the
door ^nn++++=door
not ^xnot++not++=not
want ^vb++++=want
me ^pp1o+pp1+++=me
to ^to++++=to
ask ^vbi++++=ask?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
blue ^jj+atrb+++=blue
glass ^nn++++=glass
shattered ^vbd+++xvbn+=shattered.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
outward ^jjb++++=outward,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
inward ^jjb++++=inward,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
the ^ati++++=the
night ^nn++++=night
behind ^in+pl+++=behind
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
swallowed ^vprf+++xvbnx+=swallowed
every ^at++++=every
fragment ^nn+nom+++=fragment.
. ^zz++++=EXTRAWORD
A ^at++++=A
cry ^nn++++=cry
came ^vbd+++xvbn+=came
from ^in+ppvb+++=from
the ^ati++++=the
other ^ap++++=other
side ^nn++++=side
in ^in++++=in
a ^at++++=a
hundred ^cd++++=hundred
voices ^nns++++=voices
Tomas ^np+++??+=Tomas,
, ^zz++++=EXTRAWORD
Mira ^np+++??+=Mira
Farrow ^np++++=Farrow,
, ^zz++++=EXTRAWORD
weeping ^nn++++=weeping
infants ^nns+nom+++=infants,
, ^zz++++=EXTRAWORD
cheering ^jj+atrb+++=cheering
crowds ^nns++++=crowds,
, ^zz++++=EXTRAWORD
mothers ^nns+nom+++=mothers,
, ^zz++++=EXTRAWORD
gods ^nns++++=gods,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
monsters ^nns+nom+++=monsters.
. ^zz++++=EXTRAWORD
The ^ati++++=The
brass ^nn++++=brass
knob ^nn++++=knob
turned ^vbd+++xvbn+=turned
beneath ^in+pl+++=beneath
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
The ^ati++++=The
door ^nn++++=door
tried ^vbd+++xvbn+=tried
to ^to+vcmp+++=to
open ^vbi++++=open.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
threw ^vbd+++xvbnx+=threw
her ^pp$+pp3+++=her
weight ^nn++++=weight
against ^in++++=against
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Through ^in++++=Through
the ^ati++++=the
empty ^jj+atrb+++=empty
window ^nn++++=window
poured ^vbd+++xvbn+=poured
the ^ati++++=the
smell ^nn++++=smell
of ^in++++=of
deep ^jj+atrb+++=deep
water ^nn++++=water.
. ^zz++++=EXTRAWORD
Hands ^nns++++=Hands
appeared ^vbd+seem++xvbn+=appeared
around ^rp++++=around
the ^ati++++=the
door ^nn++++=door's
's ^$++++=EXTRAWORD
edges ^nns++++=edges,
, ^zz++++=EXTRAWORD
pale ^nn++++=pale
fingers ^nns+nom+++=fingers
curling ^vwbg+++xvbg+=curling
from ^in++++=from
the ^ati++++=the
other ^ap++++=other
side ^nn++++=side.
. ^zz++++=EXTRAWORD
The ^ati++++=The
oak ^nn++++=oak
shuddered ^vbd+++xvbn+=shuddered.
. ^zz++++=EXTRAWORD
Sand ^nn++++=Sand
swirled ^vbd+++xvbn+=swirled
around ^rp++++=around
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
boots ^nns++++=boots.
. ^zz++++=EXTRAWORD
A ^at++++=A
voice ^nn++++=voice
answered ^vbd+vpub++xvbn+=answered
from ^in++++=from
everywhere ^rb++++=everywhere.
. ^zz++++=EXTRAWORD
" ^zz++++="ASKING."
asking ^vbg+vsua++xvbg+=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
door ^nn++++=door
did ^vbd+dod+aux++=did
not ^xnot++not++=not
fear ^vb++++=fear
a ^at++++=a
particular ^jj+atrb+++=particular
question ^nn+nom+++=question.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
feared ^vbd+vprv++xvbn+=feared
the ^ati++++=the
act ^nn++++=act
itself ^ppl++++=itself:
: ^zz++++=EXTRAWORD
true ^jj+atrb+++=true
