By ^in++++=By
father ^nn++++=father
let ^vbd+++xvbn+=let
the ^ati++++=the
light ^nn++++=light
die ^vb++++=die."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
went ^vbd+++xvbn+=went
out ^rp+pl+++=out
in ^in++++=in
the ^ati++++=the
storm ^nn++++=storm."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
knew ^vbd+vprv+tht0+xvbnx+=knew
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
out ^rp+pl+++=out
there ^rn+pl+++=there."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
remembered ^vwbn+vprv++xvbn+=remembered
fragments ^nns+nom+++=fragments:
: ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
parents ^nns++++=parents
arguing ^vwbg+vpub++xvbg+=arguing,
, ^zz++++=EXTRAWORD
a ^at++++=a
door ^nn++++=door
slamming ^vwbg+++xvbg+=slamming,
, ^zz++++=EXTRAWORD
her ^pp3o+pp3+++=her
mother ^npt++++=mother's
's ^vbz+bez+vrb++0=EXTRAWORD
yellow ^jj+atrb+++=yellow
coat ^nn++++=coat
vanishing ^vwbg+++xvbg+=vanishing
into ^in++++=into
rain ^nn++++=rain.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
taken ^vprf+++xvbnx+=taken
the ^ati++++=the
small ^jj+atrb+++=small
boat ^nn++++=boat.
. ^zz++++=EXTRAWORD
Why ^wrb+who+++=Why,
, ^zz++++=EXTRAWORD
no ^at++++=no
one ^cd1++++=one
ever ^rb++++=ever
explained ^vbd+vpub++xvbn+=explained.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
lamp ^nn++++=lamp
failed ^vbd+++xvbn+=failed,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
an ^at++++=an
electrical ^jj+atrb+++=electrical
fault ^nn++++=fault."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No.
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
extinguished ^vbd+++xvbnx+=extinguished
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
true ^jj++++=true."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
thought ^vbd+++xvbnx+=thought
darkness ^nns+nom+++=darkness
would ^md+prd+++=would
keep ^vb++++=keep
me ^pp1o+pp1+++=me
from ^in++++=from
leaving ^xvbg+++xvbg+=leaving
the ^ati++++=the
island ^nn++++=island."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
dead ^jj+atrb+++=dead
woman ^nn++++=woman
raised ^vbd+++xvbn+=raised
a ^at++++=a
hand ^nn++++=hand
and ^cc++++=and
touched ^vbd+++xvbn+=touched
the ^ati++++=the
lens ^nn++++=lens.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
believed ^vbd+vprv+tht0+xvbnx+=believed
I ^pp1a+pp1+++=I
would ^md+prd+++=would
turn ^vb++++=turn
back ^jjb++++=back.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
I ^pp1a+pp1+++=I
had ^vb+hv+aux++=had
already ^rb++splt++=already
passed ^vprf+++xvbnx+=passed
the ^ati++++=the
reef ^nn++++=reef."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Far ^rb+pl+++=Far
below ^in+pl+++=below
came ^vbd+++xvbn+=came
the ^ati++++=the
crash ^nn++++=crash
of ^in++++=of
waves ^nns++++=waves
against ^in++++=against
stone ^nn++++=stone.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
remembered ^vwbn+vprv+tht0+xvbn+=remembered
her ^pp$+pp3+++=her
father ^nn++++=father's
's ^$++++=EXTRAWORD
voice ^nn++++=voice
that ^tht+rel+++=that
night ^nn++++=night:
: ^zz++++=EXTRAWORD
Stay ^vb++++=Stay
inside ^jjb++++=inside.
. ^zz++++=EXTRAWORD
Stay ^vb++++=Stay
away ^in+pl+++=away
from ^in"++++=from
the ^ati++++=the
windows ^nns++++=windows.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
later ^rbr+tm+++=later:
: ^zz++++=EXTRAWORD
The ^ati++++=The
current ^nn++++=current
took ^vbd+++xvbn+=took
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+whq++=EXTRAWORD
were ^vbd+bed+vrb++=were
you ^pp2+pp2+++=you
leaving ^nvbg+++xvbg+=leaving?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
mother ^npt++++=mother
looked ^vbd+++xvbn+=looked
toward ^in++++=toward
the ^ati++++=the
blackening ^jj+atrb++xvbg+=blackening
horizon ^nn++++=horizon.
. ^zz++++=EXTRAWORD
" ^zz++++="Because
because ^cs+cos+++=EXTRAWORD
the ^ati++++=the
sea ^nn++++=sea
had ^vbd+hvd+aux++=had
begun ^vprf+++xvbnx+=begun
calling ^vbg+nom++xvbg+=calling
your ^pp$+pp2+++=your
brother ^nn++++=brother."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Lightning ^nn++++=Lightning
opened ^vbd+++xvbn+=opened
the ^ati++++=the
sky ^nn++++=sky.
. ^zz++++=EXTRAWORD
For ^in++++=For
an ^at++++=an
instant ^nn+nom+++=instant,
, ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
saw ^vbd+vprv++xvbn+=saw
shapes ^nns++++=shapes
standing ^vwbg+++xvbg+=standing
across ^in+pl+++=across
the ^ati++++=the
water ^nn++++=water
hundreds ^cds++++=hundreds
of ^in++++=of
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
pale ^nn++++=pale
and ^cc++++=and
motionless ^jj++++=motionless
between ^in++++=between
the ^ati++++=the
waves ^nns++++=waves.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
darkness ^nns+nom+++=darkness
returned ^vbd+++xvbn+=returned.
. ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
mother ^npt++++=mother
placed ^vwbn+++xvbn+=placed
both ^abx++++=both
hands ^nns++++=hands
on ^in++++=on
the ^ati++++=the
lens ^nn++++=lens.
. ^zz++++=EXTRAWORD
" ^zz++++="Light
light ^jj++++=EXTRAWORD
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
looked ^vbd+++xvbn+=looked
at ^rb++++=at
the ^ati++++=the
oil ^nn++++=oil
burner ^nn++++=burner.
. ^zz++++=EXTRAWORD
" ^zz++++="Why?"
why ^wrb+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="So
so ^ql++++=EXTRAWORD
I ^pp1a+pp1+++=I
can ^md+pos+++=can
find ^vb+vprv+tht0++=find
my ^pp$+pp1+++=my
way ^nn++++=way
home ^nr++++=home."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
A ^at++++=A
bell ^nn++++=bell
rang ^vbd+++xvbn+=rang
below ^in+strn+++=below.
. ^zz++++=EXTRAWORD
Once ^rb+tm+++=Once.
. ^zz++++=EXTRAWORD
Twice ^rb++++=Twice.
. ^zz++++=EXTRAWORD
The ^ati++++=The
tower ^nn++++=tower's
's ^vbz+bez+vrb++0=EXTRAWORD
outer ^jjb+atrb+++=outer
door ^nn++++=door
slammed ^vbd+++xvbn+=slammed.
. ^zz++++=EXTRAWORD
" ^zz++++="Mara!"
mara ^nn+++??+=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np++++=Elias's
's ^$++++=EXTRAWORD
voice ^nn++++=voice
rose ^vbd+++xvbn+=rose
through ^in++++=through
the ^ati++++=the
stairwell ^nn+++??+=stairwell.
. ^zz++++=EXTRAWORD
" ^zz++++="Don't
do ^vb+do+vrb++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
light ^nn++++=light
it ^pp3+it+++=it!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
mother ^npt++++=mother's
's ^$++++=EXTRAWORD
face ^nn++++=face
hardened ^vbd+++xvbn+=hardened.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
emerged ^vbd+++xvbn+=emerged
through ^in++++=through
the ^ati++++=the
trapdoor ^nn++++=trapdoor,
, ^zz++++=EXTRAWORD
carrying ^vbg+++xvbg+=carrying
a ^at++++=a
flare ^vb++++=flare
gun ^nn++++=gun.
. ^zz++++=EXTRAWORD
Rain ^nn++++=Rain
streaked ^vbd+++xvbn+=streaked
his ^pp$+pp3+++=his
coat ^nn++++=coat.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
aimed ^vbd+++xvbnx+=aimed
at ^rb++++=at
the ^ati++++=the
woman ^nn++++=woman.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
shoot ^vb++++=shoot
a ^at++++=a
ghost ^nn++++=ghost,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
not ^xnot++not++=not
a ^at++++=a
ghost ^nn++++=ghost."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
mother ^nn++++=mother
smiled ^vbd+++xvbn+=smiled
at ^in++++=at
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
beautiful ^jj+atrb+++=beautiful
boy ^nn++++=boy."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
flinched ^vbd+++xvbn+=flinched.
. ^zz++++=EXTRAWORD
" ^zz++++="Tell
tell ^vb++++=EXTRAWORD
her ^pp$+pp3+++=her,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
woman ^nn++++=woman
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
kept ^vbd+++xvbnx+=kept
the ^ati++++=the
gun ^nn++++=gun
raised ^vbd+++xvbn+=raised.
. ^zz++++=EXTRAWORD
" ^zz++++="There's
there ^ex+pex+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
shipwreck ^nn++++=shipwreck
under ^in++++=under
the ^ati++++=the
western ^jj+atrb+++=western
reef ^nn++++=reef.
. ^zz++++=EXTRAWORD
Older ^jjr++++=Older
than ^in++++=than
the ^ati++++=the
island ^nn++++=island
settlement ^nn+nom+++=settlement.
. ^zz++++=EXTRAWORD
Dad ^npt++++=Dad
found ^vbd+vprv++xvbn+=found
records ^vbz+vpub+++=records
in ^in++++=in
the ^ati++++=the
church ^npl++++=church
archive ^jj++++=archive.
. ^zz++++=EXTRAWORD
The ^ati++++=The
first ^od++++=first
lighthouse ^nn++++=lighthouse
was ^vbd+bedz+aux++=wasn't
n't ^xnot++not++0=EXTRAWORD
built ^vbd+++xvbn+=built
to ^to++++=to
guide ^vbi++++=guide
ships ^nns++++=ships
around ^in++++=around
the ^ati++++=the
reef ^nn++++=reef."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
what ^wdt+who+++=what
was ^vbd+bedz+vrb++=was
it ^pp3+it+++=it
for ^in+strn+++=for?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="To
to ^to++++=EXTRAWORD
keep ^vbi++++=keep
the ^ati++++=the
drowned ^nn++++=drowned
from ^in++++=from
coming ^xvbg+++xvbg+=coming
ashore ^rb+pl+++=ashore."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
tower ^nn++++=tower
shook ^vbd+++xvbn+=shook
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
nodded ^vbd+++xvbn+=nodded
toward ^in++++=toward
the ^ati++++=the
lens ^nn++++=lens.
. ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+dem+++=EXTRAWORD
light ^nn++++=light
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
like ^in++++=like
an ^at++++=an
ordinary ^jj+atrb+++=ordinary
beacon ^nn++++=beacon.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
draws ^vbz++++=draws
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
the ^ati++++=the
lighthouse ^nn++++=lighthouse
was ^vbd+bedz+aux++=was
decommissioned ^vpsv++agls+xvbnx+=decommissioned,
, ^zz++++=EXTRAWORD
Dad ^npt++++=Dad
removed ^vwbn+++xvbn+=removed
part ^nn++++=part
of ^in++++=of
the ^ati++++=the
lens ^nn++++=lens
so ^ql++++=so
it ^pp3+it+++=it
could ^md+pos+++=could
never ^rb++++=never
be ^vb+be+aux++=be
lit ^vpsv++agls+xvbnx+=lit."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
looked ^vbd+++xvbn+=looked
at ^rb++++=at
the ^ati++++=the
gleaming ^jj+atrb++xvbg+=gleaming
mechanism ^nn+nom+++=mechanism.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
seems ^vbz+seem+++=seems
complete ^jj++++=complete."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
put ^vbd+++xvbnx+=put
it ^pp3+it+++=it
back ^jjb++++=back."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
mother ^npt++++=mother
watched ^vbd+++xvbn+=watched
them ^pp3o+pp3+++=them
with ^in++++=with
her ^pp$+pp3+++=her
one ^cd1++++=one
clear ^jj+atrb+++=clear
eye ^nn++++=eye.
. ^zz++++=EXTRAWORD
" ^zz++++="After
after ^cs+sub+++=EXTRAWORD
she ^pp3a+pp3+++=she
drowned ^vbd+++xvbnx+=drowned,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
continued ^vbd+++xvbn+=continued,
, ^zz++++=EXTRAWORD
" ^zz++++="Dad
dad ^npt++++=EXTRAWORD
became ^vbd+++xvbn+=became
convinced ^vbd+++xvbn+=convinced
he ^pp3a+pp3+++=he
could ^md+pos+++=could
bring ^vb++++=bring
her ^pp$+pp3+++=her
home ^nr++++=home.
. ^zz++++=EXTRAWORD
Every ^at++++=Every
storm ^nn++++=storm,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
tried ^vbd+++xvbnx+=tried
to ^to+vcmp+++=to
repair ^vbi++++=repair
the ^ati++++=the
lamp ^nn++++=lamp.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
stopped ^vbd+++xvbnx+=stopped
him ^pp3o+pp3+++=him
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
could ^md+pos+++=could."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="For
for ^in++++=EXTRAWORD
twenty ^cd++++=twenty-three
- ^zz++++=EXTRAWORD
three ^cd++++=EXTRAWORD
years ^nns++++=years?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
my ^pp$+pp1+++=my
father ^nn++++=father."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
you ^pp2+pp2+++=you
never ^rb++++=never
told ^vbd+vpub++xvbn+=told
me ^pp1o+pp1+++=me?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
left ^vbd+++xvbn+=left."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
told ^vbd+vpub++xvbn+=told
me ^pp1o+pp1+++=me
to ^to++++=to
leave ^vbi++++=leave!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
seventeen ^cd++++=seventeen."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
my ^pp$+pp1+++=my
fault ^nn++++=fault.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
said ^vbd+vpub+tht0+xvbn+=said
I ^pp1a+pp1+++=I
made ^vbd+++xvbnx+=made
her ^pp$+pp3+++=her
take ^vb++++=take
the ^ati++++=the
boat ^nn++++=boat."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
lowered ^vbd+++xvbn+=lowered
the ^ati++++=the
gun ^nn++++=gun
a ^at++++=a
fraction ^nn+nom+++=fraction.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
mother ^npt++++=mother
moved ^vbd+++xvbn+=moved
behind ^in+pl+++=behind
the ^ati++++=the
lens ^nn++++=lens.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
glass ^nn++++=glass
split ^vbd+++xvbn+=split
her ^pp3o+pp3+++=her
body ^nn++++=body
into ^in++++=into
shining ^xvbg+++xvbg+=shining
pieces ^nns++++=pieces.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
looked ^vbd+++xvbn+=looked
older ^jjr++++=older
than ^in++++=than
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
an ^at++++=an
hour ^nn++++=hour
ago ^rb++++=ago.
. ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
found ^vbd+vprv+tht0+xvbnx+=found
your ^pp$+pp2+++=your
university ^nn+nom+++=university
letter ^nn++++=letter,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="You'd
you ^pp2+pp2+++=EXTRAWORD
'd ^vbd+hvd+aux++0=EXTRAWORD
been ^vprf+ben+aux+xvbnx+=been
accepted ^vpsv++agls+xvbnx+=accepted
on ^in++++=on
the ^ati++++=the
mainland ^nn++++=mainland.
. ^zz++++=EXTRAWORD
Dad ^npt++++=Dad
wanted ^vbd+++xvbn+=wanted
you ^pp2+pp2+++=you
to ^to++++=to
refuse ^vbi++++=refuse.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
told ^vbd+vpub++xvbnx+=told
him ^pp3o+pp3+++=him
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
taking ^vbg+++xvbgx+=taking
both ^abx++++=both
of ^in++++=of
us ^pp1o+pp1+++=us
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
fought ^vbd+++xvbnx+=fought.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
left ^vbd+++xvbnx+=left
that ^dt+dem+++=that
night ^nn++++=night
to ^to++++=to
arrange ^vbi++++=arrange
passage ^nn+nom+++=passage
with ^in++++=with
a ^at++++=a
fisherman ^nn+nom+++=fisherman."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
could ^md+pos+++=could
scarcely ^rb+down+splt++=scarcely
hear ^vb+vprv+++=hear
him ^pp3o+pp3+++=him
over ^in++++=over
the ^ati++++=the
wind ^nn++++=wind.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
knew ^vbd+vprv++xvbn+=knew?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
then ^rn+tm+++=then.
. ^zz++++=EXTRAWORD
Dad ^npt++++=Dad
told ^vbd+vpub++xvbn+=told
me ^pp1o+pp1+++=me
years ^nns++++=years
later ^rbr+tm+++=later."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
you ^pp2+pp2+++=you
let ^vbd+++xvbn+=let
me ^pp1o+pp1+++=me
believe ^vb+vprv+++=believe
" ^zz++++="
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
blamed ^vbd+++xvbnx+=blamed
you ^pp2+pp2+++=you
because ^cs+cos+++=because
I ^pp1a+pp1+++=I
needed ^vbd+++xvbnx+=needed
to ^to+vcmp+++=to
blame ^vbi++++=blame
someone ^pn++++=someone."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
simplicity ^nn+nom+++=simplicity
of ^in++++=of
it ^pp3+it+++=it
silenced ^vbd+++xvbn+=silenced
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
mother ^npt++++=mother
placed ^vwbn+++xvbn+=placed
a ^at++++=a
hand ^nn++++=hand
on ^in++++=on
the ^ati++++=the
burner ^nn++++=burner.
. ^zz++++=EXTRAWORD
" ^zz++++="Your
your ^pp$+pp2+++=EXTRAWORD
father ^nn++++=father
finally ^rb++++=finally
understood ^vbd+vprv++xvbn+=understood,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Bringing
bringing ^jj+++xvbg+=EXTRAWORD
her ^pp3o+pp3+++=her
back ^rp++++=back
meant ^vprf+++xvbn+=meant
bringing ^vbg+++xvbg+=bringing
all ^abn++++=all
of ^in++++=of
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That's
's ^vbz+bez+vrb++0=EXTRAWORD
why ^wrb+who+++=why
he ^pp3a+pp3+++=he
never ^rb++++=never
completed ^vbd+++xvbn+=completed
the ^ati++++=the
light ^jj++++=light
while ^cs+sub+++=while
he ^pp3a+pp3+++=he
lived ^vbd+++xvbnx+=lived."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
why ^wrb+who+++=why
leave ^nn++++=leave
me ^pp1o+pp1+++=me
the ^ati++++=the
key ^jjb++++=key?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
do ^vb+do+vrb++=do."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np++++=Elias's
's ^$++++=EXTRAWORD
gaze ^nn++++=gaze
dropped ^vbd+++xvbn+=dropped.
. ^zz++++=EXTRAWORD
Below ^rb++++=Below
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
a ^at++++=a
door ^nn++++=door
banged ^vbd+++xvbn+=banged
open ^jj++++=open.
. ^zz++++=EXTRAWORD
Wet ^jj+atrb+++=Wet
footsteps ^nns++++=footsteps
began ^vbd+++xvbn+=began
to ^to++++=to
climb ^vbi++++=climb
the ^ati++++=the
stairs ^nns++++=stairs.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
one ^cd1++++=one
pair ^nn++++=pair.
. ^zz++++=EXTRAWORD
Many ^ap++++=Many.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
mother ^nn++++=mother
laughed ^vbd+++xvbn+=laughed
softly ^rb++++=softly.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
left ^vbd+++xvbnx+=left
you ^pp2+pp2+++=you
the ^ati++++=the
key ^jjb++++=key,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="because
because ^cs+cos+++=EXTRAWORD
he ^pp3a+pp3+++=he
thought ^vbd+++xvbnx+=thought
you ^pp2+pp2+++=you
were ^vbd+bed+vrb++=were
the ^ati++++=the
only ^rb+down+++=only
one ^cd1++++=one
who ^whp+rel+subj++=who
could ^md+pos+++=could
destroy ^vb++++=destroy
the ^ati++++=the
lens ^nn++++=lens."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
looked ^vbd+++xvbn+=looked
at ^rb++++=at
the ^ati++++=the
brass ^nn++++=brass
and ^cc++++=and
glass ^nn++++=glass
tower ^nn++++=tower
in ^in++++=in
the ^ati++++=the
center ^nn++++=center
of ^in++++=of
the ^ati++++=the
room ^nn++++=room.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
have ^md"++pmd"++=have
to ^md+nec+++=to
do ^vb++++=do
it ^pp3+it+++=it
now ^rn+tm+++=now,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
The ^ati++++=The
drowned ^jj+atrb++xvbn+=drowned
woman ^nn++++=woman's
's ^vbz+bez+vrb++0=EXTRAWORD
clear ^jj+atrb+++=clear
eye ^nn++++=eye
filled ^vbd+++xvbn+=filled
with ^in++++=with
sorrow ^nn++++=sorrow.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
your ^pp$+pp2+++=your
mother ^nn++++=mother."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
footsteps ^nns++++=footsteps
circled ^vbd+++xvbn+=circled
upward ^jjb++++=upward.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
wear ^nn++++=wear
her ^pp3o+pp3+++=her
face ^nn++++=face,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
