prompt,source,filename,ttr,wrlengh,wcount,that_del,contrac,pres,pro2,pro_do,pdem,gen_emph,pro1,it,be_state,sub_cos,prtcle,pany,gen_hdg,amplifr,wh_ques,pos_mod,o_and,wh_cl,finlprep,n,prep,adj_attr,pasttnse,pro3,perfects,rel_obj,rel_subj,rel_pipe,p_and,n_nom,tm_adv,pl_adv,advs,inf,prd_mod,sua_vb,sub_cnd,nec_mod,spl_aux,conjncts,agls_psv,by_pasv,whiz_vbn,sub_othr,vcmp,downtone,pred_adj,allmodal,allconj,allpasv,allwh,allwhrel,alladj,allpro,have,allverb,vprogrsv,that_rel,jcmp,nonf_vth,att_vth,fact_vth,lkly_vth,att_jth,fact_jth,lkly_jth,nfct_nth,att_nth,fct_nth,lkly_nth,spch_vto,mntl_vto,dsre_vto,efrt_vto,prob_vto,x1_jto,x2_jto,x3_jto,x4_jto,x5_jto,all_nto,nonfadvl,atadvl,fctadvl,lklydvl,all_vth,all_jth,all_nth,all_th,all_vto,all_jto,all_to,all_advl,act_ipv,act_tpv,mentalpv,commpv,occurpv,copulapv,aspectpv,humann,prcessn,cognitn,abstrcn,concrtn,tccncrt,quann,placen,groupn,sizej,timej,colorj,evalj,relatnj,topicj,actv,commv,mentalv,causev,occurv,existv,aspectv,f1,f2,f3,f4
llm_free,ai,4000_story_3492_llm_free.txt,0.9736145815,0.2326969118,-0.329391726,0.1342328213,-0.288089059,-0.101299792,0.2467067806,-0.82486711,0.6693377185,-1.014380106,0.0410123392,0.0274457294,-0.266290531,-0.708604643,-0.379360977,0.7685305758,0.6655664559,-0.718952271,-0.461576178,-0.455597656,-0.78397272,1.8959945456,-0.941817238,0.0559890328,-1.176886188,-0.816621311,0.8359117118,0.7490922395,0.3256190707,-0.137768642,-0.336416502,-0.318827416,-0.424831694,-0.280023214,1.1915575144,0.1099835786,-0.402502922,-0.20620438,-0.748387389,0.0965080521,0.2496546515,0.2280473747,-0.200646782,-0.662219244,0.0679448049,-1.001161153,0.1793965438,0.2204539762,0.2024748736,-0.854596402,0.2214519183,-0.615841195,-0.7145868,-0.016997691,0.7266918734,-0.278682655,-0.482765908,0.6321057016,-0.113341231,0.9653043416,-0.632351977,0.0355628438,0.4066535053,0.1198593554,-1.231039853,0.8836521216,-0.289513669,1.1917343226,0.7179482279,-0.324160474,-0.149287935,-0.248365383,-0.369860065,1.4965732847,1.3632954196,-0.957669306,-0.38266139,1.8819956598,0.0113048305,-0.33345673,-0.74415125,2.1860576619,-0.478595003,-0.417845591,0.5918337255,-0.535253036,1.0461054705,0.5639999367,1.0337385123,0.0467452634,1.0806562868,0.5146548602,0.2653686142,0.7571495956,-0.052306335,0.6894942619,0.9035103539,-0.7206068,-0.489040381,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,0.2545021452,-1.270979289,-0.565546433,-1.108563828,1.5172683049,0.4573570226,0.2715300165,0.4544279214,-0.471882834,0.223963782,-0.19481719,-0.33921571,-0.754513312,-0.460065961,-0.627016552,1.3359181201,0.3425151824,0.8783960376,-0.218203274,1.1889832862,1.458423262,1.6550346529,-10.32162725,-3.79439041,6.4064104065,1.8868365379
human,human,4000_story_3493.txt,-0.640263394,-0.692610141,1.6892456972,-1.20875827,-0.871648695,-1.079254162,-0.816505566,-0.944203069,-0.786750789,-0.271112802,1.9526922403,-1.547714329,-0.9280274,-1.12316803,0.2575881993,-1.275676001,-0.260176809,0.2264179193,-0.348416288,-0.081334104,0.9359936948,-0.484629043,0.9293072518,-0.359098765,2.2470731278,3.8310601703,-0.91785333,-2.434025283,-1.683754203,-0.34010229,-0.598865418,0.9516050818,1.7665796001,-0.331389432,-1.603181458,-0.627527665,-0.083129701,-0.469881529,-0.120498177,-1.069468588,0.4022339347,-0.809237522,1.3699020127,-0.989794874,-0.724621049,0.7737360259,-0.99949503,1.1144039504,1.5053058346,-1.157326146,-0.495780672,-0.277334932,1.2048826211,-1.059533822,-0.530447424,-0.170664469,2.9373897607,-0.392133339,-0.18649489,-1.982901036,0.9063951851,0.8974087943,0.0703759536,-0.406897812,0.9421856648,-0.52234931,-0.289513669,-0.640172914,0.3117591439,1.3533596288,-0.149287935,2.1420776855,-0.369860065,-0.405595771,-0.967537087,-0.389184684,-0.994557187,-0.4880277,1.052376944,2.4044696536,-0.27301049,-0.475839257,0.5367280088,-0.417845591,2.0263961915,-0.535253036,0.519805574,-0.935380069,0.5771205852,-0.277713486,0.0578544382,0.1597567163,-0.2297233,-0.620976038,0.2333341917,0.030727285,-0.515755228,0.3074059051,-0.270995528,1.0851895669,-0.188007178,-0.276801185,-0.227359292,0.1350103052,-0.752352295,0.2399885833,-0.427215264,-0.115468931,-0.673059026,-0.471415441,0.0492465546,0.559727689,-0.415895799,-0.253668452,-0.496114615,0.3821814504,-0.506114877,-0.156501839,-0.627016552,-1.384729599,-1.505259841,-1.352007257,-1.720696824,-0.502494385,-0.637227044,-1.146702922,2.4164129473,5.2899152541,-18.55454417,-4.572030675
llm_free,ai,4000_story_3493_llm_free.txt,0.0129729297,0.695350438,-0.498128474,0.6714292579,-0.426560837,-0.481269324,-0.196298364,-0.466859234,1.2824276163,-0.442636026,-0.73036727,-0.447000071,-0.549892047,-0.708604643,-0.379360977,-0.808428783,0.110120497,-0.718952271,2.4805809812,-1.578388311,-0.564868718,-0.930995966,0.504051686,1.0098078025,-0.391389639,0.1705950416,0.7480477317,-0.286532823,0.2956284249,-0.137768642,-0.926926563,-0.318827416,-0.424831694,0.6702518119,0.1668198913,1.9045942703,-0.791305105,-0.522616959,-0.240096122,1.2624846924,-0.665821048,-1.154999155,0.4101221939,-0.615422725,2.4456423671,-1.001161153,2.0758742925,-0.896983491,-0.92269732,-0.753686488,-0.234968821,-0.994171724,-0.81658759,3.1442408983,1.3971661653,-0.602737213,-0.249369458,-0.841907874,-0.991185137,0.7105211609,-0.316711533,-0.222990941,-0.60217915,0.0028022072,1.2526464532,-0.082973863,-0.49097501,-0.640172914,0.7179482279,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,0.5863512508,0.7477845595,-0.26028223,-0.4880277,-0.509231226,-0.33345673,0.6692710307,-0.475839257,1.0443895148,-0.417845591,-0.125447508,0.8743084692,-0.532794219,0.0187708437,-0.336115269,0.0467452634,-0.146705931,-0.550039571,-0.031686534,-0.161600827,0.5189747188,0.030727285,-0.061590242,0.3074059051,-1.14317494,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,0.1799203348,-0.011839395,-0.703877602,0.9769354552,-0.138331227,-0.736779002,-0.649358611,1.9637245913,-0.583856906,-1.072466567,0.2269992051,0.5024143104,-0.754513312,0.1470622831,0.0292614923,0.1081386365,0.9199448771,0.2681913627,-0.796085409,1.2969499461,0.3767972977,-0.051770996,-13.89616011,-0.499017054,3.006832451,0.3047247794
human,human,4000_story_3494.txt,-1.716182043,0.2326969118,-0.443537173,-1.20875827,-0.772740282,-0.693055621,-1.200443358,-1.182874986,-0.48020584,-0.442636026,-0.702418733,-1.64260349,-0.549892047,-0.708604643,-0.379360977,-0.45799337,-0.445325462,-0.500789919,-0.801055851,-1.417989646,1.5385297,0.1105268541,1.7798183834,-0.144195153,1.7032678246,1.3131038545,-1.030319224,-0.73763331,-1.173913223,0.2668986555,-1.123763249,0.1046500829,0.9931403198,0.1309065267,-0.298969937,0.3558206597,0.1251571826,0.1893113427,0.5073910362,-1.069468588,-1.199848539,-0.03127385,2.3296818314,-0.334643614,0.2765147665,-0.468691999,-1.409544273,1.0026602036,-0.330501429,-0.148227002,-1.147810299,-0.1976864,1.4274298003,-0.79049224,-0.530447424,-0.494719027,0.5585413295,-1.438638446,-0.113341231,-1.860059145,1.81386146,-0.481544727,0.4066535053,-0.758069257,-0.299657488,-0.698099489,-0.893897692,0.2757807044,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,-0.967537087,-0.104942373,-0.26028223,0.1044781399,1.2258889629,-0.33345673,-0.74415125,-0.475839257,-0.478595003,-0.417845591,-0.842728741,8.3919698316,-0.532794219,1.2455363031,-0.792733196,-1.142936816,-0.146705931,-0.550039571,-1.120888745,0.0352742635,-0.909227917,-0.439820556,1.7550697031,-0.7206068,-0.489040381,1.788964875,-0.188007178,-0.276801185,-0.227359292,2.633009194,-0.808288653,0.1770315887,-0.288884095,0.4141816804,-1.187220372,-1.311733384,-0.776377733,-0.581019794,-1.143727263,0.0192642531,1.3116699349,-0.27909928,-0.381915659,3.0309214405,-0.627016552,-0.701079659,-1.081811398,-1.120550311,-0.796085409,-0.466505499,-1.076637592,-0.88907188,7.0240290958,5.9277417098,-11.62846726,-3.402560326
llm_free,ai,4000_story_3494_llm_free.txt,0.5125065886,0.2326969118,-0.115989367,-0.895393682,-0.238634853,-0.338002124,-0.092930497,0.96517227,-0.556842077,-0.156763986,-0.529137807,0.0274457294,-0.266290531,0.5350855162,-0.379360977,0.5933128692,-0.445325462,-0.064465216,-0.122096506,-0.562530099,-0.871614321,0.8544717255,0.0787961201,0.5387861878,-0.518948908,-0.43948248,0.8499699486,0.3170523363,0.8054694047,-0.744769588,0.057256871,-0.742304916,-0.489284968,-0.678111401,0.3997148056,-0.234188335,-0.055358116,-0.918132681,-0.539090985,0.0068175413,-0.742110689,0.3144877828,-0.811415757,-0.615422725,-0.432623103,-0.468691999,0.3844211653,0.0528383561,-1.100356087,-0.854596402,-1.278216224,-0.476456263,-0.862951586,-0.18514868,0.307645441,-0.422706903,-0.150624807,-0.22736445,-0.040187573,0.8424624509,-0.395621644,-1.084836892,-0.60217915,-0.816597831,-1.231039853,-0.785974579,-0.893897692,-0.640172914,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,-0.190592918,-0.104942373,-1.484073825,-1.37678646,0.0113048305,-0.33345673,-0.03744011,-0.475839257,-0.478595003,-0.417845591,-0.125447508,-0.535253036,-0.532794219,-0.526458249,-0.336115269,-1.467395565,-0.760387041,-0.550039571,-1.516962276,-1.474101431,-0.480767126,-1.239751885,-0.742837721,-0.7206068,-0.489040381,0.7333019128,-0.188007178,-0.276801185,-0.227359292,-0.489489417,-0.248925075,0.7436445407,-0.773043187,-1.505801786,1.3424534475,-0.913688043,-0.141282127,1.3845758691,-1.143727263,-0.253668452,0.588556115,0.0214828703,-0.754513312,-0.460065961,-0.627016552,1.238253843,-0.331152795,-0.047431745,-0.218203274,0.1812944605,1.7964313759,2.7821704587,-9.990013353,-12.06413955,2.6979349995,-2.180913756
human,human,4000_story_3495.txt,0.0129729297,-0.692610141,-1.58747307,-0.716328203,-0.565032615,-0.039009705,-0.314433069,-0.705531152,-0.097024654,-0.156763986,-0.506778978,-1.357936009,0.9626493689,-1.12316803,-1.016310153,-0.516399272,-1.000771421,0.0082555678,-1.480015195,-0.188266548,0.837396894,-1.377362889,-0.941817238,-0.515124675,1.1796034586,-0.317466976,-1.068979376,0.5966075678,-0.844016118,0.1657318312,-0.270804274,0.5281275824,-0.489284968,1.556319066,-0.904496715,-0.086686086,0.986076301,0.7694010697,2.0322648389,0.8140321384,-0.665821048,0.2280473747,0.8463857479,0.3205076465,-0.849763026,-1.001161153,-0.589445787,0.7791727101,0.0248161062,-0.148227002,-0.430577709,1.3554599834,0.6114234765,-1.227684811,-1.871396007,0.0453719034,0.2264002278,-0.0759552,1.5691929207,-1.345943084,1.9322266263,-0.826283107,-0.60217915,-0.582483534,-0.610118277,-0.961724758,-0.591705681,0.5810985771,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,0.0683884716,0.1792999375,-0.38266139,0.5488575199,-0.335719207,-0.33345673,1.3759821712,-0.475839257,-0.478595003,1.9551191386,-0.842728741,-0.535253036,-0.532794219,-0.526458249,-0.640527221,-1.070834872,0.0578544382,-0.550039571,-0.988864234,0.1008992937,0.9474355094,0.2189464212,-0.799608344,1.5067540609,4.7440360912,-0.322361049,-0.188007178,-0.276801185,-0.227359292,5.1310080829,0.5155384816,2.380526402,1.7169178569,-0.148572094,-0.138331227,-0.20605188,0.1127561152,1.0511266048,0.1999615946,1.2474614263,0.28725869,-1.24096216,-0.257716442,-0.763630082,0.2480208402,-1.00802453,0.2462768999,-0.194722529,-1.951849678,-1.402216551,-1.685052197,-0.856868,5.9301874283,2.6212505208,-10.51975325,-1.663928928
llm_free,ai,4000_story_3495_llm_free.txt,0.3972295904,0.695350438,-0.588700405,0.2685319305,-0.248525694,-0.830093813,-0.639303508,0.3684924766,0.3627927696,-1.014380106,-0.316728929,2.6274087181,0.1118448227,-0.155853461,1.1068537676,1.0021541845,-1.000771421,-0.937114622,0.78318262,-1.20412476,-0.652510319,0.1105268541,-0.346459446,0.92737902,-0.975476817,-0.860990586,1.4263576577,-0.102280511,-0.39415643,-0.744769588,-0.664477647,-0.742304916,-0.811551334,0.5033116046,1.5176103945,0.0853998705,-0.596904013,-1.260912975,-1.376276602,1.3521752032,-1.428717464,0.573809007,-0.724163046,-0.755812281,-0.849763026,-1.001161153,0.7944704082,-0.673495998,-0.508160196,1.2645117999,-1.082607336,-1.233117321,-0.955679577,-0.353299669,0.642882587,-0.818773585,-0.940582021,-0.516823309,-0.991185137,1.0380995362,-0.51398681,-0.481544727,-0.60217915,0.1783879296,0.3212640882,0.1806514056,-1.196089703,-0.640172914,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,-0.967537087,-0.957669306,-0.627419709,-0.93240708,-1.029767283,-0.33345673,-0.74415125,-0.475839257,-0.478595003,-0.417845591,-0.125447508,-0.535253036,3.1513050564,-0.390150976,0.7293265609,-0.133509597,-0.760387041,-0.550039571,-0.295735555,-1.605351491,-0.909227917,-1.475025805,0.2222628746,-0.7206068,0.383139031,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,0.776574818,-0.200710379,-0.703877602,-0.446500563,0.9311243712,0.1919934616,2.97068634,-0.142270762,0.1439745588,0.5651296634,0.2269992051,-0.45944857,-0.754513312,1.6648828923,-0.627016552,0.2337069928,0.5734870603,-0.173680988,0.3596788608,0.7931055332,1.019012714,1.3974036116,-12.43558381,-10.88624471,8.1020874723,0.5252907546
human,human,4000_story_3496.txt,0.3203782583,-0.692610141,-0.912526076,-0.626795464,-0.44634252,0.9887767339,2.8604371321,1.8005239807,0.0562478207,-0.556984842,1.2763376554,-0.257221751,0.2063786612,-0.570416848,1.9561193359,-0.341181566,-0.260176809,0.6627426223,1.8016216367,0.881057886,0.2896368893,0.7056827512,-0.771715011,-0.638767849,0.837207527,-0.628051896,-0.988144514,-0.953653262,-1.713744849,0.3680654798,0.5165424734,0.2458092494,-1.198270975,0.6959349207,1.7970842917,-0.357106875,0.8472183787,0.2420467725,1.0156823038,0.3655795845,0.0207857266,-0.46347589,-1.247679311,0.039728535,-0.098911164,-1.001161153,-1.153263496,-1.232214732,2.1567213151,0.8608721423,0.0258430301,0.8974809217,-0.17676445,-1.025903624,1.7324033112,0.4774446474,-0.805930223,1.2110234202,-0.405955867,-0.722634231,0.8669401296,-1.257206082,-0.60217915,1.4074879866,1.5631072415,0.0927763161,1.0199850465,-0.640172914,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,0.8453326404,-0.957669306,-0.137903071,0.6969839799,2.0934490575,-0.33345673,-0.74415125,-0.475839257,1.5520510208,-0.417845591,3.4609586575,-0.535253036,-0.532794219,-0.253843703,0.4249146094,1.6690390084,-0.760387041,-0.550039571,1.3545708248,1.0852747465,-0.337946863,1.3012064548,-0.231902112,-0.7206068,-1.14317494,1.0851895669,-0.188007178,-0.276801185,-0.227359292,0.7595100274,2.0631110473,2.002784434,0.6102685041,1.3410702506,-0.878723564,-1.090597083,0.4620586982,-0.949568981,2.5514170954,-0.253668452,1.2514104499,-1.24096216,-0.257716442,-0.3082839,-0.627016552,-1.119640847,0.4387534648,0.1840252006,0.5908317147,-0.106616633,-0.06261325,-1.565353364,11.704073166,6.6278139244,6.4344999611,-0.080184423
llm_free,ai,4000_story_3496_llm_free.txt,1.2810199101,1.1580039642,-0.003084631,-0.134365397,-0.416669996,-1.154002266,-0.978940785,-0.466859234,-1.093295738,-0.385461618,-0.719187855,1.2420269796,-0.833493562,-0.294041257,-1.016310153,1.8198368152,0.110120497,-0.937114622,0.1042232755,-1.52492209,-0.893524721,-0.03826212,-0.516561672,1.1952725633,-0.478667034,-0.561497984,0.8605136262,-0.127694623,0.6255255295,0.1657318312,-0.402028731,-0.318827416,-0.747098061,0.6060440398,-0.205811972,0.7491599893,-1.166221495,-0.812661822,-0.808186362,1.9800087787,0.0970753682,-0.89567793,-0.375152203,-0.896201836,-1.308616942,-0.468691999,2.2296427586,0.1087102295,-0.626599374,0.5581423992,-0.756592523,-1.332677987,-0.853678787,0.2856740886,0.0562175816,-0.242676593,-0.859790943,-0.962144631,-1.503260748,0.4739367787,-0.474531755,-0.136806346,-0.60217915,-0.52395496,-0.765348671,-0.082973863,-0.088052328,-0.640172914,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,0.5863512508,-0.957669306,-0.38266139,-0.93240708,-1.029767283,-0.33345673,-0.74415125,-0.475839257,-0.478595003,-0.417845591,0.5918337255,-0.535253036,-0.532794219,-1.003533706,-0.336115269,-0.566121262,-0.760387041,-0.550039571,-0.691809086,-1.14597628,-0.909227917,-1.004477965,-1.083461461,-0.7206068,-0.489040381,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,-0.472670506,0.302945578,0.4027717505,-1.43959546,0.6329107909,2.5802655107,-0.554094271,0.5070778052,-0.52786987,-0.321901628,-0.67689307,1.1636950404,-0.381915659,0.298844344,0.0292614923,0.2058029136,0.6889729992,0.8573544971,-0.680508982,0.72112776,-0.738629478,0.5601027273,-21.59457187,-8.64250072,2.7561752948,-0.868988843
human,human,4000_story_3498.txt,-0.755540392,-0.692610141,-1.253721707,-1.029692791,-0.832085329,-1.52774279,-0.919873433,-1.182874986,-1.246568212,-0.271112802,-0.780674636,-0.484955735,-0.36082437,-1.12316803,-1.016310153,-1.684517316,1.2210124149,-0.646231487,-0.122096506,-1.952651863,1.2208288973,-0.782206992,-1.367072804,0.5387861878,3.193697174,0.8250418374,-0.38715489,1.1303039189,-1.503810328,0.4692323041,0.9758280758,-0.17766825,0.670873953,0.0795403091,-1.370286543,-1.365038908,-0.860734066,0.321149917,-0.269995608,-1.24884961,-0.742110689,-0.982118338,0.5846276155,-1.410963541,-0.01548318,0.4187565901,-0.896982719,-1.679189719,-0.804258142,-1.560965803,-0.952201411,-1.133556656,0.6856058696,-0.521450658,-0.530447424,0.6574749574,0.2174234412,-0.107127693,-0.844877819,-1.750866353,-1.737093529,1.8454393399,0.742931057,-1.109240702,0.6317248765,-1.401100205,1.7250997397,-0.640172914,1.1241373119,-0.324160474,-0.149287935,4.5325207539,1.9809995181,-0.405595771,-0.967537087,3.5902076694,-0.994557187,-0.78428062,4.5226173224,-0.33345673,0.1981302704,-0.475839257,-0.478595003,-0.417845591,-0.842728741,-0.535253036,-0.532794219,-0.390150976,-1.249351124,-0.494019318,0.0578544382,2.2891455795,-0.2297233,1.4133998974,-0.337946863,0.736549046,-0.913149591,3.39144402,-0.270995528,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,2.4546655519,1.6879994607,-0.842208771,2.4665778001,-0.508527396,0.8996296243,0.1127561152,0.6123775729,-0.415895799,-0.390134805,-1.098709465,-0.519565,-0.257716442,1.0577546486,-0.627016552,0.1639467949,-1.120306711,-1.87804577,-1.951849678,-0.178594406,0.3091956749,-0.083974876,-7.462271065,6.9749011341,-14.77857447,-2.409729779
llm_free,ai,4000_story_3498_llm_free.txt,0.5125065886,0.695350438,-0.851731218,-0.358197246,-0.307870742,-1.004506057,-0.62453667,-0.705531152,-0.020388417,-0.556984842,-0.825392294,1.5077166281,-0.455358208,-0.155853461,-0.167044585,-1.392487805,-1.000771421,-0.646231487,-1.027375632,0.0790645608,-0.76206232,-0.335840069,0.6741539123,1.1893847931,-0.216834851,0.2149643159,0.7761642054,-0.216644015,-0.784034827,-0.744769588,-0.205192045,-0.742304916,-0.295925147,-0.190132333,-0.438706886,0.4787392002,-1.416165755,-0.812661822,-0.299895095,-0.979778077,-0.055503915,0.487368599,-0.898668468,-0.475033169,-0.599479072,-1.001161153,0.6407019421,0.8909164569,-1.278014855,-0.249136916,-0.495780672,-0.078213601,-0.547676415,-0.252409076,-0.949493856,-0.566731151,0.5764949025,-0.997770337,-0.698570502,0.2782996935,-0.198346367,0.2079320339,-0.60217915,-0.289840664,0.4764944824,-0.258724042,-1.498281715,-0.640172914,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,-0.967537087,0.1792999375,-0.137903071,-0.78428062,-1.029767283,-0.33345673,-0.74415125,-0.475839257,-0.478595003,-0.417845591,0.1136462368,-0.535253036,-0.532794219,-1.003533706,-0.640527221,-0.710325151,-0.760387041,-0.550039571,-0.823833596,-1.08035125,-0.909227917,-1.098587533,-1.253773331,-0.7206068,0.383139031,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,0.403665766,-0.07479639,-1.11887111,-1.075460665,0.8899914636,2.4918109904,-0.585849051,-0.019421033,-0.695830977,0.701596016,-0.07429822,0.2619485904,-0.754513312,2.8791393796,-0.627016552,0.7917885762,-0.581372329,-1.015342609,-0.333779701,0.0013500273,0.3767972977,1.8804618141,-13.49030426,-12.73153398,-2.750876023,-1.123405966
human,human,4000_story_3500.txt,-0.448135063,0.695350438,1.2277010621,-0.940160052,-0.476015044,-0.188505914,0.1433389136,0.7265003526,0.3627927696,-0.442636026,-0.462061319,-1.244069017,-0.266290531,0.1205221296,-0.167044585,-1.042052392,-1.000771421,0.8081841899,0.5568628385,-0.348665213,0.4977856911,-0.335840069,1.0994094781,0.2914998401,1.884536259,0.6586570588,-0.889736856,0.6537893197,-1.473819682,0.1657318312,0.057256871,0.5281275824,-0.940457881,2.0314565791,-1.137391629,-1.094618119,-0.152558662,0.901239644,0.5372905226,-0.621016034,-0.970979614,-0.290595074,0.0611113507,0.6480832765,-0.307481126,0.596246308,-0.486933476,-0.785239745,1.2092078889,-1.661875717,-0.169765858,0.1607319965,0.0457827294,-0.420560064,0.1400268681,0.2254022134,-0.204485526,0.1333458209,-0.405955867,-1.168504797,0.6696648525,-0.050621751,0.0703759536,0.0613307813,0.4764944824,-0.961724758,0.9192543761,0.5810985771,-0.500619024,-0.324160474,-0.149287935,-0.248365383,3.7441442056,-0.405595771,0.0683884716,0.1792999375,-0.38266139,0.2526045999,0.5318408872,-0.33345673,3.0249748324,0.4114597162,-0.478595003,-0.417845591,0.1136462368,-0.535253036,-0.532794219,-0.867226433,-0.944939172,0.1188472077,0.0578544382,1.9342474356,0.3313808694,0.2321493541,1.6615368271,0.736549046,-1.140232084,0.8214122576,0.383139031,0.3814142588,-0.188007178,-0.276801185,-0.227359292,2.3207593329,-0.062470549,-0.578452347,0.7485996732,1.6721018828,-0.775891295,0.1035389413,0.0810013349,-0.686319562,0.4239097375,0.3604301346,-0.67689307,-0.69991429,0.6116780814,1.6648828923,-0.627016552,-0.645271501,-0.08093326,-0.783885663,-0.449356128,-0.862383252,-1.617450574,-0.663644719,5.562967286,11.533176038,-6.090168214,-1.186764709
llm_free,ai,4000_story_3500_llm_free.txt,1.7421279029,0.695350438,-0.032861705,0.6266628882,-0.307870742,-0.026551688,1.3985201558,-0.108851358,0.2861565324,-1.18590333,-0.221703905,0.4070023701,-0.833493562,0.1205221296,-0.379360977,0.0092538473,-1.000771421,-0.718952271,0.1042232755,1.2553214378,-1.014031922,0.7056827512,0.504051686,0.5005156816,-1.364868269,-0.406205524,0.9378339286,0.2408100004,0.0557032579,-0.744769588,0.1884813289,-0.318827416,-0.360378421,-0.254340105,-0.066075023,-0.652111373,-0.38861713,-0.417146099,0.0588987413,0.4552700953,0.3259442931,-0.722797114,-0.898668468,-0.475033169,0.1096587972,0.596246308,0.0256280777,-1.455702225,-0.271281839,1.0626919711,-0.69138956,0.3399411945,-1.113317162,0.2184136931,0.5590733005,-0.242676593,-0.823883797,0.418351467,-0.040187573,1.1563917272,-1.500363196,0.8974087943,-0.60217915,-0.992183553,-1.231039853,2.2017784642,-0.088052328,-0.640172914,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,1.3632954196,-0.104942373,-0.137903071,-0.04364832,-0.509231226,-0.33345673,-0.03744011,-0.475839257,-0.478595003,-0.417845591,-0.842728741,0.8743084692,-0.532794219,0.0187708437,0.4249146094,-0.025356681,-0.760387041,-0.550039571,-0.196717172,-0.030350767,-0.480767126,-0.345710988,0.2222628746,-0.7206068,0.1650941779,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,0.9443838914,0.1770315887,0.6102685041,0.1824595379,0.3552636644,-1.311733384,4.11385843,-0.493269988,-0.359908763,-0.526601157,-0.67689307,0.1417157303,-0.754513312,-0.004719778,0.0292614923,0.4429875866,-0.003942634,1.8673484419,0.3596788608,0.9370610797,-0.130214873,-0.244994277,-5.738421057,-4.465183136,6.6418280661,2.0770677994
human,human,4000_story_3504.txt,-1.216648385,-0.692610141,1.094944944,-0.089599027,0.5921958139,0.0357383995,0.084271561,1.323180146,-0.250297128,0.7580265416,-0.216114197,-0.883490208,0.8681155304,0.3968977207,-0.591677369,1.4109954998,0.6655664559,0.8809049738,0.1042232755,0.0790645608,0.2239056888,0.7056827512,0.4190005728,-1.583754963,0.7365028412,-0.339651613,-0.162223102,2.1341613412,0.2356471331,0.6715659528,1.1070525336,0.8104459154,1.57321978,-0.716636064,0.0736619255,-0.701278789,0.6528172874,1.5340648007,-0.628789444,-0.621016034,-0.436952123,-0.290595074,-0.02614136,1.2096414994,-0.140625157,0.9512257438,-0.640701942,0.5556852165,0.2024748736,0.8608721423,0.9386845083,-0.45654413,0.4908770878,-0.353299669,0.3914547275,1.0535416394,0.1725395086,1.3490730301,0.2524270625,0.0690135093,2.7213277349,-0.395360132,-0.60217915,-0.699540683,0.4764944824,0.7079019426,1.9265610806,-0.029537168,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,-0.449574308,2.1689961144,1.5754051622,-0.33990124,2.6139851143,-0.33345673,0.4337006506,0.4114597162,3.0750355388,0.7686367738,-0.364541252,0.404454634,-0.532794219,0.0869244803,0.120502658,0.6956627614,-0.351266301,-0.550039571,0.529417635,2.0696501993,1.3758963,1.8658638637,0.1654922513,-0.377935898,-0.707085234,-0.322361049,-0.188007178,-0.276801185,-0.227359292,1.6962596107,-0.938806821,-0.704366337,-0.773043187,0.5134911701,-0.950706153,-0.559869961,-0.585849051,-0.38797022,-0.13596062,1.3156946026,0.829594055,-0.94038001,-0.133517224,-0.611848021,-0.627016552,-0.073237878,-0.157923886,0.7731883351,-0.333779701,0.0733278006,0.579602166,-0.406013678,11.61654349,1.6300588341,0.0005984577,2.052923574
