prompt,source,filename,ttr,wrlengh,wcount,that_del,contrac,pres,pro2,pro_do,pdem,gen_emph,pro1,it,be_state,sub_cos,prtcle,pany,gen_hdg,amplifr,wh_ques,pos_mod,o_and,wh_cl,finlprep,n,prep,adj_attr,pasttnse,pro3,perfects,rel_obj,rel_subj,rel_pipe,p_and,n_nom,tm_adv,pl_adv,advs,inf,prd_mod,sua_vb,sub_cnd,nec_mod,spl_aux,conjncts,agls_psv,by_pasv,whiz_vbn,sub_othr,vcmp,downtone,pred_adj,allmodal,allconj,allpasv,allwh,allwhrel,alladj,allpro,have,allverb,vprogrsv,that_rel,jcmp,nonf_vth,att_vth,fact_vth,lkly_vth,att_jth,fact_jth,lkly_jth,nfct_nth,att_nth,fct_nth,lkly_nth,spch_vto,mntl_vto,dsre_vto,efrt_vto,prob_vto,x1_jto,x2_jto,x3_jto,x4_jto,x5_jto,all_nto,nonfadvl,atadvl,fctadvl,lklydvl,all_vth,all_jth,all_nth,all_th,all_vto,all_jto,all_to,all_advl,act_ipv,act_tpv,mentalpv,commpv,occurpv,copulapv,aspectpv,humann,prcessn,cognitn,abstrcn,concrtn,tccncrt,quann,placen,groupn,sizej,timej,colorj,evalj,relatnj,topicj,actv,commv,mentalv,causev,occurv,existv,aspectv,f1,f2,f3,f4
llm,ai,4000_story_3099_llm.txt,0.7814862511,1.6206574905,-1.618490854,-0.313430876,-0.644159345,4.3524414438,0.9850486878,-1.182874986,-1.093295738,0.6436777256,-0.931596733,-0.90246804,-1.117095077,3.8515926084,0.0452718072,1.1189659889,-1.000771421,0.0809763516,-1.480015195,0.8275916643,0.6730688926,0.7056827512,-0.516561672,-0.102980762,-1.452145663,1.0357958902,-2.752453233,0.7872134075,0.2956284249,3.4030702097,1.8287870517,1.7985600807,0.0907944927,2.1983967864,-0.857917732,-2.053382735,-0.527475052,-0.047998091,0.8661848722,0.0068175413,2.8435024662,1.4382130878,1.7189128558,-0.053864502,2.9879242673,0.596246308,1.3070319619,0.8350445835,1.9790625477,1.7690613719,4.3292385699,1.2160750516,1.3254290098,3.3796522826,-0.698065997,2.6738144294,1.4023592636,0.1066265416,0.2524270625,-0.035629583,0.0383839656,2.2763623151,-0.60217915,0.5295593745,2.3392592123,-0.873849668,-0.088052328,0.8864164499,-0.500619024,-0.324160474,-0.149287935,-0.248365383,2.5687144139,-0.405595771,1.3632954196,1.6005114925,-0.38266139,2.6226279598,-1.029767283,-0.33345673,0.4337006506,-0.475839257,-0.478595003,-0.417845591,0.3527399812,-0.535253036,-0.532794219,-0.185690066,0.120502658,0.4433059567,0.2624148079,1.2244511479,0.529417635,1.3477748672,-0.195126599,0.9247681823,-0.231902112,0.1360704543,-1.14317494,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,0.7019930076,0.1770315887,-0.773043187,-0.4133974,-0.775891295,-0.781006262,-0.585849051,-1.07241871,-0.807805049,0.0874974294,-0.255076675,-1.24096216,0.3632796463,-1.370758326,1.3418175802,-0.910360253,1.4203839459,0.8994375781,1.1687138495,-1.078316572,-1.04283678,-0.695848599,3.7664407846,21.022136772,4.4390351325,1.0033419061
llm,ai,4000_story_3106_llm.txt,0.1282499279,0.2326969118,-1.779783334,-0.850627312,-0.485905885,1.8919829986,-0.86080608,0.0104846005,1.1291551418,-0.90003129,-0.965134977,-0.845534544,0.2063786612,0.8114611072,-1.016310153,-0.574805175,-1.000771421,-0.937114622,-1.480015195,0.5067943342,0.2896368893,-0.633418017,0.3339494596,0.9568178709,-0.525662554,-0.43948248,-1.184959829,0.1200929686,-1.053950639,-0.744769588,0.7789913891,0.6692867489,-1.327177521,0.0410156459,-0.951075698,1.3145852757,0.2779008972,-0.15346895,-0.000900231,-1.607611653,0.5548132179,-1.241439563,-1.422184733,0.039728535,-0.516051088,0.7737360259,0.0256280777,0.5556852165,0.7354511758,0.0535928272,-0.234968821,-0.098125734,0.2683299086,-0.252409076,-1.452349575,0.3334203994,-0.437881976,-0.944331778,-0.698570502,0.0690135093,1.537676072,-0.740098512,-0.60217915,-0.758069257,-0.454887883,0.0049012266,0.9192543761,-0.640172914,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,-0.967537087,-0.957669306,-1.484073825,0.1044781399,0.7053529061,-0.33345673,0.4337006506,-0.475839257,-0.478595003,-0.417845591,-0.842728741,1.8140161395,-0.532794219,-1.412455526,-0.488321245,-0.241662513,-0.760387041,-0.550039571,-0.394753938,-1.014726219,-0.195126599,-0.95742318,-1.253773331,0.1360704543,-0.052950675,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,-0.28621598,-0.011839395,-0.703877602,-0.578913216,-0.765608068,-0.515642701,-0.649358611,0.1560785796,-0.751818013,-0.799533862,-0.19481719,-0.39933214,2.2262679099,-0.611848021,-0.627016552,1.2801099617,-1.101059054,-0.405137934,-0.796085409,0.3972277803,-0.907633535,-0.631440839,-2.588555343,-5.13466459,1.214544095,-1.488603601
llm,ai,4000_story_3107_llm.txt,0.8967632493,3.0086180692,0.3381109994,-1.790721076,-0.238634853,-0.686826612,-1.067541814,-0.82486711,-0.556842077,-0.90003129,-0.769495221,1.0332708273,-0.833493562,-0.017665666,-0.379360977,-0.98364649,-1.000771421,0.0082555678,-1.140535523,-0.455597656,-0.028063913,-0.930995966,0.0787961201,1.536763234,0.3941069096,1.6458734117,-0.295776351,-1.817733068,0.1456751955,0.8738996015,0.5821547023,-0.742304916,-0.424831694,3.7137002065,-1.836076372,-0.897948454,-1.763310561,-0.443513814,-0.957683794,-0.17256348,-1.428717464,-0.982118338,1.1081438803,-1.083387911,2.1119304285,0.9512257438,0.5894457868,-0.896983491,0.9131099432,-1.056416231,-0.039359933,-1.03399599,-0.417857227,2.2698557565,-1.452349575,0.4414385854,1.2946378252,-2.209044333,-1.356953431,-0.536096545,-0.4350767,-0.222990941,-0.60217915,0.0613307813,-0.765348671,-0.961724758,-1.196089703,0.2757807044,-0.500619024,-0.324160474,6.0233111747,3.3372992197,-0.369860065,-0.405595771,1.10431403,0.4635422485,-0.872178028,-0.63615416,-1.029767283,-0.33345673,-0.74415125,-0.475839257,-0.478595003,-0.417845591,0.3527399812,1.8140161395,1.0461054705,-1.412455526,-1.249351124,-0.998732928,-0.146705931,1.2244511479,-0.823833596,-0.686601069,-0.909227917,-0.72214926,-1.310543954,0.6500768068,-1.14317494,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,-1.087970442,1.6879994607,-0.288884095,0.8776259655,0.4683791604,0.6342660633,-0.649358611,0.0683287732,1.2077282378,-1.140699744,-1.15896895,-0.45944857,1.2326741693,-0.915412143,2.8731330161,-1.063832689,0.3232675259,-2.004295013,0.2441024338,0.037338914,-1.380844894,-0.567033079,-14.31937594,12.013726298,-5.823467056,-3.547123363
llm,ai,4000_story_3115_llm.txt,0.2051012601,0.2326969118,-0.779769958,0.5818965185,1.1955371316,1.0386088037,-0.905106595,0.0104846005,0.2095202952,-0.61415925,-0.193755368,0.1602905537,-0.455358208,2.7460902443,-1.016310153,0.1844715539,0.8507151089,-0.209906784,-0.68789596,0.9345241077,-0.170481515,-0.930995966,0.9293072518,0.8861646287,-0.686790051,-0.561497984,-0.636688594,-2.230712387,-0.754044181,-0.744769588,-0.008355358,-0.742304916,-0.747098061,0.6959349207,0.9586626,0.1591509948,0.2501293127,0.2420467725,-0.120498177,0.544960606,-0.894689973,-0.809237522,-0.636910336,0.6480832765,-0.933191011,2.0161640511,1.3070319619,-0.896983491,-1.100356087,-0.249136916,-0.952201411,0.0810834641,-0.325129236,0.5210854729,-1.033303143,-0.458712965,-0.491742695,-1.986383672,0.5450416977,0.2373523966,-1.184722753,-0.395360132,-0.60217915,-0.758069257,0.3212640882,-0.258724042,2.027291751,-0.640172914,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,-0.190592918,-0.957669306,0.2292344078,1.1413633598,2.6139851143,-0.33345673,-0.74415125,-0.475839257,-0.478595003,-0.417845591,-0.842728741,-0.535253036,-0.532794219,0.3595390268,0.8815325366,0.227000124,-0.760387041,-0.550039571,0.034325721,1.4133998974,-0.909227917,0.5483299097,0.506115991,1.6780895117,1.909453002,-0.322361049,-0.188007178,6.979380703,-0.227359292,0.4472601663,-0.938806821,-1.208022294,-0.911374356,1.1755544345,0.4272462528,-1.134824343,0.3667943574,0.3140282311,-0.751818013,-0.321901628,-0.31533616,-0.82014715,-0.754513312,0.7541905268,-0.627016552,0.7359804179,1.2279073809,-0.047431745,0.8219845686,-0.682438819,0.8838094685,-0.212790397,-1.484829012,-5.210848811,4.923944681,-2.406885126
llm,ai,4000_story_3117_llm.txt,-0.371283731,-0.229956614,-1.13089128,-0.358197246,0.2756888932,-0.568475447,-0.713137699,-0.228187317,0.5160652441,-0.728508066,0.001884388,-1.889315306,-1.117095077,0.5350855162,-0.167044585,0.0676597495,-1.000771421,-0.937114622,-1.480015195,0.720659221,0.716889693,-0.187051095,1.6097161571,-0.155970694,-0.431671514,-0.59477494,0.2173492922,0.7490922395,-0.184221909,0.0645650068,1.631950365,-0.17766825,-0.424831694,0.0153325371,1.0518205658,-0.480025416,-0.583018221,-0.285307525,0.4774915499,-1.24884961,2.1568956917,-1.327879971,0.4973749047,-0.007067984,1.653076513,1.1287154617,0.0768842331,2.3435851649,-1.041136498,1.1636018855,-1.539028075,0.2802047952,1.2419738176,1.5636216035,-1.200921716,0.8735113294,-0.357090897,0.3114743497,0.8376563328,-0.06747748,-0.237801422,2.01780853,-0.60217915,0.2369165037,1.097416059,-1.049599847,-0.692436351,-0.640172914,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,-0.967537087,0.1792999375,0.8411302053,0.8451104399,-0.335719207,-0.33345673,-0.74415125,-0.475839257,-0.478595003,-0.417845591,0.1136462368,3.2235776449,1.572405367,0.0869244803,0.5771205852,-0.277713486,-0.760387041,-0.550039571,-0.427760065,0.4946494748,-0.909227917,0.077782069,0.7899691073,-0.7206068,1.473363296,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,-0.808288653,1.3102574927,-1.11887111,-0.545810053,-1.485433952,-1.046369823,-0.45882993,0.050778812,-0.247934691,-0.936000215,-0.616633585,0.6226471704,0.735877299,-0.156501839,-0.627016552,2.2288486535,-0.234914512,-0.426179474,0.2441024338,-0.934361025,0.0387891838,-0.88907188,4.2039791914,3.1046816706,1.1612968714,0.6278114977
llm,ai,4000_story_3119_llm.txt,0.7814862511,3.0086180692,-1.540326037,-1.119225531,-0.476015044,-0.30685708,-1.052774976,-0.705531152,-0.786750789,-0.442636026,-0.590624587,-1.376913841,-1.117095077,0.6732733117,-1.016310153,0.7685305758,0.6655664559,0.3718594869,-0.461576178,0.0255983391,0.3115472895,-0.782206992,-0.601612785,1.0098078025,-0.102702874,0.3591644574,-0.176281338,-0.794815062,1.915123302,3.3019033853,1.7631748228,-0.17766825,-0.811551334,5.7940320205,-1.137391629,-0.996283286,-0.402502922,0.0047373387,-1.31647763,0.0068175413,-0.665821048,-0.549916298,1.1953965911,-0.521829688,2.0702164362,-0.291202281,0.9994950297,0.2204539762,1.0907687106,0.7599622279,2.9599763527,-0.994171724,0.157056319,2.3034859543,-0.781875283,2.0977174374,0.7201234871,-1.345120968,-1.064338796,-0.440552852,-0.750717143,-0.481544727,-0.60217915,-0.289840664,0.7869552707,-0.52234931,0.7177930352,-0.640172914,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,0.0683884716,0.1792999375,0.7187510458,0.5488575199,-1.029767283,-0.33345673,-0.74415125,-0.475839257,-0.478595003,-0.417845591,0.1136462368,3.6934314801,-0.532794219,0.9729217566,1.4903564395,0.0467452634,-0.760387041,-0.550039571,-0.130704917,0.3633994144,-0.909227917,-0.016327499,1.6982990798,-0.035264997,-0.270995528,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,-0.603188674,0.9325155247,0.1261094123,-0.479603727,-1.135804237,-0.029142839,-1.062170755,-0.458170065,0.6478578804,-0.253668452,-0.255076675,-1.00049644,0.3632796463,-0.763630082,-0.627016552,-1.314969401,0.6119823732,0.3944406058,-0.911661836,0.5051944402,0.9852119026,-0.438217558,-7.219613188,16.491290006,-1.966637285,-2.203881256
llm,ai,4000_story_3120_llm.txt,1.0888915797,1.1580039642,0.0390995557,-1.432590119,-0.396888313,-0.655681569,-0.521168803,-0.82486711,-1.093295738,-0.842856882,-0.758315807,-0.503933568,-0.36082437,0.8114611072,-1.016310153,-1.684517316,0.480417803,-0.718952271,-1.480015195,0.5602605559,0.0267120871,1.1520496741,-1.026868351,1.121675436,0.4142478468,0.7584879259,-0.074359122,0.7363851835,0.505562946,1.5820673718,1.631950365,0.3869684159,-0.167018601,1.3380126411,-0.764759766,-0.209604627,-0.652447182,-0.812661822,-0.748387389,0.6346511168,-1.047269256,-0.722797114,0.3228694831,0.5544902393,-0.766335042,0.9512257438,0.1793965438,1.5055070641,-0.448940607,-0.047317087,-0.560983634,-0.436631997,0.1756019173,-0.319669471,-0.446638137,1.5936325694,0.7919377793,-0.245177303,-0.698570502,-0.513348047,-0.829627254,-0.912467702,-0.60217915,-0.699540683,-1.231039853,-0.6102244,-0.39024434,-0.640172914,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,-0.190592918,1.3162691815,-1.484073825,-0.93240708,0.3583288683,-0.33345673,-0.03744011,-0.475839257,-0.478595003,-0.417845591,-0.842728741,0.8743084692,-0.532794219,-0.594611886,-0.792733196,-1.070834872,-0.760387041,-0.550039571,-1.153894872,-0.752226099,-0.480767126,-0.910368396,-0.742837721,-0.206600447,-1.14317494,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,0.2545021452,-0.263667374,-0.98053994,0.0169437217,-0.673059026,-0.471415441,-0.744622952,-0.019421033,-0.359908763,0.8380623686,0.0462207501,-0.03863356,-0.754513312,-0.156501839,0.0292614923,-0.659223541,-0.100180917,-0.489304096,0.0129495799,0.0013500273,0.2753948635,-0.82466412,-10.41226804,-1.060139929,-5.730569899,-1.395745618
llm,ai,4000_story_3121_llm.txt,1.1657429118,1.1580039642,-1.034115792,-1.25352464,-0.466124202,-1.340872528,-1.244743872,-0.347523276,-1.629749398,-1.18590333,-0.993083514,-0.238243919,-0.738959723,-0.155853461,0.4699045913,-0.866834686,-1.000771421,-0.937114622,-1.480015195,-1.417989646,0.1581744882,-0.782206992,-0.091306106,1.3336351626,0.575375344,1.1023498017,0.5969216861,0.5457793439,-1.083941285,0.7727327771,0.5821547023,0.8104459154,0.0263412193,0.8885582368,-0.811338749,-0.086686086,-0.916277235,-1.340016119,-1.017482766,0.0965080521,-0.818400331,-1.327879971,-1.509437444,-0.755812281,-1.433758919,-0.291202281,2.3321550693,0.7233008367,0.0248161062,-0.854596402,-1.799839926,-1.511887185,0.157056319,0.3193042863,-1.536158861,0.8014992054,0.1904930816,-0.784016102,-0.332802208,0.046265011,-0.790172198,0.0355628438,0.742931057,-0.933654979,-0.610118277,-0.785974579,-0.793167022,1.4970521953,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,0.0683884716,-0.957669306,-0.994557187,0.2526045999,-0.335719207,-0.33345673,-0.74415125,1.2987586891,-0.478595003,-0.417845591,-0.842728741,-0.535253036,-0.532794219,-1.753223709,-0.640527221,-1.287140705,0.6715355474,-0.550039571,-1.120888745,-0.817851129,-0.337946863,-0.863313612,-1.821479563,-0.035264997,-0.270995528,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,0.3477294082,0.0511175993,0.1261094123,-0.347191074,-0.086915093,-0.073370099,-1.093925535,0.0683287732,-0.471882834,-0.185435276,-0.43585513,0.0815993003,-0.257716442,-0.763630082,0.2480208402,-1.35682552,-0.234914512,-1.394090338,-0.218203274,1.5848610391,-0.164015684,-0.438217558,-15.02727967,-3.234044143,-9.588519818,-1.641400275
llm,ai,4000_story_3123_llm.txt,0.1282499279,1.6206574905,-1.44479126,-1.925020186,-0.574923456,-0.475040316,-0.62453667,-1.182874986,-0.863387026,-0.213938394,-1.037801172,-0.864512376,0.4899801766,1.2260244937,-1.016310153,-1.334081903,-1.000771421,-0.282627568,-0.461576178,-0.562530099,1.0345904957,0.5568937769,-1.707277256,1.2423747248,0.1188474352,0.7917648817,-0.162223102,-0.292886351,0.6855068212,0.1657318312,1.6975625939,2.2220375802,-1.069364428,1.7232592733,0.7723466686,-0.750446205,0.0418424292,-1.630060983,0.3279941183,-0.082872969,-0.665821048,-0.549916298,-0.02614136,0.6480832765,-0.182339149,1.3062051796,1.1532634958,-0.841111618,-0.508160196,0.255412656,0.5474667319,-0.118037867,0.57433228,0.8237572528,-0.111400991,1.5576265074,0.6931931275,-1.220430998,0.764502674,-0.722634231,-0.829627254,-0.136806346,-0.60217915,-1.109240702,0.7869552707,-1.752600563,-1.095359033,-0.640172914,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,-0.967537087,0.1792999375,-0.38266139,-0.78428062,-1.029767283,-0.33345673,-0.74415125,-0.475839257,-0.478595003,-0.417845591,0.1136462368,-0.535253036,-0.532794219,-0.867226433,0.120502658,-1.575548482,-0.760387041,-0.550039571,-1.615980659,-1.14597628,-0.909227917,-1.098587533,-0.856378968,-0.7206068,-0.270995528,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,-0.416734148,0.0511175993,-0.21971851,-0.148572094,-0.601076438,-0.825233522,-0.554094271,-0.651219639,0.3679227018,-0.048968923,-1.098709465,-0.21898285,1.3568733869,0.6024084659,0.2480208402,-0.059285838,-0.003942634,-1.099508771,-1.489543971,0.2532722338,-0.603426232,-0.212790397,-4.601605954,3.2000323823,-5.116304954,-3.327147238
llm,ai,4000_story_3124_llm.txt,-0.063878402,1.1580039642,3.524257835,-0.089599027,-0.703504393,0.0045933559,0.1285720754,0.3684924766,-0.863387026,-0.842856882,-0.132268588,-0.80757888,-0.549892047,1.9169634713,0.0452718072,-0.45799337,-0.630474115,-0.282627568,-0.914215741,0.9345241077,-0.356719916,0.2593158283,-0.941817238,0.2002394023,-0.713644634,-0.605867258,0.2032910554,0.8507486874,1.8251513644,0.8738996015,2.4849093408,-0.036509084,0.2841543128,2.1085059055,0.1668198913,-0.55377654,-0.208101831,-0.443513814,0.0588987413,0.1861985629,-0.131793557,-0.89567793,0.0611113507,-0.568626206,-0.140625157,0.0637771543,0.1281403884,1.058532077,1.0315491215,0.4572324848,1.1994963592,0.2005562627,0.0365099303,-0.016997691,-0.530447424,1.6656446934,-0.357090897,0.5252285843,0.9108099916,0.205504499,-0.987447476,-0.222990941,1.4154861604,-0.172783515,0.7869552707,0.7079019426,0.5163316943,0.2757807044,-0.500619024,-0.324160474,-0.149287935,-0.248365383,0.8055697264,-0.405595771,-0.449574308,0.4635422485,-0.38266139,-0.19177478,-0.682743245,-0.33345673,-0.03744011,-0.475839257,0.5367280088,0.7686367738,1.7873024471,-0.535253036,-0.532794219,-0.662765523,0.120502658,0.551458873,-0.146705931,0.1597567163,0.4964115074,-0.620976038,-0.052306335,-0.063382283,-0.629296475,-0.7206068,-0.489040381,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,0.6274111972,0.2399885833,0.6794340887,1.3079670874,-0.673059026,0.7227205836,-0.52233949,0.1736285409,1.2637152735,-0.321901628,-0.014038735,-0.94038001,-0.506114877,-0.611848021,0.6855395362,-0.059285838,0.4387534648,0.6048560109,0.0129495799,0.325250007,0.7486062229,-0.244994277,-7.123369415,13.070967411,2.9984204663,0.5883661448
llm,ai,4000_story_3126_llm.txt,0.5893579208,-0.229956614,-1.274813801,-1.029692791,-0.871648695,-0.985819031,-1.274277548,-1.182874986,-0.633478314,-0.957205698,-1.048980587,-1.756470482,-0.36082437,-0.570416848,-0.167044585,-1.684517316,-1.000771421,-0.937114622,-1.480015195,-0.669462543,0.6182928921,0.4081048026,-0.686663898,0.8537818927,0.3873932639,-0.12889756,0.8077952382,1.3399703425,-1.113931931,0.0645650068,-0.073967587,0.3869684159,0.155247766,-1.191773577,-0.392127903,0.7245762812,-0.777419313,-0.707190963,-0.030799718,-0.17256348,-0.436952123,-0.290595074,-1.1604266,-0.475033169,-0.182339149,-1.001161153,-0.076884233,1.9524820512,-1.041136498,-0.35004683,3.5468030173,-0.317159198,0.7783338609,-0.353299669,-0.86568457,0.0813779654,0.3341216662,-0.280803009,-0.552263184,0.1964050997,-1.105812642,0.1217474388,-0.60217915,-0.406897812,-1.231039853,-1.401100205,-1.095359033,-0.640172914,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,-0.967537087,-0.957669306,-0.994557187,0.9932368999,-0.335719207,-0.33345673,-0.74415125,-0.475839257,-0.478595003,-0.417845591,-0.842728741,-0.535253036,-0.532794219,-0.935380069,-0.640527221,-1.503446537,-0.760387041,-0.550039571,-1.549968404,-0.686601069,-0.909227917,-0.95742318,-1.140232084,-0.7206068,-1.14317494,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,0.0121112614,-0.578452347,-0.842208771,-1.770627092,0.0467668572,-0.33873366,-0.776377733,0.1385286183,1.5996374879,0.1557306057,0.1064802351,1.1636950404,0.2390804287,-0.156501839,1.1230582322,0.2476590324,0.8429542511,-1.183674933,0.8219845686,1.009038853,-0.333019741,-0.051770996,-8.539727576,-14.60477522,-8.949244617,-0.096620261
llm,ai,4000_story_3127_llm.txt,0.0129729297,1.6206574905,-0.289688961,-0.268664506,-0.416669996,-0.225879967,-0.934640271,-0.108851358,-0.786750789,-0.671333658,-0.95954527,-0.238243919,0.0173109842,2.1933390623,-0.379360977,0.7101246736,0.6655664559,0.5900218384,-0.801055851,2.0038485413,0.0376672872,-0.03826212,-1.707277256,0.6859804424,-0.612939948,-0.12889756,-0.250087082,-0.890117982,0.4755723001,1.6832341961,1.1070525336,0.5281275824,0.9286870464,0.8757166824,-1.696339423,-0.799613621,0.3195582739,-0.232572095,-0.658688931,0.0068175413,-0.28437284,1.7839747201,-0.287899492,-0.241050576,0.6519406973,1.1287154617,0.6407019421,-0.841111618,-0.21206225,0.0535928272,-0.365374746,0.6983595906,0.1385107207,1.1600592304,-0.61425671,1.3415901354,-0.069833728,-1.670205533,0.0329660861,-0.313161262,-0.198346367,-0.050621751,-0.60217915,0.6466165227,0.166033694,-0.258724042,-0.591705681,-0.640172914,-0.500619024,-0.324160474,-0.149287935,-0.248365383,1.3932846223,-0.405595771,-0.190592918,-0.957669306,-0.015523911,-0.04364832,-0.509231226,-0.33345673,-0.74415125,-0.475839257,-0.478595003,-0.417845591,1.3091149585,0.8743084692,-0.532794219,-0.11753643,1.9469743667,0.1188472077,-0.760387041,0.5146548602,0.034325721,-0.424100948,-0.909227917,-0.345710988,0.7331984841,0.3074059051,1.473363296,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,-0.174343265,-0.704366337,-1.188036694,-1.43959546,-0.374845446,-0.073370099,-1.093925535,0.7176773405,-0.975766156,-0.66306751,0.1064802351,0.0214828703,-0.754513312,-0.004719778,-0.627016552,-0.422038868,1.1316690985,-0.847010285,-0.218203274,-0.502494385,0.4781997318,-0.244994277,-6.513893571,2.0797850256,2.7982239346,-0.512165965
llm,ai,4000_story_3133_llm.txt,0.9736145815,1.1580039642,-1.723951322,0.178999191,-0.406779155,-0.443895272,-0.801738728,-0.586195193,-1.476476924,-0.385461618,0.9577243386,-0.80757888,-0.644425885,-1.12316803,0.8945373755,-0.107557957,-1.000771421,1.4626712444,-0.461576178,-0.829861208,0.2019952886,-0.03826212,-0.091306106,-0.220736166,-0.330966828,0.8583187931,0.2454657659,-0.534320414,1.2853197387,0.1657318312,1.3695014493,-0.036509084,-0.102565327,0.2207974076,1.6573473431,-0.406274292,0.8194467942,-1.18180983,-1.017482766,0.544960606,-1.276138181,1.611093904,2.2424291206,0.8820658693,0.8187966666,-1.001161153,-0.486933476,1.784866431,0.6762315867,4.2918092317,0.286654881,-0.615841195,0.2126931138,0.1511532975,-0.279019564,0.8014992054,0.7201234871,0.1467054606,1.4228856031,-0.131173276,-1.539818252,-0.826283107,-0.60217915,0.5880879486,-1.231039853,1.6745279271,-0.591705681,-0.640172914,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,-0.967537087,-0.957669306,-0.872178028,-1.37678646,-0.162207188,-0.33345673,-0.74415125,-0.475839257,-0.478595003,-0.417845591,-0.842728741,-0.535253036,2.0987052635,0.4958463001,2.4035922939,0.551458873,-0.760387041,-0.550039571,0.3313808694,-1.670976521,-0.909227917,-1.663244942,1.4144459634,0.1360704543,0.819228737,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,0.030756714,-1.270979289,0.2644405814,-1.240976481,-0.467394488,0.1035389413,-1.125680316,-0.949568981,0.2559486303,0.7698291923,0.1064802351,-0.69991429,-0.754513312,-0.611848021,-0.627016552,-0.296470511,0.4195058083,0.6048560109,-1.373967544,0.1453055739,-0.468222987,-1.243314562,3.2728643071,-5.57683027,-5.708083053,0.2327667253
llm,ai,4000_story_3136_llm.txt,1.5499995726,2.0833110167,-1.567621687,0.0894664516,-0.515578409,-0.450124281,-0.713137699,-1.182874986,-0.097024654,-0.442636026,-0.534727514,0.9194038351,-0.266290531,1.9169634713,-1.016310153,-0.516399272,1.4061610679,-0.937114622,-1.027375632,1.4691863245,0.5306512914,-0.782206992,-1.707277256,0.6329905108,-0.223548496,1.3907500845,-0.067330003,-0.286532823,0.0856939037,1.4809005474,2.4192971119,1.0927642483,-0.489284968,3.9962144034,-0.718180783,-1.512541156,0.3195582739,-0.074365806,-0.778286876,0.3655795845,-0.665821048,-1.327879971,0.0611113507,-0.287847095,-0.265767134,-0.291202281,1.7170812049,2.0083539246,0.5577924084,1.2645117999,0.4170608065,-0.277334932,0.7597882627,0.8573874505,-1.117112429,2.1337234994,0.9445431504,-0.841907874,-0.113341231,-0.413254654,-1.973823861,-0.050621751,0.742931057,-1.343354998,2.1840288181,1.0594023006,0.3148703534,-0.640172914,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,-0.967537087,2.7374807364,-0.994557187,-1.37678646,-0.335719207,-0.33345673,-0.74415125,-0.475839257,-0.478595003,-0.417845591,0.1136462368,-0.535253036,-0.532794219,0.0869244803,2.0991803424,0.227000124,-0.760387041,-0.550039571,0.034325721,-0.817851129,-0.909227917,-0.816258828,0.7331984841,-0.7206068,0.819228737,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,-0.920161369,0.4288595673,-0.773043187,1.3079670874,-0.755324842,-0.781006262,-1.189189876,-0.52836991,-0.079973584,-0.594834333,-0.014038735,-0.15886642,-0.754513312,-0.763630082,0.2480208402,-0.784791897,-0.735353581,-0.026390205,-0.911661836,0.1812944605,-0.164015684,-0.277198157,-11.64717201,10.682413301,1.7652931865,-1.540421369
