By ^in++++=By
temperament ^nn+nom+++=temperament."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Haldar ^np+++??+=Haldar
objected ^vbd+vpub++xvbn+=objected
to ^in++++=to
the ^ati++++=the
price ^nn++++=price
per ^in++++=per
word ^nn++++=word.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
wife ^nn++++=wife
suggested ^vbd+vpub++xvbn+=suggested
" ^zz++++="orphan,
orphan ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
no ^at++++=no
dowry ^nn++++=dowry,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
on ^in++++=on
the ^ati++++=the
grounds ^nns++++=grounds
that ^tht+ncmp+++=that
honesty ^nn++++=honesty
saved ^vwbn+++xvbn+=saved
postage ^nn+nom+++=postage.
. ^zz++++=EXTRAWORD
The ^ati++++=The
final ^nn++++=final
notice ^vb+vprv+++=notice
read ^vbd+vprv++xvbn+=read:
: ^zz++++=EXTRAWORD
Bride ^nn++++=BRIDE,
, ^zz++++=EXTRAWORD
29 ^cd++++=29,
, ^zz++++=EXTRAWORD
Tall ^jj++++=TALL,
, ^zz++++=EXTRAWORD
Literate ^jj++++=LITERATE,
, ^zz++++=EXTRAWORD
Domestically ^np+++??+=DOMESTICALLY
Trainable ^np+++??+=TRAINABLE,
, ^zz++++=EXTRAWORD
Seeks ^vbz++++=SEEKS
Responsible ^jj+atrb+++=RESPONSIBLE
Hindu ^jj+atrb+++=HINDU
Gentleman ^nn+nom+++=GENTLEMAN,
, ^zz++++=EXTRAWORD
Employed ^j+++xvbn+=EMPLOYED,
, ^zz++++=EXTRAWORD
Patient ^nn++++=PATIENT
Nature ^nn++++=NATURE.
. ^zz++++=EXTRAWORD
Minor ^jj+atrb+++=MINOR
Nervous ^jj+atrb+++=NERVOUS
Complaint ^nn++++=COMPLAINT,
, ^zz++++=EXTRAWORD
Curable ^np+++??+=CURABLE
By ^in++++=BY
Marriage ^nn+nom+++=MARRIAGE.
. ^zz++++=EXTRAWORD
No ^at++++=NO
Excessive ^jj+atrb+++=EXCESSIVE
Demands ^nns++++=DEMANDS.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
appeared ^vbd+seem++xvbn+=appeared
in ^in++++=in
a ^at++++=a
Sunday ^nr++++=Sunday
newspaper ^nn+nom+++=newspaper
between ^in++++=between
an ^at++++=an
advertisement ^nn+nom+++=advertisement
for ^in++++=for
a ^at++++=a
widower ^nn++++=widower
with ^in++++=with
two ^cd++++=two
sons ^nns++++=sons
and ^cc++++=and
another ^dt++++=another
for ^in++++=for
a ^at++++=a
wheat ^nn++++=wheat-complexioned
- ^zz++++=EXTRAWORD
complexioned ^jj++++=EXTRAWORD
stenographer ^jjr++++=stenographer.
. ^zz++++=EXTRAWORD
For ^in++++=For
three ^cd++++=three
weeks ^nns++++=weeks
Bibi ^np+++??+=Bibi
waited ^vbd+++xvbn+=waited
beside ^in+pl+++=beside
the ^ati++++=the
letter ^nn++++=letter
box ^nn++++=box.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
changed ^vbd+++xvbnx+=changed
her ^pp3o+pp3+++=her
sari ^nn++++=sari
before ^cs+sub+++=before
the ^ati++++=the
postman ^nn++++=postman
came ^vbd+++xvbn+=came.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
rubbed ^vbd+++xvbnx+=rubbed
almond ^nn++++=almond
cream ^nn++++=cream
into ^in++++=into
her ^pp$+pp3+++=her
elbows ^nns++++=elbows
and ^cc++++=and
asked ^vbd+vsua++xvbn+=asked
us ^pp1o+pp1+++=us
whether ^cs+who+++=whether
her ^pp$+pp3+++=her
profile ^nn++++=profile
looked ^vbd+++xvbn+=looked
educated ^vbd+++xvbn+=educated.
. ^zz++++=EXTRAWORD
The ^ati++++=The
postman ^nn++++=postman,
, ^zz++++=EXTRAWORD
a ^at++++=a
thin ^jj+atrb+++=thin
man ^nn++++=man
tormented ^vwbn+++xvbn+=tormented
by ^in++++=by
sinus ^nns+++??+=sinus
trouble ^nn++++=trouble,
, ^zz++++=EXTRAWORD
began ^j+++xvbn+=began
using ^jj+++xvbg+=using
the ^ati++++=the
back ^jjb+atrb+++=back
stair ^nn++++=stair.
. ^zz++++=EXTRAWORD
No ^at++++=No
replies ^nn++++=replies
came ^vbd+++xvbn+=came.
. ^zz++++=EXTRAWORD
A ^at++++=A
rumor ^nn++++=rumor
spread ^vbd+++xvbn+=spread
that ^dt+dem+++=that
a ^at++++=a
railway ^nn++++=railway
guard ^nn++++=guard
from ^in++++=from
Durgapur ^np+++??+=Durgapur
had ^vbd+hvd+aux++=had
inquired ^vprf+++xvbnx+=inquired
at ^in++++=at
the ^ati++++=the
tea ^nn++++=tea
stall ^nn++++=stall.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
not ^xnot++not++=not.
. ^zz++++=EXTRAWORD
Someone ^pn++++=Someone
proposed ^vbd+vsua++xvbn+=proposed
the ^ati++++=the
lame ^jj+atrb+++=lame
brother ^nn++++=brother
of ^in++++=of
a ^at++++=a
pharmacist ^nn+nom+++=pharmacist.
. ^zz++++=EXTRAWORD
The ^ati++++=The
brother ^nn++++=brother
was ^vbd+bedz+aux++=was
already ^rb++splt++=already
engaged ^vpsv++agls+xvbnx+=engaged.
. ^zz++++=EXTRAWORD
A ^at++++=A
widower ^nn++++=widower
nearly ^rb+down+++=nearly
twice ^rb++++=twice
Bibi ^np++++=Bibi's
's ^$++++=EXTRAWORD
age ^nn++++=age
expressed ^vbd+++xvbn+=expressed
interest ^nn++++=interest
until ^cs+sub+++=until
Haldar ^np+++??+=Haldar
mentioned ^vbd+vpub++xvbn+=mentioned
the ^ati++++=the
illness ^nns+nom+++=illness,
, ^zz++++=EXTRAWORD
at ^in++++=at
which ^whp+rel+pied++=which
point ^nn++++=point
the ^ati++++=the
man ^nn++++=man
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he
required ^vbd+++xvbnx+=required
a ^at++++=a
wife ^nn++++=wife
strong ^jj++++=strong
enough ^qlp++++=enough
to ^to++++=to
massage ^nn+nom+++=massage
his ^pp$+pp3+++=his
mother ^nn++++=mother's
's ^$++++=EXTRAWORD
legs ^nns++++=legs.
. ^zz++++=EXTRAWORD
Bibi ^np++++=Bibi's
's ^$++++=EXTRAWORD
hope ^nn++++=hope
did ^vbd+dod+aux++=did
not ^xnot++not++=not
vanish ^vb++++=vanish
all ^rb++++=all
at ^rb++++=at
once ^rb"+tm+++=once.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
frayed ^jj++++=frayed.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
stopped ^vbd+++xvbnx+=stopped
practicing ^vbg+++xvbg+=practicing
her ^pp$+pp3+++=her
lowered ^vbd+++xvbn+=lowered
gaze ^nn++++=gaze.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
returned ^vbd+++xvbnx+=returned
the ^ati++++=the
pearl ^nn++++=pearl
earrings ^nns++++=earrings.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
accused ^vbd+++xvbnx+=accused
us ^pp1o+pp1+++=us
of ^in++++=of
hiding ^xvbg+++xvbg+=hiding
eligible ^jj+atrb+++=eligible
cousins ^nns++++=cousins.
. ^zz++++=EXTRAWORD
At ^in++++=At
night ^nn++++=night
she ^pp3a+pp3+++=she
stood ^vbd+++xvbnx+=stood
on ^in++++=on
the ^ati++++=the
landing ^jj+++xvbg+=landing
and ^cc+phrs+++=and
described ^jj+++xvbn+=described
the ^ati++++=the
life ^nn++++=life
being ^xvbg+++xvbg+=being
denied ^vbd+vpub+tht0+xvbn+=denied
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="No
no ^at++++=EXTRAWORD
one ^cd1++++=one
will ^md+prd+++=will
call ^vb++++=call
me ^pp1o+pp1+++=me
from ^in++++=from
the ^ati++++=the
market ^nn++++=market
to ^to++++=to
ask ^vbi++++=ask
whether ^cs+who+++=whether
we ^pp1a+pp1+++=we
need ^nn++++=need
coriander ^jjr++++=coriander.
. ^zz++++=EXTRAWORD
No ^at++++=No
one ^cd1++++=one
will ^md+prd+++=will
leave ^vb++++=leave
wet ^jj+atrb+++=wet
towels ^nns++++=towels
for ^in++++=for
me ^pp1o+pp1+++=me
to ^in++++=to
scold ^nn+++??+=scold
about ^in+strn+++=about.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
never ^rb++++=never
pack ^nn++++=pack
food ^nn++++=food
for ^in++++=for
a ^at++++=a
journey ^nn++++=journey.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
never ^rb++++=never
quarrel ^nn++++=quarrel
over ^in++++=over
curtains ^nns++++=curtains.
. ^zz++++=EXTRAWORD
Never ^rb++++=Never
have ^vb+hv+aux++=have
keys ^nns++++=keys
tied ^vbd+++xvbn+=tied
in ^in++++=in
the ^ati++++=the
end ^nn++++=end
of ^in++++=of
my ^pp$+pp1+++=my
sari ^nn++++=sari.
. ^zz++++=EXTRAWORD
Never ^rb++++=Never
hear ^vb+vprv+++=hear
a ^at++++=a
child ^nn++++=child
cry ^nn++++=cry
from ^in++++=from
the ^ati++++=the
next ^ap++++=next
room ^nn++++=room
and ^cc++++=and
know ^vb+vprv+tht0++=know
it ^pp3+it+++=it
belongs ^vbz++++=belongs
to ^in++++=to
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
voice ^nn++++=voice
traveled ^vbd+++xvbn+=traveled
down ^rp++++=down
the ^ati++++=the
stairwell ^nn+++??+=stairwell.
. ^zz++++=EXTRAWORD
Even ^rb++++=Even
Haldar ^np++++=Haldar's
's ^$++++=EXTRAWORD
customers ^nns+nom+++=customers
heard ^vbd+vprv++xvbn+=heard.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
his ^pp$+pp3+++=his
wife ^nn++++=wife
became ^vbd+++xvbn+=became
pregnant ^jj++++=pregnant.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
married ^vpsv++agls+xvbnx+=married
to ^in++++=to
Haldar ^np+++??+=Haldar
for ^in++++=for
eight ^cd++++=eight
years ^nns++++=years,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
until ^cs+sub+++=until
then ^rn+tm+++=then
there ^ex+pex+++=there
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
no ^at++++=no
child ^nn++++=child.
. ^zz++++=EXTRAWORD
The ^ati++++=The
news ^nn++++=news
altered ^vwbn+++xvbn+=altered
her ^pp3o+pp3+++=her
at ^rb++++=at
once ^rb"+tm+++=once.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
refused ^vbd+++xvbnx+=refused
papaya ^nn+++??+=papaya,
, ^zz++++=EXTRAWORD
lifted ^j+++xvbn+=lifted
nothing ^pn++++=nothing
heavier ^jjr++++=heavier
than ^in++++=than
a ^at++++=a
teacup ^nn++++=teacup,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
consulted ^vbd+++xvbn+=consulted
three ^cd++++=three
almanacs ^nns+++??+=almanacs
to ^to++++=to
determine ^vbi++++=determine
the ^ati++++=the
most ^ql+emph+++=most
favorable ^&fw++++=favorable
hour ^nn++++=hour
for ^in++++=for
sleep ^nn++++=sleep.
. ^zz++++=EXTRAWORD
A ^at++++=A
mosquito ^nn+++??+=mosquito
net ^jjb++++=net
was ^vbd+bedz+aux++=was
purchased ^vpsv++agls+xvbnx+=purchased
before ^cs+sub+++=before
her ^pp$+pp3+++=her
belly ^nn++++=belly
showed ^vbd+vprv++xvbn+=showed.
. ^zz++++=EXTRAWORD
Haldar ^np+++??+=Haldar
brought ^vbd+++xvbn+=brought
home ^nr++++=home
almonds ^nns++++=almonds,
, ^zz++++=EXTRAWORD
pomegranates ^nns+nom+++=pomegranates,
, ^zz++++=EXTRAWORD
clarified ^xvbn+++xvbn+=clarified
butter ^nn++++=butter,
, ^zz++++=EXTRAWORD
calcium ^nn++++=calcium
tablets ^nns+nom+++=tablets,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
book ^nn++++=book
illustrating ^vwbg+++xvbg+=illustrating
fetal ^jj+atrb+++=fetal
development ^nn+nom+++=development
in ^in++++=in
alarming ^xvbg+++xvbg+=alarming
colors ^nns++++=colors.
. ^zz++++=EXTRAWORD
Bibi ^np+++??+=Bibi
celebrated ^vbd+++xvbn+=celebrated
as ^cs+sub+++=as
if ^cs+cnd+++=if
the ^ati++++=the
pregnancy ^nn++++=pregnancy
were ^vbd+bed+vrb++=were
her ^pp$+pp3+++=her
own ^ap++++=own.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
shall ^md+prd+++=shall
be ^vb+be+vrb++=be
the ^ati++++=the
aunt ^nn++++=aunt,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
cried ^vbd+++xvbnx+=cried.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
shall ^md+prd+++=shall
teach ^vb+vsua+tht0++=teach
it ^pp3+it+++=it
songs ^nns++++=songs.
. ^zz++++=EXTRAWORD
Let ^j+++xvbn+=Let
it ^pp3+it+++=it
sleep ^nn++++=sleep
beside ^in+pl+++=beside
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
wife ^nn++++=wife
stepped ^vbd+++xvbn+=stepped
back ^jjb++++=back.
. ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+vrb++=EXTRAWORD
not ^xnot++not++=not
touch ^nn++++=touch."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What?"
what ^wdt+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
food ^nn++++=food.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
clothes ^nns++++=clothes.
. ^zz++++=EXTRAWORD
Anything ^pn++++=Anything."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
wife ^nn++++=wife
had ^vbd+hvd+aux++=had
decided ^vprf+++xvbnx+=decided
that ^tht+vcmp+++=that
Bibi ^np++++=Bibi's
's ^$++++=EXTRAWORD
condition ^nn+nom+++=condition
might ^md+pos+++=might
pass ^vb++++=pass
to ^in++++=to
the ^ati++++=the
unborn ^jj+atrb+++=unborn
child ^nn++++=child.
. ^zz++++=EXTRAWORD
No ^at++++=No
physician ^nn++++=physician
had ^vbd+hvd+aux++=had
suggested ^vprf++tht0+xvbnx+=suggested
this ^dt+pdem+++=this,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
a ^at++++=a
sister ^nn++++=sister-in-law
- ^zz++++=EXTRAWORD
in ^in++++=EXTRAWORD
- ^zz++++=EXTRAWORD
law ^nn++++=EXTRAWORD
in ^in++++=in
Cuttack ^np+++??+=Cuttack
had ^vbd+hvd+aux++=had
heard ^vprf+++xvbnx+=heard
of ^in++++=of
a ^at++++=a
woman ^nn++++=woman
whose ^whp+rel+obj++=whose
baby ^nn++++=baby
developed ^vbd+++xvbn+=developed
a ^at++++=a
squint ^nn++++=squint
after ^in++++=after
watching ^xvbg+++xvbg+=watching
a ^at++++=a
servant ^nn+nom+++=servant
faint ^jj++++=faint.
. ^zz++++=EXTRAWORD
From ^in++++=From
that ^dt+dem+++=that
day ^nn++++=day
Bibi ^np++++=Bibi's
's ^$++++=EXTRAWORD
cup ^nn++++=cup
and ^cc++++=and
plate ^nn++++=plate
were ^vbd+bed+aux++=were
separated ^vpsv++agls+xvbnx+=separated.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+aux++=was
forbidden ^vpsv++agls+xvbnx+=forbidden
to ^to+vcmp+++=to
enter ^vbi++++=enter
the ^ati++++=the
bedroom ^nn++++=bedroom.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
she ^pp3a+pp3+++=she
sneezed ^vbd+++xvbnx+=sneezed,
, ^zz++++=EXTRAWORD
windows ^nns++++=windows
were ^vbd+bed+aux++=were
opened ^vpsv++agls+xvbnx+=opened.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
she ^pp3a+pp3+++=she
descended ^vbd+++xvbnx+=descended
the ^ati++++=the
stairs ^nns++++=stairs
while ^cs+sub+++=while
the ^ati++++=the
wife ^nn++++=wife
was ^vbd+bedz+aux++=was
ascending ^vbg+++xvbgx+=ascending,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
had ^md"++pmd"++=had
to ^md+nec+++=to
flatten ^vb++++=flatten
herself ^ppl+pp3+++=herself
against ^in++++=against
the ^ati++++=the
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
" ^zz++++="Your
your ^pp$+pp2+++=EXTRAWORD
shadow ^nn++++=shadow
falls ^vbz++++=falls
too ^rb++++=too
heavily ^rb+cnj+++=heavily,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
wife ^nn++++=wife
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
Bibi ^np+++??+=Bibi
came ^vbd+++xvbn+=came
to ^in++++=to
us ^pp1o+pp1+++=us
outraged ^vbd+++xvbn+=outraged.
. ^zz++++=EXTRAWORD
" ^zz++++="Can
can ^md+pos+++=EXTRAWORD
a ^at++++=a
seizure ^nn++++=seizure
climb ^nn++++=climb
into ^in++++=into
a ^at++++=a
womb ^nn++++=womb?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
said ^vbd+vpub++xvbn+=said
no ^at++++=no.
. ^zz++++=EXTRAWORD
" ^zz++++="Can
can ^md+pos+++=EXTRAWORD
it ^pp3+it+++=it
travel ^vb++++=travel
on ^in++++=on
a ^at++++=a
spoon ^nn++++=spoon?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
No ^at++++=No.
. ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
tell ^vb++++=tell
her ^pp$+pp3+++=her."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
told ^vbd+vpub+tht0+xvbn+=told
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
listened ^vbd+++xvbnx+=listened,
, ^zz++++=EXTRAWORD
thanked ^j+++xvbn+=thanked
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
afterward ^rb++++=afterward
boiled ^jj+++xvbn+=boiled
the ^ati++++=the
spoons ^nns++++=spoons.
. ^zz++++=EXTRAWORD
As ^in++++=As
the ^ati++++=the
pregnancy ^nn++++=pregnancy
advanced ^vbd+++xvbn+=advanced,
, ^zz++++=EXTRAWORD
the ^ati++++=the
wife ^nn++++=wife's
's ^$++++=EXTRAWORD
fear ^nn++++=fear
grew ^vbd+++xvbn+=grew
inventive ^jj++++=inventive.
. ^zz++++=EXTRAWORD
Bibi ^np++++=Bibi's
's ^$++++=EXTRAWORD
hair ^nn++++=hair
was ^vbd+bedz+aux++=was
blamed ^vpsv++agls+xvbnx+=blamed
for ^in++++=for
nausea ^nn++++=nausea,
, ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
footsteps ^nns++++=footsteps
for ^in++++=for
cramping ^xvbg+++xvbg+=cramping,
, ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
muttering ^vbg+++xvbg+=muttering
for ^in++++=for
dreams ^nps++++=dreams
in ^in++++=in
which ^whp+rel+pied++=which
the ^ati++++=the
infant ^nn++++=infant
was ^vbd+bedz+aux++=was
born ^vpsv++agls+xvbnx+=born
with ^in++++=with
teeth ^nns++++=teeth.
. ^zz++++=EXTRAWORD
Haldar ^np+++??+=Haldar
supported ^vbd+++xvbn+=supported
every ^at++++=every
prohibition ^nn+nom+++=prohibition.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
said ^vbd+vpub++xvbnx+=said
a ^at++++=a
first ^od++++=first
pregnancy ^nn++++=pregnancy
was ^vbd+bedz+vrb++=was
delicate ^jj+pred+++=delicate,
, ^zz++++=EXTRAWORD
costly ^jj++++=costly,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
to ^to++++=to
be ^vbi+vbi+aux++=be
endangered ^vpsv++by+xvbnx+=endangered
by ^in++++=by
sentiment ^nn+nom+++=sentiment.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
beginning ^jj+++xvbg+=beginning
of ^in++++=of
the ^ati++++=the
rains ^nns++++=rains,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
moved ^vbd+++xvbnx+=moved
Bibi ^np+++??+=Bibi
to ^in++++=to
the ^ati++++=the
roof ^nn++++=roof.
. ^zz++++=EXTRAWORD
The ^ati++++=The
room ^nn++++=room
there ^rn+pl+++=there
had ^vb+hv+aux++=had
once ^rb+tm+splt++=once
housed ^vprf+++xvbnx+=housed
sacks ^nns++++=sacks
of ^in++++=of
grain ^nn++++=grain
and ^cc++++=and
was ^vbd+bedz+aux++=was
now ^rn+tm+splt++=now
used ^vpsv++agls+xvbnx+=used
for ^in++++=for
surplus ^nn++++=surplus
merchandise ^nn++++=merchandise.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
had ^vb+hv+vrb++=had
a ^at++++=a
tin ^nn++++=tin
roof ^nn++++=roof,
, ^zz++++=EXTRAWORD
one ^cd1++++=one
small ^jj+atrb+++=small
window ^nn++++=window,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
door ^nn++++=door
swollen ^jj++++=swollen
by ^in++++=by
damp ^nn++++=damp.
. ^zz++++=EXTRAWORD
Shelves ^nns++++=Shelves
leaned ^vbd+++xvbn+=leaned
beneath ^in+pl+++=beneath
cartons ^nns++++=cartons
of ^in++++=of
soap ^nn++++=soap,
, ^zz++++=EXTRAWORD
combs ^nns+++??+=combs,
, ^zz++++=EXTRAWORD
tissue ^nn++++=tissue-wrapped
- ^zz++++=EXTRAWORD
wrapped ^jj+atrb++xvbn+=EXTRAWORD
perfume ^nn++++=perfume,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
bottles ^nns++++=bottles
whose ^whp+rel+obj++=whose
labels ^nns++++=labels
had ^vbd+hvd+aux++=had
faded ^vprf+++xvbnx+=faded
in ^in++++=in
the ^ati++++=the
heat ^nn++++=heat.
. ^zz++++=EXTRAWORD
Pigeons ^nns++++=Pigeons
nested ^vbd+++xvbn+=nested
above ^jjb++++=above
the ^ati++++=the
water ^nn++++=water
tank ^nn++++=tank.
. ^zz++++=EXTRAWORD
Rain ^nn++++=Rain
entered ^vbd+++xvbn+=entered
beneath ^in+pl+++=beneath
the ^ati++++=the
sill ^nn++++=sill
and ^cc++++=and
collected ^vpsv++agls+xvbn+=collected
in ^in++++=in
a ^at++++=a
metal ^nn++++=metal
tray ^nn++++=tray.
. ^zz++++=EXTRAWORD
Haldar ^np+++??+=Haldar
put ^vbd+++xvbn+=put
a ^at++++=a
rope ^nn++++=rope
cot ^nn++++=cot
between ^in++++=between
two ^cd++++=two
crates ^nns++++=crates.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
temporary ^jj+pred+++=temporary,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
Bibi ^np+++??+=Bibi
looked ^vbd+++xvbn+=looked
at ^rb++++=at
the ^ati++++=the
room ^nn++++=room.
. ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
is ^vbz+bez+vrb++=is
no ^at++++=no
fan ^nn++++=fan."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
have ^vb+hv+vrb++=have
air ^nn++++=air."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
is ^vbz+bez+vrb++=is
no ^at++++=no
bathroom ^nn++++=bathroom."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Use
use ^nn++++=EXTRAWORD
the ^ati++++=the
one ^cd1++++=one
downstairs ^jjb++++=downstairs."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="At
at ^in++++=EXTRAWORD
night ^nn++++=night?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+aux++=EXTRAWORD
not ^xnot++not++=not
drink ^vb++++=drink
after ^in++++=after
nine ^cd++++=nine."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
objected ^vbd+vpub++xvbn+=objected.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
had ^vb+hv+vrb++=had
objections ^nns+nom+++=objections
enough ^qlp++++=enough
to ^to++++=to
fill ^vbi++++=fill
the ^ati++++=the
stairwell ^nn+++??+=stairwell.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
told ^vbd+vpub++xvbn+=told
Haldar ^np+++??+=Haldar
the ^ati++++=the
tin ^nn++++=tin
roof ^nn++++=roof
would ^md+prd+++=would
roast ^vb++++=roast
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
the ^ati++++=the
monsoon ^nn++++=monsoon
would ^md+prd+++=would
flood ^vb++++=flood
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
an ^at++++=an
attack ^nn++++=attack
could ^md+pos+++=could
throw ^vb++++=throw
her ^pp$+pp3+++=her
against ^in++++=against
the ^ati++++=the
shelves ^nns++++=shelves.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
said ^vbd+vpub+tht0+xvbnx+=said
the ^ati++++=the
wife ^nn++++=wife
needed ^vwbn+++xvbn+=needed
quiet ^nn++++=quiet.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
said ^vbd+vpub+tht0+xvbnx+=said
the ^ati++++=the
business ^nns+nom+++=business
was ^vbd+bedz+aux++=was
suffering ^vbg+++xvbgx+=suffering.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
said ^vbd+vpub+tht0+xvbnx+=said
we ^pp1a+pp1+++=we
should ^md+nec+++=should
take ^vb++++=take
Bibi ^np+++??+=Bibi
into ^in++++=into
our ^pp$+pp1+++=our
own ^ap++++=own
homes ^nrs++++=homes
if ^cs+cnd+++=if
we ^pp1a+pp1+++=we
felt ^vbd+vprv++xvbn+=felt
so ^ql++++=so
strongly ^rb+amp+++=strongly.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
did ^vbd+dod+vrb++=did
not ^xnot++not++=not.
. ^zz++++=EXTRAWORD
Our ^pp$+pp1+++=Our
rooms ^nns++++=rooms
were ^vbd+bed+vrb++=were
small ^jj+pred+++=small.
. ^zz++++=EXTRAWORD
Our ^pp$+pp1+++=Our
children ^nns++++=children
had ^vb+hv+vrb++=had
exams ^nns++++=exams.
. ^zz++++=EXTRAWORD
Our ^pp$+pp1+++=Our
