# ^zz++++=###
# ^zz++++=EXTRAWORD
# ^zz++++=EXTRAWORD
What ^wdt+who+++=What
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
promised ^vbd+vpub++xvbnx+=promised.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
thought ^vbd+++xvbn+=thought
this ^dt+dem+++=this
promise ^nn+vpub+++=promise
proved ^jj+vprv++xvbn+=proved
that ^tht+jcmp+++=that
you ^pp2+pp2+++=you
had ^vb+hv+vrb++=had
something ^pn++++=something
Nonso ^np+++??+=Nonso
could ^md+pos+++=could
not ^xnot++not++=not
enter ^vb++++=enter.
. ^zz++++=EXTRAWORD
A ^at++++=A
room ^nn++++=room
with ^in++++=with
only ^rb+down+++=only
you ^pp2+pp2+++=you
and ^cc++++=and
Dozie ^np+++??+=Dozie
inside ^jjb++++=inside.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
later ^rbr+tm+++=later
that ^dt+dem+++=that
afternoon ^nn++++=afternoon,
, ^zz++++=EXTRAWORD
Grandmama ^np+++??+=Grandmama
called ^vbd+++xvbn+=called
Nonso ^np+++??+=Nonso
to ^to++++=to
sit ^vbi++++=sit
beside ^in+pl+++=beside
her ^pp$+pp3+++=her
while ^cs+sub+++=while
she ^pp3a+pp3+++=she
sorted ^vbd+++xvbnx+=sorted
egusi ^nn+++??+=egusi
seeds ^nns++++=seeds.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
told ^vbd+vpub++xvbnx+=told
Dozie ^np+++??+=Dozie
to ^to++++=to
move ^vbi++++=move
away ^rp+pl+++=away
and ^cc++++=and
make ^vb++++=make
space ^nn++++=space
for ^in++++=for
the ^ati++++=the
heir ^nn++++=heir.
. ^zz++++=EXTRAWORD
Dozie ^np+++??+=Dozie
obeyed ^vbd+++xvbn+=obeyed.
. ^zz++++=EXTRAWORD
Everyone ^pn++++=Everyone
obeyed ^vbd+++xvbn+=obeyed
Grandmama ^np+++??+=Grandmama
then ^rn+tm+++=then.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
watched ^vbd+++xvbn+=watched
Nonso ^np+++??+=Nonso
lean ^np++++=lean
against ^in++++=against
her ^pp$+pp3+++=her
knee ^nn++++=knee.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
watched ^vbd+++xvbn+=watched
her ^pp$+pp3+++=her
palm ^np++++=palm
rest ^nn++++=rest
on ^in++++=on
his ^pp$+pp3+++=his
head ^nn++++=head.
. ^zz++++=EXTRAWORD
Your ^pp$+pp2+++=Your
hatred ^nn++++=hatred
was ^vbd+bedz+vrb++=was
sudden ^jj+pred+++=sudden
and ^cc+phrs+++=and
clean ^jj++++=clean.
. ^zz++++=EXTRAWORD
Or ^cc+cls+++=Or
maybe ^rb+hdg+++=maybe
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
growing ^vbg+++xvbgx+=growing
for ^in++++=for
years ^nns++++=years.
. ^zz++++=EXTRAWORD
On ^in++++=On
your ^pp$+pp2+++=your
second ^od++++=second
evening ^nn++++=evening
back ^jjb++++=back,
, ^zz++++=EXTRAWORD
rain ^nn++++=rain
comes ^vbz++++=comes
before ^in++++=before
sunset ^nn++++=sunset.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
rattles ^vbz+++??+=rattles
the ^ati++++=the
roof ^nn++++=roof
and ^cc++++=and
pours ^vbz++++=pours
from ^in++++=from
the ^ati++++=the
gutters ^nns+nom+++=gutters
in ^in++++=in
silver ^nn++++=silver
ropes ^nns++++=ropes.
. ^zz++++=EXTRAWORD
The ^ati++++=The
electricity ^nn+nom+++=electricity
fails ^vbz++++=fails.
. ^zz++++=EXTRAWORD
Dozie ^np+++??+=Dozie
lights ^nns++++=lights
a ^at++++=a
lamp ^nn++++=lamp
and ^cc++++=and
sets ^nns++++=sets
it ^pp3+it+++=it
on ^in++++=on
the ^ati++++=the
dining ^jj+atrb++xvbg+=dining
table ^nn++++=table,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
for ^in++++=for
one ^cd1++++=one
moment ^nn++++=moment
the ^ati++++=the
room ^nn++++=room
is ^vbz+bez+aux++=is
restored ^vpsv++agls+xvbnx+=restored
to ^in++++=to
that ^dt+dem+++=that
summer ^nn++++=summer:
: ^zz++++=EXTRAWORD
the ^ati++++=the
same ^ap++++=same
unsteady ^jj+atrb+++=unsteady
shadows ^nps++++=shadows,
, ^zz++++=EXTRAWORD
the ^ati++++=the
same ^ap++++=same
thickened ^vprf+++xvbn+=thickened
air ^nn++++=air,
, ^zz++++=EXTRAWORD
the ^ati++++=the
same ^ap++++=same
insects ^nns++++=insects
throwing ^vwbg+++xvbg+=throwing
themselves ^ppls+pp3+++=themselves
toward ^in++++=toward
flame ^nn++++=flame.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
and ^cc++++=and
Dozie ^np+++??+=Dozie
eat ^vb++++=eat
yam ^jj+atrb++??+=yam
porridge ^nn++++=porridge
from ^in++++=from
chipped ^jj+atrb++xvbn+=chipped
bowls ^nns++++=bowls.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
tells ^vbz++++=tells
you ^pp2+pp2+++=you
about ^in++++=about
his ^pp$+pp3+++=his
work ^nn++++=work
at ^rb++++=at
a ^at++++=a
printing ^jj+atrb++xvbg+=printing
shop ^nn++++=shop
in ^in++++=in
town ^nn++++=town,
, ^zz++++=EXTRAWORD
about ^in++++=about
the ^ati++++=the
woman ^nn++++=woman
he ^pp3a+pp3+++=he
almost ^rb+hdg+++=almost
married ^jj+++xvbn+=married,
, ^zz++++=EXTRAWORD
about ^in++++=about
Grandmama ^np++++=Grandmama's
's ^$++++=EXTRAWORD
last ^rb++++=last
months ^nns++++=months.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
legs ^nns++++=legs
swelled ^vbd+++xvbn+=swelled.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
accused ^vbd+++xvbnx+=accused
neighbors ^nns++++=neighbors
of ^in++++=of
stealing ^xvbg+++xvbg+=stealing
her ^pp3o+pp3+++=her
yams ^nns+++??+=yams.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
mistook ^vbd+++xvbnx+=mistook
him ^pp3o+pp3+++=him
for ^in++++=for
your ^pp$+pp2+++=your
father ^nn++++=father
and ^cc++++=and
asked ^vbd+vsua++xvbn+=asked
why ^wrb+who+whcl++=why
his ^pp$+pp3+++=his
wife ^nn++++=wife
had ^vbd+hvd+aux++=had
taken ^vprf+++xvbnx+=taken
the ^ati++++=the
children ^nns++++=children
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
did ^vbd+dod+aux++=did
not ^xnot++not++=not
know ^vb+vprv+++=know
me ^pp1o+pp1+++=me
at ^in++++=at
the ^ati++++=the
end ^nn++++=end,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
says ^vbz+vpub+++=says.
. ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
sorry ^uh++++=sorry."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
smiles ^vbz++++=smiles
without ^in++++=without
looking ^xvbg+++xvbg+=looking
up ^rp++++=up.
. ^zz++++=EXTRAWORD
" ^zz++++="Maybe
maybe ^rb+hdg+++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
easier ^jjr+pred+++=easier."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Rainwater ^nn+nom+++=Rainwater
gathers ^nns+nom+++=gathers
beneath ^in+pl+++=beneath
the ^ati++++=the
closed ^jj+atrb++xvbn+=closed
window ^nn++++=window.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
trace ^vb++++=trace
the ^ati++++=the
crack ^nn++++=crack
in ^in++++=in
your ^pp$+pp2+++=your
bowl ^nn++++=bowl.
. ^zz++++=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+vrb++=EXTRAWORD
she ^pp3a+pp3+++=she
talk ^nn++++=talk
about ^in++++=about
Nonso ^np+++??+=Nonso?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
question ^nn+nom+++=question
is ^vbz+bez+vrb++=is
out ^rp+pl+++=out
before ^cs+sub+++=before
you ^pp2+pp2+++=you
can ^md+pos+++=can
pull ^vb++++=pull
it ^pp3+it+++=it
back ^jjb++++=back.
. ^zz++++=EXTRAWORD
Dozie ^np+++??+=Dozie
stops ^vbz++++=stops
eating ^nvbg+++xvbg+=eating.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
lamp ^nn++++=lamp's
's ^$++++=EXTRAWORD
light ^nn++++=light,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
face ^nn++++=face
seems ^vbz+seem+++=seems
briefly ^rb++++=briefly
young ^jj++++=young,
, ^zz++++=EXTRAWORD
the ^ati++++=the
bones ^nns++++=bones
softened ^vbd+++xvbn+=softened.
. ^zz++++=EXTRAWORD
" ^zz++++="Sometimes."
sometimes ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
did ^vbd+dod+aux++=did
she ^pp3a+pp3+++=she
say ^vb+vpub+++=say?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+dem+++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
waiting ^vbg+++xvbgx+=waiting."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="For
for ^in++++=EXTRAWORD
her ^pp$+pp3+++=her?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="For
for ^in++++=EXTRAWORD
all ^rb++++=all
of ^in++++=of
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
maybe ^rb+hdg+++=maybe."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
laugh ^vb++++=laugh,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
sound ^nn++++=sound
is ^vbz+bez+vrb++=is
too ^ql++++=too
hard ^jj++++=hard.
. ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
always ^rb++++=always
liked ^vbd+++xvbn+=liked
to ^to+vcmp+++=to
frighten ^vbi++++=frighten
people ^nns++++=people."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Dozie ^np++++=Dozie's
's ^$++++=EXTRAWORD
spoon ^nn++++=spoon
rests ^nns++++=rests
in ^in++++=in
his ^pp$+pp3+++=his
bowl ^nn++++=bowl.
. ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
frightened ^vbd+++xvbnx+=frightened
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
look ^vb++++=look
toward ^in++++=toward
the ^ati++++=the
dark ^jj+atrb+++=dark
window ^nn++++=window.
. ^zz++++=EXTRAWORD
" ^zz++++="At
at ^rb++++=EXTRAWORD
the ^ati++++=the
funeral ^nn++++=funeral,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
continues ^vbz++++=continues,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
heard ^vbd+vprv++xvbnx+=heard
what ^wdt+who+whcl++=what
you ^pp2+pp2+++=you
told ^vbd+vpub++xvbn+=told
Aunty ^np+++??+=Aunty."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
room ^nn++++=room
tightens ^nns+++??+=tightens.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
see ^vb+vprv+tht0++=see
your ^pp$+pp2+++=your
mother ^nn++++=mother
again ^rb+tm+++=again
in ^in++++=in
Grandmama ^np++++=Grandmama's
's ^$++++=EXTRAWORD
bedroom ^nn++++=bedroom,
, ^zz++++=EXTRAWORD
still ^rb++++=still
wearing ^vbg+++xvbg+=wearing
the ^ati++++=the
clothes ^nns++++=clothes
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
traveled ^vprf+++xvbnx+=traveled
in ^in+strn+++=in.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
face ^nn++++=face
was ^vbd+bedz+vrb++=was
swollen ^jj+pred+++=swollen
from ^in++++=from
crying ^xvbg+++xvbg+=crying,
, ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
braids ^vbz+++??+=braids
frayed ^jj++++=frayed
from ^in++++=from
the ^ati++++=the
flight ^nn++++=flight.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
held ^vbd+vprv+tht0+xvbnx+=held
your ^pp$+pp2+++=your
wrists ^nns++++=wrists
and ^cc++++=and
asked ^vbn+vsua+tht0+xvbn+=asked
you ^pp2+pp2+++=you
what ^wdt+who+++=what
happened ^vbd+++xvbn+=happened,
, ^zz++++=EXTRAWORD
what ^wdt+who+++=what
happened ^vbd+++xvbn+=happened,
, ^zz++++=EXTRAWORD
what ^wdt+who+++=what
happened ^vbd+++xvbn+=happened.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
said ^vbd+vpub+tht0+xvbn+=said
Grandmama ^np+++??+=Grandmama
ordered ^vbd+vsua++xvbn+=ordered
Nonso ^np+++??+=Nonso
to ^to++++=to
climb ^vbi++++=climb
the ^ati++++=the
avocado ^nn+++??+=avocado
tree ^nn++++=tree.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
said ^vbd+vpub+tht0+xvbn+=said
Nonso ^np+++??+=Nonso
did ^vbd+dod+aux++=did
not ^xnot++not++=not
want ^vb++++=want
to ^to+vcmp+++=to
go ^vbi++++=go,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Grandmama ^np+++??+=Grandmama
called ^vbd+++xvbn+=called
him ^pp3o+pp3+++=him
cowardly ^jj++++=cowardly.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
said ^vbd+vpub++xvbn+=said
that ^tht+vcmp+++=that
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
reached ^vbd+++xvbnx+=reached
the ^ati++++=the
weak ^jj+atrb+++=weak
branch ^nn++++=branch,
, ^zz++++=EXTRAWORD
Grandmama ^np+++??+=Grandmama
shouted ^vbd+vpub++xvbn+=shouted
about ^in++++=about
the ^ati++++=the
snake ^nn++++=snake.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
said ^vbd+vpub+tht0+xvbn+=said
Grandmama ^np+++??+=Grandmama
watched ^vbd+++xvbn+=watched
him ^pp3o+pp3+++=him
lose ^vb++++=lose
his ^pp$+pp3+++=his
grip ^nn++++=grip.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
said ^vbd+vpub+tht0+xvbn+=said
she ^pp3a+pp3+++=she
stood ^vbd+++xvbnx+=stood
there ^rn+pl+++=there
for ^in++++=for
a ^at++++=a
long ^jj+atrb+++=long
time ^nn++++=time
before ^in++++=before
calling ^xvbg+++xvbg+=calling
anyone ^pn++++=anyone.
. ^zz++++=EXTRAWORD
Your ^pp$+pp2+++=Your
mother ^npt++++=mother
believed ^vbd+vprv++xvbn+=believed
you ^pp2+pp2+++=you
because ^cs+cos+++=because
grief ^nn++++=grief
required ^vbd+++xvbn+=required
a ^at++++=a
body ^nn++++=body
to ^to++++=to
punish ^vbi++++=punish
and ^cc++++=and
Nonso ^np++++=Nonso's
's ^$++++=EXTRAWORD
body ^nn++++=body
was ^vbd+bedz+vrb++=was
already ^rb++++=already
beyond ^in++++=beyond
punishment ^nn+nom+++=punishment.
. ^zz++++=EXTRAWORD
Grandmama ^np+++??+=Grandmama
denied ^vbd+vpub++xvbn+=denied
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Your ^pp$+pp2+++=Your
mother ^npt++++=mother
slapped ^vbd+++xvbn+=slapped
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
People ^nns++++=People
pulled ^vbd+++xvbn+=pulled
them ^pp3o+pp3+++=them
apart ^in+strn+++=apart.
. ^zz++++=EXTRAWORD
Your ^pp$+pp2+++=Your
father ^npt++++=father
said ^vbd+vpub+tht0+xvbn+=said
everyone ^pn++++=everyone
was ^vbd+bedz+vrb++=was
mad ^jj+pred+++=mad
with ^in++++=with
sorrow ^nn++++=sorrow.
. ^zz++++=EXTRAWORD
Grandmama ^np+++??+=Grandmama
called ^vbd+++xvbn+=called
your ^pp$+pp2+++=your
mother ^nn++++=mother
an ^at++++=an
ungrateful ^jj+atrb+++=ungrateful
daughter ^nn+nom+++=daughter.
. ^zz++++=EXTRAWORD
Your ^pp$+pp2+++=Your
mother ^npt++++=mother
said ^vbd+vpub+tht0+xvbn+=said
she ^pp3a+pp3+++=she
would ^md+prd+++=would
never ^rb++splt++=never
allow ^vb++++=allow
you ^pp2+pp2+++=you
near ^in+pl+++=near
that ^dt+dem+++=that
family ^nn++++=family
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
By ^in++++=By
Christmas ^np++++=Christmas,
, ^zz++++=EXTRAWORD
your ^pp$+pp2+++=your
parents ^nns++++=parents
slept ^vbd+++xvbn+=slept
in ^in++++=in
different ^jj+atrb+++=different
rooms ^nns++++=rooms.
. ^zz++++=EXTRAWORD
By ^in++++=By
the ^ati++++=the
following ^jj+atrb++xvbg+=following
summer ^nn++++=summer,
, ^zz++++=EXTRAWORD
your ^pp$+pp2+++=your
father ^nn++++=father
had ^vbd+hvd+aux++=had
moved ^vprf+++xvbnx+=moved
to ^in++++=to
New ^jj+atrb+++=New
Jersey ^np++++=Jersey.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
other ^ap++++=other
reasons ^nns++++=reasons,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
were ^vbd+bed+aux++=were
told ^vpsv++agls+xvbnx+=told.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
are ^vb+ber+vrb++=are
always ^rb++++=always
other ^ap++++=other
reasons ^nns++++=reasons
adults ^nns++++=adults
offer ^vb++++=offer
when ^wrb+who+++=when
one ^cd1++++=one
reason ^nn++++=reason
is ^vbz+bez+vrb++=is
too ^ql++++=too
ugly ^jj++++=ugly
to ^to++++=to
hold ^vbi+vprv+++=hold.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
stare ^nn++++=stare
at ^rb++++=at
Dozie ^np+++??+=Dozie
across ^in+pl+++=across
the ^ati++++=the
table ^nn++++=table.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
were ^vbd+bed+vrb++=were
there ^rn+pl+++=there,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
say ^vb+vpub+++=say.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes."
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+++=EXTRAWORD
did ^vbd+dod+vrb++=didn't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
tell ^vb++++=tell
them ^pp3o+pp3+++=them?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
turns ^vbz++++=turns
the ^ati++++=the
spoon ^nn++++=spoon
over ^in+strn+++=over.
. ^zz++++=EXTRAWORD
The ^ati++++=The
metal ^nn++++=metal
catches ^vbz++++=catches
the ^ati++++=the
flame ^nn++++=flame
and ^cc++++=and
releases ^nns++++=releases
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
a ^at++++=a
child ^nn++++=child."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="So
so ^ql++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
I ^pp1a+pp1+++=I."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
know ^vb+vprv+++=know."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
rain ^nn++++=rain
softens ^nns+++??+=softens.
. ^zz++++=EXTRAWORD
Somewhere ^rb++++=Somewhere
in ^in++++=in
the ^ati++++=the
house ^nn++++=house,
, ^zz++++=EXTRAWORD
water ^nn++++=water
begins ^vbz++++=begins
to ^to++++=to
drip ^vbi++++=drip
with ^in++++=with
patient ^nn++++=patient
regularity ^nn+nom+++=regularity.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
want ^vb++++=want
him ^pp3o+pp3+++=him
to ^to++++=to
accuse ^vbi++++=accuse
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
have ^vb+hv+aux++=have
imagined ^vprf+++xvbnx+=imagined
the ^ati++++=the
accusation ^nn+nom+++=accusation
for ^in++++=for
eighteen ^cd++++=eighteen
years ^nns++++=years
in ^in++++=in
airplanes ^nns+nom++??+=airplanes,
, ^zz++++=EXTRAWORD
in ^in++++=in
therapists ^nns+nom+++=therapists'
' ^zz++++=EXTRAWORD
rooms ^nns++++=rooms,
, ^zz++++=EXTRAWORD
beside ^in+pl+++=beside
sleeping ^xvbg+++xvbg+=sleeping
men ^nns++++=men
whose ^whp+rel+obj++=whose
names ^nns++++=names
you ^pp2+pp2+++=you
later ^rbr+tm+++=later
forgot ^vbd+vprv++xvbn+=forgot.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
have ^vb+hv+aux++=have
imagined ^vprf+++xvbnx+=imagined
Dozie ^np+++??+=Dozie
pointing ^vwbg+++xvbg+=pointing
at ^rb++++=at
you ^pp2+pp2+++=you
across ^in+pl+++=across
Grandmama ^np++++=Grandmama's
's ^$++++=EXTRAWORD
yard ^nn++++=yard
and ^cc++++=and
saying ^nvbg+++xvbg+=saying,
, ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
did ^vbd+dod+vrb++=did
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
have ^vb+hv+aux++=have
imagined ^vprf+++xvbnx+=imagined
policemen ^nns++++=policemen,
, ^zz++++=EXTRAWORD
judges ^nns++++=judges,
, ^zz++++=EXTRAWORD
your ^pp$+pp2+++=your
mother ^nn++++=mother's
's ^$++++=EXTRAWORD
face ^nn++++=face.
. ^zz++++=EXTRAWORD
In ^in++++=In
some ^dti++++=some
versions ^nns++++=versions
you ^pp2+pp2+++=you
confess ^nns+nom+++=confess
and ^cc++++=and
are ^vb+ber+aux++=are
forgiven ^vpsv++agls+xvbnx+=forgiven
because ^cs+cos+++=because
you ^pp2+pp2+++=you
were ^vbd+bed+vrb++=were
ten ^cd++++=ten.
. ^zz++++=EXTRAWORD
In ^in++++=In
others ^aps++++=others,
, ^zz++++=EXTRAWORD
forgiveness ^nns+nom+++=forgiveness
is ^vbz+bez+aux++=is
refused ^vpsv++agls+xvbnx+=refused,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
refusal ^nn++++=refusal
feels ^vbz+vprv+++=feels
almost ^rb+hdg+++=almost
like ^in++++=like
mercy ^nn++++=mercy
because ^cs+cos+++=because
at ^rb++++=at
last ^rb"++++=last
the ^ati++++=the
punishment ^nn+nom+++=punishment
has ^vbz+hvz+vrb++=has
edges ^nns++++=edges.
. ^zz++++=EXTRAWORD
Instead ^rb+cnj+++=Instead
Dozie ^np+++??+=Dozie
says ^vbz+vpub+++=says,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
used ^vbd+++xvbnx+=used
to ^in++++=to
dream ^nn++++=dream
of ^in++++=of
him ^pp3o+pp3+++=him."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
wait ^vb++++=wait.
. ^zz++++=EXTRAWORD
" ^zz++++="In
in ^in++++=EXTRAWORD
the ^ati++++=the
dream ^nn++++=dream
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is
still ^rb++++=still
in ^in++++=in
the ^ati++++=the
tree ^nn++++=tree.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
asks ^vbz++++=asks
me ^pp1o+pp1+++=me
to ^to++++=to
help ^vbi++++=help
him ^pp3o+pp3+++=him
down ^rp++++=down,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
my ^pp$+pp1+++=my
arms ^nns++++=arms
are ^vb+ber+vrb++=are
very ^ql+amp+++=very
small ^jj++++=small."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Dozie ^np+++??+=Dozie
studies ^nns++++=studies
his ^pp$+pp3+++=his
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
" ^zz++++="Sometimes
sometimes ^rb++++=EXTRAWORD
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
Sometimes ^rb++++=Sometimes
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
only ^rb+down+++=only
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
press ^vb++++=press
your ^pp$+pp2+++=your
thumbnail ^nn+++??+=thumbnail
into ^in++++=into
your ^pp$+pp2+++=your
palm ^nn++++=palm.
. ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+aux++=EXTRAWORD
you ^pp2+pp2+++=you
still ^rb++++=still
dream ^vb++++=dream
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
often ^rb++++=often."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
want ^vb++++=want
to ^to+vcmp+++=to
say ^vbi+vpub+tht0++=say
you ^pp2+pp2+++=you
have ^vb+hv+aux++=have
never ^rb++splt++=never
dreamed ^vprf+++xvbnx+=dreamed
of ^in++++=of
Nonso ^np+++??+=Nonso.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
is ^vbz+bez+vrb++=is
true ^jj+pred+++=true,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
nearly ^rb+down+++=nearly
true ^jj++++=true.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
dream ^vb++++=dream
of ^in++++=of
the ^ati++++=the
branch ^nn++++=branch
springing ^vwbg+++xvbg+=springing
upward ^jjb++++=upward
after ^in++++=after
his ^pp$+pp3+++=his
weight ^nn++++=weight
leaves ^nns++++=leaves
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
dream ^vb++++=dream
of ^in++++=of
a ^at++++=a
snake ^nn++++=snake
with ^in++++=with
a ^at++++=a
child ^nn++++=child's
's ^$++++=EXTRAWORD
fingers ^nns+nom+++=fingers.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
dream ^vb++++=dream
of ^in++++=of
fruit ^nn++++=fruit
bursting ^vwbg+++xvbg+=bursting
open ^jj++++=open
on ^in++++=on
