We ^pp1a+pp1+++=We
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
later ^rbr+tm+++=later:
: ^zz++++=EXTRAWORD
Mom ^np+++??+=MOM
Says ^vbz+vpub+tht0++=SAYS
I ^pp1a+pp1+++=I'M
'm ^vb+bem+vrb++0=EXTRAWORD
No ^at++++=NO
Good ^nn++++=GOOD
With ^in++++=WITH
Money ^nn++++=MONEY
But ^cc++++=BUT
You ^pp2+pp2+++=YOU
Do ^vb+do+vrb++=DON'T.
n't ^xnot++not++0=EXTRAWORD
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=YOU
See ^vb+vprv+++=SEE
The ^ati++++=THE
Best ^nn++++=BEST
In ^in++++=IN
Me ^pp1o+pp1+++=ME.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Harlow ^np++++=Harlow
discovered ^vbd+vprv++xvbn+=discovered
a ^at++++=a
note ^nn++++=note
because ^cs+cos+++=because
Gloria ^np++++=Gloria,
, ^zz++++=EXTRAWORD
startled ^xvbn+++xvbn+=startled
by ^in++++=by
a ^at++++=a
customer ^nn+nom+++=customer,
, ^zz++++=EXTRAWORD
dropped ^j+++xvbn+=dropped
it ^pp3+it+++=it
among ^in++++=among
the ^ati++++=the
coupons ^nns++++=coupons.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
read ^vbd+vprv+tht0+xvbnx+=read
it ^pp3+it+++=it
aloud ^rb++++=aloud.
. ^zz++++=EXTRAWORD
" ^zz++++="'You
' ^zz++++=EXTRAWORD
you ^pp2+pp2+++=EXTRAWORD
see ^vb+vprv+++=see
the ^ati++++=the
best ^nn++++=best
in ^in++++=in
me ^pp1o+pp1+++=me.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
does ^vbz+doz+aux++=doesn't
n't ^xnot++not++0=EXTRAWORD
take ^vb++++=take
long ^jj++++=long."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Randy ^np+++??+=Randy
snatched ^vbd+++xvbn+=snatched
the ^ati++++=the
paper ^nn++++=paper
from ^in++++=from
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
had ^vb+hv+vrb++=had
no ^at++++=no
right ^nn++++=right."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
own ^ap++++=own
the ^ati++++=the
counter ^nn++++=counter."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
do ^vb+do+vrb++=don't
n't ^xnot++not++0=EXTRAWORD
own ^ap++++=own
what ^wdt+who+++=what's
's ^vbz+bez+vrb++0=EXTRAWORD
on ^in++++=on
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
own ^ap++++=own
everything ^pn++++=everything
on ^in++++=on
it ^pp3+it+++=it
until ^cs+sub+++=until
it ^pp3+it+++=it's
's ^vbz+bez+aux++0=EXTRAWORD
sold ^vpsv++agls+xvbnx+=sold."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Gloria
gloria ^np++++=EXTRAWORD
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
for ^in++++=for
sale ^nn++++=sale."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Nobody ^pn++++=Nobody
had ^vbd+hvd+aux++=had
suggested ^vprf+++xvbnx+=suggested
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was.
. ^zz++++=EXTRAWORD
Nevertheless ^rb+cnj+++=Nevertheless,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub+tht0+xvbnx+=said
it ^pp3+it+++=it
with ^in++++=with
such ^abl++++=such
force ^nn++++=force
that ^tht+rel+obj++=that
Gloria ^np++++=Gloria
turned ^vbd+++xvbn+=turned
pink ^jj++++=pink
from ^in++++=from
throat ^nn++++=throat
to ^in++++=to
hairline ^nn+++??+=hairline.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
expected ^vbd+vprv++xvbn+=expected
the ^ati++++=the
whole ^jj+atrb+++=whole
thing ^nn++++=thing
to ^in++++=to
end ^nn++++=end
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
is ^vbz+bez+vrb++=is
important ^jj+pred+++=important.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
expected ^vbd+vprv++xvbn+=expected
Gloria ^np++++=Gloria's
's ^$++++=EXTRAWORD
heart ^nn++++=heart
to ^to++++=to
be ^vbi+vbi+aux++=be
broken ^vpsv++agls+xvbnx+=broken
because ^cs+cos+++=because
that ^dt+pdem+++=that
was ^vbd+bedz+vrb++=was
the ^ati++++=the
shape ^nn++++=shape
of ^in++++=of
the ^ati++++=the
story ^nn++++=story
we ^pp1a+pp1+++=we
recognized ^vbd+vprv++xvbn+=recognized.
. ^zz++++=EXTRAWORD
A ^at++++=A
plain ^jj+atrb+++=plain
woman ^nn++++=woman
reaches ^vbz++++=reaches
too ^ql++++=too
high ^np++++=high;
; ^zz++++=EXTRAWORD
a ^at++++=a
foolish ^jj+atrb+++=foolish
man ^nn++++=man
enjoys ^vbz++++=enjoys
being ^xvbg+++xvbg+=being
worshiped ^vbd+++xvbn+=worshiped;
; ^zz++++=EXTRAWORD
the ^ati++++=the
sharp ^jj+atrb+++=sharp
mother ^nn++++=mother
cuts ^nns++++=cuts
the ^ati++++=the
string ^nn++++=string;
; ^zz++++=EXTRAWORD
down ^rp++++=down
comes ^vbz++++=comes
everybody ^pn++++=everybody.
. ^zz++++=EXTRAWORD
Off ^in+pl+++=Off
to ^in++++=to
the ^ati++++=the
races ^nns++++=races
and ^cc++++=and
then ^rn+tm+++=then
into ^in++++=into
the ^ati++++=the
ditch ^nn++++=ditch.
. ^zz++++=EXTRAWORD
Instead ^rb+cnj+++=Instead,
, ^zz++++=EXTRAWORD
Randy ^np+++??+=Randy
kissed ^vbd+++xvbn+=kissed
her ^pp$+pp3+++=her
in ^in++++=in
the ^ati++++=the
stockroom ^nn+++??+=stockroom.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
bags ^nns++++=bags
of ^in++++=of
birdseed ^nn++++=birdseed
stacked ^vbd+++xvbn+=stacked
behind ^in+pl+++=behind
Gloria ^np++++=Gloria
and ^cc++++=and
a ^at++++=a
shipment ^nn+nom+++=shipment
of ^in++++=of
plungers ^nns+nom+++=plungers
at ^in++++=at
Randy ^np++++=Randy's
's ^$++++=EXTRAWORD
elbow ^nn++++=elbow.
. ^zz++++=EXTRAWORD
The ^ati++++=The
fluorescent ^jj+atrb+++=fluorescent
light ^nn++++=light
flickered ^vbd+++xvbn+=flickered.
. ^zz++++=EXTRAWORD
Romance ^nn+nom+++=Romance
does ^vbz+doz+aux++=does
not ^xnot++not++=not
always ^rb++++=always
wait ^vb++++=wait
for ^in++++=for
the ^ati++++=the
staging ^jj+++xvbg+=staging
it ^pp3+it+++=it
deserves ^vbz++++=deserves.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="Can
can ^md+pos+++=EXTRAWORD
I ^pp1a+pp1+++=I?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Gloria ^np++++=Gloria
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
can ^md+pos+++=can."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Afterward ^rb++++=Afterward
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked,
, ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+whq++=EXTRAWORD
was ^vbd+bedz+aux++=was
that ^dt+pdem+++=that?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
bad ^jj++++=bad."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Randy ^np+++??+=Randy
laughed ^vbd+++xvbn+=laughed.
. ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
bad ^jj++++=bad
at ^rb++++=at
all ^abn++++=all,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
added ^vbd+vpub++xvbnx+=added,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
because ^cs+cos+++=because
he ^pp3a+pp3+++=he
knew ^vbd+vprv+tht0+xvbnx+=knew
her ^pp$+pp3+++=her
by ^in++++=by
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
understood ^vbd+vprv++xvbnx+=understood
this ^dt+dem+++=this
as ^in++++=as
a ^at++++=a
strongly ^rb+amp+++=strongly
self ^nn++++=self-certain
- ^zz++++=EXTRAWORD
certain ^jj+atrb+++=EXTRAWORD
lightning ^nn++++=lightning
bolt ^nn++++=bolt
of ^in++++=of
constant ^jj+atrb+++=constant
opining ^nvbg+++xvbg+=opining.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
began ^vbd+++xvbnx+=began
going ^vbg+++xvbg+=going
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
ate ^vbd+++xvbnx+=ate
at ^in++++=at
the ^ati++++=the
Wagon ^nn++++=Wagon
Wheel ^nn++++=Wheel,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
Gloria ^np++++=Gloria
ordered ^vbd+vsua++xvbn+=ordered
what ^wdt+who+whcl++=what
Randy ^np+++??+=Randy
ordered ^vbd+vsua++xvbn+=ordered
until ^in++++=until
Randy ^np+++??+=Randy,
, ^zz++++=EXTRAWORD
wanting ^vb+++xvbg+=wanting
to ^to+vcmp+++=to
display ^vbi++++=display
generosity ^nn+nom+++=generosity,
, ^zz++++=EXTRAWORD
ordered ^j+++xvbn+=ordered
what ^wdt+who+++=what
she ^pp3a+pp3+++=she
ordered ^vbd+vsua++xvbnx+=ordered,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
two ^cd++++=two
of ^in++++=of
them ^pp3o+pp3+++=them
spent ^vbd+++xvbn+=spent
several ^ap++++=several
minutes ^nns++++=minutes
saying ^vwbg+++xvbg+=saying,
, ^zz++++=EXTRAWORD
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
first ^rb++++=first."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
drove ^vbd+++xvbnx+=drove
to ^to+vcmp+++=to
the ^ati++++=the
reservoir ^nn++++=reservoir
and ^cc++++=and
watched ^vbd+++xvbn+=watched
the ^ati++++=the
water ^nn++++=water.
. ^zz++++=EXTRAWORD
Randy ^np+++??+=Randy
told ^vbd+vpub++xvbn+=told
stories ^nns++++=stories
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
told ^vprf+++xvbnx+=told
before ^in+strn+++=before.
. ^zz++++=EXTRAWORD
Gloria ^np++++=Gloria
laughed ^vbd+++xvbn+=laughed.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
pointed ^vbd+++xvbnx+=pointed
at ^rb++++=at
a ^at++++=a
horse ^nn++++=horse
and ^cc++++=and
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
horse ^nn++++=horse."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
rolled ^vbd+++xvbnx+=rolled
down ^rp++++=down
the ^ati++++=the
window ^nn++++=window
and ^cc++++=and
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="Some
some ^dti++++=EXTRAWORD
fresh ^jj+atrb+++=fresh
air ^nn++++=air."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+aux++=was
no ^at++++=no
more ^rbr++++=more
dazzling ^vbg+nom++xvbg+=dazzling
than ^in++++=than
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
she ^pp3a+pp3+++=she
glowed ^vbd+++xvbnx+=glowed.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
is ^vbz+bez+vrb++=is
no ^at++++=no
other ^ap++++=other
accurate ^jj+atrb+++=accurate
word ^nn++++=word,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
we ^pp1a+pp1+++=we
objected ^vbd+vpub++xvbn+=objected
to ^in++++=to
it ^pp3+it+++=it
when ^wrb+who+++=when
someone ^pn++++=someone
first ^od++++=first
used ^vbd+++xvbn+=used
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
glow ^nn++++=glow
seemed ^vbd+seem++xvbn+=seemed
sentimental ^jj++++=sentimental
and ^cc++++=and
Gloria ^np++++=Gloria
was ^vbd+bedz+aux++=was
standing ^vbg+++xvbgx+=standing
under ^in++++=under
the ^ati++++=the
blue ^jj++++=blue-white
- ^zz++++=EXTRAWORD
white ^jj+atrb+++=EXTRAWORD
pharmacy ^nn+nom+++=pharmacy
lights ^nns++++=lights
at ^rb++++=at
the ^ati++++=the
time ^nn++++=time.
. ^zz++++=EXTRAWORD
Still ^rb+cnj+++=Still,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
glowed ^vbd+++xvbnx+=glowed.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
imagine ^vb+vprv+tht0++=imagine
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
Randy ^np+++??+=Randy.
. ^zz++++=EXTRAWORD
Imagine ^vb+vprv+++=Imagine
that ^tht+vcmp+++=that
most ^ql+emph+++=most
praise ^vb++++=praise
you ^pp2+pp2+++=you
have ^vb+hv+aux++=have
received ^vprf+++xvbnx+=received
came ^vbd+++xvbn+=came
with ^in++++=with
an ^at++++=an
invoice ^nn++++=invoice
attached ^vbd+++xvbn+=attached.
. ^zz++++=EXTRAWORD
Your ^pp$+pp2+++=Your
mother ^nn++++=mother
calls ^nns++++=calls
you ^pp2+pp2+++=you
strong ^jj++++=strong
when ^wrb+who+++=when
furniture ^nn++++=furniture
needs ^nns++++=needs
moving ^vwbg+++xvbg+=moving,
, ^zz++++=EXTRAWORD
smart ^jj++++=smart
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
wants ^vbz++++=wants
the ^ati++++=the
bookkeeping ^nn++++=bookkeeping
finished ^vbd+++xvbn+=finished,
, ^zz++++=EXTRAWORD
handsome ^jj++++=handsome
when ^wrb+who+++=when
a ^at++++=a
divorced ^jj+atrb++xvbn+=divorced
woman ^nn++++=woman
enters ^vbz++++=enters
the ^ati++++=the
store ^nn++++=store.
. ^zz++++=EXTRAWORD
Imagine ^vb+vprv+tht0++=Imagine
a ^at++++=a
woman ^nn++++=woman
praises ^vbz++++=praises
you ^pp2+pp2+++=you
whether ^cs+who+++=whether
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
useful ^jj+pred+++=useful
or ^cc++++=or
not ^xnot++not++=not,
, ^zz++++=EXTRAWORD
whether ^cs+who+++=whether
she ^pp3a+pp3+++=she
is ^vbz+bez+vrb++=is
nearby ^jjb+pred+++=nearby
or ^cc++++=or
not ^xnot++not++=not.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
tells ^vbz++++=tells
other ^ap++++=other
people ^nns++++=people
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
patient ^nn++++=patient,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
you ^pp2+pp2+++=you
know ^vb+vprv+++=know
engines ^nns++++=engines,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
you ^pp2+pp2+++=you
can ^md+pos+++=can
make ^vb++++=make
anybody ^pn++++=anybody
laugh ^nn++++=laugh.
. ^zz++++=EXTRAWORD
Soon ^rb+tm+++=Soon
you ^pp2+pp2+++=you
become ^vb++++=become
more ^rbr++++=more
patient ^nn++++=patient.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
learn ^vb+vprv+++=learn
more ^rbr++++=more
about ^in++++=about
engines ^nns++++=engines.
. ^zz++++=EXTRAWORD
Your ^pp$+pp2+++=Your
jokes ^nns++++=jokes,
, ^zz++++=EXTRAWORD
being ^xvbg+++xvbg+=being
listened ^vbd+++xvbn+=listened
to ^in++++=to
with ^in++++=with
love ^nn++++=love,
, ^zz++++=EXTRAWORD
lose ^vb++++=lose
some ^dti++++=some
of ^in++++=of
their ^pp$+pp3+++=their
mean ^jj+atrb+++=mean
edges ^nns++++=edges.
. ^zz++++=EXTRAWORD
Perhaps ^rb++++=Perhaps
admiration ^nn+nom+++=admiration
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
always ^rb++++=always
a ^at++++=a
mirror ^nn++++=mirror.
. ^zz++++=EXTRAWORD
Perhaps ^rb++++=Perhaps
sometimes ^rb++++=sometimes
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
a ^at++++=a
lamp ^nn++++=lamp.
. ^zz++++=EXTRAWORD
Randy ^np+++??+=Randy
began ^vbd+++xvbn+=began
taking ^vbg+++xvbg+=taking
pride ^nn++++=pride
in ^in++++=in
the ^ati++++=the
store ^nn++++=store.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
reorganized ^vbd+++xvbnx+=reorganized
the ^ati++++=the
lumber ^vb++++=lumber
racks ^nns++++=racks
and ^cc++++=and
found ^vbd+vprv++xvbn+=found
a ^at++++=a
cheaper ^jjr+atrb+++=cheaper
supplier ^nn+nom+++=supplier
for ^in++++=for
pet ^nn++++=pet
food ^nn++++=food.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
stopped ^vbd+++xvbnx+=stopped
arriving ^vbg+++xvbg+=arriving
twenty ^cd++++=twenty
minutes ^nns++++=minutes
late ^jj++++=late.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
gave ^vbd+++xvbnx+=gave
an ^at++++=an
elderly ^jj+atrb+++=elderly
customer ^nn+nom+++=customer
free ^jj+atrb+++=free
delivery ^nn+nom+++=delivery
and ^cc++++=and
refused ^vbd+++xvbn+=refused
to ^to+vcmp+++=to
let ^vbi++++=let
his ^pp$+pp3+++=his
mother ^nn++++=mother
add ^vb+vpub+++=add
a ^at++++=a
fee ^nn++++=fee
afterward ^rb++++=afterward.
. ^zz++++=EXTRAWORD
Gloria ^np++++=Gloria
stopped ^vbd+++xvbn+=stopped
trying ^vbg+++xvbg+=trying
so ^ql+emph+++=so
hard ^jj++++=hard.
. ^zz++++=EXTRAWORD
The ^ati++++=The
curling ^jj+atrb++xvbg+=curling
iron ^nn++++=iron
went ^vbd+++xvbn+=went
back ^jjb++++=back
beneath ^in+pl+++=beneath
the ^ati++++=the
sink ^nn++++=sink.
. ^zz++++=EXTRAWORD
The ^ati++++=The
pink ^jj+atrb+++=pink
blouse ^nn++++=blouse
remained ^vbd+++xvbn+=remained,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
wore ^vbd+++xvbnx+=wore
it ^pp3+it+++=it
because ^cs+cos+++=because
Randy ^np+++??+=Randy
liked ^vbd+++xvbn+=liked
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
perfume ^nn++++=perfume
settled ^vbd+++xvbn+=settled
to ^in++++=to
a ^at++++=a
survivable ^jj+atrb+++=survivable
level ^nn++++=level.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
expressed ^vbd+vpub++xvbnx+=expressed
two ^cd++++=two
or ^cc++++=or
three ^cd++++=three
authentic ^jj+atrb+++=authentic
opinions ^nns++++=opinions,
, ^zz++++=EXTRAWORD
one ^pn++++=one
of ^in++++=of
which ^whp+rel+pied++=which
was ^vbd+bedz+aux++=was
that ^cs+sub+++=that
canned ^xvbn+++xvbn+=canned
peas ^nns++++=peas
were ^vbd+bed+vrb++=were
" ^zz++++="mushy
mushy ^nn+++??+=EXTRAWORD
in ^in++++=in
a ^at++++=a
bad ^jj+atrb+++=bad
way ^nn++++=way,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc++++=and
Randy ^np+++??+=Randy
treated ^vwbn+++xvbn+=treated
this ^dt+dem+++=this
statement ^nn+nom+++=statement
with ^in++++=with
the ^ati++++=the
seriousness ^nns+nom+++=seriousness
of ^in++++=of
a ^at++++=a
Supreme ^jj+atrb+++=Supreme
Court ^nn++++=Court
decision ^nn++++=decision.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
married ^vbd+++xvbnx+=married
in ^in++++=in
October ^nr++++=October.
. ^zz++++=EXTRAWORD
The ^ati++++=The
ceremony ^nn++++=ceremony
was ^vbd+bedz+aux++=was
held ^vpsv++agls+xvbnx+=held
at ^rb++++=at
the ^ati++++=the
little ^jj+atrb+++=little
brick ^nn++++=brick
church ^nn++++=church
whose ^whp+rel+obj++=whose
tower ^nn++++=tower
had ^vb+hv+vrb++=had
no ^at++++=no
bell ^nn++++=bell.
. ^zz++++=EXTRAWORD
A ^at++++=A
storm ^nn++++=storm
in ^in++++=in
1968 ^cd+date+++=1968
had ^vbd+hvd+aux++=had
removed ^vprf+++xvbnx+=removed
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
fundraising ^jj+atrb++xvbg+=fundraising
efforts ^nns++++=efforts
had ^vb+hv+aux++=had
since ^cs+sub+++=since
purchased ^vprf+++xvbnx+=purchased
a ^at++++=a
freezer ^jjr++++=freezer,
, ^zz++++=EXTRAWORD
carpeting ^nn++++=carpeting,
, ^zz++++=EXTRAWORD
hymnals ^nns+nom+++=hymnals,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
an ^at++++=an
electronic ^jj+atrb+++=electronic
keyboard ^nn++++=keyboard,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
never ^rb++++=never
another ^ppls++++=another
bell ^np++++=bell.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Harlow ^np++++=Harlow
sat ^vbd+++xvbn+=sat
in ^in++++=in
the ^ati++++=the
front ^jjb+atrb+++=front
pew ^nn+++??+=pew
wearing ^vwbg+++xvbg+=wearing
a ^at++++=a
navy ^nn++++=navy
dress ^nn++++=dress
and ^cc++++=and
her ^pp$+pp3+++=her
dead ^jj+atrb+++=dead
husband ^nn++++=husband's
's ^$++++=EXTRAWORD
glasses ^nns++++=glasses.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
opposed ^vprf+++xvbnx+=opposed
the ^ati++++=the
wedding ^nn++++=wedding
until ^in++++=until
the ^ati++++=the
week ^nn++++=week
before ^in+strn+++=before.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
something ^pn++++=something
shifted ^vbd+++xvbn+=shifted.
. ^zz++++=EXTRAWORD
No ^at++++=No
one ^cd1++++=one
knew ^vbd+vprv++xvbn+=knew
exactly ^rb++++=exactly
what ^wdt+who+++=what.
. ^zz++++=EXTRAWORD
Gloria ^np++++=Gloria
claimed ^vbd+vpub++xvbn+=claimed
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Harlow ^np++++=Harlow
had ^vbd+hvd+aux++=had
seen ^vprf+++xvbnx+=seen
Randy ^np+++??+=Randy
asleep ^jj++++=asleep
at ^in++++=at
the ^ati++++=the
break ^vb++++=break-room
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
table ^nn++++=table
with ^in++++=with
Gloria ^np++++=Gloria's
's ^$++++=EXTRAWORD
cardigan ^nn+nom+++=cardigan
tucked ^vbd+++xvbn+=tucked
under ^in++++=under
his ^pp$+pp3+++=his
cheek ^nn++++=cheek.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Harlow ^np++++=Harlow
claimed ^vbd+vpub+tht0+xvbn+=claimed
she ^pp3a+pp3+++=she
simply ^rb++++=simply
preferred ^vbd+++xvbn+=preferred
a ^at++++=a
lawful ^jj+atrb+++=lawful
marriage ^nn+nom+++=marriage
to ^to++++=to
" ^zz++++="all
all ^abn++++=EXTRAWORD
that ^dt+dem+++=that
mooning ^jj+++xvbg+=mooning
around ^rp++++=around."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
imagine ^vb+vprv+tht0++=imagine
the ^ati++++=the
truth ^nn++++=truth
was ^vbd+bedz+vrb++=was
less ^rbr++++=less
tidy ^jj+pred+++=tidy.
. ^zz++++=EXTRAWORD
Love ^nn++++=Love
can ^md+pos+++=can
wear ^vb++++=wear
down ^rb+phrv+++=down
a ^at++++=a
hostile ^jj+atrb+++=hostile
person ^nn++++=person
through ^in++++=through
repetition ^nn+nom+++=repetition,
, ^zz++++=EXTRAWORD
the ^ati++++=the
way ^nn++++=way
footsteps ^nns++++=footsteps
wear ^vb++++=wear
a ^at++++=a
path ^nn++++=path
nobody ^pn++++=nobody
planned ^vbd+++xvbn+=planned
to ^to+vcmp+++=to
make ^vbi++++=make.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
reception ^nn+nom+++=reception
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Harlow ^np++++=Harlow
stood ^vbd+++xvbn+=stood
to ^to++++=to
speak ^vbi++++=speak.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
braced ^vbd+++xvbn+=braced
ourselves ^ppls+pp1+++=ourselves.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
son ^nn++++=son,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
began ^vbd+++xvbnx+=began,
, ^zz++++=EXTRAWORD
" ^zz++++="has
has ^vbz+hvz+aux++=EXTRAWORD
never ^rb++splt++=never
known ^vprf+++xvbnx+=known
when ^wrb+who+whcl++=when
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
a ^at++++=a
good ^jj+atrb+++=good
thing ^nn++++=thing."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Randy ^np+++??+=Randy
lowered ^vbd+++xvbn+=lowered
his ^pp$+pp3+++=his
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
this ^dt+dem+++=this
time ^nn++++=time,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="he
he ^pp3a+pp3+++=EXTRAWORD
does ^vbz+doz+vrb++=does."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
was ^vbd+bedz+vrb++=was
all ^abn++++=all.
. ^zz++++=EXTRAWORD
Gloria ^np++++=Gloria
cried ^vbd+++xvbn+=cried
