All ^abn++++=All
face ^nn++++=face.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="Examinations."
examinations ^nns+nom+++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You'll
you ^pp2+pp2+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
pass ^vb++++=pass."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
only ^rb+down+++=only
examinations ^nns+nom+++=examinations."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
then ^rn+tm+++=then?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Nothing.
nothing ^pn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
uncle ^nn++++=uncle
is ^vbz+bez+aux++=is
coming ^vbg+++xvbgx+=coming
next ^ap++++=next
month ^nn++++=month."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
This ^dt+dem+++=This
uncle ^nn++++=uncle,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Max ^np++++=Max
Levin ^np++++=Levin,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
paid ^vprf+++xvbnx+=paid
for ^in++++=for
David ^np++++=David's
's ^$++++=EXTRAWORD
studies ^nns++++=studies.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
owned ^vbd+++xvbnx+=owned
apartment ^nn+nom+++=apartment
houses ^nns++++=houses
and ^cc++++=and
a ^at++++=a
drug ^nn++++=drug
business ^nns+nom+++=business
uptown ^vbd+++xvbn+=uptown.
. ^zz++++=EXTRAWORD
David ^np++++=David
spoke ^vbd+++xvbn+=spoke
of ^in++++=of
him ^pp3o+pp3+++=him
with ^in++++=with
respect ^nn++++=respect
and ^cc++++=and
fear ^vb++++=fear
mixed ^vbd+++xvbn+=mixed
together ^nn+nom+++=together.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
wants ^nns++++=wants
me ^pp1o+pp1+++=me
to ^to++++=to
open ^vbi++++=open
an ^at++++=an
office ^nn++++=office
near ^in+pl+++=near
his ^pp$+pp3+++=his
neighborhood ^nn+nom+++=neighborhood,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
David ^np++++=David
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
knows ^vbz+vprv+++=knows
people ^nns++++=people
with ^in++++=with
money ^nn++++=money."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="So
so ^ql+emph+++=EXTRAWORD
good ^jj++++=good.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You'll
'll ^md+prd+++0=EXTRAWORD
have ^vb+hv+vrb++=have
patients ^nns++++=patients."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
also ^rb++++=also
has ^vbz+hvz+vrb++=has
ideas ^nns++++=ideas
about ^rb++++=about
whom ^whp+wpor+++=whom
I ^pp1a+pp1+++=I
should ^md+nec+++=should
marry ^vb++++=marry."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
air ^nn++++=air
changed ^vbd+++xvbn+=changed.
. ^zz++++=EXTRAWORD
" ^zz++++="Didn't
did ^vbd+dod+vrb++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
tell ^vb++++=tell
him ^pp3o+pp3+++=him
from ^in++++=from
me ^pp1o+pp1+++=me?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
told ^vbd+vpub++xvbnx+=told
him ^pp3o+pp3+++=him
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
someone ^pn++++=someone."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Someone?
someone ^pn++++=EXTRAWORD
? ^zz++++=EXTRAWORD
Why ^wrb+who+++=Why
not ^xnot++not++=not
Sara ^np++++=Sara?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
will ^md+prd+++=will
tell ^vb++++=tell
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Do ^vb+do+aux++=Don't
n't ^xnot++not++0=EXTRAWORD
begin ^vb++++=begin
worrying ^nvbg+++xvbg+=worrying."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
began ^vbd+++xvbnx+=began
worrying ^nvbg+++xvbg+=worrying.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
grand ^jj+atrb+++=grand
life ^nn++++=life
and ^cc++++=and
my ^pp$+pp1+++=my
pinched ^jj+++xvbn+=pinched-in
- ^zz++++=EXTRAWORD
in ^in++++=EXTRAWORD
life ^nn++++=life,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
books ^nns++++=books
and ^cc++++=and
my ^pp$+pp1+++=my
bundles ^nns++++=bundles,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
future ^jjb++++=future
and ^cc++++=and
my ^pp$+pp1+++=my
family ^nn++++=family
hanging ^vwbg+++xvbg+=hanging
from ^in++++=from
every ^at++++=every
dollar ^nn++++=dollar
I ^pp1a+pp1+++=I
made ^vbd+++xvbnx+=made
all ^abn++++=all
these ^dt+pdem+++=these
stood ^vbd+++xvbn+=stood
suddenly ^rb++++=suddenly
between ^in++++=between
us ^pp1o+pp1+++=us
like ^in++++=like
policemen ^nns++++=policemen.
. ^zz++++=EXTRAWORD
" ^zz++++="Are
are ^vb+ber+vrb++=EXTRAWORD
you ^pp2+pp2+++=you
ashamed ^jj++++=ashamed
from ^in++++=from
me ^pp1o+pp1+++=me?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
caught ^vbd+++xvbnx+=caught
me ^pp1o+pp1+++=me
against ^in++++=against
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="Never."
never ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Say
say ^vb+vpub+tht0++=EXTRAWORD
you ^pp2+pp2+++=you'll
'll ^md+prd+++0=EXTRAWORD
marry ^vb++++=marry
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I'll
i ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
marry ^vb++++=marry
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Even
even ^cs+sub+++=EXTRAWORD
if ^cs+cnd+++=if
your ^pp$+pp2+++=your
uncle ^nn++++=uncle
says ^vbz+vpub+++=says
no ^at++++=no?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Sara,
sara ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
stop ^vb++++=stop
torturing ^jj+++xvbg+=torturing
yourself ^ppl+pp2+++=yourself."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Say
say ^vb+vpub+tht0++=EXTRAWORD
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Even
even ^cs+sub+++=EXTRAWORD
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
says ^vbz+vpub+++=says
no ^rb++++=no."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
believed ^vbd+vprv++xvbnx+=believed
him ^pp3o+pp3+++=him
because ^cs+cos+++=because
a ^at++++=a
woman ^nn++++=woman
in ^in++++=in
love ^nn++++=love
believes ^vbz+vprv+++=believes
not ^xnot++not++=not
what ^wdt+who+++=what
is ^vbz+bez+vrb++=is
likely ^jj+pred+++=likely,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
what ^wdt+who+++=what
keeps ^vbz++++=keeps
her ^pp$+pp3+++=her
alive ^jj++++=alive.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
came ^vbd+++xvbn+=came
the ^ati++++=the
day ^nn++++=day
his ^pp$+pp3+++=his
uncle ^nn++++=uncle
was ^vbd+bedz+aux++=was
to ^to++++=to
visit ^vbi++++=visit
our ^pp$+pp1+++=our
home ^nr++++=home.
. ^zz++++=EXTRAWORD
For ^in++++=For
a ^at++++=a
week ^nn++++=week
we ^pp1a+pp1+++=we
prepared ^vbd+++xvbn+=prepared
as ^cs+sub+++=as
if ^cs+cnd+++=if
the ^ati++++=the
President ^nn++++=President
was ^vbd+bedz+aux++=was
coming ^vbg+++xvbgx+=coming.
. ^zz++++=EXTRAWORD
Mamma ^npt++++=Mamma
washed ^vwbn+++xvbn+=washed
the ^ati++++=the
curtains ^nns++++=curtains
till ^in++++=till
the ^ati++++=the
cheap ^jj+atrb+++=cheap
cloth ^nn++++=cloth
tore ^vbd+++xvbn+=tore,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
sewed ^vbd+++xvbn+=sewed
the ^ati++++=the
tear ^nn++++=tear
where ^wrb+who+++=where
she ^pp3a+pp3+++=she
thought ^vbd+++xvbnx+=thought
nobody ^pn++++=nobody
could ^md+pos+++=could
see ^vb+vprv+++=see.
. ^zz++++=EXTRAWORD
Papa ^npt++++=Papa
borrowed ^vbd+++xvbn+=borrowed
a ^at++++=a
tablecloth ^nn++++=tablecloth
from ^in++++=from
Aunt ^nn++++=Aunt
Chave ^np+++??+=Chave.
. ^zz++++=EXTRAWORD
Moishe ^np+++??+=Moishe
painted ^vbd+++xvbn+=painted
the ^ati++++=the
cracked ^jj+atrb++xvbn+=cracked
wall ^nn++++=wall,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
new ^jj+atrb+++=new
patch ^nn++++=patch
showed ^vbd+vprv++xvbn+=showed
whiter ^jjr++++=whiter
than ^in++++=than
the ^ati++++=the
old ^nn++++=old.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
scrubbed ^vbd+++xvbn+=scrubbed
the ^ati++++=the
floor ^nn++++=floor
with ^in++++=with
lye ^nn+++??+=lye.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
covered ^vbd+++xvbnx+=covered
the ^ati++++=the
broken ^jj+atrb++xvbn+=broken
chair ^nn++++=chair
with ^in++++=with
a ^at++++=a
shawl ^nn++++=shawl.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
mantel ^nn+++??+=mantel
we ^pp1a+pp1+++=we
put ^vbd+++xvbn+=put
a ^at++++=a
calendar ^nn++++=calendar
picture ^nn++++=picture
of ^in++++=of
mountains ^nns++++=mountains
and ^cc++++=and
the ^ati++++=the
two ^cd++++=two
silver ^nn++++=silver
candlesticks ^nns++++=candlesticks
Mamma ^npt++++=Mamma
carried ^vbd+++xvbn+=carried
from ^in++++=from
Russia ^np++++=Russia
wrapped ^vbd+++xvbn+=wrapped
in ^in++++=in
her ^pp$+pp3+++=her
feather ^nn++++=feather
bed ^nn++++=bed.
. ^zz++++=EXTRAWORD
Mamma ^npt++++=Mamma
baked ^vbd+++xvbn+=baked
honey ^nn++++=honey
cake ^nn++++=cake
though ^cs+sub+++=though
eggs ^nns++++=eggs
cost ^nn++++=cost
high ^jj++++=high.
. ^zz++++=EXTRAWORD
Papa ^npt++++=Papa
bought ^vbd+++xvbn+=bought
wine ^nn++++=wine
and ^cc++++=and
hid ^vbd+++xvbn+=hid
the ^ati++++=the
price ^nn++++=price
from ^in++++=from
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
little ^ap++++=little
brothers ^nns+nom+++=brothers
had ^vb+hv+vrb++=had
their ^pp$+pp3+++=their
ears ^nns++++=ears
washed ^vwbn+++xvbn+=washed
till ^cs+sub+++=till
they ^pp3a+pp3+++=they
screamed ^vbd+++xvbnx+=screamed.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wore ^vbd+++xvbnx+=wore
a ^at++++=a
blue ^jj+atrb+++=blue
waist ^nn++++=waist
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
made ^vprf+++xvbnx+=made
from ^in++++=from
remnants ^nns+nom+++=remnants.
. ^zz++++=EXTRAWORD
Before ^cs+sub+++=Before
the ^ati++++=the
knock ^nn++++=knock
came ^vbd+++xvbn+=came,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
all ^abn++++=all
looked ^jj+++xvbn+=looked
around ^rp++++=around
the ^ati++++=the
room ^nn++++=room.
. ^zz++++=EXTRAWORD
For ^in++++=For
us ^pp1o+pp1+++=us
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
beautiful ^jj+pred+++=beautiful.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Levin ^np++++=Levin
entered ^vbd+++xvbn+=entered
in ^in++++=in
a ^at++++=a
fur ^nn++++=fur-lined
- ^zz++++=EXTRAWORD
lined ^jj+atrb++xvbn+=EXTRAWORD
coat ^nn++++=coat.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
broad ^jj+pred+++=broad,
, ^zz++++=EXTRAWORD
smooth ^jj++++=smooth-shaved,
- ^zz++++=EXTRAWORD
shaved ^vbd+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
gold ^nn++++=gold
watch ^nn++++=watch
chain ^nn++++=chain
over ^in++++=over
his ^pp$+pp3+++=his
stomach ^nn++++=stomach.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
eyes ^nns++++=eyes
went ^vbd+++xvbn+=went
first ^rb++++=first
to ^in++++=to
the ^ati++++=the
ceiling ^nn+nom+++=ceiling,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
the ^ati++++=the
stove ^nn++++=stove,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
the ^ati++++=the
mended ^jj+atrb++xvbn+=mended
curtain ^nn++++=curtain.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
touched ^vbd+++xvbnx+=touched
everything ^pn++++=everything
and ^cc++++=and
made ^vbd+++xvbn+=made
it ^pp3+it+++=it
poor ^jj++++=poor.
. ^zz++++=EXTRAWORD
Papa ^npt++++=Papa
bowed ^vbd+++xvbn+=bowed.
. ^zz++++=EXTRAWORD
" ^zz++++="Welcome
welcome ^jj++++=EXTRAWORD
to ^to+jcmp+++=to
our ^pp$+pp1+++=our
house ^nn++++=house.
. ^zz++++=EXTRAWORD
A ^at++++=A
great ^jj+atrb+++=great
honour ^nn++++=honour."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Levin ^np++++=Levin
took ^vbd+++xvbn+=took
two ^cd++++=two
fingers ^nns+nom+++=fingers
of ^in++++=of
Papa ^np++++=Papa's
's ^$++++=EXTRAWORD
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
Mamma ^npt++++=Mamma
brought ^vbd+++xvbn+=brought
the ^ati++++=the
cake ^nn++++=cake.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
wife ^nn++++=wife
baked ^vbd+++xvbn+=baked
special ^jj++++=special,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Papa ^npt++++=Papa
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Taste
taste ^nn++++=EXTRAWORD
only ^rb+down+++=only."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
eat ^vb++++=eat
sweets ^nns++++=sweets."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Nobody ^pn++++=Nobody
knew ^vbd+vprv++xvbn+=knew
what ^wdt+who+whcl++=what
to ^to++++=to
do ^vbi++++=do
after ^in++++=after
that ^dt+pdem+++=that.
. ^zz++++=EXTRAWORD
David ^np++++=David
stood ^vbd+++xvbn+=stood
beside ^in+pl+++=beside
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
pale ^nn++++=pale
around ^rp++++=around
the ^ati++++=the
mouth ^nn++++=mouth.
. ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
Sarah ^np++++=Sarah,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Levin ^np++++=Levin
looked ^vbd+++xvbn+=looked
at ^rb++++=at
me ^pp1o+pp1+++=me
long ^rb++++=long
enough ^qlp++++=enough
that ^dt+dem+++=that
I ^pp1a+pp1+++=I
felt ^vbd+vprv+tht0+xvbnx+=felt
my ^pp$+pp1+++=my
shoes ^nns++++=shoes,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
rough ^jj+atrb+++=rough
fingernails ^nns++++=fingernails,
, ^zz++++=EXTRAWORD
every ^at++++=every
wrong ^jj+atrb+++=wrong
word ^nn++++=word
I ^pp1a+pp1+++=I
ever ^rb++++=ever
spoke ^vbd+++xvbn+=spoke.
. ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
long ^rb++++=long
are ^vb+ber+vrb++=are
you ^pp2+pp2+++=you
in ^in++++=in
this ^dt+dem+++=this
country ^nn++++=country?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="Three
three ^cd++++=EXTRAWORD
years ^nns++++=years."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
work ^nn++++=work?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="In
in ^in++++=EXTRAWORD
shirt ^nn++++=shirt-waists."
- ^zz++++=EXTRAWORD
waists ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
your ^pp$+pp2+++=your
father ^nn++++=father?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Papa ^npt++++=Papa
answered ^vbd+vpub++xvbn+=answered
proudly ^rb+cnj+++=proudly,
, ^zz++++=EXTRAWORD
" ^zz++++="At
at ^rb++++=EXTRAWORD
present ^vb++++=present
I ^pp1a+pp1+++=I
sell ^vb++++=sell
notions ^nns+nom+++=notions,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
in ^in++++=in
Russia ^np++++=Russia
" ^zz++++="
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
asked ^vbd+vsua++xvbnx+=asked
the ^ati++++=the
girl ^nn++++=girl."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
face ^vb++++=face
flamed ^vbd+++xvbn+=flamed.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
give ^vb++++=give
my ^pp$+pp1+++=my
money ^nn++++=money
home ^nr++++=home,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc+cls+++=EXTRAWORD
when ^wrb+who+++=when
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
married ^vpsv++agls+xvbnx+=married,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
brothers ^nns+nom+++=brothers
will ^md+prd+++=will
soon ^rb+tm+++=soon
work ^nn++++=work."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Levin ^np++++=Levin
turned ^vbd+++xvbn+=turned
to ^in++++=to
David ^np++++=David.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
see ^vb+vprv+++=see."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What
did ^vbd+dod+aux++=did
he ^pp3a+pp3+++=he
see ^vb+vprv+++=see?
? ^zz++++=EXTRAWORD
Love ^nn++++=Love?
? ^zz++++=EXTRAWORD
Sacrifice ^nn++++=Sacrifice?
? ^zz++++=EXTRAWORD
How ^wrb+who+++=How
Mamma ^np++++=Mamma's
's ^$++++=EXTRAWORD
hands ^nns++++=hands
shook ^vbd+++xvbn+=shook
from ^in++++=from
wanting ^vb+++xvbg+=wanting
to ^to+vcmp+++=to
please ^vbi++++=please
him ^pp3o+pp3+++=him?
? ^zz++++=EXTRAWORD
No ^at++++=No.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
saw ^vbd+vprv++xvbnx+=saw
holes ^nns++++=holes.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
saw ^vbd+vprv++xvbnx+=saw
mouths ^nns++++=mouths
eating ^vwbg+++xvbg+=eating
David ^np++++=David's
's ^$++++=EXTRAWORD
future ^jjb++++=future.
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
ten ^cd++++=ten
minutes ^nns++++=minutes
he ^pp3a+pp3+++=he
rose ^vbd+++xvbnx+=rose.
. ^zz++++=EXTRAWORD
" ^zz++++="Thank
thank ^vb++++=EXTRAWORD
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
David ^np++++=David,
, ^zz++++=EXTRAWORD
walk ^nn++++=walk
down ^rp++++=down
with ^in++++=with
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
David ^np++++=David
followed ^vbd+vprv++xvbn+=followed
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
followed ^vbd+vprv++xvbnx+=followed
too ^ql++++=too,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
from ^in++++=from
deciding ^nn++++=deciding.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
feet ^nns++++=feet
carried ^vbd+++xvbn+=carried
me ^pp1o+pp1+++=me
into ^in++++=into
the ^ati++++=the
dark ^jj+atrb+++=dark
passage ^nn+nom+++=passage.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
stopped ^vbd+++xvbnx+=stopped
above ^jjb++++=above
the ^ati++++=the
first ^rb++++=first
landing ^nvbg+++xvbg+=landing
where ^wrb+who+++=where
they ^pp3a+pp3+++=they
could ^md+pos+++=could
not ^xnot++not++=not
see ^vb+vprv+++=see
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Levin ^np++++=Levin's
's ^$++++=EXTRAWORD
voice ^nn++++=voice
came ^vbd+++xvbn+=came
up ^rp++++=up
sharp ^jj++++=sharp.
. ^zz++++=EXTRAWORD
" ^zz++++="So
so ^ql++++=EXTRAWORD
this ^dt+pdem+++=this
is ^vbz+bez+vrb++=is
the ^ati++++=the
girl ^nn++++=girl."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
told ^vbd+vpub+tht0+xvbnx+=told
you ^pp2+pp2+++=you
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
poor ^jj+pred+++=poor."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Poor?
poor ^jj++++=EXTRAWORD
? ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
has ^vbz+hvz+vrb++=has
a ^at++++=a
regiment ^nn+nom+++=regiment
on ^rp++++=on
her ^pp3o+pp3+++=her
back ^jjb++++=back.
. ^zz++++=EXTRAWORD
Father ^nn++++=Father,
, ^zz++++=EXTRAWORD
mother ^nn++++=mother,
, ^zz++++=EXTRAWORD
brothers ^nns+nom+++=brothers
soon ^rb+tm+++=soon
cousins ^nns++++=cousins,
, ^zz++++=EXTRAWORD
uncles ^nns+++??+=uncles,
, ^zz++++=EXTRAWORD
the ^ati++++=the
whole ^jj+atrb+++=whole
East ^np+pl+++=East
Side ^nn++++=Side.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You'll
'll ^md+prd+++0=EXTRAWORD
open ^vb++++=open
an ^at++++=an
office ^nn++++=office
or ^cc++++=or
a ^at++++=a
charity ^nn+nom+++=charity
bureau ^nn++++=bureau?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
love ^nn++++=love
her ^pp$+pp3+++=her."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Love!
love ^nn++++=EXTRAWORD
! ^zz++++=EXTRAWORD
On ^in++++=On
what ^wdt+who+whq++=what
will ^md+prd+++=will
you ^pp2+pp2+++=you
pay ^nn++++=pay
rent ^nn++++=rent?
? ^zz++++=EXTRAWORD
Love ^nn++++=Love
will ^md+prd+++=will
buy ^vb++++=buy
instruments ^nns+nom+++=instruments?
? ^zz++++=EXTRAWORD
Love ^nn++++=Love
will ^md+prd+++=will
furnish ^vb++++=furnish
a ^at++++=a
reception ^nn+nom+++=reception
room ^nn++++=room?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can
start ^vb++++=start
modestly ^jj++++=modestly."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="With
with ^in++++=EXTRAWORD
whose ^whp+rel+pied++=whose
money ^nn++++=money?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Silence ^nn+nom+++=Silence.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Levin ^np++++=Levin
spoke ^vbd+++xvbn+=spoke
softer ^jjr++++=softer,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
therefore ^rb+cnj+++=therefore
worse ^jjr++++=worse.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
offered ^vbd+++xvbnx+=offered
you ^pp2+pp2+++=you
five ^cd++++=five
thousand ^cd++++=thousand
dollars ^nns++++=dollars,
, ^zz++++=EXTRAWORD
the ^ati++++=the
