My ^pp$+pp1+++=My
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+vrb++=have
my ^pp$+pp1+++=my
own ^ap++++=own
way ^nn++++=way
of ^in++++=of
travelling ^xvbg+++xvbg+=travelling."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
laid ^vbd+++xvbnx+=laid
a ^at++++=a
hand ^nn++++=hand
upon ^in++++=upon
the ^ati++++=the
pommel ^nn+++??+=pommel.
. ^zz++++=EXTRAWORD
At ^rb++++=At
once ^rb"+tm+++=once
the ^ati++++=the
grey ^np++++=grey
moved ^vbd+++xvbn+=moved
forward ^rb++++=forward.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
passed ^vbd+++xvbn+=passed
down ^rb+phrv+++=down
the ^ati++++=the
avenue ^npl++++=avenue
at ^rb++++=at
a ^at++++=a
walk ^nn++++=walk.
. ^zz++++=EXTRAWORD
Harry ^np++++=Harry
kept ^vbd+++xvbn+=kept
beside ^in+pl+++=beside
my ^pp$+pp1+++=my
right ^jj+atrb+++=right
knee ^nn++++=knee,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
I ^pp1a+pp1+++=I
could ^md+pos+++=could
not ^xnot++not++=not
hear ^vb+vprv+++=hear
his ^pp$+pp3+++=his
tread ^nn++++=tread.
. ^zz++++=EXTRAWORD
The ^ati++++=The
lodge ^nn++++=lodge
windows ^nns++++=windows
were ^vbd+bed+vrb++=were
dark ^jj+pred+++=dark,
, ^zz++++=EXTRAWORD
the ^ati++++=the
gate ^nn++++=gate
standing ^vwbg+++xvbg+=standing
inexplicably ^jj++++=inexplicably
open ^jj++++=open.
. ^zz++++=EXTRAWORD
Beyond ^in++++=Beyond
lay ^jjb+++xvbn+=lay
the ^ati++++=the
familiar ^jj+atrb+++=familiar
lane ^nn++++=lane,
, ^zz++++=EXTRAWORD
whitened ^jj++++=whitened
by ^in++++=by
frost ^nn++++=frost,
, ^zz++++=EXTRAWORD
with ^in++++=with
pollard ^np++++=pollard
willows ^nns++++=willows
crowding ^vwbg+++xvbg+=crowding
the ^ati++++=the
ditch ^nn++++=ditch;
; ^zz++++=EXTRAWORD
then ^rn+tm+++=then
the ^ati++++=the
hill ^npl++++=hill
above ^jjb++++=above
Marston ^np+++??+=Marston,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
the ^ati++++=the
church ^npl++++=church
tower ^nn++++=tower
rose ^vbd+++xvbn+=rose
like ^in++++=like
a ^at++++=a
black ^jj+atrb+++=black
finger ^nn++++=finger
against ^in++++=against
the ^ati++++=the
moon ^nn++++=moon.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
looked ^vbd+++xvbnx+=looked
back ^jjb++++=back
once ^rb+tm+++=once
and ^cc++++=and
saw ^vbd+vprv++xvbn+=saw
the ^ati++++=the
chimneys ^nns++++=chimneys
of ^in++++=of
Sevenhays ^np+++??+=Sevenhays
dwindling ^jj++++=dwindling
between ^in++++=between
the ^ati++++=the
trees ^nns++++=trees.
. ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
far ^rb+pl+++=far?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="As
as ^in++++=EXTRAWORD
far ^in"+pl+++=far
as ^in"++++=as
need ^nn++++=need
be ^vb+be+vrb++=be."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Am
am ^vb+bem+vrb++=EXTRAWORD
I ^pp1a+pp1+++=I
dead ^jj++++=dead?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Are
are ^vb+ber+vrb++=EXTRAWORD
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
smiled ^vbd+++xvbnx+=smiled.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
have ^vb+hv+aux++=have
always ^rb++splt++=always
wanted ^vprf+++xvbnx+=wanted
definitions ^nns+nom+++=definitions
before ^in++++=before
evidence ^nn+nom+++=evidence."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
After ^cs+sub+++=After
Marston ^np+++??+=Marston
the ^ati++++=the
road ^npl++++=road
altered ^vwbn+++xvbn+=altered.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
cannot ^md+pos+not++=cannot
tell ^vb++++=tell
at ^in++++=at
what ^wdt+who+++=what
point ^nn++++=point.
. ^zz++++=EXTRAWORD
The ^ati++++=The
hedges ^nns++++=hedges
grew ^vbd+++xvbn+=grew
taller ^jjr++++=taller,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
ceased ^vbd+++xvbn+=ceased;
; ^zz++++=EXTRAWORD
the ^ati++++=the
fields ^nns++++=fields
widened ^vbd+++xvbn+=widened
into ^in++++=into
a ^at++++=a
plain ^nn++++=plain
where ^wrb+who+++=where
no ^at++++=no
fence ^nn++++=fence,
, ^zz++++=EXTRAWORD
house ^npl++++=house
or ^cc++++=or
rick ^jj+++??+=rick
interrupted ^jj+++xvbn+=interrupted
the ^ati++++=the
pale ^jj+atrb+++=pale
grass ^nn++++=grass.
. ^zz++++=EXTRAWORD
The ^ati++++=The
constellations ^nns+nom+++=constellations
also ^rb++++=also
appeared ^vbd+seem++xvbn+=appeared
displaced ^vbd+++xvbn+=displaced.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Great ^nn++++=Great
Bear ^vb+vprv+++=Bear
leaned ^vbd+++xvbn+=leaned
upon ^in++++=upon
the ^ati++++=the
horizon ^nn++++=horizon;
; ^zz++++=EXTRAWORD
Sirius ^np+++??+=Sirius
burned ^vbd+++xvbn+=burned
overhead ^jjb++++=overhead
with ^in++++=with
the ^ati++++=the
hard ^jj+atrb+++=hard
radiance ^nn+nom+++=radiance
of ^in++++=of
a ^at++++=a
sapphire ^nn++++=sapphire;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
low ^jj++++=low
in ^in++++=in
the ^ati++++=the
east ^np+pl+++=east
hung ^vbd+++xvbn+=hung
unfamiliar ^jj+atrb+++=unfamiliar
stars ^nns++++=stars,
, ^zz++++=EXTRAWORD
green ^nn++++=green
and ^cc++++=and
crimson ^nn+++??+=crimson,
, ^zz++++=EXTRAWORD
like ^in++++=like
lamps ^nns++++=lamps
observed ^vbd+vprv++xvbn+=observed
through ^in++++=through
deep ^jj+atrb+++=deep
water ^nn++++=water.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
the ^ati++++=the
moon ^np++++=moon
remained ^vbd+++xvbn+=remained
our ^pp$+pp1+++=our
companion ^nn++++=companion,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
horse ^nn++++=horse
cast ^vbd+++xvbn+=cast
a ^at++++=a
shadow ^nn++++=shadow.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
travelled ^vbd+++xvbn+=travelled
without ^in++++=without
wind ^nn++++=wind,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
the ^ati++++=the
grass ^nn++++=grass
on ^in++++=on
either ^dtx++++=either
side ^nn++++=side
bent ^vbd+++xvbn+=bent
continuously ^rb++++=continuously
away ^in+pl+++=away
from ^in"++++=from
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
under ^in++++=under
the ^ati++++=the
passage ^nn+nom+++=passage
of ^in++++=of
some ^dti++++=some
vast ^jj+atrb+++=vast
invisible ^jj+atrb+++=invisible
current ^nn++++=current.
. ^zz++++=EXTRAWORD
Presently ^rb+tm+++=Presently
I ^pp1a+pp1+++=I
heard ^vbd+vprv++xvbnx+=heard
water ^nn++++=water.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
no ^at++++=no
brook ^nn++++=brook
or ^cc++++=or
river ^nn++++=river.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sound ^nn++++=sound
came ^vbd+++xvbn+=came
from ^in+ppvb+++=from
all ^abn++++=all
directions ^nns+nom+++=directions,
, ^zz++++=EXTRAWORD
a ^at++++=a
deep ^jj+atrb+++=deep
circumfluent ^jj+atrb+++=circumfluent
murmur ^nn++++=murmur,
, ^zz++++=EXTRAWORD
sometimes ^rb++++=sometimes
remote ^jj++++=remote
as ^in++++=as
surf ^nn++++=surf
below ^rb++++=below
cliffs ^nns++++=cliffs,
, ^zz++++=EXTRAWORD
sometimes ^rb++++=sometimes
close ^vb++++=close
enough ^qlp++++=enough
to ^to++++=to
suggest ^vbi+vpub+++=suggest
a ^at++++=a
flood ^nn++++=flood
running ^vwbg+++xvbg+=running
beneath ^in+pl+++=beneath
the ^ati++++=the
road ^nn++++=road.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought
of ^in++++=of
Oceanus ^np+++??+=Oceanus,
, ^zz++++=EXTRAWORD
the ^ati++++=the
ancient ^jj+atrb+++=ancient
stream ^nn++++=stream
encircling ^vwbg+++xvbg+=encircling
the ^ati++++=the
habitable ^jj+atrb+++=habitable
earth ^nn++++=earth,
, ^zz++++=EXTRAWORD
father ^nn++++=father
of ^in++++=of
rivers ^nns++++=rivers
and ^cc++++=and
boundary ^nn+nom+++=boundary
of ^in++++=of
men ^nns++++=men's
's ^$++++=EXTRAWORD
knowledge ^nn++++=knowledge.
. ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+aux++=EXTRAWORD
you ^pp2+pp2+++=you
hear ^vb+vprv+tht0++=hear
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes."
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
sea ^nn++++=sea
is ^vbz+bez+vrb++=is
that ^dt+pdem+++=that?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
nearest ^nn++++=nearest."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
This ^dt+dem+++=This
answer ^nn++++=answer,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
answer ^nn++++=answer
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
silenced ^j+++xvbn+=silenced
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
The ^ati++++=The
plain ^nn++++=plain
rose ^vwbn+++xvbn+=rose
by ^in++++=by
imperceptible ^jj+atrb+++=imperceptible
degrees ^nns+nom+++=degrees.
. ^zz++++=EXTRAWORD
Ahead ^rb+cnj+++=Ahead,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
the ^ati++++=the
moonlight ^nn++++=moonlight
gathered ^vbd+++xvbn+=gathered,
, ^zz++++=EXTRAWORD
a ^at++++=a
wall ^nn++++=wall
appeared ^vbd+seem++xvbn+=appeared
first ^rb++++=first
a ^at++++=a
grey ^jj+atrb+++=grey
thread ^nn++++=thread,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
a ^at++++=a
cliff ^nn++++=cliff
of ^in++++=of
masonry ^nn++++=masonry
stretching ^vwbg+++xvbg+=stretching
north ^nr+pl+++=north
and ^cc++++=and
south ^np+pl+++=south
beyond ^in++++=beyond
sight ^nn++++=sight.
. ^zz++++=EXTRAWORD
At ^in++++=At
its ^pp$+it+++=its
centre ^jjb++++=centre
stood ^vbd+++xvbn+=stood
an ^at++++=an
arch ^nn++++=arch
so ^ql++++=so
lofty ^np++++=lofty
that ^tht+rel+obj++=that
a ^at++++=a
cathedral ^nn+nom+++=cathedral
nave ^nn++++=nave
might ^md+pos+++=might
have ^vb+hv+aux++=have
passed ^vprf+++xvbnx+=passed
through ^in++++=through
it ^pp3+it+++=it
without ^in++++=without
brushing ^xvbg+++xvbg+=brushing
the ^ati++++=the
keystone ^nn+++??+=keystone.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
no ^at++++=no
gates ^nns++++=gates.
. ^zz++++=EXTRAWORD
Above ^in+pl+++=Above
the ^ati++++=the
entrance ^nn+nom+++=entrance
an ^at++++=an
inscription ^nn+nom+++=inscription
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
carved ^vpsv++agls+xvbnx+=carved
in ^in++++=in
characters ^nns+nom+++=characters
resembling ^vwbg+++xvbg+=resembling
Greek ^jj++++=Greek,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
I ^pp1a+pp1+++=I
could ^md+pos+++=could
not ^xnot++not++=not
read ^vb+vprv++xvbn+=read
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
The ^ati++++=The
letters ^nns+nom+++=letters
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
alter ^vbi++++=alter
as ^ql++++=as
I ^pp1a+pp1+++=I
looked ^vbd+++xvbnx+=looked:
: ^zz++++=EXTRAWORD
at ^rb++++=at
one ^cd1++++=one
moment ^nn++++=moment
flames ^nns++++=flames,
, ^zz++++=EXTRAWORD
at ^rb++++=at
another ^dt++++=another
wounds ^nns++++=wounds,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
at ^rb++++=at
another ^dt++++=another
merely ^rb+down+++=merely
the ^ati++++=the
natural ^jj+atrb+++=natural
fissures ^nns+++??+=fissures
of ^in++++=of
stone ^nn++++=stone.
. ^zz++++=EXTRAWORD
The ^ati++++=The
grey ^np++++=grey
horse ^nn++++=horse
stopped ^vbd+++xvbn+=stopped.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
walk ^nn++++=walk
from ^in++++=from
here ^rn+pl+++=here,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Harry ^np++++=Harry
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
dismounted ^vbd+++xvbnx+=dismounted.
. ^zz++++=EXTRAWORD
The ^ati++++=The
instant ^nn+nom+++=instant
my ^pp$+pp1+++=my
boots ^nns++++=boots
touched ^vbd+++xvbn+=touched
the ^ati++++=the
ground ^nn++++=ground
the ^ati++++=the
horse ^nn++++=horse
disappeared ^vbd+seem++xvbn+=disappeared
not ^xnot++not++=not
by ^in++++=by
fading ^xvbg+++xvbg+=fading,
, ^zz++++=EXTRAWORD
nor ^cc+cls+neg++=nor
by ^in++++=by
any ^dti++++=any
visible ^jj+atrb+++=visible
movement ^nn+nom+++=movement,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
simply ^rb++++=simply
by ^in++++=by
being ^xvbg+++xvbg+=being
absent ^jj++++=absent
where ^wrb+who+++=where
a ^at++++=a
moment ^nn++++=moment
before ^cs+sub+++=before
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
stood ^vprf+++xvbnx+=stood.
. ^zz++++=EXTRAWORD
Bridle ^nn++++=Bridle,
, ^zz++++=EXTRAWORD
saddle ^nn++++=saddle,
, ^zz++++=EXTRAWORD
steam ^nn++++=steam
of ^in++++=of
breath ^nn++++=breath:
: ^zz++++=EXTRAWORD
all ^abn++++=all
gone ^vprf+++xvbn+=gone.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
cried ^vbd+++xvbnx+=cried
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
will ^md+prd+++=will
be ^vb+be+aux++=be
waiting ^vbg+++xvbgx+=waiting,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Harry ^np++++=Harry.
. ^zz++++=EXTRAWORD
" ^zz++++="Where
where ^wrb+who+whq++=EXTRAWORD
are ^vb+ber+vrb++=are
we ^pp1a+pp1+++=we?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
know ^vb+vprv+++=know
already ^rb++++=already."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
did ^vbd+dod+vrb++=did
not ^xnot++not++=not.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
terror ^nn++++=terror,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
is ^vbz+bez+vrb++=is
sometimes ^rb++++=sometimes
wiser ^jjr+pred+++=wiser
than ^in++++=than
thought ^vbd+++xvbn+=thought,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
begun ^vprf+++xvbnx+=begun
to ^to++++=to
answer ^vbi++++=answer
for ^in+ppvb+++=for
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
Iii ^np+++??+=III
We ^pp1a+pp1+++=We
entered ^vbd+++xvbn+=entered
the ^ati++++=the
arch ^nn++++=arch.
. ^zz++++=EXTRAWORD
The ^ati++++=The
passage ^nn+nom+++=passage
beyond ^in++++=beyond
descended ^vbd+++xvbn+=descended
gradually ^rb++++=gradually
between ^in++++=between
walls ^nns++++=walls
covered ^vbd+++xvbn+=covered
from ^in++++=from
pavement ^nn+nom+++=pavement
to ^in++++=to
vault ^nn++++=vault
with ^in++++=with
sculptured ^jj+atrb+++=sculptured
scenes ^nns++++=scenes.
. ^zz++++=EXTRAWORD
At ^rb++++=At
first ^rb"++++=first
I ^pp1a+pp1+++=I
mistook ^vbd+++xvbnx+=mistook
them ^pp3o+pp3+++=them
for ^in++++=for
the ^ati++++=the
conventional ^jj+atrb+++=conventional
punishments ^nns+nom+++=punishments
of ^in++++=of
Tartarus ^np++++=Tartarus:
: ^zz++++=EXTRAWORD
Ixion ^np+++??+=Ixion
upon ^in++++=upon
his ^pp$+pp3+++=his
wheel ^nn++++=wheel,
, ^zz++++=EXTRAWORD
Tantalus ^np+++??+=Tantalus
beneath ^in+pl+++=beneath
the ^ati++++=the
retreating ^jj+atrb+++=retreating
fruit ^nn++++=fruit,
, ^zz++++=EXTRAWORD
Prometheus ^np+++??+=Prometheus
and ^cc++++=and
the ^ati++++=the
vulture ^nn+++??+=vulture.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
these ^dt+dem+++=these
antique ^jj+atrb+++=antique
figures ^nns++++=figures
soon ^rb+tm+++=soon
yielded ^vbd+++xvbn+=yielded
to ^in++++=to
images ^nns++++=images
more ^rbr++++=more
numerous ^jj++++=numerous
and ^cc++++=and
more ^rbr++++=more
terrible ^jj++++=terrible.
. ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here
men ^nns++++=men
were ^vbd+bed+aux++=were
broken ^vpsv++agls+xvbnx+=broken
under ^in++++=under
carts ^nns+++??+=carts;
; ^zz++++=EXTRAWORD
there ^rn+pl+++=there
women ^nns++++=women
crouched ^vbd+++xvbn+=crouched
in ^in++++=in
burning ^xvbg+++xvbg+=burning
houses ^nns++++=houses,
, ^zz++++=EXTRAWORD
holding ^vbg+vprv++xvbg+=holding
infants ^nns+nom+++=infants
above ^rb++++=above
their ^pp$+pp3+++=their
heads ^nns++++=heads.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw
slaves ^nns++++=slaves
beneath ^in+pl+++=beneath
whips ^nns++++=whips,
, ^zz++++=EXTRAWORD
sailors ^nns++++=sailors
drowning ^vwbg+++xvbg+=drowning
within ^in++++=within
sight ^nn++++=sight
of ^in++++=of
shore ^nn++++=shore,
, ^zz++++=EXTRAWORD
prisoners ^nns+nom+++=prisoners
hanging ^vwbg+++xvbg+=hanging
by ^in++++=by
bound ^xvbn+++xvbn+=bound
wrists ^nns++++=wrists,
, ^zz++++=EXTRAWORD
old ^jj+atrb+++=old
people ^nns++++=people
abandoned ^vbd+++xvbn+=abandoned
upon ^in++++=upon
snow ^nn++++=snow,
, ^zz++++=EXTRAWORD
workers ^nns+nom+++=workers
caught ^vbd+++xvbn+=caught
in ^in++++=in
the ^ati++++=the
teeth ^nns++++=teeth
of ^in++++=of
machines ^nns++++=machines.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+aux++=were
operating ^vbg+++xvbgx+=operating
tables ^nns++++=tables,
, ^zz++++=EXTRAWORD
battlefields ^nns++++=battlefields,
, ^zz++++=EXTRAWORD
mines ^nns++++=mines,
, ^zz++++=EXTRAWORD
nurseries ^nns+nom+++=nurseries,
, ^zz++++=EXTRAWORD
madhouses ^nns+++??+=madhouses;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
among ^in++++=among
human ^jj+atrb+++=human
torments ^nns+nom+++=torments
ran ^vbd+++xvbn+=ran
the ^ati++++=the
dumb ^jj+atrb+++=dumb
parallel ^nn++++=parallel
of ^in++++=of
the ^ati++++=the
beasts ^nns++++=beasts
the ^ati++++=the
ox ^nn++++=ox
under ^in++++=under
the ^ati++++=the
goad ^nn++++=goad,
, ^zz++++=EXTRAWORD
the ^ati++++=the
fox ^nn++++=fox
in ^in++++=in
iron ^nn++++=iron
jaws ^nns++++=jaws,
, ^zz++++=EXTRAWORD
the ^ati++++=the
horse ^nn++++=horse
screaming ^vwbg+++xvbg+=screaming
amid ^in++++=amid
battle ^nn++++=battle-smoke,
- ^zz++++=EXTRAWORD
smoke ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
the ^ati++++=the
small ^jj+atrb+++=small
bird ^nn++++=bird
transfixed ^vbd+++xvbn+=transfixed
upon ^in++++=upon
a ^at++++=a
thorn ^nn++++=thorn.
. ^zz++++=EXTRAWORD
No ^at++++=No
sculptor ^nn++++=sculptor
could ^md+pos+++=could
have ^vb+hv+aux++=have
carved ^vprf+++xvbnx+=carved
so ^pn++++=so
much ^ap++++=much.
. ^zz++++=EXTRAWORD
The ^ati++++=The
wall ^nn++++=wall
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
decorated ^jj+++xvbn+=decorated
but ^cc+phrs+++=but
inhabited ^jj+++xvbn+=inhabited.
. ^zz++++=EXTRAWORD
Each ^dt++++=Each
figure ^nn++++=figure
moved ^vbd+++xvbn+=moved
a ^rb++++=a
little ^rb"++++=little
within ^in++++=within
the ^ati++++=the
stone ^nn++++=stone.
. ^zz++++=EXTRAWORD
Mouths ^nns++++=Mouths
opened ^vbd+++xvbn+=opened.
. ^zz++++=EXTRAWORD
Fingers ^nns+nom+++=Fingers
clenched ^vbd+++xvbn+=clenched.
. ^zz++++=EXTRAWORD
Blood ^nn++++=Blood
descended ^vbd+++xvbn+=descended
through ^in++++=through
cut ^xvbn+++xvbn+=cut
channels ^nns++++=channels
and ^cc++++=and
disappeared ^vpsv++agls+xvbn+=disappeared
into ^in++++=into
gutters ^nns+nom+++=gutters
beside ^in+pl+++=beside
the ^ati++++=the
pavement ^nn+nom+++=pavement.
. ^zz++++=EXTRAWORD
The ^ati++++=The
smell ^nn++++=smell
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
of ^in++++=of
decay ^nn++++=decay
but ^cc++++=but
of ^in++++=of
iron ^nn++++=iron,
, ^zz++++=EXTRAWORD
sweat ^nn++++=sweat,
, ^zz++++=EXTRAWORD
hot ^jj+atrb+++=hot
oil ^nn++++=oil
and ^cc++++=and
wet ^jj+atrb+++=wet
wool ^nn++++=wool.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
turned ^vbd+++xvbnx+=turned
upon ^in++++=upon
Harry ^np++++=Harry.
. ^zz++++=EXTRAWORD
" ^zz++++="Is
is ^vbz+bez+vrb++=EXTRAWORD
this ^dt+dem+++=this
your ^pp$+pp2+++=your
Heaven ^nn++++=Heaven?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Hell,
hell ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
as ^ql++++=as
you ^pp2+pp2+++=you
mean ^vb+vprv+++=mean
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
end ^nn++++=end
of ^in++++=of
the ^ati++++=the
passage ^nn+nom+++=passage
a ^at++++=a
red ^jj++++=red
light ^jj++++=light
pulsed ^jj+++xvbn+=pulsed.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
came ^vbd+++xvbn+=came
out ^rp+pl+++=out
beneath ^in+pl+++=beneath
an ^at++++=an
open ^jj+atrb+++=open
sky ^nn++++=sky
into ^in++++=into
an ^at++++=an
amphitheatre ^nn+++??+=amphitheatre
so ^ql+emph+++=so
immense ^jj++++=immense
that ^cs+sub+++=that
its ^pp$+it+++=its
opposite ^jj+atrb+++=opposite
wall ^nn++++=wall
was ^vbd+bedz+aux++=was
made ^vpsv++agls+xvbnx+=made
vague ^jj++++=vague
by ^in++++=by
distance ^nn+nom+++=distance.
. ^zz++++=EXTRAWORD
Tier ^nn++++=Tier
above ^jjb+atrb+++=above
tier ^nn++++=tier
ascended ^vbd+++xvbn+=ascended
until ^cs+sub+++=until
the ^ati++++=the
uppermost ^jj+atrb+++=uppermost
seats ^nns++++=seats
appeared ^vbd+seem++xvbn+=appeared
to ^to+vcmp+++=to
touch ^vbi++++=touch
the ^ati++++=the
stars ^nns++++=stars.
. ^zz++++=EXTRAWORD
The ^ati++++=The
arena ^nn++++=arena
itself ^ppl++++=itself
was ^vbd+bedz+vrb++=was
an ^at++++=an
oval ^jj+atrb+++=oval
plain ^nn++++=plain
of ^in++++=of
black ^jj+atrb+++=black
sand ^nn++++=sand
crossed ^vwbn+++xvbn+=crossed
by ^in++++=by
drains ^nns++++=drains
and ^cc++++=and
shallow ^jj+atrb+++=shallow
conduits ^nns+++??+=conduits.
. ^zz++++=EXTRAWORD
Around ^rp++++=Around
it ^pp3+it+++=it
stood ^vbd+++xvbn+=stood
cages ^nns++++=cages,
, ^zz++++=EXTRAWORD
frames ^nns++++=frames,
, ^zz++++=EXTRAWORD
furnaces ^nns++++=furnaces
and ^cc++++=and
instruments ^nns+nom+++=instruments
whose ^whp+rel+obj++=whose
purpose ^nn++++=purpose
I ^pp1a+pp1+++=I
sometimes ^rb++++=sometimes
understood ^vbd+vprv++xvbn+=understood
too ^ql++++=too
readily ^rb+cnj+++=readily,
, ^zz++++=EXTRAWORD
sometimes ^rb++++=sometimes
not ^xnot++not++=not
at ^rb++++=at
all ^abn++++=all.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
resembled ^jj+atrb++xvbn+=resembled
engines ^nns++++=engines
of ^in++++=of
ancient ^jj+atrb+++=ancient
siegecraft ^nn+++??+=siegecraft;
; ^zz++++=EXTRAWORD
some ^dti++++=some
were ^vbd+bed+vrb++=were
as ^ql++++=as
neat ^jj++++=neat
and ^cc++++=and
nickel ^nn++++=nickel-bright
- ^zz++++=EXTRAWORD
bright ^jj++++=EXTRAWORD
as ^ql++++=as
devices ^nns++++=devices
in ^in++++=in
a ^at++++=a
modern ^jj+atrb+++=modern
laboratory ^nn++++=laboratory;
