# ^zz++++=###
# ^zz++++=EXTRAWORD
# ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
form ^nn++++=form
of ^in++++=of
service ^nn++++=service?
? ^zz++++=EXTRAWORD
Some ^dti++++=Some
had ^vbd+hvd+aux++=had
known ^vprf+++xvbnx+=known
poverty ^nn++++=poverty;
; ^zz++++=EXTRAWORD
some ^dti++++=some
had ^vbd+hvd+aux++=had
known ^vprf+++xvbnx+=known
applause ^nn++++=applause;
; ^zz++++=EXTRAWORD
some ^dti++++=some
had ^vbd+hvd+aux++=had
quarrelled ^vprf+++xvbnx+=quarrelled
that ^dt+dem+++=that
very ^ql+amp+++=very
afternoon ^nn++++=afternoon
with ^in++++=with
wives ^nns++++=wives,
, ^zz++++=EXTRAWORD
husbands ^nns++++=husbands,
, ^zz++++=EXTRAWORD
creditors ^nns++++=creditors,
, ^zz++++=EXTRAWORD
children ^nns++++=children.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
might ^md+pos+++=might
be ^vb+be+aux++=be
playing ^vbg+++xvbgx+=playing
in ^in++++=in
shoes ^nns++++=shoes
not ^xnot++not++=not
paid ^vbd+++xvbn+=paid
for ^in+strn+++=for.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
might ^md+pos+++=might
have ^vb+hv+aux++=have
received ^vprf+++xvbnx+=received
a ^at++++=a
letter ^nn++++=letter
whose ^whp+rel+obj++=whose
unopened ^jj+atrb++xvbn+=unopened
answer ^nn++++=answer
waited ^vbd+++xvbn+=waited
in ^in++++=in
his ^pp$+pp3+++=his
coat ^nn++++=coat.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
might ^md+pos+++=might
be ^vb+be+vrb++=be
secretly ^rb++++=secretly
ill ^jj+pred+++=ill.
. ^zz++++=EXTRAWORD
Another ^dt++++=Another,
, ^zz++++=EXTRAWORD
outwardly ^rb++++=outwardly
grave ^jj++++=grave,
, ^zz++++=EXTRAWORD
might ^md+pos+++=might
be ^vb+be+aux++=be
planning ^vbg+++xvbgx+=planning
a ^at++++=a
holiday ^nn++++=holiday
by ^in++++=by
the ^ati++++=the
sea ^nn++++=sea.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
loved ^jj+++xvbn+=loved
the ^ati++++=the
Conductor ^nn++++=Conductor;
; ^zz++++=EXTRAWORD
some ^dti++++=some
feared ^jj+++xvbn+=feared
him ^pp3o+pp3+++=him;
; ^zz++++=EXTRAWORD
some ^dti++++=some
considered ^jj+++xvbn+=considered
his ^pp$+pp3+++=his
interpretation ^nn+nom+++=interpretation
profound ^jj++++=profound;
; ^zz++++=EXTRAWORD
some ^dti++++=some
endured ^jj+++xvbn+=endured
it ^pp3+it+++=it
as ^in++++=as
a ^at++++=a
temporary ^jj+atrb+++=temporary
error ^nn++++=error
in ^in++++=in
the ^ati++++=the
history ^nn++++=history
of ^in++++=of
Beethoven ^np++++=Beethoven.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
all ^abn++++=all
entered ^jj+++xvbn+=entered
the ^ati++++=the
Fugue ^np+++??+=Fugue
together ^nn+nom+++=together.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
occurred ^vprf+++xvbn+=occurred
that ^dt+dem+++=that
miracle ^nn++++=miracle
which ^whp+rel+obj++=which,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
achieved ^vpsv++by+xvbnx+=achieved
by ^in++++=by
skill ^nn++++=skill,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
no ^at++++=no
less ^rbr++++=less
miraculous ^jj++++=miraculous.
. ^zz++++=EXTRAWORD
Voice ^nn++++=Voice
pursued ^vbd+++xvbn+=pursued
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
The ^ati++++=The
' ^zz++++='cellos
cellos ^nns++++=EXTRAWORD
began ^vbd+++xvbn+=began;
; ^zz++++=EXTRAWORD
violas ^nns++++=violas
answered ^vbd+vpub++xvbn+=answered;
; ^zz++++=EXTRAWORD
violins ^nns++++=violins
gathered ^vbd+++xvbn+=gathered
the ^ati++++=the
thread ^nn++++=thread;
; ^zz++++=EXTRAWORD
the ^ati++++=the
structure ^nn++++=structure
climbed ^vbd+++xvbn+=climbed,
, ^zz++++=EXTRAWORD
crossed ^j+++xvbn+=crossed,
, ^zz++++=EXTRAWORD
doubled ^xvbn+++xvbn+=doubled
upon ^in++++=upon
itself ^ppl++++=itself.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
architecture ^nn++++=architecture
in ^in++++=in
motion ^nn++++=motion,
, ^zz++++=EXTRAWORD
a ^at++++=a
staircase ^nn++++=staircase
built ^vbd+++xvbn+=built
while ^cs+sub+++=while
men ^nns++++=men
ascended ^vbd+++xvbn+=ascended
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
No ^at++++=No
player ^nn++++=player
possessed ^vbd+++xvbn+=possessed
the ^ati++++=the
whole ^nn++++=whole,
, ^zz++++=EXTRAWORD
yet ^rb++++=yet
each ^dt++++=each
preserved ^jj+++xvbn+=preserved
the ^ati++++=the
whole ^nn++++=whole
by ^in++++=by
keeping ^xvbg+++xvbg+=keeping
faith ^nn++++=faith
with ^in++++=with
his ^pp$+pp3+++=his
fragment ^nn+nom+++=fragment.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Music ^nn++++=Music-Lover
- ^zz++++=EXTRAWORD
lover ^nn++++=EXTRAWORD
felt ^vbd+vprv++xvbn+=felt
ashamed ^jj++++=ashamed
of ^in++++=of
his ^pp$+pp3+++=his
first ^od++++=first
vision ^nn++++=vision
of ^in++++=of
the ^ati++++=the
orchestra ^nn++++=orchestra
as ^in++++=as
a ^at++++=a
machine ^nn++++=machine.
. ^zz++++=EXTRAWORD
A ^at++++=A
machine ^nn++++=machine
has ^vbz+hvz+vrb++=has
no ^at++++=no
mercy ^nn++++=mercy
upon ^in++++=upon
a ^at++++=a
weakened ^nn++++=weakened
wheel ^vb++++=wheel;
; ^zz++++=EXTRAWORD
these ^dt+dem+++=these
men ^nns++++=men
and ^cc++++=and
women ^nns++++=women
listened ^vbd+++xvbn+=listened
to ^to++++=to
one ^cd1++++=one
another ^dt++++=another.
. ^zz++++=EXTRAWORD
A ^at++++=A
machine ^nn++++=machine
does ^vbz+doz+aux++=does
not ^xnot++not++=not
cherish ^vb++++=cherish
the ^ati++++=the
character ^nn+nom+++=character
of ^in++++=of
a ^at++++=a
screw ^nn++++=screw;
; ^zz++++=EXTRAWORD
this ^dt+dem+++=this
community ^nn+nom+++=community
depended ^vbd+++xvbn+=depended
upon ^in++++=upon
differences ^nns+nom+++=differences.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
discipline ^nn++++=discipline
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
annihilation ^nn+nom+++=annihilation
of ^in++++=of
the ^ati++++=the
self ^nn++++=self,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
self ^nn++++=self
freely ^rb++++=freely
entering ^jj+atrb++xvbg+=entering
relation ^nn+nom+++=relation.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
this ^dt+pdem+++=this,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
inner ^jjb+atrb+++=inner
voice ^nn++++=voice,
, ^zz++++=EXTRAWORD
" ^zz++++="the
the ^ati++++=EXTRAWORD
harmony ^nn++++=harmony
for ^in++++=for
which ^whp+rel+pied++=which
men ^nns++++=men
perpetually ^rb++++=perpetually
cry ^nn++++=cry,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
misunderstanding ^nn++++=misunderstanding
its ^pp$+it+++=its
nature ^nn++++=nature?
? ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
demand ^vb++++=demand
agreement ^nn+nom+++=agreement
where ^wrb+who+++=where
they ^pp3a+pp3+++=they
should ^md+nec+++=should
seek ^vb++++=seek
accord ^nn++++=accord.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
desire ^nn++++=desire
that ^tht+rel+++=that
all ^abn++++=all
should ^md+nec+++=should
sound ^vb++++=sound
one ^cd1++++=one
note ^nn++++=note,
, ^zz++++=EXTRAWORD
although ^cs+con+++=although
one ^cd1++++=one
note ^nn++++=note,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however
pure ^jj++++=pure,
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
music ^nn++++=music.
. ^zz++++=EXTRAWORD
Harmony ^nn++++=Harmony
requires ^vbz++++=requires
distance ^nn+nom+++=distance
as ^cc++++=as
well ^rb++++=well
as ^cc"++++=as
nearness ^nns+nom+++=nearness,
, ^zz++++=EXTRAWORD
opposition ^nn+nom+++=opposition
as ^cc++++=as
well ^rb++++=well
as ^cc"++++=as
consent ^nn++++=consent;
; ^zz++++=EXTRAWORD
it ^pp3+it+++=it
permits ^vbz++++=permits
the ^ati++++=the
oboe ^nn+++??+=oboe
to ^to++++=to
remain ^vbi++++=remain
an ^at++++=an
oboe ^nn+++??+=oboe
and ^cc++++=and
asks ^vbz++++=asks
only ^rb+down+++=only
that ^dt+dem+++=that
it ^pp3+it+++=it
hear ^vb+vprv+++=hear
the ^ati++++=the
horn ^nn++++=horn."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
Scherzo ^np+++??+=Scherzo
returned ^vbd+++xvbn+=returned
in ^in++++=in
whispers ^nns+nom+++=whispers.
. ^zz++++=EXTRAWORD
Bows ^nns++++=Bows
moved ^vbd+++xvbn+=moved
with ^in++++=with
spectral ^jj+atrb+++=spectral
lightness ^nns+nom+++=lightness.
. ^zz++++=EXTRAWORD
The ^ati++++=The
orchestra ^nn++++=orchestra
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
withdraw ^vbi++++=withdraw
into ^in++++=into
caverns ^nns+++??+=caverns
beneath ^in+pl+++=beneath
the ^ati++++=the
earth ^nn++++=earth.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
through ^in++++=through
that ^dt+dem+++=that
darkness ^nns+nom+++=darkness
a ^at++++=a
pulse ^nn++++=pulse
continued ^vbd+++xvbn+=continued,
, ^zz++++=EXTRAWORD
quiet ^nn++++=quiet,
, ^zz++++=EXTRAWORD
indomitable ^jj++++=indomitable.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Music ^nn++++=Music-Lover
- ^zz++++=EXTRAWORD
lover ^nn++++=EXTRAWORD
scarcely ^rb+down+++=scarcely
breathed ^vbd+++xvbn+=breathed.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
he ^pp3a+pp3+++=he
no ^at++++=no
longer ^rbr++++=longer
wished ^vbd+vprv++xvbn+=wished
merely ^rb+down+++=merely
to ^to++++=to
inspect ^vbi++++=inspect
these ^dt+dem+++=these
hidden ^jj+atrb++xvbn+=hidden
lives ^nns++++=lives.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
longed ^vbd+++xvbnx+=longed
to ^to+vcmp+++=to
hear ^vbi+vprv+tht0++=hear
one ^pn++++=one
of ^in++++=of
them ^pp3o+pp3+++=them
confessed ^vbd+vpub++xvbn+=confessed
in ^in++++=in
the ^ati++++=the
imperfect ^jj+atrb+++=imperfect
language ^nn+nom+++=language
of ^in++++=of
words ^nns++++=words.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
the ^ati++++=the
grizzled ^jj+atrb+++=grizzled
cellist ^nn+nom+++=cellist
would ^md+prd+++=would
but ^cc++++=but
come ^vprf+++xvbn+=come
down ^rp++++=down
from ^in++++=from
the ^ati++++=the
brilliant ^jj+atrb+++=brilliant
island ^nn++++=island
and ^cc++++=and
sit ^vb++++=sit
beside ^in+pl+++=beside
a ^at++++=a
common ^jj+atrb+++=common
fire ^nn++++=fire!
! ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
the ^ati++++=the
philosophic ^jj+atrb+++=philosophic
clarinettist ^nn+nom+++=clarinettist
would ^md+prd+++=would
lay ^jjb+++xvbn+=lay
aside ^rp++++=aside
his ^pp$+pp3+++=his
instrument ^nn+nom+++=instrument
and ^cc++++=and
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+dem+++=EXTRAWORD
happened ^vb+++xvbn+=happened
to ^to+vcmp+++=to
me ^pp1o+pp1+++=me
in ^in++++=in
Prague ^np++++=Prague,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
or ^cc++++=or
" ^zz++++="Once,
once ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
young ^jj+pred+++=young
in ^in++++=in
Florence ^np+nom+++=Florence
" ^zz++++="!
! ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
the ^ati++++=the
Girl ^nn++++=Girl
Who ^whp+rel+subj++=Who
Understood ^vbd+vprv++xvbn+=Understood
would ^md+prd+++=would
tell ^vb++++=tell
why ^wrb+who+++=why
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
chosen ^vprf+++xvbnx+=chosen,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
refused ^vbd+++xvbn+=refused
to ^to+vcmp+++=to
choose ^vbi++++=choose!
! ^zz++++=EXTRAWORD
Any ^dti++++=Any
story ^nn++++=story
would ^md+prd+++=would
suffice ^vb++++=suffice,
, ^zz++++=EXTRAWORD
provided ^j+++xvbn+=provided
it ^pp3+it+++=it
revealed ^vbd+vprv++xvbn+=revealed
the ^ati++++=the
secret ^nn++++=secret
bridge ^npl++++=bridge
by ^in++++=by
which ^whp+rel+pied++=which
grief ^nn++++=grief
passes ^nns++++=passes
into ^in++++=into
beauty ^nn++++=beauty
and ^cc++++=and
loneliness ^nns+nom+++=loneliness
consents ^vbz++++=consents
to ^to++++=to
become ^vbi++++=become
song ^nn++++=song.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
no ^at++++=no
one ^cd1++++=one
spoke ^vbd+++xvbn+=spoke.
. ^zz++++=EXTRAWORD
The ^ati++++=The
shadowed ^jj+atrb++xvbn+=shadowed
transition ^nn+nom+++=transition
deepened ^vbd+++xvbn+=deepened.
. ^zz++++=EXTRAWORD
A ^at++++=A
tremor ^nn++++=tremor
ran ^vbd+++xvbn+=ran
through ^rb+phrv+++=through
the ^ati++++=the
strings ^nns++++=strings;
; ^zz++++=EXTRAWORD
the ^ati++++=the
drums ^nns++++=drums
whispered ^vbd+++xvbn+=whispered
from ^in++++=from
far ^rb+pl+++=far
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
Out ^rp+pl+++=Out
of ^in++++=of
secrecy ^nn++++=secrecy,
, ^zz++++=EXTRAWORD
suspense ^nn++++=suspense,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
gathering ^vbg+++xvbg+=gathering
light ^jj++++=light,
, ^zz++++=EXTRAWORD
the ^ati++++=the
doors ^nns++++=doors
of ^in++++=of
the ^ati++++=the
Finale ^np+++??+=Finale
burst ^vbd+++xvbn+=burst
open ^jj++++=open.
. ^zz++++=EXTRAWORD
# ^zz++++=###
# ^zz++++=EXTRAWORD
# ^zz++++=EXTRAWORD
Iv ^np+++??+=IV
**allegro** ^nn+++??+=**Allegro**
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
as ^cs+sub+++=as
though ^cs+sub+++=though
noon ^nn++++=noon
entered ^vbd+++xvbn+=entered
at ^rb++++=at
midnight ^nn++++=midnight.
. ^zz++++=EXTRAWORD
The ^ati++++=The
brass ^nn++++=brass
proclaimed ^vbd+++xvbn+=proclaimed
victory ^nn++++=victory
not ^xnot++not++=not
the ^ati++++=the
shallow ^jj+atrb+++=shallow
victory ^nn++++=victory
of ^in++++=of
one ^cd1++++=one
army ^nn++++=army
over ^rp++++=over
another ^ppls++++=another,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
soul ^nn++++=soul's
's ^vbz+bez+vrb++0=EXTRAWORD
tremendous ^jj+atrb+++=tremendous
refusal ^nn++++=refusal
to ^to+ncmp+++=to
remain ^vbi++++=remain
imprisoned ^vbd+++xvbn+=imprisoned.
. ^zz++++=EXTRAWORD
Sound ^jj++++=Sound
poured ^jj+++xvbn+=poured
across ^in+pl+++=across
the ^ati++++=the
hall ^nn++++=hall
in ^in++++=in
golden ^jj+atrb+++=golden
cataracts ^nns+++??+=cataracts.
. ^zz++++=EXTRAWORD
The ^ati++++=The
piccolos ^nns+++??+=piccolos
flashed ^vbd+++xvbn+=flashed
above ^jjb++++=above
it ^pp3+it+++=it
like ^in++++=like
birds ^nns++++=birds
in ^in++++=in
sunlight ^nn++++=sunlight;
; ^zz++++=EXTRAWORD
trumpets ^nns++++=trumpets
burned ^vbd+++xvbn+=burned;
; ^zz++++=EXTRAWORD
trombones ^nns++++=trombones
opened ^vbd+++xvbn+=opened
vast ^jj+atrb+++=vast
perspectives ^nns++++=perspectives;
; ^zz++++=EXTRAWORD
the ^ati++++=the
strings ^nns++++=strings
rushed ^vbd+++xvbn+=rushed
onward ^jjb++++=onward,
, ^zz++++=EXTRAWORD
wave ^nn++++=wave
succeeding ^vwbg+++xvbg+=succeeding
wave ^nn++++=wave,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
drums ^nns++++=drums
drove ^vbd+++xvbn+=drove
the ^ati++++=the
flood ^nn++++=flood
between ^in++++=between
mountainous ^jj+atrb+++=mountainous
banks ^nns++++=banks.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Music ^nn++++=Music-Lover
- ^zz++++=EXTRAWORD
lover ^nn++++=EXTRAWORD
forgot ^vbd+vprv++xvbn+=forgot
the ^ati++++=the
players ^nns+nom+++=players
in ^in++++=in
the ^ati++++=the
music ^nn++++=music,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
found ^vbd+vprv++xvbn+=found
them ^pp3o+pp3+++=them
again ^rb+tm+++=again
within ^in++++=within
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
transfigured ^j+++xvbn+=transfigured
but ^cc++++=but
still ^rb++++=still
themselves ^ppls+pp3+++=themselves.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bald ^jj+atrb+++=bald
violinist ^nn+nom+++=violinist,
, ^zz++++=EXTRAWORD
the ^ati++++=the
red ^jj++++=red-haired
- ^zz++++=EXTRAWORD
haired ^jj+atrb+++=EXTRAWORD
guardian ^nn++++=guardian
of ^in++++=of
the ^ati++++=the
drum ^nn++++=drum,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Rembrandt ^np++++=Rembrandt
clarinettist ^nn+nom+++=clarinettist,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Lincoln ^np++++=Lincoln
of ^in++++=of
the ^ati++++=the
bass ^nn++++=bass,
, ^zz++++=EXTRAWORD
the ^ati++++=the
young ^jj+atrb+++=young
woman ^nn++++=woman
with ^in++++=with
parted ^jj+atrb++xvbn+=parted
lips ^nns++++=lips
all ^abn++++=all
laboured ^jj+++xvbn+=laboured,
, ^zz++++=EXTRAWORD
listened ^j+++xvbn+=listened,
, ^zz++++=EXTRAWORD
ventured ^j+++xvbn+=ventured,
, ^zz++++=EXTRAWORD
obeyed ^j+++xvbn+=obeyed,
, ^zz++++=EXTRAWORD
created ^j+++xvbn+=created.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
separate ^jj+atrb+++=separate
histories ^nns++++=histories
had ^vb+hv+aux++=had
not ^xnot++not++=not
ceased ^vprf+++xvbn+=ceased;
; ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
become ^vprf+++xvbn+=become
fuel ^nn++++=fuel
for ^in++++=for
the ^ati++++=the
common ^jj+atrb+++=common
flame ^nn++++=flame.
. ^zz++++=EXTRAWORD
The ^ati++++=The
triumphant ^jj+atrb+++=triumphant
theme ^nn++++=theme
strode ^vbd+++xvbn+=strode
forward ^rb+cnj+++=forward,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
challenged ^vpsv++agls+xvbnx+=challenged,
, ^zz++++=EXTRAWORD
disappeared ^j+++xvbn+=disappeared,
, ^zz++++=EXTRAWORD
returned ^j+++xvbn+=returned.
. ^zz++++=EXTRAWORD
Even ^rb++++=Even
the ^ati++++=the
Scherzo ^np++++=Scherzo's
's ^$++++=EXTRAWORD
night ^nn++++=night
rose ^vbd+++xvbn+=rose
again ^rb+tm+++=again
for ^in++++=for
an ^at++++=an
instant ^nn+nom+++=instant,
, ^zz++++=EXTRAWORD
like ^in++++=like
an ^at++++=an
old ^nn++++=old
fear ^vb++++=fear
making ^vbg+++xvbg+=making
its ^pp$+it+++=its
final ^jj+atrb+++=final
claim ^nn++++=claim;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
light ^nn++++=light
knew ^vbd+vprv++xvbn+=knew
it ^pp3+it+++=it
now ^rn+tm+++=now
and ^cc++++=and
absorbed ^vbd+++xvbn+=absorbed
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Music ^nn++++=Music-Lover
- ^zz++++=EXTRAWORD
lover ^nn++++=EXTRAWORD
felt ^vbd+vprv++xvbn+=felt
that ^tht+vcmp+++=that
courage ^nn+nom+++=courage
did ^vbd+dod+aux++=did
not ^xnot++not++=not
destroy ^vb++++=destroy
memory ^nn++++=memory.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
carried ^vbd+++xvbn+=carried
memory ^nn++++=memory
into ^in++++=into
a ^at++++=a
larger ^jjr+atrb+++=larger
kingdom ^nn+nom+++=kingdom.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
thought ^vbd+++xvbnx+=thought
of ^in++++=of
Beethoven ^np++++=Beethoven,
, ^zz++++=EXTRAWORD
shut ^j+++xvbn+=shut
within ^in++++=within
that ^dt+dem+++=that
most ^ql+emph+++=most
terrible ^jj++++=terrible
of ^in++++=of
silences ^nns+nom+++=silences,
, ^zz++++=EXTRAWORD
summoning ^vbg+++xvbg+=summoning
for ^in++++=for
others ^aps++++=others
a ^at++++=a
universe ^nn++++=universe
he ^pp3a+pp3+++=he
could ^md+pos+++=could
no ^at++++=no
longer ^rbr++++=longer
hear ^vb+vprv+++=hear.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
thought ^vbd+++xvbnx+=thought
of ^in++++=of
Psyche ^np++++=Psyche
wandering ^vwbg+++xvbg+=wandering
with ^in++++=with
her ^pp$+pp3+++=her
lamp ^nn++++=lamp,
, ^zz++++=EXTRAWORD
of ^in++++=of
Amor ^np+++??+=Amor
wounded ^vwbn+++xvbn+=wounded
by ^in++++=by
knowledge ^nn++++=knowledge
yet ^rb++++=yet
restored ^vpsv++by+xvbn+=restored
by ^in++++=by
endurance ^nn+nom+++=endurance;
; ^zz++++=EXTRAWORD
of ^in++++=of
unnamed ^jj+atrb+++=unnamed
men ^nns++++=men
and ^cc++++=and
women ^nns++++=women
who ^whp+rel+obj++=who,
, ^zz++++=EXTRAWORD
having ^vbg+++xvbg+=having
lost ^jj+atrb++xvbn+=lost
happiness ^nns+nom+++=happiness,
, ^zz++++=EXTRAWORD
nevertheless ^rb+cnj+++=nevertheless
fashioned ^jj+atrb++xvbn+=fashioned
chairs ^nns++++=chairs,
, ^zz++++=EXTRAWORD
planted ^xvbn+++xvbn+=planted
gardens ^nns++++=gardens,
, ^zz++++=EXTRAWORD
taught ^vpbn+vsua++xvbn+=taught
children ^nns++++=children,
, ^zz++++=EXTRAWORD
tuned ^jj+atrb++xvbn+=tuned
violins ^nns++++=violins.
. ^zz++++=EXTRAWORD
Perhaps ^rb++++=Perhaps
the ^ati++++=the
human ^jj+atrb+++=human
soul ^nn++++=soul
was ^vbd+bedz+vrb++=was
never ^rb++++=never
more ^rbr++++=more
majestic ^jj++++=majestic
than ^in++++=than
when ^wrb+who+++=when
it ^pp3+it+++=it
gave ^vbd+++xvbn+=gave
what ^wdt+who+++=what
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
denied ^vpsv++agls+xvbnx+=denied.
. ^zz++++=EXTRAWORD
The ^ati++++=The
final ^jj+atrb+++=final
pages ^nns++++=pages
came ^vbd+++xvbn+=came
like ^in++++=like
breakers ^nns+nom+++=breakers
driven ^vwbn+++xvbn+=driven
by ^in++++=by
a ^at++++=a
victorious ^jj+atrb+++=victorious
wind ^nn++++=wind.
. ^zz++++=EXTRAWORD
Again ^rb+tm+++=Again
and ^cc+phrs+++=and
again ^rb+tm+++=again
the ^ati++++=the
conclusion ^nn++++=conclusion
seemed ^vbd+seem++xvbn+=seemed
reached ^vbd+++xvbn+=reached;
; ^zz++++=EXTRAWORD
again ^rb+tm+++=again
the ^ati++++=the
music ^nn++++=music
gathered ^vbd+++xvbn+=gathered
itself ^ppl++++=itself
and ^cc++++=and
surged ^vpsv++agls+xvbn+=surged
beyond ^in++++=beyond
conclusion ^nn++++=conclusion.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Conductor ^nn++++=Conductor
no ^at++++=no
longer ^rbr++++=longer
appeared ^vbd+seem++xvbn+=appeared
to ^to+vcmp+++=to
govern ^vbi++++=govern.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
stood ^vbd+++xvbnx+=stood
at ^rb++++=at
the ^ati++++=the
meeting ^jj+++xvbg+=meeting-place
- ^zz++++=EXTRAWORD
place ^nn++++=EXTRAWORD
of ^in++++=of
forces ^nns++++=forces,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
whole ^jj+atrb+++=whole
body ^nn++++=body
shaped ^vwbn+++xvbn+=shaped
by ^in++++=by
their ^pp$+pp3+++=their
passage ^nn+nom+++=passage.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
lifted ^jj+atrb++xvbn+=lifted
hand ^nn++++=hand
held ^vbd+vprv++xvbn+=held
back ^jjb++++=back
a ^at++++=a
continent ^nn++++=continent;
; ^zz++++=EXTRAWORD
one ^cd1++++=one
downward ^jjb+atrb+++=downward
stroke ^nn++++=stroke
released ^vwbn+++xvbn+=released
the ^ati++++=the
sea ^nn++++=sea.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
last ^jj+atrb+++=last
chord ^nn++++=chord
fell ^vbd+++xvbn+=fell.
. ^zz++++=EXTRAWORD
For ^in++++=For
a ^at++++=a
heartbeat ^nn+++??+=heartbeat
the ^ati++++=the
hall ^npl++++=hall
remained ^vbd+++xvbn+=remained
utterly ^rb+amp+++=utterly
still ^rb++++=still.
. ^zz++++=EXTRAWORD
Applause ^nn++++=Applause
followed ^vbd+vprv++xvbn+=followed
roaring ^nvbg+++xvbg+=roaring,
, ^zz++++=EXTRAWORD
grateful ^jj++++=grateful,
, ^zz++++=EXTRAWORD
almost ^rb+hdg+++=almost
savage ^jj++++=savage
but ^cc++++=but
the ^ati++++=the
Music ^nn++++=Music-Lover
- ^zz++++=EXTRAWORD
lover ^nn++++=EXTRAWORD
did ^vbd+dod+aux++=did
not ^xnot++not++=not
rise ^vb++++=rise.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
sat ^vbd+++xvbnx+=sat
with ^in++++=with
his ^pp$+pp3+++=his
hands ^nns++++=hands
upon ^in++++=upon
the ^ati++++=the
balcony ^nn++++=balcony
rail ^nn++++=rail,
, ^zz++++=EXTRAWORD
