For ^in++++=For
" ^zz++++=EXTRAWORD
" ^zz++++="Ah."
ah ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
turned ^vbd+++xvbnx+=turned
again ^rb+tm+++=again
to ^in++++=to
the ^ati++++=the
donkey ^nn++++=donkey.
. ^zz++++=EXTRAWORD
Behind ^in+pl+++=Behind
me ^pp1o+pp1+++=me
Jack ^np++++=Jack
moved ^vbd+++xvbn+=moved
toward ^in++++=toward
the ^ati++++=the
writing ^jj+++xvbg+=writing-table,
- ^zz++++=EXTRAWORD
table ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
shifted ^j+++xvbn+=shifted
a ^at++++=a
box ^nn++++=box
of ^in++++=of
cigarettes ^nns+nom+++=cigarettes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
shifted ^vbd+++xvbn+=shifted
it ^pp3+it+++=it
back ^jjb++++=back.
. ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
gave ^vbd+++xvbnx+=gave
it ^pp3+it+++=it
to ^in++++=to
me ^pp1o+pp1+++=me,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="after
after ^cs+sub+++=EXTRAWORD
he ^pp3a+pp3+++=he
died ^vbd+++xvbnx+=died."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
pause ^nn++++=pause.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
knew ^vbd+vprv++xvbn+=knew
him ^pp3o+pp3+++=him
well ^rb++++=well?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No.
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
is ^vbz+bez+vrb++=is,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
knew ^vbd+vprv++xvbnx+=knew
him ^pp3o+pp3+++=him
in ^in++++=in
the ^ati++++=the
way ^nn++++=way
successful ^jj+atrb+++=successful
men ^nns++++=men
know ^vb+vprv+++=know
unsuccessful ^jj+atrb+++=unsuccessful
ones ^pn++++=ones.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
called ^vbd+++xvbnx+=called
him ^pp3o+pp3+++=him
' ^zz++++='dear
dear ^jj+atrb+++=EXTRAWORD
old ^jj+atrb+++=old
Stroud ^np+++??+=Stroud'
' ^zz++++=EXTRAWORD
and ^cc++++=and
avoided ^vbd+++xvbn+=avoided
his ^pp$+pp3+++=his
exhibitions ^nns+nom+++=exhibitions."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
phrase ^nn++++=phrase,
, ^zz++++=EXTRAWORD
uttered ^xvbn+++xvbn+=uttered
without ^in++++=without
a ^at++++=a
smile ^nn++++=smile,
, ^zz++++=EXTRAWORD
altered ^xvbn+++xvbn+=altered
the ^ati++++=the
air ^nn++++=air
between ^in++++=between
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
sat ^vbd+++xvbnx+=sat
down ^rb+phrv+++=down.
. ^zz++++=EXTRAWORD
Jack ^np++++=Jack
stood ^vwbn+++xvbn+=stood
by ^in++++=by
the ^ati++++=the
window ^nn++++=window,
, ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=looking
into ^in+ppvb+++=into
the ^ati++++=the
courtyard ^nn++++=courtyard,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
a ^at++++=a
stone ^nn++++=stone
basin ^nn++++=basin
held ^vbd+vprv++xvbn+=held
the ^ati++++=the
reflection ^nn+nom+++=reflection
of ^in++++=of
a ^at++++=a
lemon ^nn++++=lemon
tree ^nn++++=tree.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
came ^vbd+++xvbn+=came
here ^rn+pl+++=here
to ^to++++=to
find ^vbi+vprv+++=find
out ^rp+pl+++=out
why ^wrb+who+++=why
I ^pp1a+pp1+++=I
stopped ^vbd+++xvbnx+=stopped
painting ^nvbg+++xvbg+=painting,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
made ^vbd+++xvbnx+=made
the ^ati++++=the
conventional ^jj+atrb+++=conventional
protest ^nn++++=protest.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
consciously ^rb++++=consciously
perhaps ^rb++++=perhaps.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
the ^ati++++=the
question ^nn+nom+++=question
traveled ^vbd+++xvbn+=traveled
with ^in++++=with
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know;
; ^zz++++=EXTRAWORD
it ^pp3+it+++=it
arrives ^vbz++++=arrives
with ^in++++=with
everyone ^pn++++=everyone.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
people ^nns++++=people
put ^vbd+++xvbn+=put
it ^pp3+it+++=it
down ^rp++++=down
beside ^in+pl+++=beside
their ^pp$+pp3+++=their
teacup ^nn++++=teacup,
, ^zz++++=EXTRAWORD
others ^aps++++=others
carry ^vb++++=carry
it ^pp3+it+++=it
through ^in++++=through
the ^ati++++=the
house ^nn++++=house
and ^cc++++=and
leave ^vb++++=leave
it ^pp3+it+++=it
in ^in++++=in
the ^ati++++=the
guest ^nn++++=guest-room.
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You've
've ^vb+hv+aux++0=EXTRAWORD
at ^rb++++=at
least ^rb"++++=least
had ^vb+hv+vrb++=had
the ^ati++++=the
decency ^nn++++=decency
to ^to++++=to
wait ^vbi++++=wait."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
supposed ^vbd+++xvbnx+=supposed
you ^pp2+pp2+++=you
had ^vbd+hvd+aux++=had
tired ^vprf+++xvbnx+=tired
of ^in++++=of
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="So
so ^ql++++=EXTRAWORD
did ^vbd+dod+vrb++=did
I ^pp1a+pp1+++=I."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
turned ^vbd+++xvbnx+=turned
from ^in++++=from
the ^ati++++=the
window ^nn++++=window
and ^cc++++=and
leaned ^vpsv++agls+xvbn+=leaned
against ^in++++=against
the ^ati++++=the
sill ^nn++++=sill.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
had ^vb+hv+vrb++=had
reasons ^nns++++=reasons
enough ^qlp++++=enough,
, ^zz++++=EXTRAWORD
all ^abn++++=all
the ^ati++++=the
little ^jj+atrb+++=little
plausible ^jj+atrb+++=plausible
reasons ^nns++++=reasons
one ^cd1++++=one
manufactures ^nns++++=manufactures
after ^in++++=after
the ^ati++++=the
event ^nn++++=event.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
overworked ^jj+pred+++=overworked,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
repeated ^vprf+++xvbnx+=repeated
myself ^ppl+pp1+++=myself,
, ^zz++++=EXTRAWORD
portrait ^nn++++=portrait-painting
- ^zz++++=EXTRAWORD
painting ^nvbg+++xvbg+=EXTRAWORD
had ^vbd+hvd+aux++=had
become ^vprf+++xvbn+=become
commercial ^jj++++=commercial,
, ^zz++++=EXTRAWORD
marriage ^nn+nom+++=marriage
changed ^vbd+++xvbn+=changed
my ^pp$+pp1+++=my
habits ^nns++++=habits,
, ^zz++++=EXTRAWORD
money ^nn++++=money
destroyed ^vwbn+++xvbn+=destroyed
the ^ati++++=the
useful ^jj+atrb+++=useful
stimulus ^nn++++=stimulus
of ^in++++=of
necessity ^nn+nom+++=necessity.
. ^zz++++=EXTRAWORD
Every ^at++++=Every
explanation ^nn+nom+++=explanation
was ^vbd+bedz+vrb++=was
true ^jj+pred+++=true,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
none ^pn++++=none
had ^vb+hv+vrb++=had
anything ^pn++++=anything
to ^to++++=to
do ^vbi++++=do
with ^in++++=with
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
eyes ^nns++++=eyes
moved ^vbd+++xvbn+=moved
to ^in++++=to
the ^ati++++=the
sketch ^nn++++=sketch.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
that ^dt+pdem+++=that."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
Stroud ^np+++??+=Stroud?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+dem+++=EXTRAWORD
donkey ^nn++++=donkey
and ^cc++++=and
his ^pp$+pp3+++=his
face ^nn++++=face."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
sat ^vbd+++xvbnx+=sat
opposite ^jj++++=opposite
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
bent ^j+++xvbn+=bent
forward ^rb+cnj+++=forward,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
clasped ^vbd+++xvbn+=clasped
his ^pp$+pp3+++=his
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
The ^ati++++=The
gesture ^nn++++=gesture
was ^vbd+bedz+vrb++=was
unusual ^jj+pred+++=unusual
in ^in++++=in
him ^pp3o+pp3+++=him;
; ^zz++++=EXTRAWORD
it ^pp3+it+++=it
lacked ^vbd+++xvbn+=lacked
arrangement ^nn+nom+++=arrangement.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
remember ^nn+nom+++=remember
when ^wrb+who+++=when
Stroud ^np+++??+=Stroud
died ^vbd+++xvbn+=died?
? ^zz++++=EXTRAWORD
No ^at++++=No,
, ^zz++++=EXTRAWORD
why ^wrb+who+whq++=why
should ^md+nec+++=should
you ^pp2+pp2+++=you?
? ^zz++++=EXTRAWORD
The ^ati++++=The
papers ^nns++++=papers
gave ^vbd+++xvbn+=gave
him ^pp3o+pp3+++=him
four ^cd++++=four
lines ^nns++++=lines
between ^in++++=between
a ^at++++=a
landscape ^nn++++=landscape-gardener
- ^zz++++=EXTRAWORD
gardener ^nn+nom+++=EXTRAWORD
and ^cc++++=and
a ^at++++=a
baronet ^nn+++??+=baronet's
's ^$++++=EXTRAWORD
second ^od++++=second
wife ^nn++++=wife.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
in ^in++++=in
the ^ati++++=the
middle ^nn++++=middle
of ^in++++=of
my ^pp$+pp1+++=my
best ^jjt+atrb+++=best
season ^nn++++=season.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
six ^cd++++=six
portraits ^nns++++=portraits
in ^in++++=in
the ^ati++++=the
studio ^nn++++=studio,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
people ^nns++++=people
were ^vbd+bed+vrb++=were
quarreling ^nn+nom+++=quarreling
for ^in++++=for
sittings ^nns+++??+=sittings
as ^cs+sub+++=as
though ^cs+sub+++=though
I ^pp1a+pp1+++=I
were ^vbd+bed+vrb++=were
a ^at++++=a
dentist ^nn+nom+++=dentist
during ^in++++=during
an ^at++++=an
epidemic ^nn++++=epidemic.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vb+hv+aux++=had
just ^rb+emph+splt++=just
finished ^vprf+++xvbnx+=finished
Lady ^npt++++=Lady
Ulver ^np++++=Ulver's
's ^$++++=EXTRAWORD
boy ^nn++++=boy
in ^in++++=in
riding ^xvbg+++xvbg+=riding-clothes
- ^zz++++=EXTRAWORD
clothes ^nns++++=EXTRAWORD
the ^ati++++=the
one ^cd1++++=one
everyone ^pn++++=everyone
admired ^vbd+++xvbn+=admired
because ^cs+cos+++=because
I ^pp1a+pp1+++=I
made ^vbd+++xvbnx+=made
the ^ati++++=the
pony ^nn++++=pony
look ^vb++++=look
more ^rbr++++=more
intelligent ^jj++++=intelligent
than ^in++++=than
the ^ati++++=the
child ^nn++++=child."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
remember ^nn+nom+++=remember."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Of
of ^in+emph+++=EXTRAWORD
course ^nn+emph"+++=course.
. ^zz++++=EXTRAWORD
Reproductions ^nns+nom+++=Reproductions
everywhere ^rb++++=everywhere.
. ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
a ^at++++=a
week ^nn++++=week
after ^cs+sub+++=after
Stroud ^np++++=Stroud's
's ^$++++=EXTRAWORD
death ^nn++++=death
his ^pp$+pp3+++=his
widow ^nn++++=widow
came ^vbd+++xvbn+=came
to ^to++++=to
see ^vbi+vprv+++=see
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
had ^vb+hv+aux++=had
never ^rb++splt++=never
met ^vprf+++xvbnx+=met
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
a ^rb++++=a
little ^rb"++++=little,
, ^zz++++=EXTRAWORD
worn ^jj+atrb++xvbn+=worn
woman ^nn++++=woman
in ^in++++=in
black ^nn++++=black,
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
look ^nn++++=look
of ^in++++=of
someone ^pn++++=someone
who ^whp+who+++=who
has ^vbz+hvz+aux++=has
spent ^vprf+++xvbnx+=spent
her ^pp$+pp3+++=her
life ^nn++++=life
trying ^vwbg+++xvbg+=trying
not ^xnot++not++=not
to ^to++++=to
interrupt ^vbi++++=interrupt.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
sat ^vbd+++xvbnx+=sat
on ^in++++=on
the ^ati++++=the
edge ^nn++++=edge
of ^in++++=of
the ^ati++++=the
great ^jj+atrb+++=great
gilt ^jj+atrb+++=gilt
chair ^nn++++=chair
the ^ati++++=the
decorators ^nns++++=decorators
had ^vbd+hvd+aux++=had
chosen ^vprf+++xvbnx+=chosen
for ^in++++=for
my ^pp$+pp1+++=my
distinguished ^jj+atrb++xvbn+=distinguished
clients ^nns++++=clients,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
apologized ^vpsv++agls+xvbn+=apologized
for ^in++++=for
taking ^xvbg+++xvbg+=taking
my ^pp$+pp1+++=my
time ^nn++++=time.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
she ^pp3a+pp3+++=she
asked ^vbd+vsua++xvbnx+=asked
me ^pp1o+pp1+++=me
to ^to++++=to
paint ^vbi++++=paint
Stroud ^np++++=Stroud's
's ^$++++=EXTRAWORD
portrait ^nn++++=portrait.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
thought ^vbd+++xvbnx+=thought
she ^pp3a+pp3+++=she
meant ^vbd+vprv++xvbnx+=meant
from ^in++++=from
photographs ^nns++++=photographs
a ^at++++=a
commemorative ^jj+atrb+++=commemorative
thing ^nn++++=thing.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
began ^vbd+++xvbnx+=began
to ^to++++=to
explain ^vbi+vpub+++=explain
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
overwhelmed ^vpsv++agls+xvbnx+=overwhelmed,
, ^zz++++=EXTRAWORD
that ^dt+dem+++=that
posthumous ^jj+atrb+++=posthumous
portraiture ^nn++++=portraiture
required ^vbd+++xvbn+=required
a ^at++++=a
special ^jj+atrb+++=special
sympathy ^nn++++=sympathy,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
my ^pp$+pp1+++=my
method ^nn++++=method
depended ^vbd+++xvbn+=depended
so ^pn++++=so
much ^ap++++=much
on ^in++++=on
the ^ati++++=the
stimulus ^nn++++=stimulus
of ^in++++=of
the ^ati++++=the
living ^jj+atrb++xvbg+=living
sitter ^nn++++=sitter
you ^pp2+pp2+++=you
know ^vb+vprv+++=know
the ^ati++++=the
phrases ^nns++++=phrases.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
used ^vprf+++xvbnx+=used
them ^pp3o+pp3+++=them
often ^rb++++=often;
; ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
fitted ^vbd+++xvbnx+=fitted
any ^dti++++=any
refusal ^nn++++=refusal.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub+tht0+xvbnx+=said
his ^pp$+pp3+++=his
body ^nn++++=body
was ^vbd+bedz+vrb++=was
still ^rb++++=still
in ^in++++=in
the ^ati++++=the
house ^nn++++=house."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Jack ^np++++=Jack
stopped ^vbd+++xvbn+=stopped,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
went ^vbd+++xvbn+=went
on ^in++++=on
more ^rbr++++=more
slowly ^rb++++=slowly.
. ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
had ^vbd+hvd+aux++=had
delayed ^vprf+++xvbnx+=delayed
the ^ati++++=the
funeral ^nn++++=funeral.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
seems ^vbz+seem+tht0++=seems
Stroud ^np+++??+=Stroud
had ^vb+hv+aux++=had
always ^rb++splt++=always
hated ^vprf+++xvbnx+=hated
being ^xvbg+++xvbg+=being
photographed ^vpsv++agls+xvbn+=photographed.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
snapshots ^nns+++??+=snapshots,
, ^zz++++=EXTRAWORD
blurred ^j+++xvbn+=blurred
little ^ap++++=little
things ^nns++++=things
taken ^vwbn+++xvbn+=taken
in ^rb+phrv+++=in
gardens ^nns++++=gardens,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
no ^at++++=no
real ^jj+atrb+++=real
record ^nn++++=record
of ^in++++=of
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
wanted ^vbd+++xvbnx+=wanted
a ^at++++=a
portrait ^nn++++=portrait
before ^cs+sub+++=before
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
buried ^vpsv++agls+xvbnx+=buried.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
was ^vbd+bedz+aux++=was
shocked ^vpsv++agls+xvbnx+=shocked
less ^rbr++++=less
by ^in++++=by
the ^ati++++=the
request ^nn++++=request,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
afraid ^jj+pred+++=afraid,
, ^zz++++=EXTRAWORD
than ^in++++=than
by ^in++++=by
its ^pp$+it+++=its
inconvenience ^nn+nom+++=inconvenience.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
she ^pp3a+pp3+++=she
had ^vb+hv+vrb++=had
a ^at++++=a
curious ^jj+atrb+++=curious
persistence ^nn+nom+++=persistence.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
force ^nn++++=force;
; ^zz++++=EXTRAWORD
force ^nn++++=force
would ^md+prd+++=would
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
easier ^jjr++++=easier
to ^to+jcmp+++=to
resist ^vbi++++=resist.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
merely ^rb+down+++=merely
sat ^vbd+++xvbn+=sat
there ^rn+pl+++=there
with ^in++++=with
her ^pp$+pp3+++=her
shabby ^jj+atrb+++=shabby
gloves ^nns++++=gloves
folded ^vbd+++xvbn+=folded,
, ^zz++++=EXTRAWORD
explaining ^vbg+vpub++xvbg+=explaining
that ^tht+vcmp+++=that
Felix ^np++++=Felix
had ^vbd+hvd+aux++=had
admired ^vprf+++xvbnx+=admired
my ^pp$+pp1+++=my
portraits ^nns++++=portraits.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
the ^ati++++=the
first ^od++++=first
blow ^vb++++=blow."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Stroud
stroud ^jj+++??+=EXTRAWORD
admired ^jj+++xvbn+=admired
them ^pp3o+pp3+++=them?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="So
so ^ql++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
God ^np++++=God
knows ^vbz+vprv+++=knows
what ^wdt+who+whcl++=what
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
really ^rb+emph+splt++=really
said ^vprf+++xvbnx+=said.
. ^zz++++=EXTRAWORD
Something ^pn++++=Something
kind ^nn++++=kind,
, ^zz++++=EXTRAWORD
probably ^rb++++=probably
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
lavish ^jj+pred+++=lavish
with ^in++++=with
other ^ap++++=other
men ^nns++++=men
because ^cs+cos+++=because
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
so ^ql+emph+++=so
severe ^jj++++=severe
with ^in++++=with
himself ^ppl+pp3+++=himself.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
translated ^vprf+++xvbnx+=translated
it ^pp3+it+++=it
into ^in++++=into
faith ^nn++++=faith.
. ^zz++++=EXTRAWORD
To ^in++++=To
her ^pp$+pp3+++=her
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
success ^nns+nom+++=success,
, ^zz++++=EXTRAWORD
authority ^nn+nom+++=authority,
, ^zz++++=EXTRAWORD
the ^ati++++=the
visible ^jj+atrb+++=visible
crown ^nn++++=crown
which ^whp+rel+obj++=which
the ^ati++++=the
world ^nn++++=world
had ^vbd+hvd+aux++=had
denied ^vprf+++xvbnx+=denied
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
thought ^vbd+++xvbnx+=thought
that ^tht+vcmp+++=that
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
painted ^vbd+++xvbnx+=painted
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
society ^nn++++=society
would ^md+prd+++=would
at ^rb++splt++=at
last ^rb"++++=last
understand ^vb+vprv+++=understand
what ^wdt+who+whcl++=what
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
missed ^vprf+++xvbnx+=missed.
. ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
the ^ati++++=the
irony ^nn++++=irony:
: ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
wanted ^vbd+++xvbnx+=wanted
to ^to+vcmp+++=to
borrow ^vbi++++=borrow
my ^pp$+pp1+++=my
reputation ^nn+nom+++=reputation
to ^to++++=to
vindicate ^nn+nom+++=vindicate
his ^pp$+pp3+++=his
genius ^nn++++=genius.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
accepted ^vbd+++xvbnx+=accepted."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Out
out ^rp+pl+++=EXTRAWORD
of ^in++++=of
kindness ^nns+nom+++=kindness?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
gave ^vbd+++xvbnx+=gave
a ^at++++=a
small ^jj+atrb+++=small
laugh ^nn++++=laugh.
. ^zz++++=EXTRAWORD
" ^zz++++="Partly.
partly ^rb+down+++=EXTRAWORD
. ^zz++++=EXTRAWORD
Vanity ^nn++++=Vanity
is ^vbz+bez+vrb++=is
never ^rb++++=never
so ^rb+emph+++=so
comfortable ^jj++++=comfortable
as ^ql++++=as
when ^wrb+who+++=when
it ^pp3+it+++=it
can ^md+pos+++=can
put ^vbd+++xvbn+=put
on ^rb+phrv+++=on
kindness ^nns+nom+++=kindness.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
request ^nn++++=request
frightened ^vbd+++xvbn+=frightened
and ^cc+phrs+++=and
flattered ^vbd+++xvbn+=flattered
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw
the ^ati++++=the
noble ^jj+atrb+++=noble
paragraph ^nn++++=paragraph:
: ^zz++++=EXTRAWORD
' ^zz++++='Mr.
mr ^npt++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Jack ^np++++=Jack
Gisburn ^np+++??+=Gisburn
has ^vbz+hvz+aux++=has
consented ^vprf+++xvbnx+=consented,
, ^zz++++=EXTRAWORD
despite ^in++++=despite
the ^ati++++=the
pressure ^nn++++=pressure
of ^in++++=of
important ^jj+atrb+++=important
commissions ^nns++++=commissions,
, ^zz++++=EXTRAWORD
to ^to++++=to
paint ^vbi++++=paint
the ^ati++++=the
late ^jj+atrb+++=late
Felix ^np++++=Felix
Stroud ^np+++??+=Stroud.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
imagined ^vbd+vprv++xvbnx+=imagined
the ^ati++++=the
portrait ^nn++++=portrait
in ^in++++=in
the ^ati++++=the
Academy ^nn++++=Academy,
, ^zz++++=EXTRAWORD
the ^ati++++=the
black ^jj+atrb+++=black
frame ^nn++++=frame,
, ^zz++++=EXTRAWORD
the ^ati++++=the
little ^nn++++=little
hush ^vb++++=hush.
. ^zz++++=EXTRAWORD
People ^nns++++=People
would ^md+prd+++=would
say ^vb+vpub+++=say
that ^tht+vcmp+++=that
only ^rb+down+++=only
an ^at++++=an
artist ^nn++++=artist
could ^md+pos+++=could
have ^vb+hv+aux++=have
painted ^vprf+++xvbnx+=painted
an ^at++++=an
artist ^nn++++=artist.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
always ^rb++++=always
strongest ^jjt+pred+++=strongest
at ^rb++++=at
anticipating ^vbg+vprv++xvbg+=anticipating
what ^wdt+who+whcl++=what
people ^nns++++=people
would ^md+prd+++=would
say ^vb+vpub+++=say."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
rose ^vbd+++xvbnx+=rose
and ^cc+phrs+++=and
walked ^vbd+++xvbn+=walked
once ^rb+tm+++=once
across ^in+pl+++=across
the ^ati++++=the
room ^nn++++=room.
. ^zz++++=EXTRAWORD
" ^zz++++="I
