By ^in++++=By
, ^zz++++=EXTRAWORD
so ^ql++++=so
faint ^vb++++=faint
at ^rb++++=at
first ^rb"++++=first
that ^cs+sub+++=that
it ^pp3+it+++=it
might ^md+pos+++=might
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
reeds ^nns++++=reeds
touching ^vwbg+++xvbg+=touching
one ^cd1++++=one
another ^dt++++=another,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
afterwards ^rb+tm+++=afterwards
full ^jj++++=full
of ^in++++=of
harps ^nns+++??+=harps,
, ^zz++++=EXTRAWORD
bells ^nns++++=bells,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
innumerable ^jj+atrb+++=innumerable
joyful ^jj+atrb+++=joyful
voices ^nns++++=voices.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
asked ^vbd+vsua++xvbnx+=asked
Winny ^np+++??+=Winny
who ^whp+who+++=who
was ^vbd+bedz+aux++=was
passing ^vbg+++xvbgx+=passing
over ^rb+phrv+++=over
the ^ati++++=the
bog ^nn++++=bog.
. ^zz++++=EXTRAWORD
" ^zz++++="Those
those ^dt+dem+++=EXTRAWORD
that ^dt+pdem+++=that
are ^vb+ber+vrb++=are
never ^rb++++=never
weary ^jj+pred+++=weary,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Are
are ^vb+ber+vrb++=EXTRAWORD
they ^pp3a+pp3+++=they
the ^ati++++=the
people ^nn++++=people
of ^in++++=of
the ^ati++++=the
hills ^nns++++=hills?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
are ^vb+ber+vrb++=are
the ^ati++++=the
people ^nn++++=people
of ^in++++=of
every ^at++++=every
place ^nn++++=place
that ^tht+rel+subj++=that
is ^vbz+bez+aux++=is
broken ^vpsv++agls+xvbnx+=broken."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
At ^in++++=At
night ^nn++++=night
pale ^nn++++=pale
lights ^nns++++=lights
gathered ^vbd+++xvbn+=gathered
under ^in++++=under
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
came ^vbd+++xvbnx+=came
through ^in++++=through
cracks ^nns++++=cracks
in ^in++++=in
the ^ati++++=the
thatch ^nn++++=thatch
and ^cc++++=and
moved ^vpsv++agls+xvbn+=moved
along ^in++++=along
the ^ati++++=the
floor ^nn++++=floor
like ^in++++=like
moonbeams ^nns+++??+=moonbeams
under ^in++++=under
water ^nn++++=water.
. ^zz++++=EXTRAWORD
Shadows ^nps++++=Shadows
stood ^vbd+++xvbn+=stood
beyond ^in++++=beyond
the ^ati++++=the
fire ^nn++++=fire,
, ^zz++++=EXTRAWORD
tall ^jj++++=tall
and ^cc+phrs+++=and
slender ^jj++++=slender,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
though ^cs+sub+++=though
he ^pp3a+pp3+++=he
could ^md+pos+++=could
see ^vb+vprv+++=see
no ^at++++=no
faces ^nns++++=faces,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
saw ^vbd+vprv+tht0+xvbnx+=saw
their ^pp$+pp3+++=their
arms ^nns++++=arms,
, ^zz++++=EXTRAWORD
white ^jj++++=white
as ^ql++++=as
river ^nn++++=river
foam ^nn++++=foam,
, ^zz++++=EXTRAWORD
lifting ^nvbg+++xvbg+=lifting
and ^cc++++=and
falling ^nvbg+++xvbg+=falling
in ^in++++=in
time ^nn++++=time
to ^in++++=to
the ^ati++++=the
music ^nn++++=music.
. ^zz++++=EXTRAWORD
Once ^rb+tm+++=Once
he ^pp3a+pp3+++=he
heard ^vbd+vprv++xvbnx+=heard
laughter ^nn+nom+++=laughter
so ^ql+emph+++=so
sweet ^jj++++=sweet
that ^dt+dem+++=that
he ^pp3a+pp3+++=he
wept ^vbd+++xvbnx+=wept,
, ^zz++++=EXTRAWORD
remembering ^vbg+vprv++xvbg+=remembering
every ^at++++=every
woman ^nn++++=woman
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
loved ^vprf+++xvbnx+=loved
and ^cc++++=and
every ^at++++=every
face ^nn++++=face
forgotten ^vwbn+vprv++xvbn+=forgotten
before ^cs+sub+++=before
its ^pp$+it+++=its
beauty ^nn++++=beauty
had ^vbd+hvd+aux++=had
faded ^vprf+++xvbnx+=faded.
. ^zz++++=EXTRAWORD
On ^in++++=On
another ^dt++++=another
night ^nn++++=night
he ^pp3a+pp3+++=he
saw ^vbd+vprv++xvbnx+=saw
the ^ati++++=the
four ^cd++++=four
card ^nn++++=card
players ^nns+nom+++=players
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
now ^rn+tm+++=now
they ^pp3a+pp3+++=they
stood ^vbd+++xvbnx+=stood
in ^in++++=in
the ^ati++++=the
corners ^nns+nom+++=corners
of ^in++++=of
the ^ati++++=the
cabin ^nn++++=cabin.
. ^zz++++=EXTRAWORD
Courage ^nn+nom+++=Courage
held ^vbd+vprv++xvbn+=held
a ^at++++=a
burning ^jj+atrb++xvbg+=burning
branch ^nn++++=branch,
, ^zz++++=EXTRAWORD
Power ^nn++++=Power
wore ^vbd+++xvbn+=wore
a ^at++++=a
crown ^nn++++=crown
of ^in++++=of
black ^jj+atrb+++=black
iron ^nn++++=iron,
, ^zz++++=EXTRAWORD
Knowledge ^nn++++=Knowledge
carried ^vbd+++xvbn+=carried
a ^at++++=a
book ^nn++++=book
fastened ^vbd+++xvbn+=fastened
with ^in++++=with
seven ^cd++++=seven
locks ^nns++++=locks,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Pleasure ^nn++++=Pleasure
had ^vb+hv+vrb++=had
a ^at++++=a
child ^nn++++=child
asleep ^jj++++=asleep
against ^in++++=against
her ^pp$+pp3+++=her
breast ^nn++++=breast.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
Hanrahan ^np+nom++??+=Hanrahan
as ^cs+sub+++=as
if ^cs+cnd+++=if
each ^dt++++=each
claimed ^jj+++xvbn+=claimed
some ^dti++++=some
portion ^nn+nom+++=portion
of ^in++++=of
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
mine ^nn++++=mine
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
made ^vbd+++xvbnx+=made
songs ^nns++++=songs
for ^in++++=for
battle ^nn++++=battle,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Courage ^nn+nom+++=Courage.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
mine ^nn++++=mine
when ^wrb+who+++=when
the ^ati++++=the
people ^nns++++=people
repeated ^vbd+++xvbn+=repeated
his ^pp$+pp3+++=his
words ^nns++++=words,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Power ^nn++++=Power.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
mine ^nn++++=mine
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
sought ^vbd+++xvbnx+=sought
what ^wdt+who+++=what
no ^at++++=no
priest ^nn++++=priest
could ^md+pos+++=could
teach ^vb+vsua+++=teach
him ^pp3o+pp3+++=him,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Knowledge ^nn++++=Knowledge.
. ^zz++++=EXTRAWORD
Pleasure ^nn++++=Pleasure
laughed ^vbd+++xvbn+=laughed.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
always ^rb++++=always
mine ^nn++++=mine."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Hanrahan ^np+nom++??+=Hanrahan
raised ^vbd+++xvbn+=raised
himself ^ppl+pp3+++=himself
and ^cc++++=and
cried ^vbd+++xvbn+=cried
out ^rp+pl+++=out
that ^dt+dem+++=that
none ^pn++++=none
had ^vb+hv+aux++=had
ever ^rb++splt++=ever
possessed ^vprf+++xvbnx+=possessed
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
they ^pp3a+pp3+++=they
faded ^vbd+++xvbnx+=faded
before ^cs+sub+++=before
the ^ati++++=the
words ^nns++++=words
were ^vbd+bed+aux++=were
spoken ^vpsv++agls+xvbnx+=spoken,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Winny ^np+++??+=Winny,
, ^zz++++=EXTRAWORD
crouched ^j+++xvbn+=crouched
beside ^in+pl+++=beside
the ^ati++++=the
ashes ^nns++++=ashes,
, ^zz++++=EXTRAWORD
told ^j+++xvbn+=told
him ^pp3o+pp3+++=him
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
raving ^jj++++=raving.
. ^zz++++=EXTRAWORD
Towards ^in++++=Towards
the ^ati++++=the
end ^nn++++=end,
, ^zz++++=EXTRAWORD
rain ^nn++++=rain
came ^vbd+++xvbn+=came
beating ^nvbg+++xvbg+=beating
on ^in++++=on
the ^ati++++=the
roof ^nn++++=roof,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
water ^nn++++=water
ran ^vbd+++xvbn+=ran
down ^rb+phrv+++=down
the ^ati++++=the
walls ^nns++++=walls.
. ^zz++++=EXTRAWORD
Winny ^np+++??+=Winny
fed ^vbd+++xvbn+=fed
the ^ati++++=the
last ^rb++++=last
sods ^nns+++??+=sods
of ^in++++=of
turf ^nn++++=turf
to ^in++++=to
the ^ati++++=the
fire ^nn++++=fire.
. ^zz++++=EXTRAWORD
Hanrahan ^np+nom+++=Hanrahan's
's ^$++++=EXTRAWORD
face ^nn++++=face
had ^vbd+hvd+aux++=had
grown ^vprf+++xvbnx+=grown
grey ^np++++=grey,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
eyes ^nns++++=eyes
were ^vbd+bed+vrb++=were
large ^jj+pred+++=large
and ^cc+phrs+++=and
shining ^jj+++xvbg+=shining.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
heard ^vbd+vprv++xvbnx+=heard
the ^ati++++=the
joyful ^jj+atrb+++=joyful
voices ^nns++++=voices
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
among ^in++++=among
them ^pp3o+pp3+++=them
came ^vbd+++xvbn+=came
a ^at++++=a
ringing ^jj+++xvbg+=ringing
and ^cc++++=and
clashing ^nn++++=clashing,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
swords ^nns++++=swords
met ^vbd+++xvbn+=met
in ^in++++=in
battle ^nn++++=battle
beneath ^in+pl+++=beneath
the ^ati++++=the
floor ^nn++++=floor.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
music ^nn++++=music
of ^in++++=of
Heaven ^nn++++=Heaven,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
whispered ^vbd+vpub++xvbnx+=whispered.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
may ^md+pos+++=may
be ^vb+be+vrb++=be
Heaven ^nn++++=Heaven
to ^to++++=to
one ^cd1++++=one
and ^cc++++=and
war ^nn++++=war
to ^in++++=to
another ^dt++++=another,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Winny ^np+++??+=Winny.
. ^zz++++=EXTRAWORD
The ^ati++++=The
shadowy ^jj+atrb+++=shadowy
beings ^nns++++=beings
filled ^vbd+++xvbn+=filled
the ^ati++++=the
cabin ^nn++++=cabin.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
saw ^vbd+vprv++xvbnx+=saw
them ^pp3o+pp3+++=them
strike ^nn++++=strike
at ^rb++++=at
one ^cd1++++=one
another ^dt++++=another
with ^in++++=with
blades ^nns++++=blades
of ^in++++=of
pale ^nn++++=pale
flame ^nn++++=flame,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
every ^at++++=every
stroke ^nn++++=stroke
sent ^vbd+++xvbn+=sent
a ^at++++=a
shower ^nn++++=shower
of ^in++++=of
stars ^nns++++=stars
through ^in++++=through
the ^ati++++=the
darkness ^nns+nom+++=darkness.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
had ^vb+hv+vrb++=had
beautiful ^jj+atrb+++=beautiful
faces ^nns++++=faces
and ^cc++++=and
some ^dti++++=some
had ^vbd+hvd+aux++=had
faces ^vbz++++=faces
eaten ^vbd+++xvbn+=eaten
away ^rp+pl+++=away
by ^in++++=by
sorrow ^nn++++=sorrow,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
same ^ap++++=same
light ^jj++++=light
burned ^jj+++xvbn+=burned
in ^in++++=in
them ^pp3o+pp3+++=them
all ^rb++++=all.
. ^zz++++=EXTRAWORD
Hanrahan ^np+nom++??+=Hanrahan
thought ^vbd+++xvbn+=thought
of ^in++++=of
men ^nns++++=men
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
known ^vprf+++xvbnx+=known
who ^whp+wpr+whcl++=who
died ^vbd+++xvbn+=died
in ^in++++=in
ditches ^nns++++=ditches,
, ^zz++++=EXTRAWORD
of ^in++++=of
women ^nns++++=women
bent ^vbd+++xvbn+=bent
over ^in++++=over
sick ^jj+atrb+++=sick
children ^nns++++=children,
, ^zz++++=EXTRAWORD
of ^in++++=of
fools ^nns++++=fools
mocked ^vbd+++xvbn+=mocked
at ^in++++=at
fairs ^nns++++=fairs,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
of ^in++++=of
wanderers ^nns+nom+++=wanderers
turned ^vbd+++xvbn+=turned
from ^in++++=from
warm ^jj+atrb+++=warm
doors ^nns++++=doors;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
him ^vbi++++=him
that ^dt+dem+++=that
the ^ati++++=the
immortal ^jj+atrb+++=immortal
world ^nn++++=world
had ^vb+hv+aux++=had
always ^rb++splt++=always
dwelt ^vprf+++xvbnx+=dwelt
nearest ^jjt++++=nearest
to ^in++++=to
those ^dt+pdem+++=those
whom ^whp+rel+obj++=whom
the ^ati++++=the
common ^jj+atrb+++=common
world ^nn++++=world
cast ^vbd+++xvbn+=cast
aside ^rb+phrv+++=aside.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
a ^at++++=a
great ^jj+atrb+++=great
stillness ^nns+nom+++=stillness
came ^vbd+++xvbn+=came,
, ^zz++++=EXTRAWORD
like ^in++++=like
the ^ati++++=the
silence ^nn+nom+++=silence
in ^in++++=in
the ^ati++++=the
heart ^nn++++=heart
of ^in++++=of
a ^at++++=a
lake ^nn++++=lake.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
eyes ^nns++++=eyes
turned ^vbd+++xvbn+=turned
to ^in++++=to
the ^ati++++=the
things ^nns++++=things
about ^in++++=about
the ^ati++++=the
hearth ^nn++++=hearth.
. ^zz++++=EXTRAWORD
The ^ati++++=The
black ^nn++++=black
pot ^vb++++=pot
widened ^vprf+++xvbn+=widened
until ^cs+sub+++=until
its ^pp$+it+++=its
rim ^nn++++=rim
circled ^vbd+++xvbn+=circled
the ^ati++++=the
whole ^jj+atrb+++=whole
cabin ^nn++++=cabin,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
within ^in++++=within
it ^pp3+it+++=it
moved ^vbd+++xvbn+=moved
stars ^nns++++=stars,
, ^zz++++=EXTRAWORD
waters ^nns++++=waters,
, ^zz++++=EXTRAWORD
harvests ^nns+++??+=harvests,
, ^zz++++=EXTRAWORD
unborn ^jj+atrb+++=unborn
creatures ^nns++++=creatures,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
all ^rb++++=all
the ^ati++++=the
plenty ^nn++++=plenty
the ^ati++++=the
heart ^nn++++=heart
can ^md+pos+++=can
desire ^vb++++=desire
but ^cc++++=but
never ^rb++++=never
keep ^vb++++=keep.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
Cauldron ^nn++++=Cauldron,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
The ^ati++++=The
flat ^nn++++=flat
stone ^nn++++=stone
shone ^vbd+++xvbn+=shone
white ^jj++++=white
beneath ^in+pl+++=beneath
the ^ati++++=the
ashes ^nns++++=ashes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
from ^in++++=from
its ^pp$+it+++=its
depth ^nn++++=depth
came ^vbd+++xvbn+=came
a ^at++++=a
crying ^jj+++xvbg+=crying
as ^in++++=as
of ^in"++++=of
kings ^npt++++=kings
chosen ^vbd+++xvbn+=chosen
and ^cc++++=and
kingdoms ^nns+nom+++=kingdoms
overthrown ^vwbn+++xvbn+=overthrown.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
Stone ^nn++++=Stone."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
broken ^jj+atrb++xvbn+=broken
knife ^nn++++=knife
lengthened ^vbd+++xvbn+=lengthened
in ^in++++=in
the ^ati++++=the
firelight ^nn++++=firelight,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
its ^pp$+it+++=its
edge ^nn++++=edge
was ^vbd+bedz+vrb++=was
clear ^jj+pred+++=clear
as ^ql++++=as
winter ^nn++++=winter
lightning ^nn++++=lightning.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
Sword ^nn++++=Sword."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
staff ^nn++++=staff
in ^in++++=in
the ^ati++++=the
corner ^npl++++=corner
put ^vbd+++xvbn+=put
forth ^rp++++=forth
green ^npl++++=green
leaves ^nns++++=leaves,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
its ^pp$+it+++=its
point ^vb++++=point
reached ^vbd+++xvbn+=reached
beyond ^in++++=beyond
the ^ati++++=the
roof ^nn++++=roof
into ^in++++=into
a ^at++++=a
sky ^nn++++=sky
crowded ^vbd+++xvbn+=crowded
with ^in++++=with
hosts ^nns++++=hosts.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
Spear ^nn++++=Spear."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Winny ^np+++??+=Winny
rose ^vbd+++xvbn+=rose
slowly ^rb++++=slowly.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
have ^vb+hv+aux++=have
seen ^vprf+++xvbnx+=seen
them ^pp3o+pp3+++=them."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+aux++=have
named ^vprf+++xvbnx+=named
them ^pp3o+pp3+++=them."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
have ^vb+hv+aux++=have
you ^pp2+pp2+++=you
asked ^vbd+vsua++xvbn+=asked?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
All ^abn++++=All
his ^pp$+pp3+++=his
life ^nn++++=life
Hanrahan ^np+nom++??+=Hanrahan
had ^vbd+hvd+aux++=had
asked ^vprf+++xvbnx+=asked
questions ^nns+nom+++=questions
of ^in++++=of
roads ^nns++++=roads,
, ^zz++++=EXTRAWORD
women ^nns++++=women,
, ^zz++++=EXTRAWORD
books ^nns++++=books,
, ^zz++++=EXTRAWORD
priests ^nns++++=priests,
, ^zz++++=EXTRAWORD
wine ^nn++++=wine
cups ^nns++++=cups,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
changing ^jj+++xvbg+=changing
moon ^np++++=moon,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
had ^vbd+hvd+aux++=had
forgotten ^vprf+++xvbnx+=forgotten
each ^dt++++=each
answer ^nn++++=answer
when ^wrb+who+++=when
another ^dt++++=another
desire ^nn++++=desire
came ^vbd+++xvbn+=came
upon ^in+ppvb+++=upon
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
only ^rb+down+++=only
one ^cd1++++=one
question ^nn+nom+++=question,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
waited ^vprf+++xvbnx+=waited
behind ^in+pl+++=behind
every ^at++++=every
song ^nn++++=song
he ^pp3a+pp3+++=he
made ^vbd+++xvbnx+=made.
. ^zz++++=EXTRAWORD
" ^zz++++="Who
who ^whp+who+whq++=EXTRAWORD
are ^vb+ber+aux++=are
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
rags ^nns++++=rags
slipped ^vbd+++xvbn+=slipped
from ^in++++=from
Winny ^np+++??+=Winny
Byrne ^np+++??+=Byrne
as ^in++++=as
darkness ^nns+nom+++=darkness
slips ^nns++++=slips
from ^in++++=from
water ^nn++++=water
at ^in++++=at
sunrise ^nn++++=sunrise.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
stood ^vbd+++xvbnx+=stood
tall ^jj++++=tall
before ^in++++=before
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
neither ^dt++neg++=neither
young ^jj++++=young
nor ^cc+phrs+neg++=nor
old ^jj++++=old,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
her ^pp$+pp3+++=her
hair ^nn++++=hair
was ^vbd+bedz+vrb++=was
bright ^jj+pred+++=bright
with ^in++++=with
a ^at++++=a
brightness ^nns+nom+++=brightness
that ^tht+rel+subj++=that
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
gold ^nn++++=gold
or ^cc++++=or
silver ^nn++++=silver
but ^cc++++=but
both ^abx++++=both
together ^nn+nom+++=together.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
face ^nn++++=face
held ^vbd+vprv++xvbn+=held
all ^abn++++=all
the ^ati++++=the
beauty ^nn++++=beauty
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
followed ^vprf+++xvbnx+=followed
through ^in++++=through
the ^ati++++=the
world ^nn++++=world,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
all ^rb++++=all
the ^ati++++=the
grief ^nn++++=grief
that ^tht+rel+++=that
beauty ^nn++++=beauty
had ^vbd+hvd+aux++=had
brought ^vprf+++xvbnx+=brought
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
beneath ^in+pl+++=beneath
that ^dt+dem+++=that
face ^nn++++=face
he ^pp3a+pp3+++=he
still ^rb++++=still
saw ^vbd+vprv++xvbn+=saw
the ^ati++++=the
beggar ^nn++++=beggar's
's ^$++++=EXTRAWORD
wrinkles ^nns++++=wrinkles,
, ^zz++++=EXTRAWORD
the ^ati++++=the
red ^jj+atrb+++=red
eyelid ^nn+++??+=eyelid,
, ^zz++++=EXTRAWORD
the ^ati++++=the
toothless ^jj+atrb+++=toothless
mouth ^nn++++=mouth,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
two ^cd++++=two
appearances ^nns+nom+++=appearances
were ^vbd+bed+vrb++=were
one ^pn++++=one,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
neither ^dt++neg++=neither
could ^md+pos+++=could
destroy ^vb++++=destroy
the ^ati++++=the
other ^ap++++=other.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
lasting ^jj+atrb++xvbg+=lasting
Voices ^nns++++=Voices,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="and
and ^cc++++=EXTRAWORD
we ^pp1a+pp1+++=we
make ^vb++++=make
our ^pp$+pp1+++=our
dwelling ^nvbg+++xvbg+=dwelling
among ^in++++=among
those ^dt+dem+++=those
that ^dt+pdem+++=that
are ^vb+ber+aux++=are
broken ^vpsv++agls+xvbnx+=broken,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
among ^in++++=among
those ^dt+dem+++=those
that ^dt+pdem+++=that
are ^vb+ber+aux++=are
dying ^vbg+++xvbgx+=dying,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
among ^in++++=among
those ^dt+dem+++=those
the ^ati++++=the
wise ^jj+atrb+++=wise
call ^nn++++=call
mad ^jj++++=mad.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
are ^vb+ber+aux++=are
hated ^vpsv++agls+xvbnx+=hated
because ^cs+cos+++=because
we ^pp1a+pp1+++=we
are ^vb+ber+vrb++=are
beautiful ^jj+pred+++=beautiful,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
loved ^vprf+++xvbn+=loved
because ^cs+cos+++=because
we ^pp1a+pp1+++=we
are ^vb+ber+vrb++=are
terrible ^jj+pred+++=terrible.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
heard ^vbd+vprv++xvbn+=heard
us ^pp1o+pp1+++=us
in ^in++++=in
the ^ati++++=the
hills ^nns++++=hills
and ^cc++++=and
mistook ^vbd+++xvbn+=mistook
us ^pp1o+pp1+++=us
for ^in++++=for
wind ^nn++++=wind.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
saw ^vbd+vprv++xvbn+=saw
us ^pp1o+pp1+++=us
in ^in++++=in
women ^nns++++=women
and ^cc++++=and
mistook ^vbd+++xvbn+=mistook
us ^pp1o+pp1+++=us
for ^in++++=for
desire ^nn++++=desire.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
found ^vbd+vprv++xvbn+=found
us ^pp1o+pp1+++=us
in ^in++++=in
sorrow ^nn++++=sorrow
and ^cc++++=and
made ^xvbn+++xvbn+=made
songs ^nns++++=songs
so ^ql++++=so
you ^pp2+pp2+++=you
would ^md+prd+++=would
not ^xnot++not++=not
know ^vb+vprv+++=know
our ^pp$+pp1+++=our
names ^nns++++=names."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
cabin ^nn++++=cabin
opened ^vbd+++xvbn+=opened
about ^in++++=about
her ^pp$+pp3+++=her
into ^in++++=into
a ^at++++=a
depth ^nn++++=depth
of ^in++++=of
blue ^jj+atrb+++=blue
air ^nn++++=air.
. ^zz++++=EXTRAWORD
Hands ^nns++++=Hands
reached ^vbd+++xvbn+=reached
from ^in++++=from
it ^pp3+it+++=it,
