# ^zz++++=##
# ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
frost ^nn++++=frost.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
the ^ati++++=the
master ^nn++++=master
was ^vbd+bedz+aux++=was
ruined ^vpsv++by+xvbnx+=ruined
by ^in++++=by
that ^dt+dem+++=that
contractor ^nn++++=contractor,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
stayed ^vbd+++xvbn+=stayed
without ^in++++=without
wages ^nns++++=wages.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
his ^pp$+pp3+++=his
children ^nns++++=children
were ^vbd+bed+vrb++=were
sick ^jj+pred+++=sick,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
sat ^vbd+++xvbn+=sat
up ^rp++++=up
at ^in++++=at
night ^nn++++=night?
? ^zz++++=EXTRAWORD
And ^cc+cls+++=And
now ^rn+tm+++=now
away ^rp+pl+++=away
with ^in++++=with
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
old ^jj+atrb+++=old
dog ^nn++++=dog!
! ^zz++++=EXTRAWORD
A ^at++++=A
young ^jj+atrb+++=young
one ^cd1++++=one
has ^vbz+hvz+aux++=has
come ^vprf+++xvbn+=come."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Hush,
hush ^vb++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Matryona ^np+++??+=Matryona."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
can ^md+pos+++=can
I ^pp1a+pp1+++=I
hush ^vb++++=hush?
? ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
are ^vb+ber+aux++=are
ruined ^vpsv++agls+xvbnx+=ruined,
, ^zz++++=EXTRAWORD
ruined ^j+++xvbn+=ruined
us ^pp1o+pp1+++=us
they ^pp3a+pp3+++=they
have ^vb+hv+vrb++=have!
! ^zz++++=EXTRAWORD
Where ^wrb+who+whq++=Where
shall ^md+prd+++=shall
we ^pp1a+pp1+++=we
go ^vb++++=go?
? ^zz++++=EXTRAWORD
Your ^pp$+pp2+++=Your
brother ^nn++++=brother
is ^vbz+bez+vrb++=is
dead ^jj+pred+++=dead.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
daughter ^nn+nom+++=daughter
has ^vbz+hvz+vrb++=has
five ^cd++++=five
children ^nns++++=children
of ^in++++=of
her ^pp$+pp3+++=her
own ^ap++++=own.
. ^zz++++=EXTRAWORD
Will ^md+prd+++=Will
they ^pp3a+pp3+++=they
take ^vb++++=take
us ^pp1o+pp1+++=us
at ^in++++=at
the ^ati++++=the
almshouse ^nn+++??+=almshouse?
? ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
say ^vb+vpub+tht0++=say
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
no ^at++++=no
room ^nn++++=room."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
shall ^md+prd+++=shall
find ^vb+vprv+tht0++=find
something ^pn++++=something."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
will ^md+prd+++=will
you ^pp2+pp2+++=you
find ^vb+vprv+++=find
with ^in++++=with
those ^dt+dem+++=those
legs ^nns++++=legs?
? ^zz++++=EXTRAWORD
Yesterday ^nr+tm+++=Yesterday
you ^pp2+pp2+++=you
could ^md+pos+++=could
scarcely ^rb+down+splt++=scarcely
carry ^vb++++=carry
the ^ati++++=the
coal ^nn++++=coal
scuttle ^vb++++=scuttle."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+aux++=was
silence ^nn+nom+++=silence.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
Polikarpych ^np+++??+=Polikarpych
spoke ^vbd+++xvbn+=spoke
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
" ^zz++++="Yegor
yegor ^nn++++=EXTRAWORD
has ^vbz+hvz+aux++=has
long ^rb++splt++=long
wanted ^vprf+++xvbnx+=wanted
me ^pp1o+pp1+++=me
gone ^vbd+++xvbn+=gone.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
saw ^vbd+vprv+tht0+xvbnx+=saw
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
told ^vbd+vpub++xvbnx+=told
the ^ati++++=the
master ^nn++++=master
I ^pp1a+pp1+++=I
stole ^vbd+++xvbnx+=stole
wood ^nn++++=wood."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You?
you ^pp2+pp2+++=EXTRAWORD
? ^zz++++=EXTRAWORD
Steal ^vb++++=Steal
wood ^nn++++=wood!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
took ^vbd+++xvbnx+=took
three ^cd++++=three
sticks ^nns++++=sticks
when ^wrb+who+++=when
you ^pp2+pp2+++=you
had ^vb+hv+vrb++=had
fever ^nn++++=fever.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
told ^vbd+vpub++xvbnx+=told
him ^pp3o+pp3+++=him
so ^rb++++=so."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
for ^in++++=for
three ^cd++++=three
sticks ^nns++++=sticks
they ^pp3a+pp3+++=they
throw ^vb++++=throw
us ^pp1o+pp1+++=us
into ^in++++=into
the ^ati++++=the
street ^nn++++=street?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No.
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
The ^ati++++=The
sticks ^nns++++=sticks
are ^vb+ber+vrb++=are
only ^rb+down+++=only
an ^at++++=an
excuse ^nn++++=excuse.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
village ^nn+nom+++=village
friend ^nn++++=friend
needs ^vbz++++=needs
my ^pp$+pp1+++=my
place ^nn++++=place."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
words ^nns++++=words
stabbed ^vbd+++xvbn+=stabbed
Gerasim ^np+++??+=Gerasim
like ^in++++=like
a ^at++++=a
dagger ^nn++++=dagger.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
stood ^vbd+++xvbnx+=stood
with ^in++++=with
his ^pp$+pp3+++=his
hand ^nn++++=hand
upon ^in++++=upon
the ^ati++++=the
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
Only ^rb+down+++=Only
a ^ap++++=a
few ^ap"++++=few
moments ^nns+nom+++=moments
before ^cs+sub+++=before
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
thinking ^vbg+++xvbgx+=thinking
of ^in++++=of
boots ^nns++++=boots,
, ^zz++++=EXTRAWORD
wages ^nns++++=wages,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
warm ^jj+atrb+++=warm
meals ^nns++++=meals.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
he ^pp3a+pp3+++=he
saw ^vbd+vprv++xvbnx+=saw
an ^at++++=an
old ^jj+atrb+++=old
man ^nn++++=man
with ^in++++=with
weak ^jj+atrb+++=weak
legs ^nns++++=legs
and ^cc++++=and
a ^at++++=a
sick ^jj+atrb+++=sick
wife ^nn++++=wife
driven ^vwbn+++xvbn+=driven
out ^rp+pl+++=out
into ^in++++=into
the ^ati++++=the
frost ^np++++=frost
so ^ql++++=so
that ^cs+sub+++=that
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
Gerasim ^np+++??+=Gerasim,
, ^zz++++=EXTRAWORD
might ^md+pos+++=might
enter ^vb++++=enter.
. ^zz++++=EXTRAWORD
The ^ati++++=The
woman ^nn++++=woman
continued ^vbd+++xvbn+=continued
weeping ^nn++++=weeping.
. ^zz++++=EXTRAWORD
" ^zz++++="May
may ^md+pos+++=EXTRAWORD
God ^vb++++=God
forgive ^vb++++=forgive
that ^cs+sub+++=that
young ^jj++++=young
fellow ^jjb++++=fellow.
. ^zz++++=EXTRAWORD
Perhaps ^rb++++=Perhaps
he ^pp3a+pp3+++=he
does ^vbz+doz+aux++=does
not ^xnot++not++=not
know ^vb+vprv+++=know."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
knows ^vbz+vprv+++=knows
now ^rn+tm+++=now,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
thought ^nn+++xvbn+=thought
Gerasim ^np+++??+=Gerasim.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
took ^vbd+++xvbnx+=took
his ^pp$+pp3+++=his
cap ^nn++++=cap
quietly ^rb++++=quietly
and ^cc++++=and
went ^vbd+++xvbn+=went
back ^jjb++++=back
into ^in++++=into
the ^ati++++=the
kitchen ^nn++++=kitchen.
. ^zz++++=EXTRAWORD
# ^zz++++=##
# ^zz++++=EXTRAWORD
V ^zz++++=V
Yegor ^np+++??+=Yegor
returned ^vbd+++xvbn+=returned
in ^in++++=in
good ^jj+atrb+++=good
spirits ^nns++++=spirits.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
have ^vb+hv+aux++=have
you ^pp2+pp2+++=you
eaten ^vbd+++xvbn+=eaten
your ^pp$+pp2+++=your
fill ^vb++++=fill?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes."
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
come ^vb++++=come.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
will ^md+prd+++=will
show ^vb+vprv+tht0++=show
you ^pp2+pp2+++=you
where ^wrb+who+++=where
you ^pp2+pp2+++=you
will ^md+prd+++=will
sleep ^vb++++=sleep.
. ^zz++++=EXTRAWORD
Polikarpych ^np++++=Polikarpych's
's ^$++++=EXTRAWORD
room ^nn++++=room
is ^vbz+bez+vrb++=is
small ^jj+pred+++=small,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
warm ^jj++++=warm.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
the ^ati++++=the
old ^jj+atrb+++=old
people ^nns++++=people
clear ^jj++++=clear
out ^rp+pl+++=out
their ^pp$+pp3+++=their
rubbish ^nn++++=rubbish
" ^zz++++="
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
cannot ^md+pos+not++=cannot
take ^vb++++=take
the ^ati++++=the
place ^nn++++=place,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Gerasim ^np+++??+=Gerasim.
. ^zz++++=EXTRAWORD
Yegor ^np+++??+=Yegor
stared ^vbd+++xvbn+=stared
at ^rb++++=at
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="What?"
what ^wdt+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
cannot ^md+pos+not++=cannot
take ^vb++++=take
Polikarpych ^np++++=Polikarpych's
's ^$++++=EXTRAWORD
place ^nn++++=place."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+++=EXTRAWORD
not ^xnot++not++=not?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Gerasim ^np+++??+=Gerasim
shifted ^vbd+++xvbn+=shifted
his ^pp$+pp3+++=his
cap ^nn++++=cap
from ^in++++=from
one ^cd1++++=one
hand ^nn++++=hand
to ^in++++=to
the ^ati++++=the
other ^ap++++=other.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
is ^vbz+bez+vrb++=is
old ^jj+pred+++=old."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+aux++=EXTRAWORD
you ^pp2+pp2+++=you
discover ^nn+nom+++=discover
that ^tht+vcmp+++=that
by ^in++++=by
yourself ^ppl+pp2+++=yourself?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
his ^pp$+pp3+++=his
wife ^nn++++=wife
is ^vbz+bez+vrb++=is
sick ^jj+pred+++=sick.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
have ^vb+hv+vrb++=have
nowhere ^rb+pl+++=nowhere
to ^to++++=to
go ^vbi++++=go."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Yegor ^np++++=Yegor's
's ^$++++=EXTRAWORD
face ^nn++++=face
darkened ^vbd+++xvbn+=darkened.
. ^zz++++=EXTRAWORD
" ^zz++++="So
so ^ql++++=EXTRAWORD
you ^pp2+pp2+++=you
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
listening ^vbg+++xvbgx+=listening
at ^rb++++=at
doors ^nns++++=doors."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
did ^vbd+dod+aux++=did
not ^xnot++not++=not
mean ^vb+vprv+++=mean
to ^to+vcmp+++=to
listen ^vbi++++=listen.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
went ^vbd+++xvbnx+=went
for ^in+ppvb+++=for
my ^pp$+pp1+++=my
cap ^nn++++=cap."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Your
your ^pp$+pp2+++=EXTRAWORD
cap ^nn++++=cap!
! ^zz++++=EXTRAWORD
A ^at++++=A
clever ^jj+atrb+++=clever
excuse ^nn++++=excuse.
. ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What
is ^vbz+bez+aux++=is
their ^pp$+pp3+++=their
business ^nns+nom+++=business
to ^in++++=to
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Gerasim ^np+++??+=Gerasim
was ^vbd+bedz+vrb++=was
silent ^jj+pred+++=silent.
. ^zz++++=EXTRAWORD
Yegor ^np+++??+=Yegor
came ^vbd+++xvbn+=came
closer ^rbr++++=closer.
. ^zz++++=EXTRAWORD
" ^zz++++="Listen,
listen ^vb++++=EXTRAWORD
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
lad ^nn++++=lad.
. ^zz++++=EXTRAWORD
Yesterday ^nr+tm+++=Yesterday
you ^pp2+pp2+++=you
were ^vbd+bed+vrb++=were
hungry ^jj+pred+++=hungry.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
begged ^vbd+++xvbn+=begged
me ^pp1o+pp1+++=me
to ^to++++=to
help ^vbi++++=help
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
spoke ^vbd+++xvbnx+=spoke
to ^in++++=to
the ^ati++++=the
master ^nn++++=master
and ^cc++++=and
pledged ^jj+++xvbn+=pledged
my ^pp$+pp1+++=my
word ^nn++++=word.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
you ^pp2+pp2+++=you
wish ^vb+vprv+++=wish
to ^to+vcmp+++=to
make ^vbi++++=make
a ^at++++=a
fool ^nn++++=fool
of ^in++++=of
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Forgive
forgive ^vb++++=EXTRAWORD
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
Yegor ^np+++??+=Yegor
Danilych ^np+++??+=Danilych."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Forgive!
forgive ^vb++++=EXTRAWORD
! ^zz++++=EXTRAWORD
Will ^md+prd+++=Will
forgiveness ^nns+nom+++=forgiveness
restore ^vb++++=restore
my ^pp$+pp1+++=my
credit ^nn++++=credit
with ^in++++=with
the ^ati++++=the
master ^nn++++=master?
? ^zz++++=EXTRAWORD
Do ^vb+do+aux++=Do
you ^pp2+pp2+++=you
imagine ^vb+vprv+++=imagine
places ^nns++++=places
fall ^nn++++=fall
from ^in++++=from
heaven ^nn++++=heaven?
? ^zz++++=EXTRAWORD
One ^cd1++++=One
man ^nn++++=man
goes ^vbz++++=goes,
, ^zz++++=EXTRAWORD
another ^ppls++++=another
comes ^vbz++++=comes.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
is ^vbz+bez+vrb++=is
the ^ati++++=the
way ^nn++++=way
of ^in++++=of
the ^ati++++=the
world ^nn++++=world."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
know ^vb+vprv+++=know."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
know ^vb+vprv+tht0++=know
nothing ^pn++++=nothing.
. ^zz++++=EXTRAWORD
Polikarpych ^np+++??+=Polikarpych
is ^vbz+bez+vrb++=is
useless ^jj+pred+++=useless.
. ^zz++++=EXTRAWORD
The ^ati++++=The
master ^nn++++=master
pays ^vbz++++=pays
him ^pp3o+pp3+++=him
out ^rp+pl+++=out
of ^in++++=of
charity ^nn+nom+++=charity."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
has ^vbz+hvz+aux++=has
served ^vprf+++xvbnx+=served
eighteen ^cd++++=eighteen
years ^nns++++=years."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
of ^in++++=of
it ^pp3+it+++=it?
? ^zz++++=EXTRAWORD
Must ^md+nec+++=Must
the ^ati++++=the
master ^nn++++=master
feed ^nn++++=feed
him ^pp3o+pp3+++=him
until ^in++++=until
Judgment ^nn+nom+++=Judgment
Day ^nn++++=Day?
? ^zz++++=EXTRAWORD
Perhaps ^rb++++=Perhaps
you ^pp2+pp2+++=you
will ^md+prd+++=will
feed ^vb++++=feed
him ^pp3o+pp3+++=him?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Gerasim ^np++++=Gerasim's
's ^$++++=EXTRAWORD
face ^nn++++=face
reddened ^vbd+++xvbn+=reddened.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
cannot ^md+pos+not++=cannot
feed ^vb++++=feed
him ^pp3o+pp3+++=him."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
do ^vb+do+aux++=do
not ^xnot++not++=not
meddle ^vb++++=meddle.
. ^zz++++=EXTRAWORD
Think ^vb+vprv+++=Think
of ^in++++=of
yourself ^ppl+pp2+++=yourself.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
are ^vb+ber+vrb++=are
not ^xnot++not++=not
a ^at++++=a
gentleman ^nn+nom+++=gentleman.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
have ^vb+hv+vrb++=have
no ^at++++=no
land ^nn++++=land,
, ^zz++++=EXTRAWORD
no ^at++++=no
trade ^nn++++=trade,
, ^zz++++=EXTRAWORD
no ^at++++=no
money ^nn++++=money.
. ^zz++++=EXTRAWORD
In ^in++++=In
a ^at++++=a
week ^nn++++=week
you ^pp2+pp2+++=you
will ^md+prd+++=will
be ^vb+be+aux++=be
begging ^vbg+++xvbgx+=begging
again ^rb+tm+++=again."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Gerasim ^np+++??+=Gerasim
knew ^vbd+vprv++xvbn+=knew
that ^tht+vcmp+++=that
every ^at++++=every
word ^nn++++=word
was ^vbd+bedz+vrb++=was
true ^jj+pred+++=true.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
saw ^vbd+vprv++xvbnx+=saw
the ^ati++++=the
cold ^jj+atrb+++=cold
streets ^nns++++=streets,
, ^zz++++=EXTRAWORD
the ^ati++++=the
indifferent ^jj+atrb+++=indifferent
faces ^nns++++=faces,
, ^zz++++=EXTRAWORD
the ^ati++++=the
long ^rb++++=long
walks ^nns++++=walks
from ^in++++=from
yard ^nn++++=yard
to ^in++++=to
yard ^nn++++=yard.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
remembered ^vbd+vprv++xvbnx+=remembered
the ^ati++++=the
gnawing ^jj+atrb+++=gnawing
pain ^nn++++=pain
of ^in++++=of
hunger ^nn++++=hunger.
. ^zz++++=EXTRAWORD
For ^in++++=For
a ^at++++=a
moment ^nn++++=moment
his ^pp$+pp3+++=his
resolution ^nn+nom+++=resolution
wavered ^vbd+++xvbn+=wavered.
. ^zz++++=EXTRAWORD
Yegor ^np+++??+=Yegor
saw ^vbd+vprv+tht0+xvbn+=saw
this ^dt+pdem+++=this
and ^cc++++=and
softened ^vbd+++xvbn+=softened
his ^pp$+pp3+++=his
tone ^nn++++=tone.
. ^zz++++=EXTRAWORD
" ^zz++++="Be
be ^vb+be+vrb++=EXTRAWORD
sensible ^jj+pred+++=sensible.
. ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
man ^nn++++=man
will ^md+prd+++=will
manage ^vb++++=manage
somehow ^rb++++=somehow.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
daughter ^nn+nom+++=daughter
will ^md+prd+++=will
take ^vb++++=take
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
the ^ati++++=the
parish ^nn++++=parish
will ^md+prd+++=will
help ^vb++++=help.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
cannot ^md+pos+not++=cannot
carry ^vb++++=carry
every ^at++++=every
poor ^jj+atrb+++=poor
man ^nn++++=man
on ^in++++=on
your ^pp$+pp2+++=your
shoulders ^nns+nom+++=shoulders."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,"
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Gerasim ^np+++??+=Gerasim
said ^vbd+vpub++xvbn+=said
slowly ^rb++++=slowly.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I
cannot ^md+pos+not++=cannot
push ^vb++++=push
this ^dt+dem+++=this
one ^pn++++=one
off ^in+pl+++=off
with ^in++++=with
my ^pp$+pp1+++=my
own ^ap++++=own
hands ^nns++++=hands."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
# ^zz++++=##
# ^zz++++=EXTRAWORD
Vi ^np+++??+=VI
At ^rb++++=At
that ^dt+dem+++=that
moment ^nn++++=moment
Sharov ^np+++??+=Sharov
entered ^vbd+++xvbn+=entered
the ^ati++++=the
kitchen ^nn++++=kitchen.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
this ^dt+dem+++=this
noise ^nn++++=noise?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Yegor ^np+++??+=Yegor
bowed ^vbd+++xvbn+=bowed.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
Gerasim ^np+++??+=Gerasim,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
has ^vbz+hvz+aux++=has
taken ^vprf+++xvbnx+=taken
offence ^nn+nom+++=offence
at ^in++++=at
something ^pn++++=something
and ^cc++++=and
refuses ^vbz++++=refuses
the ^ati++++=the
position ^nn+nom+++=position."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Sharov ^np+++??+=Sharov
looked ^vbd+++xvbn+=looked
surprised ^vbd+++xvbn+=surprised.
. ^zz++++=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+aux++=EXTRAWORD
you ^pp2+pp2+++=you
find ^vb+vprv+++=find
better ^jjr+atrb+++=better
work ^nn++++=work?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
sir ^npt++++=sir."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
what ^wdt+who+++=what
is ^vbz+bez+vrb++=is
the ^ati++++=the
matter ^nn++++=matter?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Gerasim ^np+++??+=Gerasim
wished ^vbd+vprv+tht0+xvbn+=wished
the ^ati++++=the
earth ^nn++++=earth
would ^md+prd+++=would
swallow ^vb++++=swallow
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
easy ^jj++++=easy
for ^in++++=for
a ^at++++=a
hungry ^jj+atrb+++=hungry
man ^nn++++=man
to ^to++++=to
refuse ^vbi++++=refuse
a ^at++++=a
wealthy ^jj+atrb+++=wealthy
master ^nn++++=master.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
bent ^vbd+++xvbnx+=bent
his ^pp$+pp3+++=his
head ^nn++++=head.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
heard ^vbd+vprv++xvbnx+=heard
Polikarpych ^np+++??+=Polikarpych
and ^cc++++=and
his ^pp$+pp3+++=his
wife ^nn++++=wife,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Sharov ^np++++=Sharov's
's ^$++++=EXTRAWORD
brows ^nns++++=brows
drew ^vbd+++xvbn+=drew
together ^nn+nom+++=together.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
were ^vbd+bed+aux++=were
spying ^vbg+++xvbgx+=spying?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
sir ^npt++++=sir.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
happened ^vpsv++by+xvbn+=happened
by ^in++++=by
chance ^nn++++=chance.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
said ^vbd+vpub+tht0+xvbnx+=said
they ^pp3a+pp3+++=they
had ^vb+hv+vrb++=had
nowhere ^rb+pl+++=nowhere
to ^to++++=to
go ^vbi++++=go.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=did
not ^xnot++not++=not
know ^vb+vprv+tht0++=know
my ^pp$+pp1+++=my
coming ^nvbg+++xvbg+=coming
would ^md+prd+++=would
send ^vb++++=send
them ^pp3o+pp3+++=them
away ^rp+pl+++=away."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Sharov ^np+++??+=Sharov
glanced ^vbd+++xvbn+=glanced
at ^in++++=at
Yegor ^np+++??+=Yegor.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
old ^jj+atrb+++=old
man ^nn++++=man
