# ^zz++++=#
Two ^cd++++=TWO
statutes ^nns++++=statutes.
. ^zz++++=EXTRAWORD
No ^at++++=No
broker ^nn++++=broker
calculates ^nns+nom+++=calculates
the ^ati++++=the
worth ^nn++++=worth
of ^in++++=of
George ^np++++=George's
's ^$++++=EXTRAWORD
kiss ^vb++++=kiss
upon ^in++++=upon
his ^pp$+pp3+++=his
son ^nn++++=son's
's ^$++++=EXTRAWORD
hair ^nn++++=hair,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
Ruth ^np++++=Ruth's
's ^$++++=EXTRAWORD
hand ^nn++++=hand
upon ^in++++=upon
his ^pp$+pp3+++=his
shoulder ^nn+nom+++=shoulder,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
Mercy ^np++++=Mercy's
's ^$++++=EXTRAWORD
pride ^nn++++=pride
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
reads ^vbz++++=reads
a ^at++++=a
sentence ^nn+nom+++=sentence
without ^in++++=without
help ^nn++++=help.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
here ^rn+pl+++=here,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
anywhere ^rb+cnj+++=anywhere,
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
the ^ati++++=the
republic ^nn++++=republic:
: ^zz++++=EXTRAWORD
labor ^nn++++=labor
rewarded ^vwbn+++xvbn+=rewarded,
, ^zz++++=EXTRAWORD
children ^nns++++=children
taught ^vwbn+vsua++xvbn+=taught,
, ^zz++++=EXTRAWORD
marriage ^nn+nom+++=marriage
honored ^vbd+++xvbn+=honored,
, ^zz++++=EXTRAWORD
prayer ^nn++++=prayer
unmolested ^jj++++=unmolested,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
man ^nn++++=man
sitting ^vwbg+++xvbg+=sitting
beneath ^rb++++=beneath
his ^pp$+pp3+++=his
own ^ap++++=own
roof ^nn++++=roof.
. ^zz++++=EXTRAWORD
" ^zz++++="Read
read ^vb+vprv++xvbn+=EXTRAWORD
the ^ati++++=the
psalm ^nn++++=psalm,
, ^zz++++=EXTRAWORD
George ^np++++=George,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Ruth ^np+++??+=Ruth
when ^wrb+who+++=when
supper ^nn++++=supper
was ^vbd+bedz+aux++=was
done ^vpsv++agls+xvbnx+=done.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
opened ^vbd+++xvbnx+=opened
the ^ati++++=the
blue ^jj++++=blue-edged
- ^zz++++=EXTRAWORD
edged ^vbd+++xvbn+=EXTRAWORD
Bible ^nn++++=Bible.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
Lord ^npt++++=Lord
is ^vbz+bez+vrb++=is
my ^pp$+pp1+++=my
shepherd ^nn++++=shepherd,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
began ^vbd+++xvbnx+=began
slowly ^rb+cnj+++=slowly,
, ^zz++++=EXTRAWORD
guiding ^nc+++xvbg+=guiding
himself ^ppl+pp3+++=himself
with ^in++++=with
one ^cd1++++=one
broad ^jj+atrb+++=broad
finger ^nn++++=finger.
. ^zz++++=EXTRAWORD
David ^np++++=David
climbed ^vbd+++xvbn+=climbed
into ^in++++=into
his ^pp$+pp3+++=his
lap ^nn++++=lap.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
shall ^md+prd+++=shall
not ^xnot++not++=not
want ^vb++++=want."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Outside ^jjb++++=Outside,
, ^zz++++=EXTRAWORD
wheels ^nns++++=wheels
passed ^vbd+++xvbn+=passed
along ^in++++=along
the ^ati++++=the
street ^nn++++=street.
. ^zz++++=EXTRAWORD
Somewhere ^rb++++=Somewhere
a ^at++++=a
bell ^nn++++=bell
rang ^vbd+++xvbn+=rang.
. ^zz++++=EXTRAWORD
The ^ati++++=The
autumn ^nn++++=autumn
wind ^nn++++=wind
touched ^vbd+++xvbn+=touched
the ^ati++++=the
window ^nn++++=window
and ^cc++++=and
moved ^vpsv++agls+xvbn+=moved
on ^in+strn+++=on.
. ^zz++++=EXTRAWORD
George ^np++++=George
read ^vbd+vprv++xvbn+=read
of ^in++++=of
green ^jj+atrb+++=green
pastures ^nns++++=pastures,
, ^zz++++=EXTRAWORD
still ^rb+atrb+++=still
waters ^nns++++=waters,
, ^zz++++=EXTRAWORD
the ^ati++++=the
valley ^nn++++=valley
of ^in++++=of
the ^ati++++=the
shadow ^nn++++=shadow,
, ^zz++++=EXTRAWORD
the ^ati++++=the
rod ^nn++++=rod
and ^cc++++=and
staff ^nn++++=staff,
, ^zz++++=EXTRAWORD
the ^ati++++=the
table ^nn++++=table
prepared ^vwbn+++xvbn+=prepared
in ^in++++=in
the ^ati++++=the
presence ^nn+nom+++=presence
of ^in++++=of
enemies ^nns++++=enemies,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
dwelling ^jj+atrb++xvbg+=dwelling
place ^nn++++=place
that ^tht+rel+subj++=that
endured ^vbd+++xvbn+=endured
forever ^rb++++=forever.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
finished ^vbd+++xvbnx+=finished,
, ^zz++++=EXTRAWORD
Ruth ^np+++??+=Ruth
said ^vbd+vpub++xvbn+=said
softly ^rb+cnj+++=softly,
, ^zz++++=EXTRAWORD
" ^zz++++="Amen."
amen ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
then ^rn+tm+++=then
that ^cs+sub+++=that
someone ^pn++++=someone
knocked ^vbd+++xvbn+=knocked.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
the ^ati++++=the
neighbor ^nn++++=neighbor's
's ^vbz+bez+vrb++0=EXTRAWORD
quick ^jj+atrb+++=quick
tap ^nn++++=tap.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
the ^ati++++=the
child ^nn++++=child's
's ^$++++=EXTRAWORD
rattle ^vb++++=rattle.
. ^zz++++=EXTRAWORD
A ^at++++=A
hard ^jj+atrb+++=hard,
, ^zz++++=EXTRAWORD
official ^jj+atrb+++=official
blow ^nn++++=blow
wood ^nn++++=wood
against ^in++++=against
wood ^nn++++=wood,
, ^zz++++=EXTRAWORD
authority ^nn+nom+++=authority
announcing ^vwbg+++xvbg+=announcing
itself ^ppl++++=itself.
. ^zz++++=EXTRAWORD
George ^np++++=George
raised ^vbd+++xvbn+=raised
his ^pp$+pp3+++=his
head ^nn++++=head.
. ^zz++++=EXTRAWORD
The ^ati++++=The
knock ^nn++++=knock
came ^vbd+++xvbn+=came
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
Ruth ^np++++=Ruth's
's ^$++++=EXTRAWORD
hand ^nn++++=hand
closed ^vbd+++xvbn+=closed
upon ^in++++=upon
the ^ati++++=the
table ^nn++++=table
edge ^nn++++=edge.
. ^zz++++=EXTRAWORD
" ^zz++++="Who
who ^whp+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
George ^np++++=George
called ^vbd+++xvbn+=called.
. ^zz++++=EXTRAWORD
" ^zz++++="United
united ^np++++=EXTRAWORD
States ^nns++++=States
marshal ^npt++++=marshal.
. ^zz++++=EXTRAWORD
Open ^jj++++=Open
the ^ati++++=the
door ^nn++++=door."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
words ^nns++++=words
entered ^vbd+++xvbn+=entered
before ^cs+sub+++=before
the ^ati++++=the
men ^nns++++=men
did ^vbd+dod+vrb++=did.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
crossed ^vbd+++xvbnx+=crossed
the ^ati++++=the
threshold ^nn++++=threshold,
, ^zz++++=EXTRAWORD
extinguished ^j+++xvbn+=extinguished
the ^ati++++=the
domestic ^jj+atrb+++=domestic
brightness ^nns+nom+++=brightness,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
stood ^vpsv++agls+xvbn+=stood
among ^in++++=among
the ^ati++++=the
china ^np++++=china
cups ^nns++++=cups.
. ^zz++++=EXTRAWORD
George ^np++++=George
rose ^vbd+++xvbn+=rose.
. ^zz++++=EXTRAWORD
For ^in++++=For
ten ^cd++++=ten
years ^nns++++=years
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
dreamed ^vprf+++xvbnx+=dreamed
of ^in++++=of
footsteps ^nns++++=footsteps
behind ^in+pl+++=behind
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
stable ^nn++++=stable,
, ^zz++++=EXTRAWORD
on ^in++++=on
the ^ati++++=the
wharf ^nn++++=wharf,
, ^zz++++=EXTRAWORD
in ^in++++=in
church ^nn++++=church,
, ^zz++++=EXTRAWORD
beside ^in+pl+++=beside
his ^pp$+pp3+++=his
child ^nn++++=child's
's ^$++++=EXTRAWORD
bed ^nn++++=bed,
, ^zz++++=EXTRAWORD
the ^ati++++=the
old ^nn++++=old
fear ^vb++++=fear
had ^vb+hv+aux++=had
sometimes ^rb++splt++=sometimes
awakened ^vprf+++xvbnx+=awakened
and ^cc+phrs+++=and
laid ^vbd+++xvbn+=laid
its ^pp$+it+++=its
cold ^jj+atrb+++=cold
hand ^nn++++=hand
upon ^in++++=upon
his ^pp$+pp3+++=his
neck ^nn++++=neck.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
year ^nn++++=year
by ^in++++=by
year ^nn++++=year
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
weakened ^vprf+++xvbnx+=weakened.
. ^zz++++=EXTRAWORD
Honest ^jj+atrb+++=Honest
labor ^nn++++=labor,
, ^zz++++=EXTRAWORD
friendship ^nn+nom+++=friendship,
, ^zz++++=EXTRAWORD
northern ^jj+atrb+++=northern
law ^nn++++=law,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
promises ^nns++++=promises
of ^in++++=of
white ^jj+atrb+++=white
men ^nns++++=men
had ^vbd+hvd+aux++=had
lulled ^vprf+++xvbnx+=lulled
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
it ^pp3+it+++=it
stood ^vbd+++xvbn+=stood
upright ^jj++++=upright.
. ^zz++++=EXTRAWORD
The ^ati++++=The
marshal ^npt++++=marshal
entered ^vbd+++xvbn+=entered
with ^in++++=with
three ^cd++++=three
deputies ^nns++++=deputies
and ^cc++++=and
a ^at++++=a
man ^nn++++=man
named ^vbd+++xvbn+=named
Silas ^np+++??+=Silas
Crewe ^np++++=Crewe,
, ^zz++++=EXTRAWORD
agent ^nn++++=agent
for ^in++++=for
a ^at++++=a
Georgia ^np+++??+=Georgia
enslaver ^jjr++++=enslaver.
. ^zz++++=EXTRAWORD
Crewe ^np++++=Crewe
was ^vbd+bedz+aux++=was
neatly ^rb++splt++=neatly
dressed ^vpsv++agls+xvbnx+=dressed.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
gloves ^nns++++=gloves
were ^vbd+bed+vrb++=were
clean ^jj+pred+++=clean.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
might ^md+pos+++=might
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
collecting ^vbg+++xvbgx+=collecting
a ^at++++=a
debt ^nn++++=debt
or ^cc++++=or
calling ^nvbg+++xvbg+=calling
upon ^in++++=upon
a ^at++++=a
cousin ^nn++++=cousin,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^ex+pex+++=there
are ^vb+ber+vrb++=are
evils ^nns++++=evils
which ^whp+rel+subj++=which
lose ^vb++++=lose
nothing ^pn++++=nothing
by ^in++++=by
washing ^xvbg+++xvbg+=washing
their ^pp$+pp3+++=their
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
him ^pp3o+pp3+++=him,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="George
george ^np++++=EXTRAWORD
Harris ^np++++=Harris,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
marshal ^nn++++=marshal,
, ^zz++++=EXTRAWORD
" ^zz++++="you
you ^pp2+pp2+++=EXTRAWORD
are ^vb+ber+aux++=are
arrested ^vpsv++agls+xvbnx+=arrested
under ^in++++=under
authority ^nn+nom+++=authority
of ^in++++=of
the ^ati++++=the
United ^np++++=United
States ^nns++++=States."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="For
for ^in++++=EXTRAWORD
what ^wdt+who+++=what?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="As
as ^in++++=EXTRAWORD
a ^at++++=a
fugitive ^nn++++=fugitive
from ^in++++=from
service ^nn++++=service."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Ruth ^np+++??+=Ruth
stepped ^vbd+++xvbn+=stepped
between ^in++++=between
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
is ^vbz+bez+vrb++=is
my ^pp$+pp1+++=my
husband ^nn++++=husband."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Crewe ^np++++=Crewe
glanced ^vbd+++xvbn+=glanced
at ^in++++=at
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="He's
he ^pp3a+pp3+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Caleb ^np++++=Caleb
Morton ^np++++=Morton's
's ^$++++=EXTRAWORD
property ^nn++++=property."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No
no ^at++++=EXTRAWORD
man ^nn++++=man's
's ^$++++=EXTRAWORD
property ^nn++++=property,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
George ^np++++=George
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
The ^ati++++=The
deputies ^nns++++=deputies
moved ^vbd+++xvbn+=moved.
. ^zz++++=EXTRAWORD
David ^np++++=David
began ^vbd+++xvbn+=began
to ^to++++=to
cry ^vbi++++=cry.
. ^zz++++=EXTRAWORD
Mercy ^nn++++=Mercy
seized ^vbd+++xvbn+=seized
her ^pp$+pp3+++=her
father ^nn++++=father's
's ^$++++=EXTRAWORD
arm ^nn++++=arm.
. ^zz++++=EXTRAWORD
" ^zz++++="Daddy,
daddy ^npt++++=EXTRAWORD
, ^zz++++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
go ^vb++++=go!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
George ^np++++=George
lifted ^vbd+++xvbn+=lifted
both ^abx++++=both
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
" ^zz++++="Wait.
wait ^vb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Do ^vb+do+aux++=Don't
n't ^xnot++not++0=EXTRAWORD
frighten ^vb++++=frighten
the ^ati++++=the
children ^nns++++=children.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
go ^vb++++=go
quiet ^nn++++=quiet
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
let ^vbd+++xvbn+=let
me ^pp1o+pp1+++=me
speak ^vb++++=speak."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
marshal ^nn++++=marshal,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
considered ^vbd+vprv++xvbn+=considered
himself ^ppl+pp3+++=himself
humane ^jj++++=humane,
, ^zz++++=EXTRAWORD
permitted ^j+++xvbn+=permitted
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
George ^np++++=George
knelt ^vbd+++xvbn+=knelt.
. ^zz++++=EXTRAWORD
Mercy ^nn++++=Mercy
clung ^vbd+++xvbn+=clung
to ^in++++=to
his ^pp$+pp3+++=his
neck ^nn++++=neck.
. ^zz++++=EXTRAWORD
David ^np++++=David
pressed ^vbd+++xvbn+=pressed
his ^pp$+pp3+++=his
face ^nn++++=face
against ^in++++=against
his ^pp$+pp3+++=his
father ^nn++++=father's
's ^$++++=EXTRAWORD
shirt ^nn++++=shirt.
. ^zz++++=EXTRAWORD
" ^zz++++="Listen
listen ^vb++++=EXTRAWORD
to ^in++++=to
me ^pp1o+pp1+++=me,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
George ^np++++=George
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
voice ^nn++++=voice
trembled ^vbd+++xvbn+=trembled,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
steadied ^vbd+++xvbnx+=steadied
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
done ^vprf+++xvbn+=done
wrong ^jj++++=wrong.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
hear ^vb+vprv+++=hear?
? ^zz++++=EXTRAWORD
Whatever ^nn+nom+++=Whatever
they ^pp3a+pp3+++=they
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
done ^vprf+++xvbn+=done
wrong ^jj++++=wrong."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
they ^pp3a+pp3+++=they
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
take ^vb++++=take
you ^pp2+pp2+++=you,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mercy ^nn++++=Mercy
sobbed ^vbd+++xvbn+=sobbed.
. ^zz++++=EXTRAWORD
Ah ^uh++++=Ah,
, ^zz++++=EXTRAWORD
child ^nn++++=child!
! ^zz++++=EXTRAWORD
What ^wdt+who+++=What
a ^at++++=a
country ^nn++++=country
you ^pp2+pp2+++=you
imagined ^vbd+vprv++xvbn+=imagined!
! ^zz++++=EXTRAWORD
In ^cs+sub+++=In
that ^cs"++++=that
blessed ^jj+++xvbn+=blessed
little ^ap++++=little
republic ^nn++++=republic
of ^in++++=of
your ^pp$+pp2+++=your
heart ^nn++++=heart,
, ^zz++++=EXTRAWORD
innocence ^nn+nom+++=innocence
was ^vbd+bedz+vrb++=was
protection ^nn+nom+++=protection,
, ^zz++++=EXTRAWORD
labor ^nn++++=labor
earned ^vbd+++xvbn+=earned
security ^nn+nom+++=security,
, ^zz++++=EXTRAWORD
marriage ^nn+nom+++=marriage
was ^vbd+bedz+vrb++=was
sacred ^jj+pred+++=sacred,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
law ^nn++++=law
defended ^vbd+++xvbn+=defended
the ^ati++++=the
home ^nr++++=home.
. ^zz++++=EXTRAWORD
How ^wrb+who+++=How
soon ^rb+tm+++=soon
we ^pp1a+pp1+++=we
educate ^nn+nom+++=educate
children ^nns++++=children
out ^rp+pl+++=out
of ^in++++=of
such ^abl++++=such
fantasies ^nns++++=fantasies!
! ^zz++++=EXTRAWORD
Ruth ^np+++??+=Ruth
stood ^vbd+++xvbn+=stood
very ^ql+amp+++=very
straight ^jj++++=straight.
. ^zz++++=EXTRAWORD
" ^zz++++="Where
where ^wrb+who+whq++=EXTRAWORD
are ^vb+ber+vrb++=are
you ^pp2+pp2+++=you
taking ^jj+++xvbg+=taking
him ^pp3o+pp3+++=him?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="To
to ^in++++=EXTRAWORD
the ^ati++++=the
courthouse ^nn+++??+=courthouse."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+aux++=am
coming ^vbg+++xvbgx+=coming."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Crewe ^np++++=Crewe
smiled ^vbd+++xvbn+=smiled.
. ^zz++++=EXTRAWORD
" ^zz++++="Won't
will ^md+prd+++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
help ^vb++++=help."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+aux++=am
coming ^vbg+++xvbgx+=coming."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
street ^nn++++=street
had ^vbd+hvd+aux++=had
filled ^vprf+++xvbnx+=filled
by ^in++++=by
the ^ati++++=the
time ^nn++++=time
they ^pp3a+pp3+++=they
brought ^vbd+++xvbnx+=brought
George ^np++++=George
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
News ^nn++++=News
moves ^nns++++=moves
swiftly ^rb++++=swiftly
when ^wrb+who+++=when
misery ^nn++++=misery
is ^vbz+bez+vrb++=is
the ^ati++++=the
messenger ^nn+nom+++=messenger.
. ^zz++++=EXTRAWORD
Neighbors ^np+++??+=Neighbors
appeared ^vbd+seem++xvbn+=appeared
at ^rb++++=at
windows ^nns++++=windows;
; ^zz++++=EXTRAWORD
workmen ^nns++++=workmen
left ^vbd+++xvbn+=left
shops ^nns++++=shops;
; ^zz++++=EXTRAWORD
women ^nns++++=women
came ^vbd+++xvbn+=came
without ^in++++=without
shawls ^nns+++??+=shawls;
; ^zz++++=EXTRAWORD
boys ^nns++++=boys
ran ^vbd+++xvbn+=ran
ahead ^rb+pl+++=ahead
shouting ^vbg+vpub++xvbg+=shouting
that ^tht+vcmp+++=that
a ^at++++=a
fugitive ^jj++++=fugitive
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
caught ^vpsv++agls+xvbnx+=caught.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
cursed ^jj+++xvbn+=cursed
the ^ati++++=the
officers ^nns+nom+++=officers.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
urged ^jj+atrb++xvbn+=urged
rescue ^nn++++=rescue.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
cautioned ^jj+atrb++xvbn+=cautioned
obedience ^nn+nom+++=obedience
to ^in++++=to
law ^nn++++=law.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
lamented ^jj+++xvbn+=lamented
that ^dt+dem+++=that
such ^abl++++=such
distressing ^jj+atrb+++=distressing
scenes ^nns++++=scenes
should ^md+nec+++=should
happen ^vb+++??+=happen
in ^in++++=in
respectable ^jj+atrb+++=respectable
streets ^nns++++=streets
and ^cc++++=and
thereby ^rb++++=thereby
revealed ^vprf+++xvbn+=revealed
that ^tht+vcmp+++=that
the ^ati++++=the
scene ^nn++++=scene,
, ^zz++++=EXTRAWORD
rather ^rb+cnj+++=rather
than ^in++++=than
the ^ati++++=the
sin ^nn++++=sin,
, ^zz++++=EXTRAWORD
offended ^j+++xvbn+=offended
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
George ^np++++=George
walked ^vbd+++xvbn+=walked
between ^in++++=between
deputies ^nns++++=deputies.
. ^zz++++=EXTRAWORD
Ruth ^np+++??+=Ruth
followed ^vbd+vprv++xvbn+=followed,
, ^zz++++=EXTRAWORD
holding ^vbg+vprv++xvbg+=holding
David ^np++++=David.
. ^zz++++=EXTRAWORD
Mercy ^nn++++=Mercy
held ^vbd+vprv++xvbn+=held
fast ^rb++++=fast
to ^in++++=to
the ^ati++++=the
back ^nn++++=back
of ^in++++=of
her ^pp3o+pp3+++=her
mother ^npt++++=mother's
's ^$++++=EXTRAWORD
dress ^nn++++=dress.
. ^zz++++=EXTRAWORD
Above ^in+pl+++=Above
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
from ^in++++=from
a ^at++++=a
public ^jj+atrb+++=public
building ^nvbg+++xvbg+=building,
, ^zz++++=EXTRAWORD
the ^ati++++=the
American ^jj+atrb+++=American
flag ^nn++++=flag
moved ^vbd+++xvbn+=moved
in ^in++++=in
the ^ati++++=the
clean ^jj+atrb+++=clean
October ^nr++++=October
air ^nn++++=air.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
red ^jj+atrb+++=red
stripes ^nns++++=stripes
snapped ^vbd+++xvbn+=snapped.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
stars ^nns++++=stars
shone ^vbd+++xvbn+=shone.
. ^zz++++=EXTRAWORD
The ^ati++++=The
flag ^nn++++=flag
had ^vbd+hvd+aux++=had
waved ^vprf+++xvbnx+=waved
over ^in++++=over
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Ward ^np++++=Ward's
's ^$++++=EXTRAWORD
sled ^jj+++xvbn+=sled
of ^in++++=of
blankets ^nns++++=blankets.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
had ^vbd+hvd+aux++=had
waved ^vprf+++xvbnx+=waved
over ^in++++=over
soldiers ^nns+nom+++=soldiers
without ^in++++=without
shoes ^nns++++=shoes.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
had ^vbd+hvd+aux++=had
waved ^vprf+++xvbnx+=waved
over ^in++++=over
declarations ^nns+nom+++=declarations,
, ^zz++++=EXTRAWORD
battlefields ^nns++++=battlefields,
, ^zz++++=EXTRAWORD
graves ^np++++=graves,
, ^zz++++=EXTRAWORD
rejoicings ^nns+++??+=rejoicings,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
slow ^jj+atrb+++=slow
enlargement ^nn+nom+++=enlargement
of ^in++++=of
national ^jj+atrb+++=national
pride ^nn++++=pride.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
it ^pp3+it+++=it
waved ^vbd+++xvbn+=waved
over ^in++++=over
the ^ati++++=the
capture ^nn++++=capture
of ^in++++=of
a ^at++++=a
workingman ^jj++++=workingman
whose ^whp+who+++=whose
sole ^jjb+atrb+++=sole
crime ^nn++++=crime
was ^vbd+bedz+vrb++=was
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
carried ^vprf+++xvbnx+=carried
his ^pp$+pp3+++=his
own ^ap++++=own
body ^nn++++=body
away ^in+pl+++=away
from ^in"++++=from
a ^at++++=a
thief ^nn++++=thief.
. ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What
is ^vbz+bez+aux++=is
a ^at++++=a
flag ^nn++++=flag?
? ^zz++++=EXTRAWORD
Cloth ^nn++++=Cloth,
, ^zz++++=EXTRAWORD
unless ^cs+cnd+++=unless
justice ^nn++++=justice
breathes ^nns+++??+=breathes
through ^in++++=through
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Color ^np+++??+=Color,
, ^zz++++=EXTRAWORD
unless ^cs+cnd+++=unless
mercy ^nn++++=mercy
gives ^vbz++++=gives
it ^pp3+it+++=it
meaning ^nvbg+++xvbg+=meaning.
. ^zz++++=EXTRAWORD
