# ^zz++++=##
# ^zz++++=EXTRAWORD
Two ^cd++++=TWO
waiting ^vbg+++xvbg+=waiting."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Jane
jane ^np++++=EXTRAWORD
has ^vbz+hvz+aux++=has
gone ^vprf+++xvbnx+=gone
above ^rb++++=above
me ^pp1o+pp1+++=me
in ^in++++=in
arithmetic ^nn++++=arithmetic,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Bess ^np+++??+=Bess,
, ^zz++++=EXTRAWORD
with ^in++++=with
generous ^jj+atrb+++=generous
haste ^nn++++=haste,
, ^zz++++=EXTRAWORD
" ^zz++++="and
and ^cc++++=EXTRAWORD
the ^ati++++=the
mistress ^nns+nom+++=mistress
praised ^vbd+++xvbn+=praised
her ^pp$+pp3+++=her
before ^in++++=before
every ^at++++=every
one ^pn++++=one."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
Bess ^np+++??+=Bess
read ^vbd+vprv++xvbn+=read
without ^in++++=without
missing ^xvbg+++xvbg+=missing
a ^at++++=a
word ^nn++++=word,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
returned ^vbd+++xvbn+=returned
Jane ^np++++=Jane.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Ellis ^np++++=Ellis
looked ^vbd+++xvbn+=looked
from ^in++++=from
one ^cd1++++=one
glowing ^jj+atrb++xvbg+=glowing
face ^nn++++=face
to ^in++++=to
the ^ati++++=the
other ^ap++++=other.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
two ^cd++++=two
scholars ^nns++++=scholars!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
soon ^rb+tm+++=soon
be ^vb+be+vrb++=be
ashamed ^jj+pred+++=ashamed
to ^to+jcmp+++=to
confess ^nns+nom+++=confess
how ^wrb+who+++=how
little ^rb++++=little
their ^pp$+pp3+++=their
mother ^nn++++=mother
knows ^vbz+vprv+++=knows.
. ^zz++++=EXTRAWORD
Come ^vprf+++xvbn+=Come,
, ^zz++++=EXTRAWORD
let ^j+++xvbn+=let
me ^pp1o+pp1+++=me
see ^vb+vprv+++=see
the ^ati++++=the
copy ^nn++++=copy-books."
- ^zz++++=EXTRAWORD
books ^nns++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
gathered ^vbd+++xvbnx+=gathered
about ^in++++=about
her ^pp$+pp3+++=her
chair ^nn++++=chair.
. ^zz++++=EXTRAWORD
Robin ^np++++=Robin
pulled ^vbd+++xvbn+=pulled
one ^cd1++++=one
page ^nn++++=page
and ^cc++++=and
Bess ^np+++??+=Bess
talked ^vbd+++xvbn+=talked
too ^ql++++=too
rapidly ^rb++++=rapidly;
; ^zz++++=EXTRAWORD
Jane ^np++++=Jane
corrected ^vwbn+++xvbn+=corrected
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
Susan ^np++++=Susan
laughed ^vbd+++xvbn+=laughed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
for ^in++++=for
some ^dti++++=some
minutes ^nns++++=minutes
the ^ati++++=the
chamber ^nn++++=chamber
was ^vbd+bedz+vrb++=was
full ^jj+pred+++=full
of ^in++++=of
confusion ^nn++++=confusion.
. ^zz++++=EXTRAWORD
" ^zz++++="Are
are ^vb+ber+vrb++=EXTRAWORD
we ^pp1a+pp1+++=we
too ^rb++++=too
noisy ^jj++++=noisy?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Jane ^np++++=Jane
asked ^vbd+vsua++xvbn+=asked
suddenly ^rb++++=suddenly.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
are ^vb+ber+vrb++=are
noisy ^jj+pred+++=noisy,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
replied ^vbd+vpub++xvbn+=replied
the ^ati++++=the
mother ^nn++++=mother,
, ^zz++++=EXTRAWORD
" ^zz++++="but
but ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I
like ^vb++++=like
the ^ati++++=the
sound ^nn++++=sound.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
tells ^vbz++++=tells
me ^pp1o+pp1+++=me
that ^cs+sub+++=that
my ^pp$+pp1+++=my
children ^nns++++=children
have ^vb+hv+vrb++=have
health ^nn++++=health
and ^cc++++=and
spirits ^nns++++=spirits.
. ^zz++++=EXTRAWORD
There ^rn+pl+++=There
may ^md+pos+++=may
come ^vprf+++xvbn+=come
days ^nns++++=days
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
long ^vb++++=long
to ^to+vcmp+++=to
hear ^vbi+vprv+++=hear
these ^dt+dem+++=these
voices ^nns++++=voices
and ^cc++++=and
cannot ^md+pos+not++=cannot.
. ^zz++++=EXTRAWORD
Why ^wrb+who+whq++=Why
should ^md+nec+++=should
I ^pp1a+pp1+++=I
make ^vb++++=make
sadness ^nns+nom+++=sadness
beforehand ^rb++++=beforehand?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
your ^pp$+pp2+++=your
head ^jjb+atrb+++=head
aches ^nns+++??+=aches,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Susan ^np++++=Susan.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes;
yes ^uh++++=EXTRAWORD
; ^zz++++=EXTRAWORD
so ^ql++++=so
speak ^vb++++=speak
one ^pn++++=one
at ^in++++=at
a ^at++++=a
time ^nn++++=time,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
can ^md+pos+++=can
which ^whp+who+++=which
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know
is ^vbz+bez+vrb++=is
very ^ql+amp+++=very
difficult ^jj++++=difficult
when ^wrb+who+++=when
four ^cd++++=four
happy ^jj+atrb+++=happy
persons ^nns++++=persons
have ^vb+hv+vrb++=have
but ^cc++++=but
one ^cd1++++=one
mother ^nn++++=mother
to ^to++++=to
hear ^vbi+vprv+++=hear
them ^pp3o+pp3+++=them."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
tried ^vbd+++xvbnx+=tried;
; ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
failed ^vbd+++xvbnx+=failed;
; ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
tried ^vbd+++xvbnx+=tried
again ^rb+tm+++=again;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
mother ^nn++++=mother's
's ^vbz+bez+vrb++0=EXTRAWORD
quiet ^jj+atrb+++=quiet
cheerfulness ^nns+nom+++=cheerfulness
did ^vbd+dod+vrb++=did
more ^ql++++=more
to ^to++++=to
subdue ^vbi++++=subdue
their ^pp$+pp3+++=their
voices ^nns++++=voices
than ^in++++=than
twenty ^cd++++=twenty
fretful ^jj+atrb+++=fretful
commands ^nns++++=commands
could ^md+pos+++=could
have ^vb+hv+aux++=have
done ^vprf+++xvbnx+=done.
. ^zz++++=EXTRAWORD
Across ^in+pl+++=Across
the ^ati++++=the
lane ^nn++++=lane,
, ^zz++++=EXTRAWORD
workmen ^nns++++=workmen
were ^vbd+bed+aux++=were
repairing ^vbg+++xvbgx+=repairing
a ^at++++=a
roof ^nn++++=roof.
. ^zz++++=EXTRAWORD
The ^ati++++=The
hammering ^jj+++xvbg+=hammering
had ^vbd+hvd+aux++=had
continued ^vprf+++xvbnx+=continued
since ^in++++=since
dawn ^nn++++=dawn.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
wish ^vb+vprv+tht0++=wish
they ^pp3a+pp3+++=they
would ^md+prd+++=would
stop ^vb++++=stop,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Susan ^np++++=Susan
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
must ^md+nec+++=must
weary ^jj++++=weary
you ^pp2+pp2+++=you
sadly ^rb++++=sadly."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Ellis ^np++++=Ellis
listened ^vbd+++xvbn+=listened.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
sound ^nn++++=sound
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
musical ^jj++++=musical
in ^in++++=in
itself ^ppl++++=itself,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
answered ^vbd+vpub++xvbnx+=answered,
, ^zz++++=EXTRAWORD
" ^zz++++="yet
yet ^rb++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
made ^vprf+++xvbnx+=made
a ^at++++=a
meaning ^jj+++xvbg+=meaning
for ^in++++=for
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Every ^at++++=Every
stroke ^nn++++=stroke
reminds ^vbz++++=reminds
me ^pp1o+pp1+++=me
that ^cs+sub+++=that
some ^dti++++=some
family ^nn++++=family
will ^md+prd+++=will
have ^vb+hv+vrb++=have
a ^at++++=a
dry ^jj+atrb+++=dry
roof ^nn++++=roof
before ^in++++=before
the ^ati++++=the
rain ^nn++++=rain
returns ^nns++++=returns.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
bear ^vb+vprv+++=bear
many ^ap++++=many
things ^nns++++=things
better ^jjr++++=better
when ^wrb+who+++=when
we ^pp1a+pp1+++=we
remember ^nn+nom+++=remember
that ^tht+vcmp+++=that
they ^pp3a+pp3+++=they
are ^vb+ber+vrb++=are
useful ^jj+pred+++=useful
to ^to+jcmp+++=to
somebody ^pn++++=somebody."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Was ^vbd+bedz+vrb++=Was
this ^dt+dem+++=this
mere ^jjb+atrb+++=mere
pretence ^nn+nom+++=pretence?
? ^zz++++=EXTRAWORD
Did ^vbd+dod+vrb++=Did
the ^ati++++=the
hammering ^xvbg+++xvbg+=hammering
give ^vb++++=give
her ^pp$+pp3+++=her
no ^at++++=no
pain ^nn++++=pain?
? ^zz++++=EXTRAWORD
It ^pp3+it+++=It
did ^vbd+dod+vrb++=did.
. ^zz++++=EXTRAWORD
Once ^rb+tm+++=Once
or ^cc+phrs+++=or
twice ^rb++++=twice
she ^pp3a+pp3+++=she
pressed ^vbd+++xvbnx+=pressed
her ^pp3o+pp3+++=her
hand ^nn++++=hand
upon ^in++++=upon
her ^pp$+pp3+++=her
forehead ^nn++++=forehead;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
would ^md+prd+++=would
not ^xnot++not++=not
make ^vb++++=make
her ^pp$+pp3+++=her
children ^nns++++=children
hate ^vb++++=hate
the ^ati++++=the
necessary ^jj+atrb+++=necessary
labour ^nn++++=labour
of ^in++++=of
poor ^jj+atrb+++=poor
men ^nns++++=men
because ^cs+cos+++=because
her ^pp3o+pp3+++=her
nerves ^nns++++=nerves
were ^vbd+bed+vrb++=were
weak ^jj+pred+++=weak.
. ^zz++++=EXTRAWORD
Self ^nn++++=Self-command
- ^zz++++=EXTRAWORD
command ^nn++++=EXTRAWORD
does ^vbz+doz+aux++=does
not ^xnot++not++=not
deny ^vb+vpub+++=deny
suffering ^nvbg+++xvbg+=suffering;
; ^zz++++=EXTRAWORD
it ^pp3+it+++=it
refuses ^vbz++++=refuses
to ^to+vcmp+++=to
enthrone ^vb+++??+=enthrone
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
At ^in++++=At
dusk ^nn++++=dusk
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Ellis ^np++++=Ellis
returned ^vbd+++xvbn+=returned
from ^in++++=from
his ^pp$+pp3+++=his
day ^nn++++=day's
's ^$++++=EXTRAWORD
work ^nn++++=work,
, ^zz++++=EXTRAWORD
carrying ^vbg+++xvbg+=carrying
a ^at++++=a
small ^jj+atrb+++=small
parcel ^nn++++=parcel.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+aux++=have
brought ^vprf+++xvbnx+=brought
an ^at++++=an
orange ^nn++++=orange
for ^in++++=for
mother ^nn++++=mother,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="An
an ^at++++=EXTRAWORD
orange ^nn++++=orange!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
Robin ^np++++=Robin's
's ^$++++=EXTRAWORD
little ^ap++++=little
sister ^nn++++=sister.
. ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
whole ^nn++++=whole
one ^pn++++=one?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
whole ^nn++++=whole
one ^pn++++=one,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Ellis ^np++++=Ellis
gravely ^np++++=gravely;
; ^zz++++=EXTRAWORD
" ^zz++++="but
but ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I
fear ^vb++++=fear
it ^pp3+it+++=it
has ^vbz+hvz+vrb++=has
too ^rb++++=too
many ^ap++++=many
owners ^nns++++=owners."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
all ^abn++++=all
for ^in++++=for
you ^pp2+pp2+++=you,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
husband ^nn++++=husband
replied ^vbd+vpub++xvbn+=replied.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
doctor ^nn++++=doctor
said ^vbd+vpub+tht0+xvbn+=said
you ^pp2+pp2+++=you
should ^md+nec+++=should
have ^vb+hv+vrb++=have
fruit ^nn++++=fruit."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
the ^ati++++=the
doctor ^nn++++=doctor
is ^vbz+bez+vrb++=is
a ^at++++=a
wise ^jj+atrb+++=wise
man ^nn++++=man.
. ^zz++++=EXTRAWORD
Therefore ^rb+cnj+++=Therefore
I ^pp1a+pp1+++=I
will ^md+prd+++=will
take ^vb++++=take
my ^pp$+pp1+++=my
medicine ^nn++++=medicine
after ^in++++=after
supper ^nn++++=supper,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
it ^pp3+it+++=it
can ^md+pos+++=can
be ^vb+be+aux++=be
cut ^vpsv++agls+xvbnx+=cut
into ^in++++=into
six ^cd++++=six
portions ^nns+nom+++=portions."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Five,"
five ^cd++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Susan ^np++++=Susan.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
must ^md+nec+++=must
have ^vb+hv+vrb++=have
two ^cd++++=two."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
will ^md+prd+++=will
submit ^vb+vpub+++=submit
the ^ati++++=the
question ^nn+nom+++=question
to ^in++++=to
parliament ^nn+nom+++=parliament."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
orange ^nn++++=orange
was ^vbd+bedz+aux++=was
placed ^vpsv++agls+xvbnx+=placed
upon ^in++++=upon
the ^ati++++=the
mantelpiece ^nn++++=mantelpiece,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
it ^pp3+it+++=it
shone ^vbd+++xvbn+=shone
like ^in++++=like
a ^rb++++=a
little ^rb"++++=little
golden ^jj+atrb+++=golden
lamp ^nn++++=lamp.
. ^zz++++=EXTRAWORD
Had ^vb+hv+vrb++=Had
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Ellis ^np++++=Ellis
desired ^vbd+vsua++xvbn+=desired
it ^pp3+it+++=it?
? ^zz++++=EXTRAWORD
Yes ^uh++++=Yes.
. ^zz++++=EXTRAWORD
Had ^vb+hv+aux++=Had
she ^pp3a+pp3+++=she
sometimes ^rb++++=sometimes
longed ^vbd+++xvbn+=longed,
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
craving ^nn++++=craving
of ^in++++=of
disease ^nn++++=disease,
, ^zz++++=EXTRAWORD
for ^in++++=for
food ^nn++++=food
which ^whp+rel+obj++=which
poverty ^nn++++=poverty
denied ^vbd+vpub++xvbn+=denied
her ^pp$+pp3+++=her?
? ^zz++++=EXTRAWORD
Yes ^uh++++=Yes.
. ^zz++++=EXTRAWORD
Virtue ^nn++++=Virtue
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
the ^ati++++=the
absence ^nn+nom+++=absence
of ^in++++=of
desire ^nn++++=desire,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
its ^pp$+it+++=its
government ^nn+nom+++=government.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
husband ^nn++++=husband
sat ^vbd+++xvbn+=sat
beside ^in+pl+++=beside
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
have ^vb+hv+aux++=have
suffered ^vprf+++xvbnx+=suffered
to ^to++++=to-day,"
- ^zz++++=EXTRAWORD
day ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
in ^in++++=in
a ^at++++=a
low ^jj+atrb+++=low
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
" ^zz++++="A
a ^rb++++=EXTRAWORD
little ^rb"++++=little
more ^rbr++++=more
than ^in++++=than
yesterday ^nr+tm+++=yesterday."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
face ^vb++++=face
clouded ^vwbn+++xvbn+=clouded.
. ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+aux++=EXTRAWORD
not ^xnot++not++=not
look ^vb++++=look
so ^ql++++=so,
, ^zz++++=EXTRAWORD
William ^np++++=William.
. ^zz++++=EXTRAWORD
Pain ^nn++++=Pain
is ^vbz+bez+vrb++=is
heavy ^jj+pred+++=heavy
enough ^qlp++++=enough
when ^wrb+who+++=when
one ^cd1++++=one
bears ^nns++++=bears
it ^pp3+it+++=it
in ^in++++=in
the ^ati++++=the
body ^nn++++=body;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
cannot ^md+pos+not++=cannot
consent ^vb++++=consent
to ^to++++=to
see ^vbi+vprv+tht0++=see
it ^pp3+it+++=it
repeated ^vbd+++xvbn+=repeated
in ^in++++=in
your ^pp$+pp2+++=your
countenance ^nn+nom+++=countenance."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
wish ^vb+vprv+tht0++=wish
I ^pp1a+pp1+++=I
could ^md+pos+++=could
take ^vb++++=take
it ^pp3+it+++=it
from ^in++++=from
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
take ^vb++++=take
half ^nn++++=half
of ^in++++=of
it ^pp3+it+++=it
whenever ^nn+nom+++=whenever
you ^pp2+pp2+++=you
come ^vb++++=come
home ^nr++++=home
kindly ^jj++++=kindly;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
children ^nns++++=children
take ^vb++++=take
the ^ati++++=the
rest ^nn++++=rest
in ^in++++=in
pieces ^nns++++=pieces,
, ^zz++++=EXTRAWORD
so ^ql++++=so
that ^cs+sub+++=that
very ^ql+amp+++=very
little ^ap++++=little
remains ^nns++++=remains
for ^in++++=for
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
spoke ^vbd+++xvbnx+=spoke
cheerfully ^rb+cnj+++=cheerfully,
, ^zz++++=EXTRAWORD
yet ^rb++++=yet
her ^pp3o+pp3+++=her
eyes ^nns++++=eyes
filled ^vbd+++xvbn+=filled
with ^in++++=with
tears ^nns++++=tears.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
hand ^nn++++=hand
closed ^vbd+++xvbn+=closed
over ^in++++=over
hers ^pp$$++++=hers,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
neither ^rb++neg++=neither
withdrew ^vbd+++xvbn+=withdrew
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here
was ^vbd+bedz+aux++=was
sympathy ^nn++++=sympathy
accepted ^vbd+++xvbn+=accepted,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
extorted ^jj+++xvbn+=extorted;
; ^zz++++=EXTRAWORD
gratitude ^nn++++=gratitude
expressed ^vbd+++xvbn+=expressed,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
demanded ^vbd+vsua++xvbn+=demanded.
. ^zz++++=EXTRAWORD
Love ^vb++++=Love
moved ^vbd+++xvbn+=moved
freely ^rb++++=freely
through ^in++++=through
that ^dt+dem+++=that
humble ^jj+atrb+++=humble
room ^nn++++=room,
, ^zz++++=EXTRAWORD
warming ^vbg+++xvbg+=warming
each ^dt++++=each
heart ^nn++++=heart
in ^in++++=in
turn ^nn++++=turn.
. ^zz++++=EXTRAWORD
The ^ati++++=The
children ^nns++++=children
learned ^vbd+++xvbn+=learned
gentleness ^nns+nom+++=gentleness
without ^in++++=without
learning ^nn++++=learning
fear ^vb++++=fear.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
knew ^vbd+vprv+tht0+xvbnx+=knew
their ^pp$+pp3+++=their
mother ^nn++++=mother
was ^vbd+bedz+vrb++=was
ill ^jj+pred+++=ill;
; ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
brought ^vbd+++xvbnx+=brought
her ^pp$+pp3+++=her
shawl ^nn++++=shawl,
, ^zz++++=EXTRAWORD
hushed ^jj++++=hushed
the ^ati++++=the
baby ^nn++++=baby
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
slept ^vbd+++xvbnx+=slept,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
saved ^vbd+++xvbn+=saved
choice ^nn++++=choice
morsels ^nns++++=morsels
for ^in++++=for
her ^pp$+pp3+++=her
plate ^nn++++=plate.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
not ^xnot++not++=not
taught ^vbd+vsua++xvbn+=taught
to ^to+vcmp+++=to
consider ^nn+nom+++=consider
happiness ^nns+nom+++=happiness
an ^at++++=an
offence ^nn+nom+++=offence
against ^in++++=against
her ^pp$+pp3+++=her
weakness ^nns+nom+++=weakness.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
following ^jj+atrb++xvbg+=following
Sunday ^nr++++=Sunday
Clara ^np++++=Clara
Harcourt ^np+++??+=Harcourt,
, ^zz++++=EXTRAWORD
walking ^vbg+++xvbg+=walking
with ^in++++=with
her ^pp$+pp3+++=her
governess ^nns+nom+++=governess,
, ^zz++++=EXTRAWORD
carried ^j+++xvbn+=carried
a ^at++++=a
basket ^nn++++=basket
to ^in++++=to
the ^ati++++=the
Ellis ^np++++=Ellis
family ^nn++++=family.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Harcourt ^np++++=Harcourt
had ^vbd+hvd+aux++=had
ordered ^vprf+++xvbnx+=ordered
that ^tht+vcmp+++=that
some ^dti++++=some
fruit ^nn++++=fruit,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
please ^uh++++=please
her ^pp$+pp3+++=her
taste ^nn++++=taste,
, ^zz++++=EXTRAWORD
should ^md+nec+++=should
be ^vb+be+aux++=be
given ^vpsv++agls+xvbnx+=given
to ^in++++=to
the ^ati++++=the
poor ^nn++++=poor.
. ^zz++++=EXTRAWORD
Clara ^np++++=Clara
entered ^vbd+++xvbn+=entered
the ^ati++++=the
little ^jj+atrb+++=little
chamber ^nn++++=chamber
and ^cc++++=and
found ^vbd+vprv++xvbn+=found
Jane ^np++++=Jane
reading ^vwbg+++xvbg+=reading
aloud ^rb++++=aloud
while ^cs+sub+++=while
the ^ati++++=the
others ^aps++++=others
listened ^jj+++xvbn+=listened.
. ^zz++++=EXTRAWORD
" ^zz++++="Come
come ^vprf+++xvbn+=EXTRAWORD
in ^in+strn+++=in,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
dear ^nn++++=dear,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Ellis ^np++++=Ellis.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
bring ^vb++++=bring
the ^ati++++=the
open ^jj+atrb+++=open
air ^nn++++=air
with ^in++++=with
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Clara ^np++++=Clara
placed ^vwbn+++xvbn+=placed
the ^ati++++=the
basket ^nn++++=basket
upon ^in++++=upon
the ^ati++++=the
table ^nn++++=table.
. ^zz++++=EXTRAWORD
" ^zz++++="Mamma
mamma ^npt++++=EXTRAWORD
sends ^vbz++++=sends
these ^dt+pdem+++=these."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
very ^ap+amp+++=very
kind ^nn++++=kind.
. ^zz++++=EXTRAWORD
Pray ^vb+vsua+++=Pray
give ^vb++++=give
her ^pp$+pp3+++=her
my ^pp$+pp1+++=my
thanks ^rb+dspt+++=thanks."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Clara ^np++++=Clara
looked ^vbd+++xvbn+=looked
wistfully ^rb++++=wistfully
at ^in++++=at
the ^ati++++=the
children ^nns++++=children
grouped ^vwbn+++xvbn+=grouped
around ^rp++++=around
their ^pp$+pp3+++=their
mother ^nn++++=mother.
. ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+aux++=EXTRAWORD
they ^pp3a+pp3+++=they
not ^xnot++not++=not
tire ^vb++++=tire
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="Sometimes,"
